county,precinct,office,district,party,candidate,votes,election_day,mail
Monterey,9433,President,,DEM,Joe Biden,21,0,21
Monterey,9434,President,,DEM,Joe Biden,64,0,64
Monterey,9436,President,,DEM,Joe Biden,881,0,881
Monterey,9437,President,,DEM,Joe Biden,125,0,125
Monterey,9438,President,,DEM,Joe Biden,2,0,2
Monterey,9439,President,,DEM,Joe Biden,4,0,4
Monterey,9540,President,,DEM,Joe Biden,192,0,192
Monterey,9541,President,,DEM,Joe Biden,292,0,292
Monterey,9542,President,,DEM,Joe Biden,185,0,185
Monterey,9543,President,,DEM,Joe Biden,271,0,271
Monterey,9544,President,,DEM,Joe Biden,410,0,410
Monterey,9545,President,,DEM,Joe Biden,263,0,263
Monterey,9546,President,,DEM,Joe Biden,552,0,552
Monterey,9547,President,,DEM,Joe Biden,235,0,235
Monterey,9548,President,,DEM,Joe Biden,138,0,138
Monterey,9549,President,,DEM,Joe Biden,62,0,62
Monterey,9550,President,,DEM,Joe Biden,9,0,9
Monterey,9551,President,,DEM,Joe Biden,39,0,39
Monterey,9552,President,,DEM,Joe Biden,40,0,40
Monterey,9553,President,,DEM,Joe Biden,86,0,86
Monterey,MONTEREY CO CA,President,,DEM,Joe Biden,113953,6348,107605
Monterey,1001,President,,REP,Donald Trump,124,17,107
Monterey,1002,President,,REP,Donald Trump,225,14,211
Monterey,1003,President,,REP,Donald Trump,96,14,82
Monterey,1004,President,,REP,Donald Trump,82,13,69
Monterey,1005,President,,REP,Donald Trump,98,8,90
Monterey,1006,President,,REP,Donald Trump,172,32,140
Monterey,1007,President,,REP,Donald Trump,195,38,157
Monterey,1008,President,,REP,Donald Trump,232,40,192
Monterey,1009,President,,REP,Donald Trump,321,32,289
Monterey,1010,President,,REP,Donald Trump,104,16,88
Monterey,1011,President,,REP,Donald Trump,164,22,142
Monterey,1012,President,,REP,Donald Trump,216,28,188
Monterey,1013,President,,REP,Donald Trump,207,20,187
Monterey,1014,President,,REP,Donald Trump,212,39,173
Monterey,1015,President,,REP,Donald Trump,217,17,200
Monterey,1016,President,,REP,Donald Trump,257,46,211
Monterey,1017,President,,REP,Donald Trump,125,13,112
Monterey,1018,President,,REP,Donald Trump,244,30,214
Monterey,1019,President,,REP,Donald Trump,152,15,137
Monterey,1020,President,,REP,Donald Trump,131,13,118
Monterey,1021,President,,REP,Donald Trump,233,15,218
Monterey,1022,President,,REP,Donald Trump,227,31,196
Monterey,2023,President,,REP,Donald Trump,62,15,47
Monterey,2024,President,,REP,Donald Trump,198,16,182
Monterey,2025,President,,REP,Donald Trump,271,27,244
Monterey,2026,President,,REP,Donald Trump,553,39,514
Monterey,2027,President,,REP,Donald Trump,337,64,273
Monterey,2028,President,,REP,Donald Trump,633,56,577
Monterey,2029,President,,REP,Donald Trump,228,26,202
Monterey,2030,President,,REP,Donald Trump,78,5,73
Monterey,2031,President,,REP,Donald Trump,424,51,373
Monterey,2032,President,,REP,Donald Trump,509,55,454
Monterey,2033,President,,REP,Donald Trump,673,53,620
Monterey,2034,President,,REP,Donald Trump,561,81,480
Monterey,2035,President,,REP,Donald Trump,326,39,287
Monterey,2036,President,,REP,Donald Trump,358,40,318
Monterey,2037,President,,REP,Donald Trump,114,17,97
Monterey,2038,President,,REP,Donald Trump,227,19,208
Monterey,2039,President,,REP,Donald Trump,227,28,199
Monterey,2040,President,,REP,Donald Trump,164,10,154
Monterey,2041,President,,REP,Donald Trump,271,54,217
Monterey,2042,President,,REP,Donald Trump,319,39,280
Monterey,2043,President,,REP,Donald Trump,289,18,271
Monterey,2044,President,,REP,Donald Trump,255,28,227
Monterey,2045,President,,REP,Donald Trump,178,23,155
Monterey,2046,President,,REP,Donald Trump,259,25,234
Monterey,2047,President,,REP,Donald Trump,319,33,286
Monterey,2048,President,,REP,Donald Trump,289,32,257
Monterey,2049,President,,REP,Donald Trump,243,34,209
Monterey,2050,President,,REP,Donald Trump,330,33,297
Monterey,2051,President,,REP,Donald Trump,326,57,269
Monterey,2052,President,,REP,Donald Trump,173,21,152
Monterey,3053,President,,REP,Donald Trump,147,11,136
Monterey,3054,President,,REP,Donald Trump,154,21,133
Monterey,3055,President,,REP,Donald Trump,238,14,224
Monterey,3056,President,,REP,Donald Trump,334,33,301
Monterey,3057,President,,REP,Donald Trump,290,35,255
Monterey,3058,President,,REP,Donald Trump,302,43,259
Monterey,3059,President,,REP,Donald Trump,175,20,155
Monterey,3060,President,,REP,Donald Trump,372,67,305
Monterey,3061,President,,REP,Donald Trump,324,51,273
Monterey,3062,President,,REP,Donald Trump,300,29,271
Monterey,3063,President,,REP,Donald Trump,215,43,172
Monterey,3064,President,,REP,Donald Trump,257,37,220
Monterey,3065,President,,REP,Donald Trump,234,26,208
Monterey,3066,President,,REP,Donald Trump,542,74,468
Monterey,3067,President,,REP,Donald Trump,440,88,352
Monterey,3068,President,,REP,Donald Trump,223,51,172
Monterey,3069,President,,REP,Donald Trump,184,29,155
Monterey,3070,President,,REP,Donald Trump,102,13,89
Monterey,4071,President,,REP,Donald Trump,342,37,305
Monterey,4072,President,,REP,Donald Trump,426,50,376
Monterey,4073,President,,REP,Donald Trump,233,29,204
Monterey,4074,President,,REP,Donald Trump,319,20,299
Monterey,4075,President,,REP,Donald Trump,332,35,297
Monterey,4076,President,,REP,Donald Trump,273,18,255
Monterey,4077,President,,REP,Donald Trump,237,25,212
Monterey,4078,President,,REP,Donald Trump,189,23,166
Monterey,4079,President,,REP,Donald Trump,275,15,260
Monterey,4080,President,,REP,Donald Trump,216,22,194
Monterey,4081,President,,REP,Donald Trump,342,34,308
Monterey,4082,President,,REP,Donald Trump,472,37,435
Monterey,4083,President,,REP,Donald Trump,253,26,227
Monterey,4084,President,,REP,Donald Trump,207,19,188
Monterey,4085,President,,REP,Donald Trump,380,50,330
Monterey,4086,President,,REP,Donald Trump,354,46,308
Monterey,4087,President,,REP,Donald Trump,408,40,368
Monterey,4088,President,,REP,Donald Trump,349,35,314
Monterey,4089,President,,REP,Donald Trump,130,12,118
Monterey,4090,President,,REP,Donald Trump,386,32,354
Monterey,4091,President,,REP,Donald Trump,259,33,226
Monterey,4092,President,,REP,Donald Trump,277,24,253
Monterey,4093,President,,REP,Donald Trump,548,44,504
Monterey,4094,President,,REP,Donald Trump,421,19,402
Monterey,4095,President,,REP,Donald Trump,281,28,253
Monterey,4096,President,,REP,Donald Trump,390,33,357
Monterey,4097,President,,REP,Donald Trump,288,20,268
Monterey,4098,President,,REP,Donald Trump,464,35,429
Monterey,4099,President,,REP,Donald Trump,428,17,411
Monterey,4188,President,,REP,Donald Trump,263,25,238
Monterey,5100,President,,REP,Donald Trump,322,35,287
Monterey,5101,President,,REP,Donald Trump,325,57,268
Monterey,5102,President,,REP,Donald Trump,375,50,325
Monterey,5103,President,,REP,Donald Trump,393,46,347
Monterey,5104,President,,REP,Donald Trump,369,50,319
Monterey,5105,President,,REP,Donald Trump,273,16,257
Monterey,5106,President,,REP,Donald Trump,270,29,241
Monterey,5107,President,,REP,Donald Trump,328,18,310
Monterey,5108,President,,REP,Donald Trump,272,36,236
Monterey,5109,President,,REP,Donald Trump,214,29,185
Monterey,5110,President,,REP,Donald Trump,325,28,297
Monterey,5111,President,,REP,Donald Trump,346,38,308
Monterey,5112,President,,REP,Donald Trump,319,31,288
Monterey,5113,President,,REP,Donald Trump,281,44,237
Monterey,5114,President,,REP,Donald Trump,288,38,250
Monterey,5115,President,,REP,Donald Trump,232,40,192
Monterey,5116,President,,REP,Donald Trump,357,33,324
Monterey,5117,President,,REP,Donald Trump,243,34,209
Monterey,5118,President,,REP,Donald Trump,629,62,567
Monterey,5119,President,,REP,Donald Trump,530,65,465
Monterey,5120,President,,REP,Donald Trump,375,52,323
Monterey,5121,President,,REP,Donald Trump,336,43,293
Monterey,5122,President,,REP,Donald Trump,291,41,250
Monterey,5123,President,,REP,Donald Trump,473,43,430
Monterey,5124,President,,REP,Donald Trump,378,43,335
Monterey,5125,President,,REP,Donald Trump,211,20,191
Monterey,5126,President,,REP,Donald Trump,381,29,352
Monterey,5127,President,,REP,Donald Trump,427,48,379
Monterey,5128,President,,REP,Donald Trump,343,41,302
Monterey,5129,President,,REP,Donald Trump,241,33,208
Monterey,5130,President,,REP,Donald Trump,271,31,240
Monterey,5131,President,,REP,Donald Trump,45,10,35
Monterey,5132,President,,REP,Donald Trump,187,28,159
Monterey,5133,President,,REP,Donald Trump,542,30,512
Monterey,5134,President,,REP,Donald Trump,728,60,668
Monterey,5135,President,,REP,Donald Trump,694,50,644
Monterey,5136,President,,REP,Donald Trump,699,43,656
Monterey,5137,President,,REP,Donald Trump,659,67,592
Monterey,9101,President,,REP,Donald Trump,15,0,15
Monterey,9102,President,,REP,Donald Trump,56,0,56
Monterey,9103,President,,REP,Donald Trump,32,0,32
Monterey,9204,President,,REP,Donald Trump,5,0,5
Monterey,9205,President,,REP,Donald Trump,1,0,1
Monterey,9206,President,,REP,Donald Trump,217,0,217
Monterey,9207,President,,REP,Donald Trump,158,0,158
Monterey,9208,President,,REP,Donald Trump,95,0,95
Monterey,9209,President,,REP,Donald Trump,20,0,20
Monterey,9210,President,,REP,Donald Trump,41,0,41
Monterey,9211,President,,REP,Donald Trump,20,0,20
Monterey,9212,President,,REP,Donald Trump,19,0,19
Monterey,9213,President,,REP,Donald Trump,115,0,115
Monterey,9214,President,,REP,Donald Trump,12,0,12
Monterey,9215,President,,REP,Donald Trump,45,0,45
Monterey,9216,President,,REP,Donald Trump,22,0,22
Monterey,9318,President,,REP,Donald Trump,197,0,197
Monterey,9320,President,,REP,Donald Trump,14,0,14
Monterey,9321,President,,REP,Donald Trump,102,0,102
Monterey,9322,President,,REP,Donald Trump,73,0,73
Monterey,9323,President,,REP,Donald Trump,119,0,119
Monterey,9324,President,,REP,Donald Trump,113,0,113
Monterey,9325,President,,REP,Donald Trump,38,0,38
Monterey,9326,President,,REP,Donald Trump,226,0,226
Monterey,9327,President,,REP,Donald Trump,272,0,272
Monterey,9328,President,,REP,Donald Trump,7,0,7
Monterey,9329,President,,REP,Donald Trump,175,0,175
Monterey,9330,President,,REP,Donald Trump,96,0,96
Monterey,9331,President,,REP,Donald Trump,181,0,181
Monterey,9432,President,,REP,Donald Trump,11,0,11
Monterey,9433,President,,REP,Donald Trump,19,0,19
Monterey,9434,President,,REP,Donald Trump,32,0,32
Monterey,9436,President,,REP,Donald Trump,358,0,358
Monterey,9437,President,,REP,Donald Trump,67,0,67
Monterey,9438,President,,REP,Donald Trump,1,0,1
Monterey,9439,President,,REP,Donald Trump,0,0,0
Monterey,9540,President,,REP,Donald Trump,99,0,99
Monterey,9541,President,,REP,Donald Trump,164,0,164
Monterey,9542,President,,REP,Donald Trump,100,0,100
Monterey,9543,President,,REP,Donald Trump,230,0,230
Monterey,9544,President,,REP,Donald Trump,304,0,304
Monterey,9545,President,,REP,Donald Trump,183,0,183
Monterey,9546,President,,REP,Donald Trump,230,0,230
Monterey,9547,President,,REP,Donald Trump,51,0,51
Monterey,9548,President,,REP,Donald Trump,30,0,30
Monterey,9549,President,,REP,Donald Trump,32,0,32
Monterey,9550,President,,REP,Donald Trump,3,0,3
Monterey,9551,President,,REP,Donald Trump,23,0,23
Monterey,9552,President,,REP,Donald Trump,36,0,36
Monterey,9553,President,,REP,Donald Trump,65,0,65
Monterey,,President,,REP,Donald Trump,46299,4610,41689
Monterey,1001,President,,PFP,Gloria LaRiva,7,0,7
Monterey,1002,President,,PFP,Gloria LaRiva,5,0,5
Monterey,1003,President,,PFP,Gloria LaRiva,2,0,2
Monterey,1004,President,,PFP,Gloria LaRiva,2,0,2
Monterey,1005,President,,PFP,Gloria LaRiva,4,0,4
Monterey,1006,President,,PFP,Gloria LaRiva,6,0,6
Monterey,1007,President,,PFP,Gloria LaRiva,0,0,0
Monterey,1008,President,,PFP,Gloria LaRiva,8,2,6
Monterey,1009,President,,PFP,Gloria LaRiva,4,1,3
Monterey,1010,President,,PFP,Gloria LaRiva,3,1,2
Monterey,1011,President,,PFP,Gloria LaRiva,4,0,4
Monterey,1012,President,,PFP,Gloria LaRiva,7,2,5
Monterey,1013,President,,PFP,Gloria LaRiva,8,1,7
Monterey,1014,President,,PFP,Gloria LaRiva,2,1,1
Monterey,1015,President,,PFP,Gloria LaRiva,2,1,1
Monterey,1016,President,,PFP,Gloria LaRiva,4,1,3
Monterey,1017,President,,PFP,Gloria LaRiva,2,0,2
Monterey,1018,President,,PFP,Gloria LaRiva,10,1,9
Monterey,1019,President,,PFP,Gloria LaRiva,3,1,2
Monterey,1020,President,,PFP,Gloria LaRiva,0,0,0
Monterey,1021,President,,PFP,Gloria LaRiva,4,0,4
Monterey,1022,President,,PFP,Gloria LaRiva,3,0,3
Monterey,2023,President,,PFP,Gloria LaRiva,3,0,3
Monterey,2024,President,,PFP,Gloria LaRiva,4,2,2
Monterey,2025,President,,PFP,Gloria LaRiva,3,0,3
Monterey,2026,President,,PFP,Gloria LaRiva,3,1,2
Monterey,2027,President,,PFP,Gloria LaRiva,2,1,1
Monterey,2028,President,,PFP,Gloria LaRiva,3,0,3
Monterey,2029,President,,PFP,Gloria LaRiva,5,1,4
Monterey,2030,President,,PFP,Gloria LaRiva,2,0,2
Monterey,2031,President,,PFP,Gloria LaRiva,3,1,2
Monterey,2032,President,,PFP,Gloria LaRiva,2,1,1
Monterey,2033,President,,PFP,Gloria LaRiva,3,0,3
Monterey,2034,President,,PFP,Gloria LaRiva,5,1,4
Monterey,2035,President,,PFP,Gloria LaRiva,2,0,2
Monterey,2036,President,,PFP,Gloria LaRiva,1,0,1
Monterey,2037,President,,PFP,Gloria LaRiva,2,1,1
Monterey,2038,President,,PFP,Gloria LaRiva,2,0,2
Monterey,2039,President,,PFP,Gloria LaRiva,7,1,6
Monterey,2040,President,,PFP,Gloria LaRiva,1,0,1
Monterey,2041,President,,PFP,Gloria LaRiva,2,0,2
Monterey,2042,President,,PFP,Gloria LaRiva,6,0,6
Monterey,2043,President,,PFP,Gloria LaRiva,4,0,4
Monterey,2044,President,,PFP,Gloria LaRiva,8,2,6
Monterey,2045,President,,PFP,Gloria LaRiva,1,1,0
Monterey,2046,President,,PFP,Gloria LaRiva,2,0,2
Monterey,2047,President,,PFP,Gloria LaRiva,3,0,3
Monterey,2048,President,,PFP,Gloria LaRiva,3,0,3
Monterey,2049,President,,PFP,Gloria LaRiva,1,0,1
Monterey,2050,President,,PFP,Gloria LaRiva,7,0,7
Monterey,2051,President,,PFP,Gloria LaRiva,4,0,4
Monterey,2052,President,,PFP,Gloria LaRiva,2,0,2
Monterey,3053,President,,PFP,Gloria LaRiva,6,0,6
Monterey,3054,President,,PFP,Gloria LaRiva,5,0,5
Monterey,3055,President,,PFP,Gloria LaRiva,3,0,3
Monterey,3056,President,,PFP,Gloria LaRiva,1,0,1
Monterey,3057,President,,PFP,Gloria LaRiva,8,2,6
Monterey,3058,President,,PFP,Gloria LaRiva,3,0,3
Monterey,3059,President,,PFP,Gloria LaRiva,4,0,4
Monterey,3060,President,,PFP,Gloria LaRiva,15,1,14
Monterey,3061,President,,PFP,Gloria LaRiva,9,2,7
Monterey,3062,President,,PFP,Gloria LaRiva,11,1,10
Monterey,3063,President,,PFP,Gloria LaRiva,3,0,3
Monterey,3064,President,,PFP,Gloria LaRiva,14,0,14
Monterey,3065,President,,PFP,Gloria LaRiva,8,2,6
Monterey,3066,President,,PFP,Gloria LaRiva,3,0,3
Monterey,3067,President,,PFP,Gloria LaRiva,0,0,0
Monterey,3068,President,,PFP,Gloria LaRiva,4,1,3
Monterey,3069,President,,PFP,Gloria LaRiva,4,1,3
Monterey,3070,President,,PFP,Gloria LaRiva,6,1,5
Monterey,4071,President,,PFP,Gloria LaRiva,1,0,1
Monterey,4072,President,,PFP,Gloria LaRiva,3,0,3
Monterey,4073,President,,PFP,Gloria LaRiva,2,2,0
Monterey,4074,President,,PFP,Gloria LaRiva,2,0,2
Monterey,4075,President,,PFP,Gloria LaRiva,7,2,5
Monterey,4076,President,,PFP,Gloria LaRiva,4,1,3
Monterey,4077,President,,PFP,Gloria LaRiva,6,1,5
Monterey,4078,President,,PFP,Gloria LaRiva,6,3,3
Monterey,4079,President,,PFP,Gloria LaRiva,7,0,7
Monterey,4080,President,,PFP,Gloria LaRiva,4,0,4
Monterey,4081,President,,PFP,Gloria LaRiva,2,0,2
Monterey,4082,President,,PFP,Gloria LaRiva,1,0,1
Monterey,4083,President,,PFP,Gloria LaRiva,2,0,2
Monterey,4084,President,,PFP,Gloria LaRiva,4,0,4
Monterey,4085,President,,PFP,Gloria LaRiva,0,0,0
Monterey,4086,President,,PFP,Gloria LaRiva,3,0,3
Monterey,4087,President,,PFP,Gloria LaRiva,4,1,3
Monterey,4088,President,,PFP,Gloria LaRiva,5,0,5
Monterey,4089,President,,PFP,Gloria LaRiva,6,0,6
Monterey,4090,President,,PFP,Gloria LaRiva,2,0,2
Monterey,4091,President,,PFP,Gloria LaRiva,2,0,2
Monterey,4092,President,,PFP,Gloria LaRiva,2,0,2
Monterey,4093,President,,PFP,Gloria LaRiva,2,0,2
Monterey,4094,President,,PFP,Gloria LaRiva,2,0,2
Monterey,4095,President,,PFP,Gloria LaRiva,3,0,3
Monterey,4096,President,,PFP,Gloria LaRiva,4,0,4
Monterey,4097,President,,PFP,Gloria LaRiva,1,0,1
Monterey,4098,President,,PFP,Gloria LaRiva,4,0,4
Monterey,4099,President,,PFP,Gloria LaRiva,0,0,0
Monterey,4188,President,,PFP,Gloria LaRiva,0,0,0
Monterey,5100,President,,PFP,Gloria LaRiva,1,0,1
Monterey,5101,President,,PFP,Gloria LaRiva,8,1,7
Monterey,5102,President,,PFP,Gloria LaRiva,4,0,4
Monterey,5103,President,,PFP,Gloria LaRiva,6,0,6
Monterey,5104,President,,PFP,Gloria LaRiva,5,1,4
Monterey,5105,President,,PFP,Gloria LaRiva,2,0,2
Monterey,5106,President,,PFP,Gloria LaRiva,1,0,1
Monterey,5107,President,,PFP,Gloria LaRiva,1,0,1
Monterey,5108,President,,PFP,Gloria LaRiva,4,0,4
Monterey,5109,President,,PFP,Gloria LaRiva,2,0,2
Monterey,5110,President,,PFP,Gloria LaRiva,0,0,0
Monterey,5111,President,,PFP,Gloria LaRiva,4,0,4
Monterey,5112,President,,PFP,Gloria LaRiva,3,0,3
Monterey,5113,President,,PFP,Gloria LaRiva,1,0,1
Monterey,5114,President,,PFP,Gloria LaRiva,2,0,2
Monterey,5115,President,,PFP,Gloria LaRiva,2,0,2
Monterey,5116,President,,PFP,Gloria LaRiva,2,0,2
Monterey,5117,President,,PFP,Gloria LaRiva,5,0,5
Monterey,5118,President,,PFP,Gloria LaRiva,4,0,4
Monterey,5119,President,,PFP,Gloria LaRiva,1,0,1
Monterey,5120,President,,PFP,Gloria LaRiva,3,1,2
Monterey,5121,President,,PFP,Gloria LaRiva,0,0,0
Monterey,5122,President,,PFP,Gloria LaRiva,1,0,1
Monterey,5123,President,,PFP,Gloria LaRiva,1,0,1
Monterey,5124,President,,PFP,Gloria LaRiva,2,0,2
Monterey,5125,President,,PFP,Gloria LaRiva,0,0,0
Monterey,5126,President,,PFP,Gloria LaRiva,0,0,0
Monterey,5127,President,,PFP,Gloria LaRiva,0,0,0
Monterey,5128,President,,PFP,Gloria LaRiva,1,0,1
Monterey,5129,President,,PFP,Gloria LaRiva,1,0,1
Monterey,5130,President,,PFP,Gloria LaRiva,3,0,3
Monterey,5131,President,,PFP,Gloria LaRiva,2,0,2
Monterey,5132,President,,PFP,Gloria LaRiva,2,0,2
Monterey,5133,President,,PFP,Gloria LaRiva,3,0,3
Monterey,5134,President,,PFP,Gloria LaRiva,6,0,6
Monterey,5135,President,,PFP,Gloria LaRiva,5,0,5
Monterey,5136,President,,PFP,Gloria LaRiva,1,0,1
Monterey,5137,President,,PFP,Gloria LaRiva,2,0,2
Monterey,9101,President,,PFP,Gloria LaRiva,0,0,0
Monterey,9102,President,,PFP,Gloria LaRiva,0,0,0
Monterey,9103,President,,PFP,Gloria LaRiva,0,0,0
Monterey,9204,President,,PFP,Gloria LaRiva,0,0,0
Monterey,9205,President,,PFP,Gloria LaRiva,0,0,0
Monterey,9206,President,,PFP,Gloria LaRiva,1,0,1
Monterey,9207,President,,PFP,Gloria LaRiva,3,0,3
Monterey,9208,President,,PFP,Gloria LaRiva,2,0,2
Monterey,9209,President,,PFP,Gloria LaRiva,0,0,0
Monterey,9210,President,,PFP,Gloria LaRiva,0,0,0
Monterey,9211,President,,PFP,Gloria LaRiva,0,0,0
Monterey,9212,President,,PFP,Gloria LaRiva,0,0,0
Monterey,9213,President,,PFP,Gloria LaRiva,0,0,0
Monterey,9214,President,,PFP,Gloria LaRiva,1,0,1
Monterey,9215,President,,PFP,Gloria LaRiva,0,0,0
Monterey,9216,President,,PFP,Gloria LaRiva,1,0,1
Monterey,9318,President,,PFP,Gloria LaRiva,0,0,0
Monterey,9320,President,,PFP,Gloria LaRiva,0,0,0
Monterey,9321,President,,PFP,Gloria LaRiva,0,0,0
Monterey,9322,President,,PFP,Gloria LaRiva,0,0,0
Monterey,9323,President,,PFP,Gloria LaRiva,2,0,2
Monterey,9324,President,,PFP,Gloria LaRiva,0,0,0
Monterey,9325,President,,PFP,Gloria LaRiva,0,0,0
Monterey,9326,President,,PFP,Gloria LaRiva,0,0,0
Monterey,9327,President,,PFP,Gloria LaRiva,0,0,0
Monterey,9328,President,,PFP,Gloria LaRiva,0,0,0
Monterey,9329,President,,PFP,Gloria LaRiva,0,0,0
Monterey,9330,President,,PFP,Gloria LaRiva,0,0,0
Monterey,9331,President,,PFP,Gloria LaRiva,3,0,3
Monterey,9432,President,,PFP,Gloria LaRiva,0,0,0
Monterey,9433,President,,PFP,Gloria LaRiva,0,0,0
Monterey,9434,President,,PFP,Gloria LaRiva,0,0,0
Monterey,9436,President,,PFP,Gloria LaRiva,3,0,3
Monterey,9437,President,,PFP,Gloria LaRiva,0,0,0
Monterey,9438,President,,PFP,Gloria LaRiva,0,0,0
Monterey,9439,President,,PFP,Gloria LaRiva,0,0,0
Monterey,9540,President,,PFP,Gloria LaRiva,0,0,0
Monterey,9541,President,,PFP,Gloria LaRiva,0,0,0
Monterey,9542,President,,PFP,Gloria LaRiva,1,0,1
Monterey,9543,President,,PFP,Gloria LaRiva,0,0,0
Monterey,9544,President,,PFP,Gloria LaRiva,1,0,1
Monterey,9545,President,,PFP,Gloria LaRiva,1,0,1
Monterey,9546,President,,PFP,Gloria LaRiva,0,0,0
Monterey,9547,President,,PFP,Gloria LaRiva,0,0,0
Monterey,9548,President,,PFP,Gloria LaRiva,1,0,1
Monterey,9549,President,,PFP,Gloria LaRiva,0,0,0
Monterey,9550,President,,PFP,Gloria LaRiva,0,0,0
Monterey,9551,President,,PFP,Gloria LaRiva,0,0,0
Monterey,9552,President,,PFP,Gloria LaRiva,1,0,1
Monterey,9553,President,,PFP,Gloria LaRiva,0,0,0
Monterey,MONTEREY CO CA,President,,PFP,Gloria LaRiva,496,49,447
Monterey,1001,President,,AIP,Rocky de la Fuente Guerra,2,0,2
Monterey,1002,President,,AIP,Rocky de la Fuente Guerra,6,1,5
Monterey,1003,President,,AIP,Rocky de la Fuente Guerra,8,0,8
Monterey,1004,President,,AIP,Rocky de la Fuente Guerra,1,1,0
Monterey,1005,President,,AIP,Rocky de la Fuente Guerra,0,0,0
Monterey,1006,President,,AIP,Rocky de la Fuente Guerra,5,2,3
Monterey,1007,President,,AIP,Rocky de la Fuente Guerra,4,1,3
Monterey,1008,President,,AIP,Rocky de la Fuente Guerra,5,0,5
Monterey,1009,President,,AIP,Rocky de la Fuente Guerra,6,0,6
Monterey,1010,President,,AIP,Rocky de la Fuente Guerra,1,0,1
Monterey,1011,President,,AIP,Rocky de la Fuente Guerra,1,0,1
Monterey,1012,President,,AIP,Rocky de la Fuente Guerra,3,0,3
Monterey,1013,President,,AIP,Rocky de la Fuente Guerra,3,0,3
Monterey,1014,President,,AIP,Rocky de la Fuente Guerra,2,0,2
Monterey,1015,President,,AIP,Rocky de la Fuente Guerra,6,0,6
Monterey,1016,President,,AIP,Rocky de la Fuente Guerra,2,1,1
Monterey,1017,President,,AIP,Rocky de la Fuente Guerra,5,1,4
Monterey,1018,President,,AIP,Rocky de la Fuente Guerra,4,2,2
Monterey,1019,President,,AIP,Rocky de la Fuente Guerra,0,0,0
Monterey,1020,President,,AIP,Rocky de la Fuente Guerra,1,1,0
Monterey,1021,President,,AIP,Rocky de la Fuente Guerra,1,1,0
Monterey,1022,President,,AIP,Rocky de la Fuente Guerra,6,0,6
Monterey,2023,President,,AIP,Rocky de la Fuente Guerra,0,0,0
Monterey,2024,President,,AIP,Rocky de la Fuente Guerra,4,0,4
Monterey,2025,President,,AIP,Rocky de la Fuente Guerra,4,1,3
Monterey,2026,President,,AIP,Rocky de la Fuente Guerra,1,1,0
Monterey,2027,President,,AIP,Rocky de la Fuente Guerra,6,0,6
Monterey,2028,President,,AIP,Rocky de la Fuente Guerra,5,1,4
Monterey,2029,President,,AIP,Rocky de la Fuente Guerra,7,0,7
Monterey,2030,President,,AIP,Rocky de la Fuente Guerra,0,0,0
Monterey,2031,President,,AIP,Rocky de la Fuente Guerra,6,0,6
Monterey,2032,President,,AIP,Rocky de la Fuente Guerra,9,0,9
Monterey,2033,President,,AIP,Rocky de la Fuente Guerra,3,0,3
Monterey,2034,President,,AIP,Rocky de la Fuente Guerra,7,0,7
Monterey,2035,President,,AIP,Rocky de la Fuente Guerra,3,0,3
Monterey,2036,President,,AIP,Rocky de la Fuente Guerra,2,0,2
Monterey,2037,President,,AIP,Rocky de la Fuente Guerra,1,0,1
Monterey,2038,President,,AIP,Rocky de la Fuente Guerra,6,1,5
Monterey,2039,President,,AIP,Rocky de la Fuente Guerra,4,1,3
Monterey,2040,President,,AIP,Rocky de la Fuente Guerra,4,3,1
Monterey,2041,President,,AIP,Rocky de la Fuente Guerra,6,0,6
Monterey,2042,President,,AIP,Rocky de la Fuente Guerra,3,0,3
Monterey,2043,President,,AIP,Rocky de la Fuente Guerra,4,0,4
Monterey,2044,President,,AIP,Rocky de la Fuente Guerra,3,0,3
Monterey,2045,President,,AIP,Rocky de la Fuente Guerra,7,0,7
Monterey,2046,President,,AIP,Rocky de la Fuente Guerra,5,2,3
Monterey,2047,President,,AIP,Rocky de la Fuente Guerra,4,0,4
Monterey,2048,President,,AIP,Rocky de la Fuente Guerra,7,1,6
Monterey,2049,President,,AIP,Rocky de la Fuente Guerra,0,0,0
Monterey,2050,President,,AIP,Rocky de la Fuente Guerra,9,1,8
Monterey,2051,President,,AIP,Rocky de la Fuente Guerra,1,0,1
Monterey,2052,President,,AIP,Rocky de la Fuente Guerra,2,0,2
Monterey,3053,President,,AIP,Rocky de la Fuente Guerra,5,1,4
Monterey,3054,President,,AIP,Rocky de la Fuente Guerra,3,1,2
Monterey,3055,President,,AIP,Rocky de la Fuente Guerra,3,1,2
Monterey,3056,President,,AIP,Rocky de la Fuente Guerra,2,0,2
Monterey,3057,President,,AIP,Rocky de la Fuente Guerra,5,2,3
Monterey,3058,President,,AIP,Rocky de la Fuente Guerra,4,0,4
Monterey,3059,President,,AIP,Rocky de la Fuente Guerra,5,1,4
Monterey,3060,President,,AIP,Rocky de la Fuente Guerra,11,1,10
Monterey,3061,President,,AIP,Rocky de la Fuente Guerra,6,2,4
Monterey,3062,President,,AIP,Rocky de la Fuente Guerra,5,0,5
Monterey,3063,President,,AIP,Rocky de la Fuente Guerra,12,2,10
Monterey,3064,President,,AIP,Rocky de la Fuente Guerra,6,2,4
Monterey,3065,President,,AIP,Rocky de la Fuente Guerra,1,0,1
Monterey,3066,President,,AIP,Rocky de la Fuente Guerra,4,1,3
