county,precinct,office,district,party,candidate,election_day,mail,provisional,votes
Butte,3216,President,,REP,Donald Trump,7,549,14,570
Butte,3217,President,,REP,Donald Trump,11,428,18,457
Butte,3218,President,,REP,Donald Trump,0,273,3,276
Butte,3801,President,,REP,Donald Trump,0,0,0,0
Butte,3802,President,,REP,Donald Trump,11,439,4,454
Butte,3803,President,,REP,Donald Trump,0,0,0,0
Butte,3901,President,,REP,Donald Trump,1,3,0,4
Butte,3902,President,,REP,Donald Trump,0,144,0,144
Butte,3903,President,,REP,Donald Trump,1,145,3,149
Butte,3904,President,,REP,Donald Trump,3,209,7,219
Butte,3905,President,,REP,Donald Trump,0,4,0,4
Butte,3906,President,,REP,Donald Trump,0,23,1,24
Butte,3907,President,,REP,Donald Trump,0,1,0,1
Butte,4201,President,,REP,Donald Trump,10,185,20,215
Butte,4202,President,,REP,Donald Trump,17,266,21,304
Butte,4203,President,,REP,Donald Trump,41,436,19,496
Butte,4204,President,,REP,Donald Trump,24,365,6,395
Butte,4205,President,,REP,Donald Trump,16,292,11,319
Butte,4206,President,,REP,Donald Trump,0,12,2,14
Butte,4301,President,,REP,Donald Trump,41,797,22,860
Butte,4302,President,,REP,Donald Trump,25,510,7,542
Butte,4401,President,,REP,Donald Trump,18,447,7,472
Butte,4801,President,,REP,Donald Trump,6,697,7,710
Butte,4802,President,,REP,Donald Trump,2,711,13,726
Butte,4803,President,,REP,Donald Trump,28,525,11,564
Butte,4804,President,,REP,Donald Trump,40,800,12,852
Butte,4805,President,,REP,Donald Trump,21,471,13,505
Butte,4806,President,,REP,Donald Trump,41,1093,11,1145
Butte,4807,President,,REP,Donald Trump,14,497,0,511
Butte,4808,President,,REP,Donald Trump,30,999,14,1043
Butte,4901,President,,REP,Donald Trump,0,275,8,283
Butte,4902,President,,REP,Donald Trump,0,0,0,0
Butte,4903,President,,REP,Donald Trump,0,0,0,0
Butte,4904,President,,REP,Donald Trump,0,0,0,0
Butte,4905,President,,REP,Donald Trump,0,115,2,117
Butte,4906,President,,REP,Donald Trump,3,146,5,154
Butte,4907,President,,REP,Donald Trump,0,22,2,24
Butte,4908,President,,REP,Donald Trump,2,27,0,29
Butte,4909,President,,REP,Donald Trump,0,20,3,23
Butte,4910,President,,REP,Donald Trump,0,0,0,0
Butte,4911,President,,REP,Donald Trump,0,56,2,58
Butte,4912,President,,REP,Donald Trump,0,221,0,221
Butte,4913,President,,REP,Donald Trump,0,31,0,31
Butte,5201,President,,REP,Donald Trump,21,559,16,596
Butte,5202,President,,REP,Donald Trump,0,0,0,0
Butte,5501,President,,REP,Donald Trump,16,94,2,112
Butte,5502,President,,REP,Donald Trump,20,121,6,147
Butte,5503,President,,REP,Donald Trump,12,130,6,148
Butte,5504,President,,REP,Donald Trump,4,63,1,68
Butte,5505,President,,REP,Donald Trump,18,238,8,264
Butte,5506,President,,REP,Donald Trump,13,209,4,226
Butte,5507,President,,REP,Donald Trump,12,104,5,121
Butte,5508,President,,REP,Donald Trump,9,85,1,95
Butte,5509,President,,REP,Donald Trump,17,185,8,210
Butte,5510,President,,REP,Donald Trump,12,213,4,229
Butte,5511,President,,REP,Donald Trump,12,218,9,239
Butte,5512,President,,REP,Donald Trump,10,260,2,272
Butte,5513,President,,REP,Donald Trump,13,254,12,279
Butte,5801,President,,REP,Donald Trump,29,238,14,281
Butte,5802,President,,REP,Donald Trump,39,388,17,444
Butte,5803,President,,REP,Donald Trump,61,874,33,968
Butte,5804,President,,REP,Donald Trump,26,435,15,476
Butte,5805,President,,REP,Donald Trump,13,158,3,174
Butte,5901,President,,REP,Donald Trump,0,1,0,1
Butte,5902,President,,REP,Donald Trump,2,31,2,35
Butte,5903,President,,REP,Donald Trump,0,22,0,22
Butte,5904,President,,REP,Donald Trump,4,245,4,253
Butte,5905,President,,REP,Donald Trump,2,143,2,147
Butte,5906,President,,REP,Donald Trump,0,10,1,11
Butte,5907,President,,REP,Donald Trump,0,13,0,13
Butte,5908,President,,REP,Donald Trump,0,0,0,0
Butte,5909,President,,REP,Donald Trump,3,146,2,151
Butte,5910,President,,REP,Donald Trump,4,253,3,260
Butte,5911,President,,REP,Donald Trump,12,228,10,250
Butte,5912,President,,REP,Donald Trump,6,78,2,86
Butte,5913,President,,REP,Donald Trump,5,153,1,159
Butte,5914,President,,REP,Donald Trump,6,121,2,129
Butte,5915,President,,REP,Donald Trump,0,0,0,0
Butte,5916,President,,REP,Donald Trump,0,1,0,1
Butte,1101,President,,LIB,Jo Jorgensen,0,15,0,15
Butte,1102,President,,LIB,Jo Jorgensen,1,21,0,22
Butte,1103,President,,LIB,Jo Jorgensen,0,34,0,34
Butte,1104,President,,LIB,Jo Jorgensen,1,17,0,18
Butte,1105,President,,LIB,Jo Jorgensen,0,16,0,16
Butte,1106,President,,LIB,Jo Jorgensen,0,10,0,10
Butte,1801,President,,LIB,Jo Jorgensen,0,20,0,20
Butte,1802,President,,LIB,Jo Jorgensen,0,12,0,12
Butte,1803,President,,LIB,Jo Jorgensen,0,7,0,7
Butte,1804,President,,LIB,Jo Jorgensen,0,7,0,7
Butte,1805,President,,LIB,Jo Jorgensen,0,12,0,12
Butte,1806,President,,LIB,Jo Jorgensen,0,11,0,11
Butte,1807,President,,LIB,Jo Jorgensen,0,10,0,10
Butte,1808,President,,LIB,Jo Jorgensen,0,17,0,17
Butte,1809,President,,LIB,Jo Jorgensen,0,13,0,13
Butte,1810,President,,LIB,Jo Jorgensen,0,2,0,2
Butte,1811,President,,LIB,Jo Jorgensen,0,10,0,10
Butte,1812,President,,LIB,Jo Jorgensen,1,4,0,5
Butte,1813,President,,LIB,Jo Jorgensen,0,0,0,0
Butte,1901,President,,LIB,Jo Jorgensen,0,3,0,3
Butte,1902,President,,LIB,Jo Jorgensen,0,0,0,0
Butte,1903,President,,LIB,Jo Jorgensen,0,0,0,0
Butte,1904,President,,LIB,Jo Jorgensen,0,0,0,0
Butte,1905,President,,LIB,Jo Jorgensen,0,0,0,0
Butte,1906,President,,LIB,Jo Jorgensen,0,2,0,2
Butte,1907,President,,LIB,Jo Jorgensen,0,1,0,1
Butte,1908,President,,LIB,Jo Jorgensen,0,2,0,2
Butte,1909,President,,LIB,Jo Jorgensen,0,1,0,1
Butte,1910,President,,LIB,Jo Jorgensen,0,4,0,4
Butte,1911,President,,LIB,Jo Jorgensen,0,4,0,4
Butte,1912,President,,LIB,Jo Jorgensen,0,1,0,1
Butte,1913,President,,LIB,Jo Jorgensen,0,5,0,5
Butte,1914,President,,LIB,Jo Jorgensen,0,0,0,0
Butte,1915,President,,LIB,Jo Jorgensen,0,1,0,1
Butte,1916,President,,LIB,Jo Jorgensen,0,1,0,1
Butte,1917,President,,LIB,Jo Jorgensen,1,1,0,2
Butte,1918,President,,LIB,Jo Jorgensen,0,0,0,0
Butte,2201,President,,LIB,Jo Jorgensen,2,14,0,16
Butte,2202,President,,LIB,Jo Jorgensen,0,25,0,25
Butte,2203,President,,LIB,Jo Jorgensen,1,22,0,23
Butte,2204,President,,LIB,Jo Jorgensen,2,59,0,61
Butte,2205,President,,LIB,Jo Jorgensen,0,9,0,9
Butte,2206,President,,LIB,Jo Jorgensen,2,18,2,22
Butte,2207,President,,LIB,Jo Jorgensen,0,0,0,0
Butte,2208,President,,LIB,Jo Jorgensen,0,20,3,23
Butte,2209,President,,LIB,Jo Jorgensen,0,28,4,32
Butte,2210,President,,LIB,Jo Jorgensen,0,8,0,8
Butte,2211,President,,LIB,Jo Jorgensen,0,18,0,18
Butte,2212,President,,LIB,Jo Jorgensen,0,57,3,60
Butte,2213,President,,LIB,Jo Jorgensen,0,21,1,22
Butte,2214,President,,LIB,Jo Jorgensen,0,23,0,23
Butte,2215,President,,LIB,Jo Jorgensen,0,11,0,11
Butte,2216,President,,LIB,Jo Jorgensen,0,7,0,7
Butte,2217,President,,LIB,Jo Jorgensen,1,14,0,15
Butte,2801,President,,LIB,Jo Jorgensen,0,16,1,17
Butte,2802,President,,LIB,Jo Jorgensen,1,17,0,18
Butte,2804,President,,LIB,Jo Jorgensen,0,29,0,29
Butte,2805,President,,LIB,Jo Jorgensen,0,19,0,19
Butte,2901,President,,LIB,Jo Jorgensen,0,7,0,7
Butte,2902,President,,LIB,Jo Jorgensen,0,9,0,9
Butte,2903,President,,LIB,Jo Jorgensen,0,0,0,0
Butte,2904,President,,LIB,Jo Jorgensen,0,6,0,6
Butte,2905,President,,LIB,Jo Jorgensen,0,7,1,8
Butte,3201,President,,LIB,Jo Jorgensen,0,31,1,32
Butte,3202,President,,LIB,Jo Jorgensen,0,53,0,53
Butte,3203,President,,LIB,Jo Jorgensen,0,48,0,48
Butte,3204,President,,LIB,Jo Jorgensen,0,9,0,9
Butte,3205,President,,LIB,Jo Jorgensen,0,29,0,29
Butte,3206,President,,LIB,Jo Jorgensen,0,18,0,18
Butte,3207,President,,LIB,Jo Jorgensen,1,12,0,13
Butte,3208,President,,LIB,Jo Jorgensen,0,29,0,29
Butte,3209,President,,LIB,Jo Jorgensen,0,17,0,17
Butte,3210,President,,LIB,Jo Jorgensen,0,24,1,25
Butte,3211,President,,LIB,Jo Jorgensen,2,32,2,36
Butte,3212,President,,LIB,Jo Jorgensen,1,26,2,29
Butte,3213,President,,LIB,Jo Jorgensen,0,20,0,20
Butte,3214,President,,LIB,Jo Jorgensen,0,12,1,13
Butte,3215,President,,LIB,Jo Jorgensen,0,15,0,15
Butte,3216,President,,LIB,Jo Jorgensen,0,25,0,25
Butte,3217,President,,LIB,Jo Jorgensen,0,25,1,26
Butte,3218,President,,LIB,Jo Jorgensen,0,11,0,11
Butte,3801,President,,LIB,Jo Jorgensen,0,0,0,0
Butte,3802,President,,LIB,Jo Jorgensen,0,10,0,10
Butte,3803,President,,LIB,Jo Jorgensen,0,0,0,0
Butte,3901,President,,LIB,Jo Jorgensen,0,0,0,0
Butte,3902,President,,LIB,Jo Jorgensen,0,5,0,5
Butte,3903,President,,LIB,Jo Jorgensen,0,3,0,3
Butte,3904,President,,LIB,Jo Jorgensen,0,4,1,5
Butte,3905,President,,LIB,Jo Jorgensen,0,0,0,0
Butte,3906,President,,LIB,Jo Jorgensen,0,0,0,0
Butte,3907,President,,LIB,Jo Jorgensen,0,0,0,0
Butte,4201,President,,LIB,Jo Jorgensen,1,26,4,31
Butte,4202,President,,LIB,Jo Jorgensen,1,22,2,25
Butte,4203,President,,LIB,Jo Jorgensen,0,30,1,31
Butte,4204,President,,LIB,Jo Jorgensen,1,18,0,19
Butte,4205,President,,LIB,Jo Jorgensen,1,12,0,13
Butte,4206,President,,LIB,Jo Jorgensen,0,2,0,2
Butte,4301,President,,LIB,Jo Jorgensen,1,21,0,22
Butte,4302,President,,LIB,Jo Jorgensen,0,20,0,20
Butte,4401,President,,LIB,Jo Jorgensen,0,9,0,9
Butte,4801,President,,LIB,Jo Jorgensen,0,12,1,13
Butte,4802,President,,LIB,Jo Jorgensen,0,9,0,9
Butte,4803,President,,LIB,Jo Jorgensen,1,10,0,11
Butte,4804,President,,LIB,Jo Jorgensen,1,14,0,15
Butte,4805,President,,LIB,Jo Jorgensen,0,18,0,18
Butte,4806,President,,LIB,Jo Jorgensen,0,30,0,30
Butte,4807,President,,LIB,Jo Jorgensen,0,3,0,3
Butte,4808,President,,LIB,Jo Jorgensen,0,38,1,39
Butte,4901,President,,LIB,Jo Jorgensen,0,11,0,11
Butte,4902,President,,LIB,Jo Jorgensen,0,0,0,0
Butte,4903,President,,LIB,Jo Jorgensen,0,0,0,0
Butte,4904,President,,LIB,Jo Jorgensen,0,0,0,0
Butte,4905,President,,LIB,Jo Jorgensen,0,3,0,3
Butte,4906,President,,LIB,Jo Jorgensen,0,3,0,3
Butte,4907,President,,LIB,Jo Jorgensen,0,0,0,0
Butte,4908,President,,LIB,Jo Jorgensen,0,0,0,0
Butte,4909,President,,LIB,Jo Jorgensen,0,1,0,1
Butte,4910,President,,LIB,Jo Jorgensen,0,0,0,0
Butte,4911,President,,LIB,Jo Jorgensen,0,2,0,2
Butte,4912,President,,LIB,Jo Jorgensen,0,6,0,6
Butte,4913,President,,LIB,Jo Jorgensen,0,0,0,0
Butte,5201,President,,LIB,Jo Jorgensen,0,25,0,25
Butte,5202,President,,LIB,Jo Jorgensen,0,0,0,0
Butte,5501,President,,LIB,Jo Jorgensen,0,4,0,4
Butte,5502,President,,LIB,Jo Jorgensen,0,6,0,6
Butte,5503,President,,LIB,Jo Jorgensen,0,5,0,5
Butte,5504,President,,LIB,Jo Jorgensen,0,5,0,5
Butte,5505,President,,LIB,Jo Jorgensen,0,5,0,5
Butte,5506,President,,LIB,Jo Jorgensen,0,10,0,10
Butte,5507,President,,LIB,Jo Jorgensen,0,3,1,4
Butte,5508,President,,LIB,Jo Jorgensen,0,4,0,4
Butte,5509,President,,LIB,Jo Jorgensen,0,7,0,7
Butte,5510,President,,LIB,Jo Jorgensen,0,2,0,2
Butte,5511,President,,LIB,Jo Jorgensen,0,13,0,13
Butte,5512,President,,LIB,Jo Jorgensen,1,7,0,8
Butte,5513,President,,LIB,Jo Jorgensen,0,5,0,5
Butte,5801,President,,LIB,Jo Jorgensen,0,6,0,6
Butte,5802,President,,LIB,Jo Jorgensen,1,17,1,19
Butte,5803,President,,LIB,Jo Jorgensen,0,23,0,23
Butte,5804,President,,LIB,Jo Jorgensen,1,16,1,18
Butte,5805,President,,LIB,Jo Jorgensen,0,8,0,8
Butte,5901,President,,LIB,Jo Jorgensen,0,0,0,0
Butte,5902,President,,LIB,Jo Jorgensen,0,1,0,1
Butte,5903,President,,LIB,Jo Jorgensen,0,0,0,0
Butte,5904,President,,LIB,Jo Jorgensen,0,9,0,9
Butte,5905,President,,LIB,Jo Jorgensen,0,7,0,7
Butte,5906,President,,LIB,Jo Jorgensen,0,1,0,1
Butte,5907,President,,LIB,Jo Jorgensen,0,0,0,0
Butte,5908,President,,LIB,Jo Jorgensen,0,0,0,0
Butte,5909,President,,LIB,Jo Jorgensen,0,13,0,13
Butte,5910,President,,LIB,Jo Jorgensen,0,10,0,10
Butte,5911,President,,LIB,Jo Jorgensen,0,4,0,4
Butte,5912,President,,LIB,Jo Jorgensen,0,1,0,1
Butte,5913,President,,LIB,Jo Jorgensen,0,1,0,1
Butte,5914,President,,LIB,Jo Jorgensen,0,1,0,1
Butte,5915,President,,LIB,Jo Jorgensen,0,0,0,0
Butte,5916,President,,LIB,Jo Jorgensen,0,1,0,1
Butte,1101,President,,GRN,Howie Hawkins,0,8,0,8
Butte,1102,President,,GRN,Howie Hawkins,0,6,0,6
Butte,1103,President,,GRN,Howie Hawkins,0,5,0,5
Butte,1104,President,,GRN,Howie Hawkins,0,6,0,6
Butte,1105,President,,GRN,Howie Hawkins,0,1,0,1
Butte,1106,President,,GRN,Howie Hawkins,0,5,0,5
Butte,1801,President,,GRN,Howie Hawkins,0,3,0,3
Butte,1802,President,,GRN,Howie Hawkins,0,5,0,5
Butte,1803,President,,GRN,Howie Hawkins,0,2,0,2
Butte,1804,President,,GRN,Howie Hawkins,0,4,0,4
Butte,1805,President,,GRN,Howie Hawkins,0,3,0,3
Butte,1806,President,,GRN,Howie Hawkins,0,0,0,0
Butte,1807,President,,GRN,Howie Hawkins,0,2,0,2
Butte,1808,President,,GRN,Howie Hawkins,0,4,0,4
Butte,1809,President,,GRN,Howie Hawkins,0,8,0,8
Butte,1810,President,,GRN,Howie Hawkins,0,2,0,2
Butte,1811,President,,GRN,Howie Hawkins,0,3,0,3
Butte,1812,President,,GRN,Howie Hawkins,0,0,0,0
Butte,1813,President,,GRN,Howie Hawkins,0,0,0,0
Butte,1901,President,,GRN,Howie Hawkins,0,0,0,0
Butte,1902,President,,GRN,Howie Hawkins,0,0,0,0
Butte,1903,President,,GRN,Howie Hawkins,0,0,0,0
Butte,1904,President,,GRN,Howie Hawkins,0,0,0,0
Butte,1905,President,,GRN,Howie Hawkins,0,0,0,0
Butte,1906,President,,GRN,Howie Hawkins,0,0,0,0
Butte,1907,President,,GRN,Howie Hawkins,0,0,0,0
Butte,1908,President,,GRN,Howie Hawkins,0,0,0,0
Butte,1909,President,,GRN,Howie Hawkins,0,0,0,0
Butte,1910,President,,GRN,Howie Hawkins,0,2,0,2
Butte,1911,President,,GRN,Howie Hawkins,0,1,0,1
Butte,1912,President,,GRN,Howie Hawkins,0,0,0,0
Butte,1913,President,,GRN,Howie Hawkins,0,2,0,2
Butte,1914,President,,GRN,Howie Hawkins,0,0,0,0
Butte,1915,President,,GRN,Howie Hawkins,0,0,0,0
Butte,1916,President,,GRN,Howie Hawkins,0,0,0,0
Butte,1917,President,,GRN,Howie Hawkins,0,0,0,0
Butte,1918,President,,GRN,Howie Hawkins,0,0,0,0
Butte,2201,President,,GRN,Howie Hawkins,0,6,0,6
Butte,2202,President,,GRN,Howie Hawkins,0,3,0,3
Butte,2203,President,,GRN,Howie Hawkins,0,6,0,6
Butte,2204,President,,GRN,Howie Hawkins,0,9,1,10
Butte,2205,President,,GRN,Howie Hawkins,1,5,0,6
Butte,2206,President,,GRN,Howie Hawkins,0,10,1,11
Butte,2207,President,,GRN,Howie Hawkins,0,0,0,0
Butte,2208,President,,GRN,Howie Hawkins,0,7,1,8
Butte,2209,President,,GRN,Howie Hawkins,1,9,1,11
Butte,2210,President,,GRN,Howie Hawkins,0,3,0,3
Butte,2211,President,,GRN,Howie Hawkins,0,5,0,5
Butte,2212,President,,GRN,Howie Hawkins,2,27,1,30
Butte,2213,President,,GRN,Howie Hawkins,0,8,1,9
Butte,2214,President,,GRN,Howie Hawkins,0,9,0,9
Butte,2215,President,,GRN,Howie Hawkins,0,7,0,7
Butte,2216,President,,GRN,Howie Hawkins,0,4,0,4
Butte,2217,President,,GRN,Howie Hawkins,0,5,0,5
Butte,2801,President,,GRN,Howie Hawkins,0,8,0,8
Butte,2802,President,,GRN,Howie Hawkins,0,5,0,5
Butte,2804,President,,GRN,Howie Hawkins,0,1,0,1
Butte,2805,President,,GRN,Howie Hawkins,0,3,0,3
Butte,2901,President,,GRN,Howie Hawkins,0,6,0,6
Butte,2902,President,,GRN,Howie Hawkins,0,1,0,1
Butte,2903,President,,GRN,Howie Hawkins,0,0,0,0
Butte,2904,President,,GRN,Howie Hawkins,0,1,0,1
Butte,2905,President,,GRN,Howie Hawkins,0,0,0,0
Butte,3201,President,,GRN,Howie Hawkins,0,0,0,0
Butte,3202,President,,GRN,Howie Hawkins,0,18,0,18
Butte,3203,President,,GRN,Howie Hawkins,1,5,0,6
Butte,3204,President,,GRN,Howie Hawkins,0,3,0,3
Butte,3205,President,,GRN,Howie Hawkins,0,5,0,5
Butte,3206,President,,GRN,Howie Hawkins,0,10,0,10
Butte,3207,President,,GRN,Howie Hawkins,0,2,0,2
Butte,3208,President,,GRN,Howie Hawkins,0,11,0,11
Butte,3209,President,,GRN,Howie Hawkins,0,5,0,5
Butte,3210,President,,GRN,Howie Hawkins,1,7,0,8
Butte,3211,President,,GRN,Howie Hawkins,0,12,0,12
Butte,3212,President,,GRN,Howie Hawkins,0,9,1,10
Butte,3213,President,,GRN,Howie Hawkins,1,9,0,10
Butte,3214,President,,GRN,Howie Hawkins,0,9,0,9
Butte,3215,President,,GRN,Howie Hawkins,0,9,0,9
Butte,3216,President,,GRN,Howie Hawkins,0,5,0,5
Butte,3217,President,,GRN,Howie Hawkins,0,5,0,5
Butte,3218,President,,GRN,Howie Hawkins,0,0,0,0
Butte,3801,President,,GRN,Howie Hawkins,0,0,0,0
Butte,3802,President,,GRN,Howie Hawkins,0,4,0,4
Butte,3803,President,,GRN,Howie Hawkins,0,0,0,0
Butte,3901,President,,GRN,Howie Hawkins,0,1,0,1
Butte,3902,President,,GRN,Howie Hawkins,0,1,0,1
Butte,3903,President,,GRN,Howie Hawkins,0,0,0,0
Butte,3904,President,,GRN,Howie Hawkins,0,3,0,3
Butte,3905,President,,GRN,Howie Hawkins,0,0,0,0
Butte,3906,President,,GRN,Howie Hawkins,0,0,0,0
Butte,3907,President,,GRN,Howie Hawkins,0,0,0,0
Butte,4201,President,,GRN,Howie Hawkins,0,5,0,5
Butte,4202,President,,GRN,Howie Hawkins,1,16,1,18
Butte,4203,President,,GRN,Howie Hawkins,0,10,0,10
Butte,4204,President,,GRN,Howie Hawkins,0,8,0,8
Butte,4205,President,,GRN,Howie Hawkins,0,3,0,3
Butte,4206,President,,GRN,Howie Hawkins,0,0,0,0
Butte,4301,President,,GRN,Howie Hawkins,0,3,0,3
Butte,4302,President,,GRN,Howie Hawkins,0,4,0,4
Butte,4401,President,,GRN,Howie Hawkins,0,4,0,4
Butte,4801,President,,GRN,Howie Hawkins,0,5,0,5
Butte,4802,President,,GRN,Howie Hawkins,0,4,0,4
Butte,4803,President,,GRN,Howie Hawkins,0,2,0,2
Butte,4804,President,,GRN,Howie Hawkins,0,1,0,1
Butte,4805,President,,GRN,Howie Hawkins,0,6,0,6
Butte,4806,President,,GRN,Howie Hawkins,0,9,0,9
Butte,4807,President,,GRN,Howie Hawkins,0,0,0,0
Butte,4808,President,,GRN,Howie Hawkins,0,5,0,5
Butte,4901,President,,GRN,Howie Hawkins,0,2,0,2
Butte,4902,President,,GRN,Howie Hawkins,0,0,0,0
Butte,4903,President,,GRN,Howie Hawkins,0,0,0,0
Butte,4904,President,,GRN,Howie Hawkins,0,0,0,0
Butte,4905,President,,GRN,Howie Hawkins,0,0,0,0
Butte,4906,President,,GRN,Howie Hawkins,0,0,0,0
Butte,4907,President,,GRN,Howie Hawkins,0,0,0,0
Butte,4908,President,,GRN,Howie Hawkins,0,0,0,0
Butte,4909,President,,GRN,Howie Hawkins,0,0,0,0
Butte,4910,President,,GRN,Howie Hawkins,0,0,0,0
Butte,4911,President,,GRN,Howie Hawkins,0,1,0,1
Butte,4912,President,,GRN,Howie Hawkins,0,0,0,0
Butte,4913,President,,GRN,Howie Hawkins,0,1,0,1
Butte,5201,President,,GRN,Howie Hawkins,0,5,0,5
Butte,5202,President,,GRN,Howie Hawkins,0,0,0,0
Butte,5501,President,,GRN,Howie Hawkins,0,0,0,0
Butte,5502,President,,GRN,Howie Hawkins,0,0,0,0
Butte,5503,President,,GRN,Howie Hawkins,0,0,0,0
Butte,5504,President,,GRN,Howie Hawkins,0,1,0,1
Butte,5505,President,,GRN,Howie Hawkins,0,0,0,0
Butte,5506,President,,GRN,Howie Hawkins,0,0,0,0
Butte,5507,President,,GRN,Howie Hawkins,0,0,0,0
Butte,5508,President,,GRN,Howie Hawkins,0,2,0,2
Butte,5509,President,,GRN,Howie Hawkins,0,2,0,2
Butte,5510,President,,GRN,Howie Hawkins,0,3,1,4
Butte,5511,President,,GRN,Howie Hawkins,0,2,0,2
Butte,5512,President,,GRN,Howie Hawkins,0,3,0,3
Butte,5513,President,,GRN,Howie Hawkins,0,1,0,1
Butte,5801,President,,GRN,Howie Hawkins,0,1,0,1
Butte,5802,President,,GRN,Howie Hawkins,0,2,0,2
Butte,5803,President,,GRN,Howie Hawkins,0,9,0,9
Butte,5804,President,,GRN,Howie Hawkins,0,5,0,5
Butte,5805,President,,GRN,Howie Hawkins,0,3,0,3
Butte,5901,President,,GRN,Howie Hawkins,0,0,0,0
Butte,5902,President,,GRN,Howie Hawkins,0,0,0,0
Butte,5903,President,,GRN,Howie Hawkins,0,0,0,0
Butte,5904,President,,GRN,Howie Hawkins,0,5,0,5
Butte,5905,President,,GRN,Howie Hawkins,0,1,0,1
Butte,5906,President,,GRN,Howie Hawkins,0,1,0,1
Butte,5907,President,,GRN,Howie Hawkins,0,0,0,0
Butte,5908,President,,GRN,Howie Hawkins,0,0,0,0
Butte,5909,President,,GRN,Howie Hawkins,0,3,0,3
Butte,5910,President,,GRN,Howie Hawkins,0,0,0,0
Butte,5911,President,,GRN,Howie Hawkins,0,1,0,1
Butte,5912,President,,GRN,Howie Hawkins,0,1,0,1
Butte,5913,President,,GRN,Howie Hawkins,0,0,0,0
Butte,5914,President,,GRN,Howie Hawkins,0,0,0,0
Butte,5915,President,,GRN,Howie Hawkins,0,0,0,0
Butte,5916,President,,GRN,Howie Hawkins,0,0,0,0
Butte,1101,President,,AIP,Rocky de la Fuente Guerra,0,7,0,7
Butte,1102,President,,AIP,Rocky de la Fuente Guerra,0,4,0,4
Butte,1103,President,,AIP,Rocky de la Fuente Guerra,0,5,0,5
Butte,1104,President,,AIP,Rocky de la Fuente Guerra,0,5,0,5
Butte,1105,President,,AIP,Rocky de la Fuente Guerra,0,3,0,3
Butte,1106,President,,AIP,Rocky de la Fuente Guerra,1,0,0,1
Butte,1801,President,,AIP,Rocky de la Fuente Guerra,0,0,0,0
Butte,1802,President,,AIP,Rocky de la Fuente Guerra,0,1,0,1
Butte,1803,President,,AIP,Rocky de la Fuente Guerra,0,2,0,2
Butte,1804,President,,AIP,Rocky de la Fuente Guerra,0,2,0,2
Butte,1805,President,,AIP,Rocky de la Fuente Guerra,0,1,0,1
Butte,1806,President,,AIP,Rocky de la Fuente Guerra,0,5,0,5
Butte,1807,President,,AIP,Rocky de la Fuente Guerra,1,0,0,1
Butte,1808,President,,AIP,Rocky de la Fuente Guerra,0,3,0,3
Butte,1809,President,,AIP,Rocky de la Fuente Guerra,0,3,0,3
Butte,1810,President,,AIP,Rocky de la Fuente Guerra,0,2,0,2
Butte,1811,President,,AIP,Rocky de la Fuente Guerra,0,1,0,1
Butte,1812,President,,AIP,Rocky de la Fuente Guerra,0,0,0,0
Butte,1813,President,,AIP,Rocky de la Fuente Guerra,0,1,0,1
Butte,1901,President,,AIP,Rocky de la Fuente Guerra,0,0,0,0
Butte,1902,President,,AIP,Rocky de la Fuente Guerra,0,0,0,0
Butte,1903,President,,AIP,Rocky de la Fuente Guerra,0,0,0,0
Butte,1904,President,,AIP,Rocky de la Fuente Guerra,0,0,0,0
Butte,1905,President,,AIP,Rocky de la Fuente Guerra,0,0,0,0
Butte,1906,President,,AIP,Rocky de la Fuente Guerra,0,2,0,2
Butte,1907,President,,AIP,Rocky de la Fuente Guerra,0,1,0,1
Butte,1908,President,,AIP,Rocky de la Fuente Guerra,0,0,0,0
Butte,1909,President,,AIP,Rocky de la Fuente Guerra,0,0,0,0
Butte,1910,President,,AIP,Rocky de la Fuente Guerra,0,3,0,3
Butte,1911,President,,AIP,Rocky de la Fuente Guerra,0,0,0,0
Butte,1912,President,,AIP,Rocky de la Fuente Guerra,0,1,0,1
Butte,1913,President,,AIP,Rocky de la Fuente Guerra,0,6,0,6
Butte,1914,President,,AIP,Rocky de la Fuente Guerra,0,0,0,0
Butte,1915,President,,AIP,Rocky de la Fuente Guerra,0,1,0,1
Butte,1916,President,,AIP,Rocky de la Fuente Guerra,0,0,0,0
Butte,1917,President,,AIP,Rocky de la Fuente Guerra,0,0,0,0
Butte,1918,President,,AIP,Rocky de la Fuente Guerra,0,0,0,0
Butte,2201,President,,AIP,Rocky de la Fuente Guerra,0,5,0,5
Butte,2202,President,,AIP,Rocky de la Fuente Guerra,0,2,0,2
Butte,2203,President,,AIP,Rocky de la Fuente Guerra,0,4,0,4
Butte,2204,President,,AIP,Rocky de la Fuente Guerra,0,7,0,7
Butte,2205,President,,AIP,Rocky de la Fuente Guerra,0,3,0,3
Butte,2206,President,,AIP,Rocky de la Fuente Guerra,0,2,0,2
Butte,2207,President,,AIP,Rocky de la Fuente Guerra,0,0,0,0
Butte,2208,President,,AIP,Rocky de la Fuente Guerra,0,7,2,9
Butte,2209,President,,AIP,Rocky de la Fuente Guerra,0,3,1,4
Butte,2210,President,,AIP,Rocky de la Fuente Guerra,0,2,0,2
Butte,2211,President,,AIP,Rocky de la Fuente Guerra,0,3,1,4
Butte,2212,President,,AIP,Rocky de la Fuente Guerra,0,7,0,7
Butte,2213,President,,AIP,Rocky de la Fuente Guerra,1,1,1,3
