county,precinct,office,district,party,candidate,votes,election_day,mail
Santa Cruz,50271,President,,DEM,Joe Biden,541,47,494
Santa Cruz,50341,President,,DEM,Joe Biden,386,29,357
Santa Cruz,50342,President,,DEM,Joe Biden,533,23,510
Santa Cruz,50480,President,,DEM,Joe Biden,565,14,551
Santa Cruz,50491,President,,DEM,Joe Biden,298,34,264
Santa Cruz,50521,President,,DEM,Joe Biden,482,19,463
Santa Cruz,50543,President,,DEM,Joe Biden,9,1,8
Santa Cruz,51010,President,,DEM,Joe Biden,283,31,252
Santa Cruz,51080,President,,DEM,Joe Biden,1929,136,1793
Santa Cruz,51090,President,,DEM,Joe Biden,1051,48,1003
Santa Cruz,51420,President,,DEM,Joe Biden,437,19,418
Santa Cruz,54010,President,,DEM,Joe Biden,1001,58,943
Santa Cruz,54030,President,,DEM,Joe Biden,3445,234,3211
Santa Cruz,SANTA CRUZ CO CA,President,,DEM,Joe Biden,114246,7796,106450
Santa Cruz,10020,President,,REP,Donald Trump,498,96,402
Santa Cruz,10091,President,,REP,Donald Trump,446,63,383
Santa Cruz,10120,President,,REP,Donald Trump,576,94,482
Santa Cruz,10142,President,,REP,Donald Trump,466,59,407
Santa Cruz,10151,President,,REP,Donald Trump,6,,6
Santa Cruz,10164,President,,REP,Donald Trump,46,5,41
Santa Cruz,10231,President,,REP,Donald Trump,25,,25
Santa Cruz,10232,President,,REP,Donald Trump,,,
Santa Cruz,10236,President,,REP,Donald Trump,4,,4
Santa Cruz,10260,President,,REP,Donald Trump,543,102,441
Santa Cruz,10280,President,,REP,Donald Trump,65,4,61
Santa Cruz,10281,President,,REP,Donald Trump,188,38,150
Santa Cruz,10291,President,,REP,Donald Trump,493,85,408
Santa Cruz,10310,President,,REP,Donald Trump,459,70,389
Santa Cruz,10351,President,,REP,Donald Trump,166,29,137
Santa Cruz,10381,President,,REP,Donald Trump,416,56,360
Santa Cruz,10382,President,,REP,Donald Trump,15,1,14
Santa Cruz,10451,President,,REP,Donald Trump,458,70,388
Santa Cruz,10490,President,,REP,Donald Trump,91,12,79
Santa Cruz,10521,President,,REP,Donald Trump,50,3,47
Santa Cruz,10541,President,,REP,Donald Trump,60,7,53
Santa Cruz,10550,President,,REP,Donald Trump,,,
Santa Cruz,10551,President,,REP,Donald Trump,6,1,5
Santa Cruz,10552,President,,REP,Donald Trump,1,,1
Santa Cruz,11030,President,,REP,Donald Trump,409,41,368
Santa Cruz,12010,President,,REP,Donald Trump,178,31,147
Santa Cruz,12024,President,,REP,Donald Trump,275,51,224
Santa Cruz,14110,President,,REP,Donald Trump,4,1,3
Santa Cruz,14123,President,,REP,Donald Trump,,,
Santa Cruz,14132,President,,REP,Donald Trump,421,58,363
Santa Cruz,20011,President,,REP,Donald Trump,177,31,146
Santa Cruz,20013,President,,REP,Donald Trump,70,11,59
Santa Cruz,20020,President,,REP,Donald Trump,,,
Santa Cruz,20041,President,,REP,Donald Trump,624,94,530
Santa Cruz,20080,President,,REP,Donald Trump,147,17,130
Santa Cruz,20093,President,,REP,Donald Trump,,,
Santa Cruz,20096,President,,REP,Donald Trump,3,,3
Santa Cruz,20101,President,,REP,Donald Trump,305,38,267
Santa Cruz,20102,President,,REP,Donald Trump,,,
Santa Cruz,20120,President,,REP,Donald Trump,57,8,49
Santa Cruz,20161,President,,REP,Donald Trump,181,27,154
Santa Cruz,20162,President,,REP,Donald Trump,,,
Santa Cruz,20221,President,,REP,Donald Trump,1832,277,1555
Santa Cruz,20222,President,,REP,Donald Trump,306,48,258
Santa Cruz,20330,President,,REP,Donald Trump,885,131,754
Santa Cruz,20351,President,,REP,Donald Trump,267,83,184
Santa Cruz,20352,President,,REP,Donald Trump,2,1,1
Santa Cruz,20383,President,,REP,Donald Trump,141,25,116
Santa Cruz,20402,President,,REP,Donald Trump,392,53,339
Santa Cruz,20481,President,,REP,Donald Trump,122,26,96
Santa Cruz,20551,President,,REP,Donald Trump,252,26,226
Santa Cruz,20591,President,,REP,Donald Trump,,,
Santa Cruz,20600,President,,REP,Donald Trump,33,4,29
Santa Cruz,20622,President,,REP,Donald Trump,,,
Santa Cruz,20690,President,,REP,Donald Trump,31,4,27
Santa Cruz,22010,President,,REP,Donald Trump,815,196,619
Santa Cruz,23190,President,,REP,Donald Trump,,,
Santa Cruz,23311,President,,REP,Donald Trump,161,28,133
Santa Cruz,23312,President,,REP,Donald Trump,137,37,100
Santa Cruz,23351,President,,REP,Donald Trump,,,
Santa Cruz,23360,President,,REP,Donald Trump,95,12,83
Santa Cruz,23410,President,,REP,Donald Trump,26,2,24
Santa Cruz,23431,President,,REP,Donald Trump,29,5,24
Santa Cruz,23492,President,,REP,Donald Trump,,,
Santa Cruz,23660,President,,REP,Donald Trump,1,,1
Santa Cruz,30010,President,,REP,Donald Trump,70,4,66
Santa Cruz,30020,President,,REP,Donald Trump,62,15,47
Santa Cruz,30030,President,,REP,Donald Trump,122,34,88
Santa Cruz,30041,President,,REP,Donald Trump,167,39,128
Santa Cruz,30042,President,,REP,Donald Trump,1,,1
Santa Cruz,30044,President,,REP,Donald Trump,,,
Santa Cruz,30046,President,,REP,Donald Trump,,,
Santa Cruz,30047,President,,REP,Donald Trump,,,
Santa Cruz,30049,President,,REP,Donald Trump,2,,2
Santa Cruz,30051,President,,REP,Donald Trump,3,1,2
Santa Cruz,30052,President,,REP,Donald Trump,,,
Santa Cruz,30074,President,,REP,Donald Trump,,,
Santa Cruz,30076,President,,REP,Donald Trump,,,
Santa Cruz,30080,President,,REP,Donald Trump,73,13,60
Santa Cruz,31010,President,,REP,Donald Trump,465,72,393
Santa Cruz,31011,President,,REP,Donald Trump,216,38,178
Santa Cruz,31012,President,,REP,Donald Trump,,,
Santa Cruz,31015,President,,REP,Donald Trump,138,15,123
Santa Cruz,31020,President,,REP,Donald Trump,319,49,270
Santa Cruz,31050,President,,REP,Donald Trump,234,36,198
Santa Cruz,31160,President,,REP,Donald Trump,63,12,51
Santa Cruz,31210,President,,REP,Donald Trump,56,12,44
Santa Cruz,31240,President,,REP,Donald Trump,166,27,139
Santa Cruz,31301,President,,REP,Donald Trump,133,39,94
Santa Cruz,31320,President,,REP,Donald Trump,257,42,215
Santa Cruz,31360,President,,REP,Donald Trump,228,18,210
Santa Cruz,31480,President,,REP,Donald Trump,125,19,106
Santa Cruz,31560,President,,REP,Donald Trump,78,13,65
Santa Cruz,31600,President,,REP,Donald Trump,13,8,5
Santa Cruz,31650,President,,REP,Donald Trump,11,6,5
Santa Cruz,31730,President,,REP,Donald Trump,116,18,98
Santa Cruz,31810,President,,REP,Donald Trump,41,9,32
Santa Cruz,40010,President,,REP,Donald Trump,7,,7
Santa Cruz,40080,President,,REP,Donald Trump,170,26,144
Santa Cruz,40180,President,,REP,Donald Trump,92,12,80
Santa Cruz,40211,President,,REP,Donald Trump,201,52,149
Santa Cruz,40230,President,,REP,Donald Trump,19,2,17
Santa Cruz,40262,President,,REP,Donald Trump,236,40,196
Santa Cruz,40270,President,,REP,Donald Trump,214,21,193
Santa Cruz,40310,President,,REP,Donald Trump,,,
Santa Cruz,43100,President,,REP,Donald Trump,21,4,17
Santa Cruz,43110,President,,REP,Donald Trump,181,39,142
Santa Cruz,43141,President,,REP,Donald Trump,19,5,14
Santa Cruz,43150,President,,REP,Donald Trump,50,11,39
Santa Cruz,43151,President,,REP,Donald Trump,1,1,
Santa Cruz,43200,President,,REP,Donald Trump,96,32,64
Santa Cruz,43210,President,,REP,Donald Trump,12,6,6
Santa Cruz,43221,President,,REP,Donald Trump,60,14,46
Santa Cruz,43251,President,,REP,Donald Trump,31,5,26
Santa Cruz,43260,President,,REP,Donald Trump,10,2,8
Santa Cruz,43410,President,,REP,Donald Trump,144,30,114
Santa Cruz,43441,President,,REP,Donald Trump,193,29,164
Santa Cruz,43451,President,,REP,Donald Trump,103,15,88
Santa Cruz,43452,President,,REP,Donald Trump,15,3,12
Santa Cruz,43501,President,,REP,Donald Trump,56,7,49
Santa Cruz,43503,President,,REP,Donald Trump,97,15,82
Santa Cruz,43540,President,,REP,Donald Trump,116,13,103
Santa Cruz,43541,President,,REP,Donald Trump,9,3,6
Santa Cruz,43550,President,,REP,Donald Trump,32,7,25
Santa Cruz,43610,President,,REP,Donald Trump,197,28,169
Santa Cruz,43631,President,,REP,Donald Trump,166,35,131
Santa Cruz,43632,President,,REP,Donald Trump,86,9,77
Santa Cruz,43660,President,,REP,Donald Trump,26,7,19
Santa Cruz,43710,President,,REP,Donald Trump,143,21,122
Santa Cruz,43711,President,,REP,Donald Trump,15,,15
Santa Cruz,43731,President,,REP,Donald Trump,500,52,448
Santa Cruz,50011,President,,REP,Donald Trump,1,,1
Santa Cruz,50015,President,,REP,Donald Trump,,,
Santa Cruz,50017,President,,REP,Donald Trump,280,52,228
Santa Cruz,50021,President,,REP,Donald Trump,112,24,88
Santa Cruz,50023,President,,REP,Donald Trump,128,31,97
Santa Cruz,50040,President,,REP,Donald Trump,161,42,119
Santa Cruz,50041,President,,REP,Donald Trump,453,89,364
Santa Cruz,50083,President,,REP,Donald Trump,5,2,3
Santa Cruz,50091,President,,REP,Donald Trump,340,78,262
Santa Cruz,50099,President,,REP,Donald Trump,88,27,61
Santa Cruz,50111,President,,REP,Donald Trump,248,57,191
Santa Cruz,50115,President,,REP,Donald Trump,,,
Santa Cruz,50121,President,,REP,Donald Trump,187,37,150
Santa Cruz,50141,President,,REP,Donald Trump,95,18,77
Santa Cruz,50144,President,,REP,Donald Trump,54,8,46
Santa Cruz,50157,President,,REP,Donald Trump,229,49,180
Santa Cruz,50161,President,,REP,Donald Trump,316,78,238
Santa Cruz,50181,President,,REP,Donald Trump,375,90,285
Santa Cruz,50183,President,,REP,Donald Trump,168,50,118
Santa Cruz,50204,President,,REP,Donald Trump,132,10,122
Santa Cruz,50221,President,,REP,Donald Trump,129,16,113
Santa Cruz,50232,President,,REP,Donald Trump,180,35,145
Santa Cruz,50241,President,,REP,Donald Trump,134,26,108
Santa Cruz,50261,President,,REP,Donald Trump,78,22,56
Santa Cruz,50271,President,,REP,Donald Trump,162,30,132
Santa Cruz,50341,President,,REP,Donald Trump,179,30,149
Santa Cruz,50342,President,,REP,Donald Trump,188,18,170
Santa Cruz,50480,President,,REP,Donald Trump,233,29,204
Santa Cruz,50491,President,,REP,Donald Trump,86,25,61
Santa Cruz,50521,President,,REP,Donald Trump,143,14,129
Santa Cruz,50543,President,,REP,Donald Trump,,,
Santa Cruz,51010,President,,REP,Donald Trump,76,28,48
Santa Cruz,51080,President,,REP,Donald Trump,274,45,229
Santa Cruz,51090,President,,REP,Donald Trump,118,22,96
Santa Cruz,51420,President,,REP,Donald Trump,48,3,45
Santa Cruz,54010,President,,REP,Donald Trump,399,49,350
Santa Cruz,54030,President,,REP,Donald Trump,1205,281,924
Santa Cruz,SANTA CRUZ CO CA,President,,REP,Donald Trump,26937,4661,22276
Santa Cruz,10020,President,,PFP,Gloria LaRiva,15,3,12
Santa Cruz,10091,President,,PFP,Gloria LaRiva,7,1,6
Santa Cruz,10120,President,,PFP,Gloria LaRiva,9,2,7
Santa Cruz,10142,President,,PFP,Gloria LaRiva,11,1,10
Santa Cruz,10151,President,,PFP,Gloria LaRiva,,,
Santa Cruz,10164,President,,PFP,Gloria LaRiva,1,,1
Santa Cruz,10231,President,,PFP,Gloria LaRiva,1,,1
Santa Cruz,10232,President,,PFP,Gloria LaRiva,,,
Santa Cruz,10236,President,,PFP,Gloria LaRiva,,,
Santa Cruz,10260,President,,PFP,Gloria LaRiva,4,1,3
Santa Cruz,10280,President,,PFP,Gloria LaRiva,1,,1
Santa Cruz,10281,President,,PFP,Gloria LaRiva,1,,1
Santa Cruz,10291,President,,PFP,Gloria LaRiva,4,1,3
Santa Cruz,10310,President,,PFP,Gloria LaRiva,10,3,7
Santa Cruz,10351,President,,PFP,Gloria LaRiva,,,
Santa Cruz,10381,President,,PFP,Gloria LaRiva,2,1,1
Santa Cruz,10382,President,,PFP,Gloria LaRiva,,,
Santa Cruz,10451,President,,PFP,Gloria LaRiva,5,,5
Santa Cruz,10490,President,,PFP,Gloria LaRiva,,,
Santa Cruz,10521,President,,PFP,Gloria LaRiva,,,
Santa Cruz,10541,President,,PFP,Gloria LaRiva,,,
Santa Cruz,10550,President,,PFP,Gloria LaRiva,,,
Santa Cruz,10551,President,,PFP,Gloria LaRiva,,,
Santa Cruz,10552,President,,PFP,Gloria LaRiva,,,
Santa Cruz,11030,President,,PFP,Gloria LaRiva,7,1,6
Santa Cruz,12010,President,,PFP,Gloria LaRiva,1,,1
Santa Cruz,12024,President,,PFP,Gloria LaRiva,2,,2
Santa Cruz,14110,President,,PFP,Gloria LaRiva,,,
Santa Cruz,14123,President,,PFP,Gloria LaRiva,,,
Santa Cruz,14132,President,,PFP,Gloria LaRiva,1,,1
Santa Cruz,20011,President,,PFP,Gloria LaRiva,1,,1
Santa Cruz,20013,President,,PFP,Gloria LaRiva,,,
Santa Cruz,20020,President,,PFP,Gloria LaRiva,,,
Santa Cruz,20041,President,,PFP,Gloria LaRiva,6,1,5
Santa Cruz,20080,President,,PFP,Gloria LaRiva,2,,2
Santa Cruz,20093,President,,PFP,Gloria LaRiva,,,
Santa Cruz,20096,President,,PFP,Gloria LaRiva,,,
Santa Cruz,20101,President,,PFP,Gloria LaRiva,2,1,1
Santa Cruz,20102,President,,PFP,Gloria LaRiva,,,
Santa Cruz,20120,President,,PFP,Gloria LaRiva,3,,3
Santa Cruz,20161,President,,PFP,Gloria LaRiva,4,,4
Santa Cruz,20162,President,,PFP,Gloria LaRiva,,,
Santa Cruz,20221,President,,PFP,Gloria LaRiva,19,3,16
Santa Cruz,20222,President,,PFP,Gloria LaRiva,2,,2
Santa Cruz,20330,President,,PFP,Gloria LaRiva,4,,4
Santa Cruz,20351,President,,PFP,Gloria LaRiva,4,2,2
Santa Cruz,20352,President,,PFP,Gloria LaRiva,,,
Santa Cruz,20383,President,,PFP,Gloria LaRiva,,,
Santa Cruz,20402,President,,PFP,Gloria LaRiva,3,,3
Santa Cruz,20481,President,,PFP,Gloria LaRiva,2,1,1
Santa Cruz,20551,President,,PFP,Gloria LaRiva,3,1,2
Santa Cruz,20591,President,,PFP,Gloria LaRiva,,,
Santa Cruz,20600,President,,PFP,Gloria LaRiva,1,,1
Santa Cruz,20622,President,,PFP,Gloria LaRiva,,,
Santa Cruz,20690,President,,PFP,Gloria LaRiva,1,,1
Santa Cruz,22010,President,,PFP,Gloria LaRiva,13,,13
Santa Cruz,23190,President,,PFP,Gloria LaRiva,,,
Santa Cruz,23311,President,,PFP,Gloria LaRiva,1,,1
Santa Cruz,23312,President,,PFP,Gloria LaRiva,3,,3
Santa Cruz,23351,President,,PFP,Gloria LaRiva,,,
Santa Cruz,23360,President,,PFP,Gloria LaRiva,5,1,4
Santa Cruz,23410,President,,PFP,Gloria LaRiva,,,
Santa Cruz,23431,President,,PFP,Gloria LaRiva,1,,1
Santa Cruz,23492,President,,PFP,Gloria LaRiva,,,
Santa Cruz,23660,President,,PFP,Gloria LaRiva,,,
Santa Cruz,30010,President,,PFP,Gloria LaRiva,3,,3
Santa Cruz,30020,President,,PFP,Gloria LaRiva,5,2,3
Santa Cruz,30030,President,,PFP,Gloria LaRiva,1,,1
Santa Cruz,30041,President,,PFP,Gloria LaRiva,3,,3
Santa Cruz,30042,President,,PFP,Gloria LaRiva,,,
Santa Cruz,30044,President,,PFP,Gloria LaRiva,,,
Santa Cruz,30046,President,,PFP,Gloria LaRiva,,,
Santa Cruz,30047,President,,PFP,Gloria LaRiva,,,
Santa Cruz,30049,President,,PFP,Gloria LaRiva,,,
Santa Cruz,30051,President,,PFP,Gloria LaRiva,,,
Santa Cruz,30052,President,,PFP,Gloria LaRiva,,,
Santa Cruz,30074,President,,PFP,Gloria LaRiva,,,
Santa Cruz,30076,President,,PFP,Gloria LaRiva,,,
Santa Cruz,30080,President,,PFP,Gloria LaRiva,1,,1
Santa Cruz,31010,President,,PFP,Gloria LaRiva,16,,16
Santa Cruz,31011,President,,PFP,Gloria LaRiva,7,,7
Santa Cruz,31012,President,,PFP,Gloria LaRiva,,,
Santa Cruz,31015,President,,PFP,Gloria LaRiva,5,,5
Santa Cruz,31020,President,,PFP,Gloria LaRiva,9,1,8
Santa Cruz,31050,President,,PFP,Gloria LaRiva,5,1,4
Santa Cruz,31160,President,,PFP,Gloria LaRiva,4,,4
Santa Cruz,31210,President,,PFP,Gloria LaRiva,5,2,3
Santa Cruz,31240,President,,PFP,Gloria LaRiva,2,,2
Santa Cruz,31301,President,,PFP,Gloria LaRiva,5,1,4
Santa Cruz,31320,President,,PFP,Gloria LaRiva,3,,3
Santa Cruz,31360,President,,PFP,Gloria LaRiva,3,,3
Santa Cruz,31480,President,,PFP,Gloria LaRiva,5,,5
Santa Cruz,31560,President,,PFP,Gloria LaRiva,3,,3
Santa Cruz,31600,President,,PFP,Gloria LaRiva,,,
Santa Cruz,31650,President,,PFP,Gloria LaRiva,2,,2
Santa Cruz,31730,President,,PFP,Gloria LaRiva,4,,4
Santa Cruz,31810,President,,PFP,Gloria LaRiva,3,,3
Santa Cruz,40010,President,,PFP,Gloria LaRiva,,,
Santa Cruz,40080,President,,PFP,Gloria LaRiva,4,,4
Santa Cruz,40180,President,,PFP,Gloria LaRiva,6,1,5
Santa Cruz,40211,President,,PFP,Gloria LaRiva,3,2,1
Santa Cruz,40230,President,,PFP,Gloria LaRiva,,,
Santa Cruz,40262,President,,PFP,Gloria LaRiva,3,,3
Santa Cruz,40270,President,,PFP,Gloria LaRiva,3,,3
Santa Cruz,40310,President,,PFP,Gloria LaRiva,,,
Santa Cruz,43100,President,,PFP,Gloria LaRiva,,,
Santa Cruz,43110,President,,PFP,Gloria LaRiva,4,2,2
Santa Cruz,43141,President,,PFP,Gloria LaRiva,1,1,
Santa Cruz,43150,President,,PFP,Gloria LaRiva,3,2,1
Santa Cruz,43151,President,,PFP,Gloria LaRiva,,,
Santa Cruz,43200,President,,PFP,Gloria LaRiva,4,1,3
Santa Cruz,43210,President,,PFP,Gloria LaRiva,,,
Santa Cruz,43221,President,,PFP,Gloria LaRiva,5,3,2
Santa Cruz,43251,President,,PFP,Gloria LaRiva,,,
Santa Cruz,43260,President,,PFP,Gloria LaRiva,,,
Santa Cruz,43410,President,,PFP,Gloria LaRiva,1,,1
Santa Cruz,43441,President,,PFP,Gloria LaRiva,3,,3
Santa Cruz,43451,President,,PFP,Gloria LaRiva,2,,2
Santa Cruz,43452,President,,PFP,Gloria LaRiva,2,1,1
Santa Cruz,43501,President,,PFP,Gloria LaRiva,1,,1
Santa Cruz,43503,President,,PFP,Gloria LaRiva,3,1,2
Santa Cruz,43540,President,,PFP,Gloria LaRiva,4,2,2
Santa Cruz,43541,President,,PFP,Gloria LaRiva,,,
Santa Cruz,43550,President,,PFP,Gloria LaRiva,2,1,1
Santa Cruz,43610,President,,PFP,Gloria LaRiva,5,,5
Santa Cruz,43631,President,,PFP,Gloria LaRiva,1,,1
Santa Cruz,43632,President,,PFP,Gloria LaRiva,4,,4
Santa Cruz,43660,President,,PFP,Gloria LaRiva,,,
Santa Cruz,43710,President,,PFP,Gloria LaRiva,2,1,1
Santa Cruz,43711,President,,PFP,Gloria LaRiva,1,,1
Santa Cruz,43731,President,,PFP,Gloria LaRiva,4,,4
Santa Cruz,50011,President,,PFP,Gloria LaRiva,,,
Santa Cruz,50015,President,,PFP,Gloria LaRiva,,,
Santa Cruz,50017,President,,PFP,Gloria LaRiva,1,,1
Santa Cruz,50021,President,,PFP,Gloria LaRiva,3,,3
Santa Cruz,50023,President,,PFP,Gloria LaRiva,2,,2
Santa Cruz,50040,President,,PFP,Gloria LaRiva,3,,3
Santa Cruz,50041,President,,PFP,Gloria LaRiva,6,3,3
Santa Cruz,50083,President,,PFP,Gloria LaRiva,,,
Santa Cruz,50091,President,,PFP,Gloria LaRiva,7,,7
Santa Cruz,50099,President,,PFP,Gloria LaRiva,,,
Santa Cruz,50111,President,,PFP,Gloria LaRiva,2,,2
Santa Cruz,50115,President,,PFP,Gloria LaRiva,,,
Santa Cruz,50121,President,,PFP,Gloria LaRiva,2,,2
Santa Cruz,50141,President,,PFP,Gloria LaRiva,4,1,3
Santa Cruz,50144,President,,PFP,Gloria LaRiva,,,
Santa Cruz,50157,President,,PFP,Gloria LaRiva,2,,2
Santa Cruz,50161,President,,PFP,Gloria LaRiva,5,1,4
Santa Cruz,50181,President,,PFP,Gloria LaRiva,13,,13
Santa Cruz,50183,President,,PFP,Gloria LaRiva,1,1,
Santa Cruz,50204,President,,PFP,Gloria LaRiva,,,
Santa Cruz,50221,President,,PFP,Gloria LaRiva,3,,3
Santa Cruz,50232,President,,PFP,Gloria LaRiva,1,,1
Santa Cruz,50241,President,,PFP,Gloria LaRiva,1,1,
Santa Cruz,50261,President,,PFP,Gloria LaRiva,1,,1
Santa Cruz,50271,President,,PFP,Gloria LaRiva,2,,2
Santa Cruz,50341,President,,PFP,Gloria LaRiva,1,,1
Santa Cruz,50342,President,,PFP,Gloria LaRiva,2,,2
Santa Cruz,50480,President,,PFP,Gloria LaRiva,,,
Santa Cruz,50491,President,,PFP,Gloria LaRiva,,,
Santa Cruz,50521,President,,PFP,Gloria LaRiva,2,,2
Santa Cruz,50543,President,,PFP,Gloria LaRiva,,,
Santa Cruz,51010,President,,PFP,Gloria LaRiva,3,1,2
Santa Cruz,51080,President,,PFP,Gloria LaRiva,7,1,6
Santa Cruz,51090,President,,PFP,Gloria LaRiva,4,,4
Santa Cruz,51420,President,,PFP,Gloria LaRiva,1,,1
Santa Cruz,54010,President,,PFP,Gloria LaRiva,2,1,1
Santa Cruz,54030,President,,PFP,Gloria LaRiva,5,1,4
Santa Cruz,SANTA CRUZ CO CA,President,,PFP,Gloria LaRiva,413,60,353
Santa Cruz,10020,President,,AIP,Rocky de la Fuente Guerra,5,1,4
Santa Cruz,10091,President,,AIP,Rocky de la Fuente Guerra,16,4,12
Santa Cruz,10120,President,,AIP,Rocky de la Fuente Guerra,8,2,6
Santa Cruz,10142,President,,AIP,Rocky de la Fuente Guerra,6,3,3
Santa Cruz,10151,President,,AIP,Rocky de la Fuente Guerra,,,
Santa Cruz,10164,President,,AIP,Rocky de la Fuente Guerra,1,,1
Santa Cruz,10231,President,,AIP,Rocky de la Fuente Guerra,,,
Santa Cruz,10232,President,,AIP,Rocky de la Fuente Guerra,,,
Santa Cruz,10236,President,,AIP,Rocky de la Fuente Guerra,,,
Santa Cruz,10260,President,,AIP,Rocky de la Fuente Guerra,5,2,3
Santa Cruz,10280,President,,AIP,Rocky de la Fuente Guerra,1,,1
Santa Cruz,10281,President,,AIP,Rocky de la Fuente Guerra,3,1,2
Santa Cruz,10291,President,,AIP,Rocky de la Fuente Guerra,10,2,8
Santa Cruz,10310,President,,AIP,Rocky de la Fuente Guerra,9,1,8
Santa Cruz,10351,President,,AIP,Rocky de la Fuente Guerra,1,,1
Santa Cruz,10381,President,,AIP,Rocky de la Fuente Guerra,9,2,7
Santa Cruz,10382,President,,AIP,Rocky de la Fuente Guerra,,,
Santa Cruz,10451,President,,AIP,Rocky de la Fuente Guerra,7,1,6
Santa Cruz,10490,President,,AIP,Rocky de la Fuente Guerra,1,,1
Santa Cruz,10521,President,,AIP,Rocky de la Fuente Guerra,1,,1
Santa Cruz,10541,President,,AIP,Rocky de la Fuente Guerra,,,
Santa Cruz,10550,President,,AIP,Rocky de la Fuente Guerra,,,
Santa Cruz,10551,President,,AIP,Rocky de la Fuente Guerra,,,
Santa Cruz,10552,President,,AIP,Rocky de la Fuente Guerra,,,
Santa Cruz,11030,President,,AIP,Rocky de la Fuente Guerra,4,1,3
Santa Cruz,12010,President,,AIP,Rocky de la Fuente Guerra,5,1,4
Santa Cruz,12024,President,,AIP,Rocky de la Fuente Guerra,1,,1
Santa Cruz,14110,President,,AIP,Rocky de la Fuente Guerra,,,
Santa Cruz,14123,President,,AIP,Rocky de la Fuente Guerra,,,
Santa Cruz,14132,President,,AIP,Rocky de la Fuente Guerra,5,1,4
Santa Cruz,20011,President,,AIP,Rocky de la Fuente Guerra,1,,1
Santa Cruz,20013,President,,AIP,Rocky de la Fuente Guerra,1,,1
Santa Cruz,20020,President,,AIP,Rocky de la Fuente Guerra,,,
Santa Cruz,20041,President,,AIP,Rocky de la Fuente Guerra,3,,3
Santa Cruz,20080,President,,AIP,Rocky de la Fuente Guerra,1,,1
Santa Cruz,20093,President,,AIP,Rocky de la Fuente Guerra,,,
Santa Cruz,20096,President,,AIP,Rocky de la Fuente Guerra,,,
Santa Cruz,20101,President,,AIP,Rocky de la Fuente Guerra,3,,3
Santa Cruz,20102,President,,AIP,Rocky de la Fuente Guerra,,,
Santa Cruz,20120,President,,AIP,Rocky de la Fuente Guerra,4,,4
Santa Cruz,20161,President,,AIP,Rocky de la Fuente Guerra,2,,2
Santa Cruz,20162,President,,AIP,Rocky de la Fuente Guerra,,,
Santa Cruz,20221,President,,AIP,Rocky de la Fuente Guerra,23,2,21
Santa Cruz,20222,President,,AIP,Rocky de la Fuente Guerra,4,,4
Santa Cruz,20330,President,,AIP,Rocky de la Fuente Guerra,17,1,16
Santa Cruz,20351,President,,AIP,Rocky de la Fuente Guerra,3,,3
Santa Cruz,20352,President,,AIP,Rocky de la Fuente Guerra,,,
Santa Cruz,20383,President,,AIP,Rocky de la Fuente Guerra,5,1,4
Santa Cruz,20402,President,,AIP,Rocky de la Fuente Guerra,5,,5
Santa Cruz,20481,President,,AIP,Rocky de la Fuente Guerra,6,1,5
Santa Cruz,20551,President,,AIP,Rocky de la Fuente Guerra,3,1,2
Santa Cruz,20591,President,,AIP,Rocky de la Fuente Guerra,,,
Santa Cruz,20600,President,,AIP,Rocky de la Fuente Guerra,,,
Santa Cruz,20622,President,,AIP,Rocky de la Fuente Guerra,,,
Santa Cruz,20690,President,,AIP,Rocky de la Fuente Guerra,,,
Santa Cruz,22010,President,,AIP,Rocky de la Fuente Guerra,11,2,9
Santa Cruz,23190,President,,AIP,Rocky de la Fuente Guerra,,,
Santa Cruz,23311,President,,AIP,Rocky de la Fuente Guerra,6,,6
Santa Cruz,23312,President,,AIP,Rocky de la Fuente Guerra,5,,5
Santa Cruz,23351,President,,AIP,Rocky de la Fuente Guerra,,,
Santa Cruz,23360,President,,AIP,Rocky de la Fuente Guerra,1,,1
Santa Cruz,23410,President,,AIP,Rocky de la Fuente Guerra,3,1,2
Santa Cruz,23431,President,,AIP,Rocky de la Fuente Guerra,1,1,
Santa Cruz,23492,President,,AIP,Rocky de la Fuente Guerra,,,
Santa Cruz,23660,President,,AIP,Rocky de la Fuente Guerra,,,
Santa Cruz,30010,President,,AIP,Rocky de la Fuente Guerra,1,,1
Santa Cruz,30020,President,,AIP,Rocky de la Fuente Guerra,1,,1
Santa Cruz,30030,President,,AIP,Rocky de la Fuente Guerra,,,
Santa Cruz,30041,President,,AIP,Rocky de la Fuente Guerra,2,,2
Santa Cruz,30042,President,,AIP,Rocky de la Fuente Guerra,,,
Santa Cruz,30044,President,,AIP,Rocky de la Fuente Guerra,,,
Santa Cruz,30046,President,,AIP,Rocky de la Fuente Guerra,,,
Santa Cruz,30047,President,,AIP,Rocky de la Fuente Guerra,,,
Santa Cruz,30049,President,,AIP,Rocky de la Fuente Guerra,,,
Santa Cruz,30051,President,,AIP,Rocky de la Fuente Guerra,,,
Santa Cruz,30052,President,,AIP,Rocky de la Fuente Guerra,,,
Santa Cruz,30074,President,,AIP,Rocky de la Fuente Guerra,,,
Santa Cruz,30076,President,,AIP,Rocky de la Fuente Guerra,,,
Santa Cruz,30080,President,,AIP,Rocky de la Fuente Guerra,1,,1
Santa Cruz,31010,President,,AIP,Rocky de la Fuente Guerra,6,,6
