county,precinct,office,district,party,candidate,votes,election_day,absentee,mail
Tulare,599814   MB TERRA BELLA,Insurance Commissioner,,Dem,Ricardo Lara,2,,,
Tulare,599815   MB TERRA BELLA,Insurance Commissioner,,Dem,Ricardo Lara,8,,,
Tulare,599816   MB TERRA BELLA,Insurance Commissioner,,Dem,Ricardo Lara,41,,,
Tulare,599817   MB TERRA BELLA,Insurance Commissioner,,Dem,Ricardo Lara,15,,,
Tulare,599819   MB PORTERVILLE,Insurance Commissioner,,Dem,Ricardo Lara,104,,,
Tulare,599820   MB POPLAR,Insurance Commissioner,,Dem,Ricardo Lara,93,,,
Tulare,599821   MB PORTERVILLE,Insurance Commissioner,,Dem,Ricardo Lara,30,,,
Tulare,599822   MB POPLAR,Insurance Commissioner,,Dem,Ricardo Lara,0,,,
Tulare,599824   MB PORTERVILLE,Insurance Commissioner,,Dem,Ricardo Lara,7,,,
Tulare,599825   MB PORTERVILLE,Insurance Commissioner,,Dem,Ricardo Lara,0,,,
Tulare,599826   MB DUCOR,Insurance Commissioner,,Dem,Ricardo Lara,48,,,
Tulare,599827   MB RICHGROVE,Insurance Commissioner,,Dem,Ricardo Lara,1,,,
Tulare,102001   EXETER MEM. #1,Insurance Commissioner,,NPP,Steve Poizner,659,,,
Tulare,102004   EXETER MEM. #2,Insurance Commissioner,,NPP,Steve Poizner,866,,,
Tulare,102009   EXETER MEM. #3,Insurance Commissioner,,NPP,Steve Poizner,304,,,
Tulare,103001   LINDSAY MEM. #1,Insurance Commissioner,,NPP,Steve Poizner,399,,,
Tulare,103801   MB LINDSAY,Insurance Commissioner,,NPP,Steve Poizner,101,,,
Tulare,106002   SIERRA BAPTIST #1,Insurance Commissioner,,NPP,Steve Poizner,882,,,
Tulare,106003   CAL FIRE #1,Insurance Commissioner,,NPP,Steve Poizner,698,,,
Tulare,106005   CAL FIRE #2,Insurance Commissioner,,NPP,Steve Poizner,1252,,,
Tulare,106010   SIERRA BAPTIST #2,Insurance Commissioner,,NPP,Steve Poizner,893,,,
Tulare,106801   MB VISALIA,Insurance Commissioner,,NPP,Steve Poizner,97,,,
Tulare,106802   MB VISALIA,Insurance Commissioner,,NPP,Steve Poizner,58,,,
Tulare,106803   MB VISALIA,Insurance Commissioner,,NPP,Steve Poizner,3,,,
Tulare,106901   GRACE COMM. #1,Insurance Commissioner,,NPP,Steve Poizner,148,,,
Tulare,106902   GRACE COMM. #2,Insurance Commissioner,,NPP,Steve Poizner,700,,,
Tulare,106910   GRACE COMM. #3,Insurance Commissioner,,NPP,Steve Poizner,222,,,
Tulare,108005   FARMERSVILLE CITY H,Insurance Commissioner,,NPP,Steve Poizner,371,,,
Tulare,108801   MB FARMERSVILLE,Insurance Commissioner,,NPP,Steve Poizner,114,,,
Tulare,199306   THREE RIVERS MEM.,Insurance Commissioner,,NPP,Steve Poizner,693,,,
Tulare,199537   LINDSAY MEM. #2,Insurance Commissioner,,NPP,Steve Poizner,45,,,
Tulare,199801   MB EXETER,Insurance Commissioner,,NPP,Steve Poizner,731,,,
Tulare,199802   MB VISALIA,Insurance Commissioner,,NPP,Steve Poizner,233,,,
Tulare,199803   MB VISALIA,Insurance Commissioner,,NPP,Steve Poizner,37,,,
Tulare,199804   MB VISALIA,Insurance Commissioner,,NPP,Steve Poizner,21,,,
Tulare,199805   MB FARMERSVILLE,Insurance Commissioner,,NPP,Steve Poizner,76,,,
Tulare,199806   MB FARMERSVILLE,Insurance Commissioner,,NPP,Steve Poizner,7,,,
Tulare,199807   MB FARMERSVILLE,Insurance Commissioner,,NPP,Steve Poizner,143,,,
Tulare,199808   MB VISALIA,Insurance Commissioner,,NPP,Steve Poizner,6,,,
Tulare,199809   MB SUNDALE,Insurance Commissioner,,NPP,Steve Poizner,3,,,
Tulare,199810   MB TULARE,Insurance Commissioner,,NPP,Steve Poizner,54,,,
Tulare,199811   MB TULARE,Insurance Commissioner,,NPP,Steve Poizner,13,,,
Tulare,199813   MB STRATHMORE,Insurance Commissioner,,NPP,Steve Poizner,47,,,
Tulare,199814   MB STRATHMORE,Insurance Commissioner,,NPP,Steve Poizner,45,,,
Tulare,199815   MB WOODVILLE,Insurance Commissioner,,NPP,Steve Poizner,40,,,
Tulare,199817   MB LINDSAY,Insurance Commissioner,,NPP,Steve Poizner,222,,,
Tulare,199818   MB WOODVILLE,Insurance Commissioner,,NPP,Steve Poizner,18,,,
Tulare,199819   MB FARMERSVILLE,Insurance Commissioner,,NPP,Steve Poizner,23,,,
Tulare,199821   MB EXETER,Insurance Commissioner,,NPP,Steve Poizner,42,,,
Tulare,199822   MB FARMERSVILLE,Insurance Commissioner,,NPP,Steve Poizner,0,,,
Tulare,199823   MB VISALIA,Insurance Commissioner,,NPP,Steve Poizner,29,,,
Tulare,199824   MB FARMERSVILLE,Insurance Commissioner,,NPP,Steve Poizner,1,,,
Tulare,199825   MB FARMERSVILLE,Insurance Commissioner,,NPP,Steve Poizner,25,,,
Tulare,199826   MB WOODLAKE,Insurance Commissioner,,NPP,Steve Poizner,6,,,
Tulare,199827   MB YOKOHL VALLEY,Insurance Commissioner,,NPP,Steve Poizner,278,,,
Tulare,199828   MB EXETER,Insurance Commissioner,,NPP,Steve Poizner,441,,,
Tulare,199830   MB LEMON COVE,Insurance Commissioner,,NPP,Steve Poizner,38,,,
Tulare,199831   MB THREE RIVERS,Insurance Commissioner,,NPP,Steve Poizner,22,,,
Tulare,199835   MB STRATHMORE,Insurance Commissioner,,NPP,Steve Poizner,222,,,
Tulare,199836   MB STRATHMORE,Insurance Commissioner,,NPP,Steve Poizner,330,,,
Tulare,199838   MB WOODLAKE,Insurance Commissioner,,NPP,Steve Poizner,1,,,
Tulare,199839   MB LINDSAY,Insurance Commissioner,,NPP,Steve Poizner,43,,,
Tulare,199840   MB STRATHMORE,Insurance Commissioner,,NPP,Steve Poizner,101,,,
Tulare,199841   MB STRATHMORE,Insurance Commissioner,,NPP,Steve Poizner,47,,,
Tulare,199842   MB PORTERVILLE,Insurance Commissioner,,NPP,Steve Poizner,3,,,
Tulare,199843   MB WOODVILLE,Insurance Commissioner,,NPP,Steve Poizner,7,,,
Tulare,199844   MB PORTERVILLE,Insurance Commissioner,,NPP,Steve Poizner,4,,,
Tulare,199845   MB PORTERVILLE,Insurance Commissioner,,NPP,Steve Poizner,66,,,
Tulare,199846   MB WOODVILLE,Insurance Commissioner,,NPP,Steve Poizner,2,,,
Tulare,199847   MB STRATHMORE,Insurance Commissioner,,NPP,Steve Poizner,33,,,
Tulare,199848   MB STRATHMORE,Insurance Commissioner,,NPP,Steve Poizner,42,,,
Tulare,199849   MB STRATHMORE,Insurance Commissioner,,NPP,Steve Poizner,15,,,
Tulare,199850   MB STRATHMORE,Insurance Commissioner,,NPP,Steve Poizner,16,,,
Tulare,199851   MB STRATHMORE,Insurance Commissioner,,NPP,Steve Poizner,50,,,
Tulare,199853   MB STRATHMORE,Insurance Commissioner,,NPP,Steve Poizner,2,,,
Tulare,205105   MISSIONARY BAPTIST,Insurance Commissioner,,NPP,Steve Poizner,416,,,
Tulare,205106   CHURCH OF GOD #1,Insurance Commissioner,,NPP,Steve Poizner,165,,,
Tulare,205201   CHURCH OF GOD #2,Insurance Commissioner,,NPP,Steve Poizner,427,,,
Tulare,205302   WAYSIDE,Insurance Commissioner,,NPP,Steve Poizner,606,,,
Tulare,205305   TULARE CO. AG. #2,Insurance Commissioner,,NPP,Steve Poizner,412,,,
Tulare,205401   GARDEN SCHOOL,Insurance Commissioner,,NPP,Steve Poizner,737,,,
Tulare,205405   TULARE COMM. CHUR,Insurance Commissioner,,NPP,Steve Poizner,1243,,,
Tulare,205501   PROSPERITY BAPTIST,Insurance Commissioner,,NPP,Steve Poizner,1002,,,
Tulare,205502   PROSPERITY BAPTIST,Insurance Commissioner,,NPP,Steve Poizner,1002,,,
Tulare,205504   TULARE MEM.,Insurance Commissioner,,NPP,Steve Poizner,909,,,
Tulare,205801   MB TULARE,Insurance Commissioner,,NPP,Steve Poizner,48,,,
Tulare,205802   MB TULARE,Insurance Commissioner,,NPP,Steve Poizner,226,,,
Tulare,205803   MB TULARE,Insurance Commissioner,,NPP,Steve Poizner,142,,,
Tulare,205864   MB TULARE,Insurance Commissioner,,NPP,Steve Poizner,177,,,
Tulare,299017   TULARE CO. AG. #1,Insurance Commissioner,,NPP,Steve Poizner,100,,,
Tulare,299701   TIPTON MEM.,Insurance Commissioner,,NPP,Steve Poizner,113,,,
Tulare,299748   EARLIMART MEM.,Insurance Commissioner,,NPP,Steve Poizner,115,,,
Tulare,299801   MB TULARE,Insurance Commissioner,,NPP,Steve Poizner,12,,,
Tulare,299802   MB TULARE,Insurance Commissioner,,NPP,Steve Poizner,809,,,
Tulare,299803   MB TULARE,Insurance Commissioner,,NPP,Steve Poizner,424,,,
Tulare,299804   MB CORCORAN,Insurance Commissioner,,NPP,Steve Poizner,4,,,
Tulare,299805   MB TIPTON,Insurance Commissioner,,NPP,Steve Poizner,32,,,
Tulare,299806   MB WOODVILLE,Insurance Commissioner,,NPP,Steve Poizner,9,,,
Tulare,299807   MB TULARE,Insurance Commissioner,,NPP,Steve Poizner,9,,,
Tulare,299809   MB RICHGROVE,Insurance Commissioner,,NPP,Steve Poizner,11,,,
Tulare,299810   MB DUCOR,Insurance Commissioner,,NPP,Steve Poizner,9,,,
Tulare,299811   MB POPLAR,Insurance Commissioner,,NPP,Steve Poizner,32,,,
Tulare,299812   MB TERRA BELLA,Insurance Commissioner,,NPP,Steve Poizner,33,,,
Tulare,299813   MB TERRA BELLA,Insurance Commissioner,,NPP,Steve Poizner,18,,,
Tulare,299815   MB ALLENSWORTH,Insurance Commissioner,,NPP,Steve Poizner,21,,,
Tulare,299816   MB EARLIMART,Insurance Commissioner,,NPP,Steve Poizner,113,,,
Tulare,299817   MB RICHGROVE,Insurance Commissioner,,NPP,Steve Poizner,0,,,
Tulare,299818   MB POPLAR,Insurance Commissioner,,NPP,Steve Poizner,0,,,
Tulare,299819   MB PIXLEY,Insurance Commissioner,,NPP,Steve Poizner,309,,,
Tulare,299820   MB PIXLEY,Insurance Commissioner,,NPP,Steve Poizner,36,,,
Tulare,299821   MB ALPAUGH,Insurance Commissioner,,NPP,Steve Poizner,36,,,
Tulare,299822   MB ALPAUGH,Insurance Commissioner,,NPP,Steve Poizner,12,,,
Tulare,299823   MB TIPTON,Insurance Commissioner,,NPP,Steve Poizner,38,,,
Tulare,299825   MB EARLIMART,Insurance Commissioner,,NPP,Steve Poizner,0,,,
Tulare,306001   VISALIA NAZ #1,Insurance Commissioner,,NPP,Steve Poizner,249,,,
Tulare,306002   VISALIA COMM. CHUR,Insurance Commissioner,,NPP,Steve Poizner,602,,,
Tulare,306003   VISALIA,Insurance Commissioner,,NPP,Steve Poizner,497,,,
Tulare,306008   GATEWAY #1,Insurance Commissioner,,NPP,Steve Poizner,937,,,
Tulare,306009   VISALIA,Insurance Commissioner,,NPP,Steve Poizner,927,,,
Tulare,306017   CHRIST LUTHERAN #1,Insurance Commissioner,,NPP,Steve Poizner,553,,,
Tulare,306019   CHRIST LUTHERAN #2,Insurance Commissioner,,NPP,Steve Poizner,897,,,
Tulare,306021,Insurance Commissioner,,NPP,Steve Poizner,860,,,
Tulare,306026   GATEWAY #2,Insurance Commissioner,,NPP,Steve Poizner,809,,,
Tulare,306027   VISALIA NAZ #2,Insurance Commissioner,,NPP,Steve Poizner,553,,,
Tulare,306030   VISALIA COMM. CHUR,Insurance Commissioner,,NPP,Steve Poizner,1166,,,
Tulare,306037   VISALIA,Insurance Commissioner,,NPP,Steve Poizner,547,,,
Tulare,306039   VISALIA,Insurance Commissioner,,NPP,Steve Poizner,952,,,
Tulare,306801   MB VISALIA,Insurance Commissioner,,NPP,Steve Poizner,77,,,
Tulare,306803   MB VISALIA,Insurance Commissioner,,NPP,Steve Poizner,1,,,
Tulare,306804   MB VISALIA,Insurance Commissioner,,NPP,Steve Poizner,1,,,
Tulare,306805   MB VISALIA,Insurance Commissioner,,NPP,Steve Poizner,62,,,
Tulare,306806   MB VISALIA,Insurance Commissioner,,NPP,Steve Poizner,7,,,
Tulare,306910   P.P.A.V. HALL,Insurance Commissioner,,NPP,Steve Poizner,580,,,
Tulare,306912   VISALIA 1ST CHRISTIA,Insurance Commissioner,,NPP,Steve Poizner,1004,,,
Tulare,306914   VISALIA 1ST CHRISTIA,Insurance Commissioner,,NPP,Steve Poizner,939,,,
Tulare,306915   ANTHONY COMM. CTR,Insurance Commissioner,,NPP,Steve Poizner,280,,,
Tulare,306918   MANUEL HERNANDEZ,Insurance Commissioner,,NPP,Steve Poizner,270,,,
Tulare,306923   SONS OF ITALY #1,Insurance Commissioner,,NPP,Steve Poizner,725,,,
Tulare,306927   SONS OF ITALY #4,Insurance Commissioner,,NPP,Steve Poizner,1185,,,
Tulare,306931   SONS OF ITALY #3,Insurance Commissioner,,NPP,Steve Poizner,904,,,
Tulare,306951   SONS OF ITALY #2,Insurance Commissioner,,NPP,Steve Poizner,512,,,
Tulare,399801   MB VISALIA,Insurance Commissioner,,NPP,Steve Poizner,64,,,
Tulare,399802   MB VISALIA,Insurance Commissioner,,NPP,Steve Poizner,127,,,
Tulare,399803   MB VISALIA,Insurance Commissioner,,NPP,Steve Poizner,10,,,
Tulare,399804   MB VISALIA,Insurance Commissioner,,NPP,Steve Poizner,54,,,
Tulare,399805   MB VISALIA,Insurance Commissioner,,NPP,Steve Poizner,71,,,
Tulare,399806   MB VISALIA,Insurance Commissioner,,NPP,Steve Poizner,23,,,
Tulare,399807   MB VISALIA,Insurance Commissioner,,NPP,Steve Poizner,1,,,
Tulare,399808   MB GOSHEN,Insurance Commissioner,,NPP,Steve Poizner,10,,,
Tulare,399809   MB GOSHEN,Insurance Commissioner,,NPP,Steve Poizner,20,,,
Tulare,399810   MB VISALIA,Insurance Commissioner,,NPP,Steve Poizner,5,,,
Tulare,399812   MB GOSHEN,Insurance Commissioner,,NPP,Steve Poizner,2,,,
Tulare,401101   DINUBA COMM. CTR. #,Insurance Commissioner,,NPP,Steve Poizner,124,,,
Tulare,401201   DINUBA MEM.,Insurance Commissioner,,NPP,Steve Poizner,143,,,
Tulare,401301   DINUBA COMM. CTR. #,Insurance Commissioner,,NPP,Steve Poizner,183,,,
Tulare,401303   DINUBA COMM. CTR. #,Insurance Commissioner,,NPP,Steve Poizner,132,,,
Tulare,401401   DINUBA CHRISTIAN,Insurance Commissioner,,NPP,Steve Poizner,393,,,
Tulare,401505   DINUBA COMM. CTR. #,Insurance Commissioner,,NPP,Steve Poizner,179,,,
Tulare,401801   MB DINUBA,Insurance Commissioner,,NPP,Steve Poizner,86,,,
Tulare,401802   MB DINUBA,Insurance Commissioner,,NPP,Steve Poizner,241,,,
Tulare,406905   MANUEL HERNANDEZ,Insurance Commissioner,,NPP,Steve Poizner,383,,,
Tulare,406917   MANUEL HERNANDEZ,Insurance Commissioner,,NPP,Steve Poizner,578,,,
Tulare,407001   WOODLAKE MEM. #1,Insurance Commissioner,,NPP,Steve Poizner,232,,,
Tulare,407004   WOODLAKE MEM. #2,Insurance Commissioner,,NPP,Steve Poizner,105,,,
Tulare,499006   GOSHEN CSD,Insurance Commissioner,,NPP,Steve Poizner,220,,,
Tulare,499044   KINGSBURG FIRE STA,Insurance Commissioner,,NPP,Steve Poizner,200,,,
Tulare,499048   ELBOW CREEK,Insurance Commissioner,,NPP,Steve Poizner,221,,,
Tulare,499102   GRACE COMM. #4,Insurance Commissioner,,NPP,Steve Poizner,427,,,
Tulare,499116   CUTLER SCHOOL,Insurance Commissioner,,NPP,Steve Poizner,52,,,
Tulare,499117   OROSI MEM. #1,Insurance Commissioner,,NPP,Steve Poizner,124,,,
Tulare,499118   OROSI MEM. #2,Insurance Commissioner,,NPP,Steve Poizner,102,,,
Tulare,499232   IVANHOE MEM.,Insurance Commissioner,,NPP,Steve Poizner,172,,,
Tulare,499313   WOODLAKE MEM. #3,Insurance Commissioner,,NPP,Steve Poizner,258,,,
Tulare,499801   MB DINUBA,Insurance Commissioner,,NPP,Steve Poizner,991,,,
Tulare,499802   MB MONSON-SULTANA,Insurance Commissioner,,NPP,Steve Poizner,109,,,
Tulare,499803   MB VISALIA,Insurance Commissioner,,NPP,Steve Poizner,16,,,
Tulare,499805   MB IVANHOE,Insurance Commissioner,,NPP,Steve Poizner,5,,,
Tulare,499806   MB VISALIA,Insurance Commissioner,,NPP,Steve Poizner,31,,,
Tulare,499807   MB VISALIA,Insurance Commissioner,,NPP,Steve Poizner,165,,,
Tulare,499808   MB VISALIA,Insurance Commissioner,,NPP,Steve Poizner,14,,,
Tulare,499809   MB GOSHEN,Insurance Commissioner,,NPP,Steve Poizner,15,,,
Tulare,499811   MB CUTLER-OROSI,Insurance Commissioner,,NPP,Steve Poizner,62,,,
Tulare,499812   MB TRAVER,Insurance Commissioner,,NPP,Steve Poizner,317,,,
Tulare,499813   MB KINGSBURG,Insurance Commissioner,,NPP,Steve Poizner,4,,,
Tulare,499814   MB VISALIA,Insurance Commissioner,,NPP,Steve Poizner,7,,,
Tulare,499815   MB IVANHOE,Insurance Commissioner,,NPP,Steve Poizner,708,,,
Tulare,499816   MB CULTER-OROSI,Insurance Commissioner,,NPP,Steve Poizner,17,,,
Tulare,499817   MB CUTLER-OROSI,Insurance Commissioner,,NPP,Steve Poizner,225,,,
Tulare,499818   MB CULTER-OROSI,Insurance Commissioner,,NPP,Steve Poizner,70,,,
Tulare,499819   MB CUTLER-OROSI,Insurance Commissioner,,NPP,Steve Poizner,38,,,
Tulare,499820   MB YETTEM,Insurance Commissioner,,NPP,Steve Poizner,9,,,
Tulare,499821   MB EXETER,Insurance Commissioner,,NPP,Steve Poizner,85,,,
Tulare,499822   MB YETTEM,Insurance Commissioner,,NPP,Steve Poizner,8,,,
Tulare,499823   MB WOODLAKE,Insurance Commissioner,,NPP,Steve Poizner,53,,,
Tulare,499824   MB WOODLAKE,Insurance Commissioner,,NPP,Steve Poizner,134,,,
Tulare,499825   MB WOODLAKE,Insurance Commissioner,,NPP,Steve Poizner,54,,,
Tulare,499826   MB YETTEM,Insurance Commissioner,,NPP,Steve Poizner,0,,,
Tulare,499827   MB YETTEM,Insurance Commissioner,,NPP,Steve Poizner,4,,,
Tulare,499828   MB WOODLAKE,Insurance Commissioner,,NPP,Steve Poizner,24,,,
Tulare,499829   MB WOODLKAE,Insurance Commissioner,,NPP,Steve Poizner,15,,,
Tulare,499830   MB BADGER,Insurance Commissioner,,NPP,Steve Poizner,5,,,
Tulare,499832   MB ORANGE COVE,Insurance Commissioner,,NPP,Steve Poizner,65,,,
Tulare,499834   MB WOODLAKE,Insurance Commissioner,,NPP,Steve Poizner,9,,,
Tulare,499836   MB CUTLER-OROSI,Insurance Commissioner,,NPP,Steve Poizner,3,,,
Tulare,499837   MB YETTEM,Insurance Commissioner,,NPP,Steve Poizner,1,,,
Tulare,504001   PORTERVILLE,Insurance Commissioner,,NPP,Steve Poizner,308,,,
Tulare,504002   PORTERVILLE,Insurance Commissioner,,NPP,Steve Poizner,204,,,
Tulare,504005   PORTERVILLE MEM. #1,Insurance Commissioner,,NPP,Steve Poizner,195,,,
Tulare,504011   PORTERVILLE MEM. #2,Insurance Commissioner,,NPP,Steve Poizner,208,,,
Tulare,504012   PORTERVILLE,Insurance Commissioner,,NPP,Steve Poizner,313,,,
Tulare,504801   MB PORTERVILLE,Insurance Commissioner,,NPP,Steve Poizner,207,,,
Tulare,504802   MB PORTERVILLE,Insurance Commissioner,,NPP,Steve Poizner,217,,,
Tulare,504803   MB PORTERVILLE,Insurance Commissioner,,NPP,Steve Poizner,0,,,
Tulare,504804   MB PORTERVILLE,Insurance Commissioner,,NPP,Steve Poizner,65,,,
Tulare,504805   MB PORTERVILLE,Insurance Commissioner,,NPP,Steve Poizner,33,,,
Tulare,504807   MB PORTERVILLE,Insurance Commissioner,,NPP,Steve Poizner,80,,,
Tulare,504901   PORTERVILLE MEM. #3,Insurance Commissioner,,NPP,Steve Poizner,378,,,
Tulare,504903   PORTERVILLE,Insurance Commissioner,,NPP,Steve Poizner,472,,,
Tulare,504905   PORTERVILLE,Insurance Commissioner,,NPP,Steve Poizner,732,,,
Tulare,504907   PORTERVILLE MEM. #4,Insurance Commissioner,,NPP,Steve Poizner,416,,,
Tulare,504909   HENDERSON BAPTIST,Insurance Commissioner,,NPP,Steve Poizner,86,,,
Tulare,504915   HENDERSON BAPTIST,Insurance Commissioner,,NPP,Steve Poizner,383,,,
Tulare,504919   PORTERVILLE,Insurance Commissioner,,NPP,Steve Poizner,334,,,
Tulare,504936   GRAND AVE. METHOD,Insurance Commissioner,,NPP,Steve Poizner,523,,,
Tulare,599108   RICHGROVE MEM.,Insurance Commissioner,,NPP,Steve Poizner,53,,,
Tulare,599306   SPRINGVILLE MEM.,Insurance Commissioner,,NPP,Steve Poizner,1337,,,
Tulare,599315   TULE RIVER,Insurance Commissioner,,NPP,Steve Poizner,37,,,
Tulare,599350   TERRA BELLA MEM.,Insurance Commissioner,,NPP,Steve Poizner,373,,,
Tulare,599555   PORTERVILLE,Insurance Commissioner,,NPP,Steve Poizner,174,,,
Tulare,599801   MB WOODVILLE,Insurance Commissioner,,NPP,Steve Poizner,1,,,
Tulare,599802   MB YOKOHL VALLEY,Insurance Commissioner,,NPP,Steve Poizner,55,,,
Tulare,599803   MB SPRINGVILLE,Insurance Commissioner,,NPP,Steve Poizner,466,,,
Tulare,599804   MB SPRINGVILLE,Insurance Commissioner,,NPP,Steve Poizner,4,,,
Tulare,599806   MB PORTERVILLE,Insurance Commissioner,,NPP,Steve Poizner,369,,,
Tulare,599807   MB PORTERVILLE,Insurance Commissioner,,NPP,Steve Poizner,12,,,
Tulare,599808   MB PORTERVILLE,Insurance Commissioner,,NPP,Steve Poizner,42,,,
Tulare,599809   MB PORTERVILLE,Insurance Commissioner,,NPP,Steve Poizner,155,,,
Tulare,599810   MB PORTERVILLE,Insurance Commissioner,,NPP,Steve Poizner,29,,,
Tulare,599811   MB INYOKERN,Insurance Commissioner,,NPP,Steve Poizner,29,,,
Tulare,599812   MB POSEY,Insurance Commissioner,,NPP,Steve Poizner,36,,,
Tulare,599813   MB TERRA BELLA,Insurance Commissioner,,NPP,Steve Poizner,11,,,
Tulare,599814   MB TERRA BELLA,Insurance Commissioner,,NPP,Steve Poizner,12,,,
Tulare,599815   MB TERRA BELLA,Insurance Commissioner,,NPP,Steve Poizner,20,,,
Tulare,599816   MB TERRA BELLA,Insurance Commissioner,,NPP,Steve Poizner,106,,,
Tulare,599817   MB TERRA BELLA,Insurance Commissioner,,NPP,Steve Poizner,42,,,
Tulare,599819   MB PORTERVILLE,Insurance Commissioner,,NPP,Steve Poizner,249,,,
Tulare,599820   MB POPLAR,Insurance Commissioner,,NPP,Steve Poizner,27,,,
Tulare,599821   MB PORTERVILLE,Insurance Commissioner,,NPP,Steve Poizner,45,,,
Tulare,599822   MB POPLAR,Insurance Commissioner,,NPP,Steve Poizner,0,,,
Tulare,599824   MB PORTERVILLE,Insurance Commissioner,,NPP,Steve Poizner,12,,,
Tulare,599825   MB PORTERVILLE,Insurance Commissioner,,NPP,Steve Poizner,1,,,
Tulare,599826   MB DUCOR,Insurance Commissioner,,NPP,Steve Poizner,139,,,
Tulare,599827   MB RICHGROVE,Insurance Commissioner,,NPP,Steve Poizner,0,,,
Tulare,102001   EXETER MEM. #1,US Senate,,Dem,Dianne Feinstein,293,,,
Tulare,102004   EXETER MEM. #2,US Senate,,Dem,Dianne Feinstein,345,,,
Tulare,102009   EXETER MEM. #3,US Senate,,Dem,Dianne Feinstein,148,,,
Tulare,103001   LINDSAY MEM. #1,US Senate,,Dem,Dianne Feinstein,477,,,
Tulare,103801   MB LINDSAY,US Senate,,Dem,Dianne Feinstein,113,,,
Tulare,106002   SIERRA BAPTIST #1,US Senate,,Dem,Dianne Feinstein,482,,,
Tulare,106003   CAL FIRE #1,US Senate,,Dem,Dianne Feinstein,416,,,
Tulare,106005   CAL FIRE #2,US Senate,,Dem,Dianne Feinstein,631,,,
Tulare,106010   SIERRA BAPTIST #2,US Senate,,Dem,Dianne Feinstein,493,,,
Tulare,106801   MB VISALIA,US Senate,,Dem,Dianne Feinstein,50,,,
Tulare,106802   MB VISALIA,US Senate,,Dem,Dianne Feinstein,31,,,
Tulare,106803   MB VISALIA,US Senate,,Dem,Dianne Feinstein,3,,,
Tulare,106901   GRACE COMM. #1,US Senate,,Dem,Dianne Feinstein,81,,,
Tulare,106902   GRACE COMM. #2,US Senate,,Dem,Dianne Feinstein,510,,,
Tulare,106910   GRACE COMM. #3,US Senate,,Dem,Dianne Feinstein,207,,,
Tulare,108005   FARMERSVILLE CITY H,US Senate,,Dem,Dianne Feinstein,431,,,
Tulare,108801   MB FARMERSVILLE,US Senate,,Dem,Dianne Feinstein,131,,,
Tulare,199306   THREE RIVERS MEM.,US Senate,,Dem,Dianne Feinstein,480,,,
Tulare,199537   LINDSAY MEM. #2,US Senate,,Dem,Dianne Feinstein,46,,,
Tulare,199801   MB EXETER,US Senate,,Dem,Dianne Feinstein,261,,,
Tulare,199802   MB VISALIA,US Senate,,Dem,Dianne Feinstein,77,,,
Tulare,199803   MB VISALIA,US Senate,,Dem,Dianne Feinstein,3,,,
Tulare,199804   MB VISALIA,US Senate,,Dem,Dianne Feinstein,13,,,
Tulare,199805   MB FARMERSVILLE,US Senate,,Dem,Dianne Feinstein,18,,,
Tulare,199806   MB FARMERSVILLE,US Senate,,Dem,Dianne Feinstein,14,,,
Tulare,199807   MB FARMERSVILLE,US Senate,,Dem,Dianne Feinstein,49,,,
Tulare,199808   MB VISALIA,US Senate,,Dem,Dianne Feinstein,1,,,
Tulare,199809   MB SUNDALE,US Senate,,Dem,Dianne Feinstein,0,,,
Tulare,199810   MB TULARE,US Senate,,Dem,Dianne Feinstein,19,,,
Tulare,199811   MB TULARE,US Senate,,Dem,Dianne Feinstein,4,,,
Tulare,199813   MB STRATHMORE,US Senate,,Dem,Dianne Feinstein,22,,,
Tulare,199814   MB STRATHMORE,US Senate,,Dem,Dianne Feinstein,14,,,
Tulare,199815   MB WOODVILLE,US Senate,,Dem,Dianne Feinstein,32,,,
Tulare,199817   MB LINDSAY,US Senate,,Dem,Dianne Feinstein,143,,,
Tulare,199818   MB WOODVILLE,US Senate,,Dem,Dianne Feinstein,14,,,
Tulare,199819   MB FARMERSVILLE,US Senate,,Dem,Dianne Feinstein,8,,,
Tulare,199821   MB EXETER,US Senate,,Dem,Dianne Feinstein,10,,,
Tulare,199822   MB FARMERSVILLE,US Senate,,Dem,Dianne Feinstein,0,,,
Tulare,199823   MB VISALIA,US Senate,,Dem,Dianne Feinstein,15,,,
Tulare,199824   MB FARMERSVILLE,US Senate,,Dem,Dianne Feinstein,0,,,
Tulare,199825   MB FARMERSVILLE,US Senate,,Dem,Dianne Feinstein,20,,,
Tulare,199826   MB WOODLAKE,US Senate,,Dem,Dianne Feinstein,2,,,
Tulare,199827   MB YOKOHL VALLEY,US Senate,,Dem,Dianne Feinstein,109,,,
Tulare,199828   MB EXETER,US Senate,,Dem,Dianne Feinstein,194,,,
Tulare,199830   MB LEMON COVE,US Senate,,Dem,Dianne Feinstein,8,,,
Tulare,199831   MB THREE RIVERS,US Senate,,Dem,Dianne Feinstein,11,,,
Tulare,199835   MB STRATHMORE,US Senate,,Dem,Dianne Feinstein,118,,,
Tulare,199836   MB STRATHMORE,US Senate,,Dem,Dianne Feinstein,140,,,
Tulare,199838   MB WOODLAKE,US Senate,,Dem,Dianne Feinstein,1,,,
Tulare,199839   MB LINDSAY,US Senate,,Dem,Dianne Feinstein,13,,,
Tulare,199840   MB STRATHMORE,US Senate,,Dem,Dianne Feinstein,80,,,
