county,precinct,race,party,candidate,votes
Napa,332601,Proposition 52,N/A,Yes,429
Napa,332601,Proposition 52,N/A,No,158
Napa,332602,Proposition 52,N/A,Yes,295
Napa,332602,Proposition 52,N/A,No,107
Napa,332603,Proposition 52,N/A,Yes,371
Napa,332603,Proposition 52,N/A,No,173
Napa,332604,Proposition 52,N/A,Yes,399
Napa,332604,Proposition 52,N/A,No,148
Napa,332605,Proposition 52,N/A,Yes,237
Napa,332605,Proposition 52,N/A,No,89
Napa,332606,Proposition 52,N/A,Yes,170
Napa,332606,Proposition 52,N/A,No,55
Napa,343701,Proposition 52,N/A,Yes,532
Napa,343701,Proposition 52,N/A,No,168
Napa,343702,Proposition 52,N/A,Yes,223
Napa,343702,Proposition 52,N/A,No,89
Napa,343703,Proposition 52,N/A,Yes,229
Napa,343703,Proposition 52,N/A,No,97
Napa,343704,Proposition 52,N/A,Yes,184
Napa,343704,Proposition 52,N/A,No,69
Napa,343705,Proposition 52,N/A,Yes,208
Napa,343705,Proposition 52,N/A,No,70
Napa,351611,Proposition 52,N/A,Yes,313
Napa,351611,Proposition 52,N/A,No,112
Napa,351612,Proposition 52,N/A,Yes,271
Napa,351612,Proposition 52,N/A,No,113
Napa,351613,Proposition 52,N/A,Yes,328
Napa,351613,Proposition 52,N/A,No,145
Napa,351614,Proposition 52,N/A,Yes,140
Napa,351614,Proposition 52,N/A,No,70
Napa,411221,Proposition 52,N/A,Yes,35
Napa,411221,Proposition 52,N/A,No,39
Napa,411411,Proposition 52,N/A,Yes,88
Napa,411411,Proposition 52,N/A,No,61
Napa,411412,Proposition 52,N/A,Yes,158
Napa,411412,Proposition 52,N/A,No,118
Napa,411413,Proposition 52,N/A,Yes,153
Napa,411413,Proposition 52,N/A,No,110
Napa,411414,Proposition 52,N/A,Yes,76
Napa,411414,Proposition 52,N/A,No,47
Napa,411415,Proposition 52,N/A,Yes,278
Napa,411415,Proposition 52,N/A,No,170
Napa,411416,Proposition 52,N/A,Yes,327
Napa,411416,Proposition 52,N/A,No,223
Napa,411417,Proposition 52,N/A,Yes,25
Napa,411417,Proposition 52,N/A,No,21
Napa,411418,Proposition 52,N/A,Yes,84
Napa,411418,Proposition 52,N/A,No,85
Napa,411419,Proposition 52,N/A,Yes,452
Napa,411419,Proposition 52,N/A,No,304
Napa,411711,Proposition 52,N/A,Yes,184
Napa,411711,Proposition 52,N/A,No,123
Napa,411712,Proposition 52,N/A,Yes,207
Napa,411712,Proposition 52,N/A,No,111
Napa,411713,Proposition 52,N/A,Yes,67
Napa,411713,Proposition 52,N/A,No,47
Napa,416801,Proposition 52,N/A,Yes,75
Napa,416801,Proposition 52,N/A,No,71
Napa,421221,Proposition 52,N/A,Yes,199
Napa,421221,Proposition 52,N/A,No,97
Napa,421222,Proposition 52,N/A,Yes,228
Napa,421222,Proposition 52,N/A,No,123
Napa,421223,Proposition 52,N/A,Yes,36
Napa,421223,Proposition 52,N/A,No,27
Napa,421224,Proposition 52,N/A,Yes,336
Napa,421224,Proposition 52,N/A,No,105
Napa,421225,Proposition 52,N/A,Yes,230
Napa,421225,Proposition 52,N/A,No,111
Napa,421226,Proposition 52,N/A,Yes,265
Napa,421226,Proposition 52,N/A,No,91
Napa,421227,Proposition 52,N/A,Yes,140
Napa,421227,Proposition 52,N/A,No,71
Napa,421421,Proposition 52,N/A,Yes,60
Napa,421421,Proposition 52,N/A,No,25
Napa,421422,Proposition 52,N/A,Yes,286
Napa,421422,Proposition 52,N/A,No,118
Napa,421423,Proposition 52,N/A,Yes,221
Napa,421423,Proposition 52,N/A,No,94
Napa,421424,Proposition 52,N/A,Yes,398
Napa,421424,Proposition 52,N/A,No,184
Napa,421425,Proposition 52,N/A,Yes,397
Napa,421425,Proposition 52,N/A,No,158
Napa,421426,Proposition 52,N/A,Yes,420
Napa,421426,Proposition 52,N/A,No,135
Napa,421427,Proposition 52,N/A,Yes,354
Napa,421427,Proposition 52,N/A,No,180
Napa,421471,Proposition 52,N/A,Yes,1056
Napa,421471,Proposition 52,N/A,No,476
Napa,421521,Proposition 52,N/A,Yes,5
Napa,421521,Proposition 52,N/A,No,1
Napa,421571,Proposition 52,N/A,Yes,372
Napa,421571,Proposition 52,N/A,No,177
Napa,421671,Proposition 52,N/A,Yes,322
Napa,421671,Proposition 52,N/A,No,207
Napa,511141,Proposition 52,N/A,Yes,100
Napa,511141,Proposition 52,N/A,No,41
Napa,511211,Proposition 52,N/A,Yes,134
Napa,511211,Proposition 52,N/A,No,65
Napa,511221,Proposition 52,N/A,Yes,45
Napa,511221,Proposition 52,N/A,No,25
Napa,511411,Proposition 52,N/A,Yes,320
Napa,511411,Proposition 52,N/A,No,187
Napa,511431,Proposition 52,N/A,Yes,202
Napa,511431,Proposition 52,N/A,No,133
Napa,511441,Proposition 52,N/A,Yes,20
Napa,511441,Proposition 52,N/A,No,17
Napa,521141,Proposition 52,N/A,Yes,461
Napa,521141,Proposition 52,N/A,No,183
Napa,521142,Proposition 52,N/A,Yes,461
Napa,521142,Proposition 52,N/A,No,204
Napa,521143,Proposition 52,N/A,Yes,1
Napa,521143,Proposition 52,N/A,No,1
Napa,521221,Proposition 52,N/A,Yes,147
Napa,521221,Proposition 52,N/A,No,46
Napa,521222,Proposition 52,N/A,Yes,68
Napa,521222,Proposition 52,N/A,No,34
Napa,521223,Proposition 52,N/A,Yes,382
Napa,521223,Proposition 52,N/A,No,173
Napa,521224,Proposition 52,N/A,Yes,290
Napa,521224,Proposition 52,N/A,No,120
Napa,521225,Proposition 52,N/A,Yes,135
Napa,521225,Proposition 52,N/A,No,56
Napa,561141,Proposition 52,N/A,Yes,6
Napa,561141,Proposition 52,N/A,No,5
Napa,561340,Proposition 52,N/A,Yes,931
Napa,561340,Proposition 52,N/A,No,368
Napa,561341,Proposition 52,N/A,Yes,4
Napa,561341,Proposition 52,N/A,No,7
Napa,561342,Proposition 52,N/A,Yes,646
Napa,561342,Proposition 52,N/A,No,271
Napa,561343,Proposition 52,N/A,Yes,877
Napa,561343,Proposition 52,N/A,No,440
Napa,561345,Proposition 52,N/A,Yes,1123
Napa,561345,Proposition 52,N/A,No,450
Napa,561347,Proposition 52,N/A,Yes,1394
Napa,561347,Proposition 52,N/A,No,639
Napa,561348,Proposition 52,N/A,Yes,100
Napa,561348,Proposition 52,N/A,No,31
Napa,111131,Proposition 53,N/A,Yes,129
Napa,111131,Proposition 53,N/A,No,134
Napa,111151,Proposition 53,N/A,Yes,18
Napa,111151,Proposition 53,N/A,No,18
Napa,111152,Proposition 53,N/A,Yes,143
Napa,111152,Proposition 53,N/A,No,165
Napa,111431,Proposition 53,N/A,Yes,13
Napa,111431,Proposition 53,N/A,No,6
Napa,111751,Proposition 53,N/A,Yes,19
Napa,111751,Proposition 53,N/A,No,56
Napa,111752,Proposition 53,N/A,Yes,91
Napa,111752,Proposition 53,N/A,No,111
Napa,121131,Proposition 53,N/A,Yes,45
Napa,121131,Proposition 53,N/A,No,83
Napa,121132,Proposition 53,N/A,Yes,146
Napa,121132,Proposition 53,N/A,No,199
Napa,121133,Proposition 53,N/A,Yes,191
Napa,121133,Proposition 53,N/A,No,164
Napa,121134,Proposition 53,N/A,Yes,85
Napa,121134,Proposition 53,N/A,No,90
Napa,121135,Proposition 53,N/A,Yes,207
Napa,121135,Proposition 53,N/A,No,232
Napa,121136,Proposition 53,N/A,Yes,246
Napa,121136,Proposition 53,N/A,No,303
Napa,121151,Proposition 53,N/A,Yes,110
Napa,121151,Proposition 53,N/A,No,96
Napa,121152,Proposition 53,N/A,Yes,324
Napa,121152,Proposition 53,N/A,No,449
Napa,121153,Proposition 53,N/A,Yes,54
Napa,121153,Proposition 53,N/A,No,76
Napa,121154,Proposition 53,N/A,Yes,25
Napa,121154,Proposition 53,N/A,No,36
Napa,121155,Proposition 53,N/A,Yes,90
Napa,121155,Proposition 53,N/A,No,81
Napa,121156,Proposition 53,N/A,Yes,131
Napa,121156,Proposition 53,N/A,No,177
Napa,121157,Proposition 53,N/A,Yes,145
Napa,121157,Proposition 53,N/A,No,143
Napa,121158,Proposition 53,N/A,Yes,176
Napa,121158,Proposition 53,N/A,No,237
Napa,121161,Proposition 53,N/A,Yes,124
Napa,121161,Proposition 53,N/A,No,157
Napa,121162,Proposition 53,N/A,Yes,241
Napa,121162,Proposition 53,N/A,No,277
Napa,121221,Proposition 53,N/A,Yes,90
Napa,121221,Proposition 53,N/A,No,98
Napa,121222,Proposition 53,N/A,Yes,16
Napa,121222,Proposition 53,N/A,No,29
Napa,121223,Proposition 53,N/A,Yes,36
Napa,121223,Proposition 53,N/A,No,45
Napa,121231,Proposition 53,N/A,Yes,9
Napa,121231,Proposition 53,N/A,No,10
Napa,121232,Proposition 53,N/A,Yes,75
Napa,121232,Proposition 53,N/A,No,93
Napa,121233,Proposition 53,N/A,Yes,208
Napa,121233,Proposition 53,N/A,No,280
Napa,121234,Proposition 53,N/A,Yes,175
Napa,121234,Proposition 53,N/A,No,194
Napa,121235,Proposition 53,N/A,Yes,142
Napa,121235,Proposition 53,N/A,No,190
Napa,121236,Proposition 53,N/A,Yes,147
Napa,121236,Proposition 53,N/A,No,163
Napa,121237,Proposition 53,N/A,Yes,26
Napa,121237,Proposition 53,N/A,No,16
Napa,121238,Proposition 53,N/A,Yes,153
Napa,121238,Proposition 53,N/A,No,224
Napa,121239,Proposition 53,N/A,Yes,203
Napa,121239,Proposition 53,N/A,No,201
Napa,121431,Proposition 53,N/A,Yes,248
Napa,121431,Proposition 53,N/A,No,269
Napa,121551,Proposition 53,N/A,Yes,51
Napa,121551,Proposition 53,N/A,No,60
Napa,121552,Proposition 53,N/A,Yes,70
Napa,121552,Proposition 53,N/A,No,79
Napa,121751,Proposition 53,N/A,Yes,119
Napa,121751,Proposition 53,N/A,No,174
Napa,121752,Proposition 53,N/A,Yes,232
Napa,121752,Proposition 53,N/A,No,290
Napa,211161,Proposition 53,N/A,Yes,23
Napa,211161,Proposition 53,N/A,No,28
Napa,211162,Proposition 53,N/A,Yes,13
Napa,211162,Proposition 53,N/A,No,5
Napa,211561,Proposition 53,N/A,Yes,151
Napa,211561,Proposition 53,N/A,No,165
Napa,211562,Proposition 53,N/A,Yes,167
Napa,211562,Proposition 53,N/A,No,180
Napa,211563,Proposition 53,N/A,Yes,11
Napa,211563,Proposition 53,N/A,No,16
Napa,211751,Proposition 53,N/A,Yes,25
Napa,211751,Proposition 53,N/A,No,22
Napa,211761,Proposition 53,N/A,Yes,139
Napa,211761,Proposition 53,N/A,No,169
Napa,221161,Proposition 53,N/A,Yes,113
Napa,221161,Proposition 53,N/A,No,129
Napa,221162,Proposition 53,N/A,Yes,172
Napa,221162,Proposition 53,N/A,No,219
Napa,221163,Proposition 53,N/A,Yes,162
Napa,221163,Proposition 53,N/A,No,139
Napa,221231,Proposition 53,N/A,Yes,109
Napa,221231,Proposition 53,N/A,No,147
Napa,221232,Proposition 53,N/A,Yes,115
Napa,221232,Proposition 53,N/A,No,170
Napa,221233,Proposition 53,N/A,Yes,13
Napa,221233,Proposition 53,N/A,No,21
Napa,221551,Proposition 53,N/A,Yes,183
Napa,221551,Proposition 53,N/A,No,181
Napa,221552,Proposition 53,N/A,Yes,126
Napa,221552,Proposition 53,N/A,No,122
Napa,221553,Proposition 53,N/A,Yes,92
Napa,221553,Proposition 53,N/A,No,85
Napa,221561,Proposition 53,N/A,Yes,63
Napa,221561,Proposition 53,N/A,No,51
Napa,221562,Proposition 53,N/A,Yes,206
Napa,221562,Proposition 53,N/A,No,234
Napa,221563,Proposition 53,N/A,Yes,238
Napa,221563,Proposition 53,N/A,No,248
Napa,221564,Proposition 53,N/A,Yes,235
Napa,221564,Proposition 53,N/A,No,244
Napa,221565,Proposition 53,N/A,Yes,256
Napa,221565,Proposition 53,N/A,No,234
Napa,221566,Proposition 53,N/A,Yes,183
Napa,221566,Proposition 53,N/A,No,141
Napa,221571,Proposition 53,N/A,Yes,765
Napa,221571,Proposition 53,N/A,No,936
Napa,221572,Proposition 53,N/A,Yes,272
Napa,221572,Proposition 53,N/A,No,345
Napa,221573,Proposition 53,N/A,Yes,173
Napa,221573,Proposition 53,N/A,No,255
Napa,221574,Proposition 53,N/A,Yes,311
Napa,221574,Proposition 53,N/A,No,293
Napa,221671,Proposition 53,N/A,Yes,122
Napa,221671,Proposition 53,N/A,No,148
Napa,221672,Proposition 53,N/A,Yes,252
Napa,221672,Proposition 53,N/A,No,284
Napa,221673,Proposition 53,N/A,Yes,139
Napa,221673,Proposition 53,N/A,No,190
Napa,221674,Proposition 53,N/A,Yes,273
Napa,221674,Proposition 53,N/A,No,272
Napa,221675,Proposition 53,N/A,Yes,466
Napa,221675,Proposition 53,N/A,No,456
Napa,221676,Proposition 53,N/A,Yes,140
Napa,221676,Proposition 53,N/A,No,146
Napa,221762,Proposition 53,N/A,Yes,213
Napa,221762,Proposition 53,N/A,No,302
Napa,311411,Proposition 53,N/A,Yes,9
Napa,311411,Proposition 53,N/A,No,9
Napa,311471,Proposition 53,N/A,Yes,18
Napa,311471,Proposition 53,N/A,No,28
Napa,311571,Proposition 53,N/A,Yes,37
Napa,311571,Proposition 53,N/A,No,44
Napa,311611,Proposition 53,N/A,Yes,242
Napa,311611,Proposition 53,N/A,No,247
Napa,311671,Proposition 53,N/A,Yes,145
Napa,311671,Proposition 53,N/A,No,143
Napa,311712,Proposition 53,N/A,Yes,7
Napa,311712,Proposition 53,N/A,No,10
Napa,312401,Proposition 53,N/A,Yes,2
Napa,312401,Proposition 53,N/A,No,2
Napa,312601,Proposition 53,N/A,Yes,64
Napa,312601,Proposition 53,N/A,No,54
Napa,312602,Proposition 53,N/A,Yes,125
Napa,312602,Proposition 53,N/A,No,123
Napa,312701,Proposition 53,N/A,Yes,37
Napa,312701,Proposition 53,N/A,No,27
Napa,312702,Proposition 53,N/A,Yes,21
Napa,312702,Proposition 53,N/A,No,16
Napa,312703,Proposition 53,N/A,Yes,3
Napa,312703,Proposition 53,N/A,No,1
Napa,312704,Proposition 53,N/A,Yes,77
Napa,312704,Proposition 53,N/A,No,69
Napa,312705,Proposition 53,N/A,Yes,157
Napa,312705,Proposition 53,N/A,No,173
Napa,312706,Proposition 53,N/A,Yes,106
Napa,312706,Proposition 53,N/A,No,115
Napa,312707,Proposition 53,N/A,Yes,100
Napa,312707,Proposition 53,N/A,No,104
Napa,312708,Proposition 53,N/A,Yes,164
Napa,312708,Proposition 53,N/A,No,178
Napa,312709,Proposition 53,N/A,Yes,159
Napa,312709,Proposition 53,N/A,No,155
Napa,313701,Proposition 53,N/A,Yes,171
Napa,313701,Proposition 53,N/A,No,215
Napa,313702,Proposition 53,N/A,Yes,94
Napa,313702,Proposition 53,N/A,No,116
Napa,314701,Proposition 53,N/A,Yes,720
Napa,314701,Proposition 53,N/A,No,705
Napa,315701,Proposition 53,N/A,Yes,79
Napa,315701,Proposition 53,N/A,No,68
Napa,315702,Proposition 53,N/A,Yes,83
Napa,315702,Proposition 53,N/A,No,102
Napa,321671,Proposition 53,N/A,Yes,190
Napa,321671,Proposition 53,N/A,No,237
Napa,321672,Proposition 53,N/A,Yes,203
Napa,321672,Proposition 53,N/A,No,202
Napa,332601,Proposition 53,N/A,Yes,265
Napa,332601,Proposition 53,N/A,No,316
Napa,332602,Proposition 53,N/A,Yes,150
Napa,332602,Proposition 53,N/A,No,249
Napa,332603,Proposition 53,N/A,Yes,231
Napa,332603,Proposition 53,N/A,No,311
Napa,332604,Proposition 53,N/A,Yes,236
Napa,332604,Proposition 53,N/A,No,295
Napa,332605,Proposition 53,N/A,Yes,134
Napa,332605,Proposition 53,N/A,No,184
Napa,332606,Proposition 53,N/A,Yes,99
Napa,332606,Proposition 53,N/A,No,118
Napa,343701,Proposition 53,N/A,Yes,291
Napa,343701,Proposition 53,N/A,No,393
Napa,343702,Proposition 53,N/A,Yes,126
Napa,343702,Proposition 53,N/A,No,184
Napa,343703,Proposition 53,N/A,Yes,149
Napa,343703,Proposition 53,N/A,No,177
Napa,343704,Proposition 53,N/A,Yes,107
Napa,343704,Proposition 53,N/A,No,143
Napa,343705,Proposition 53,N/A,Yes,129
Napa,343705,Proposition 53,N/A,No,140
Napa,351611,Proposition 53,N/A,Yes,216
Napa,351611,Proposition 53,N/A,No,200
Napa,351612,Proposition 53,N/A,Yes,162
Napa,351612,Proposition 53,N/A,No,221
Napa,351613,Proposition 53,N/A,Yes,201
Napa,351613,Proposition 53,N/A,No,272
Napa,351614,Proposition 53,N/A,Yes,76
Napa,351614,Proposition 53,N/A,No,134
Napa,411221,Proposition 53,N/A,Yes,21
Napa,411221,Proposition 53,N/A,No,52
Napa,411411,Proposition 53,N/A,Yes,61
Napa,411411,Proposition 53,N/A,No,87
Napa,411412,Proposition 53,N/A,Yes,145
Napa,411412,Proposition 53,N/A,No,125
Napa,411413,Proposition 53,N/A,Yes,148
Napa,411413,Proposition 53,N/A,No,111
Napa,411414,Proposition 53,N/A,Yes,63
Napa,411414,Proposition 53,N/A,No,57
Napa,411415,Proposition 53,N/A,Yes,232
Napa,411415,Proposition 53,N/A,No,211
Napa,411416,Proposition 53,N/A,Yes,265
Napa,411416,Proposition 53,N/A,No,289
Napa,411417,Proposition 53,N/A,Yes,27
Napa,411417,Proposition 53,N/A,No,20
Napa,411418,Proposition 53,N/A,Yes,81
Napa,411418,Proposition 53,N/A,No,85
Napa,411419,Proposition 53,N/A,Yes,365
Napa,411419,Proposition 53,N/A,No,402
Napa,411711,Proposition 53,N/A,Yes,157
Napa,411711,Proposition 53,N/A,No,150
Napa,411712,Proposition 53,N/A,Yes,147
Napa,411712,Proposition 53,N/A,No,163
Napa,411713,Proposition 53,N/A,Yes,53
Napa,411713,Proposition 53,N/A,No,61
Napa,416801,Proposition 53,N/A,Yes,72
Napa,416801,Proposition 53,N/A,No,65
Napa,421221,Proposition 53,N/A,Yes,156
Napa,421221,Proposition 53,N/A,No,139
Napa,421222,Proposition 53,N/A,Yes,179
Napa,421222,Proposition 53,N/A,No,163
Napa,421223,Proposition 53,N/A,Yes,36
Napa,421223,Proposition 53,N/A,No,27
Napa,421224,Proposition 53,N/A,Yes,207
Napa,421224,Proposition 53,N/A,No,229
Napa,421225,Proposition 53,N/A,Yes,150
Napa,421225,Proposition 53,N/A,No,185
Napa,421226,Proposition 53,N/A,Yes,158
Napa,421226,Proposition 53,N/A,No,190
Napa,421227,Proposition 53,N/A,Yes,102
Napa,421227,Proposition 53,N/A,No,110
Napa,421421,Proposition 53,N/A,Yes,38
Napa,421421,Proposition 53,N/A,No,46
Napa,421422,Proposition 53,N/A,Yes,209
Napa,421422,Proposition 53,N/A,No,197
Napa,421423,Proposition 53,N/A,Yes,168
Napa,421423,Proposition 53,N/A,No,147
Napa,421424,Proposition 53,N/A,Yes,313
Napa,421424,Proposition 53,N/A,No,271
Napa,421425,Proposition 53,N/A,Yes,270
Napa,421425,Proposition 53,N/A,No,285
Napa,421426,Proposition 53,N/A,Yes,253
Napa,421426,Proposition 53,N/A,No,277
Napa,421427,Proposition 53,N/A,Yes,257
Napa,421427,Proposition 53,N/A,No,264
Napa,421471,Proposition 53,N/A,Yes,677
Napa,421471,Proposition 53,N/A,No,823
Napa,421521,Proposition 53,N/A,Yes,2
Napa,421521,Proposition 53,N/A,No,4
Napa,421571,Proposition 53,N/A,Yes,283
Napa,421571,Proposition 53,N/A,No,257
Napa,421671,Proposition 53,N/A,Yes,277
Napa,421671,Proposition 53,N/A,No,240
Napa,511141,Proposition 53,N/A,Yes,67
Napa,511141,Proposition 53,N/A,No,63
Napa,511211,Proposition 53,N/A,Yes,94
Napa,511211,Proposition 53,N/A,No,107
Napa,511221,Proposition 53,N/A,Yes,37
Napa,511221,Proposition 53,N/A,No,33
Napa,511411,Proposition 53,N/A,Yes,242
Napa,511411,Proposition 53,N/A,No,266
Napa,511431,Proposition 53,N/A,Yes,173
Napa,511431,Proposition 53,N/A,No,162
Napa,511441,Proposition 53,N/A,Yes,18
Napa,511441,Proposition 53,N/A,No,19
Napa,521141,Proposition 53,N/A,Yes,306
Napa,521141,Proposition 53,N/A,No,329
Napa,521142,Proposition 53,N/A,Yes,327
Napa,521142,Proposition 53,N/A,No,339
Napa,521143,Proposition 53,N/A,Yes,0
Napa,521143,Proposition 53,N/A,No,2
Napa,521221,Proposition 53,N/A,Yes,75
Napa,521221,Proposition 53,N/A,No,115
Napa,521222,Proposition 53,N/A,Yes,47
Napa,521222,Proposition 53,N/A,No,51
Napa,521223,Proposition 53,N/A,Yes,249
Napa,521223,Proposition 53,N/A,No,293
Napa,521224,Proposition 53,N/A,Yes,168
Napa,521224,Proposition 53,N/A,No,237
Napa,521225,Proposition 53,N/A,Yes,66
Napa,521225,Proposition 53,N/A,No,122
Napa,561141,Proposition 53,N/A,Yes,8
Napa,561141,Proposition 53,N/A,No,3
Napa,561340,Proposition 53,N/A,Yes,700
Napa,561340,Proposition 53,N/A,No,605
Napa,561341,Proposition 53,N/A,Yes,4
Napa,561341,Proposition 53,N/A,No,8
Napa,561342,Proposition 53,N/A,Yes,482
Napa,561342,Proposition 53,N/A,No,433
Napa,561343,Proposition 53,N/A,Yes,660
Napa,561343,Proposition 53,N/A,No,647
Napa,561345,Proposition 53,N/A,Yes,795
Napa,561345,Proposition 53,N/A,No,750
Napa,561347,Proposition 53,N/A,Yes,1039
Napa,561347,Proposition 53,N/A,No,963
Napa,561348,Proposition 53,N/A,Yes,75
Napa,561348,Proposition 53,N/A,No,54
Napa,111131,Proposition 54,N/A,Yes,160
Napa,111131,Proposition 54,N/A,No,107
Napa,111151,Proposition 54,N/A,Yes,30
Napa,111151,Proposition 54,N/A,No,7
Napa,111152,Proposition 54,N/A,Yes,202
Napa,111152,Proposition 54,N/A,No,112
Napa,111431,Proposition 54,N/A,Yes,12
Napa,111431,Proposition 54,N/A,No,7
Napa,111751,Proposition 54,N/A,Yes,40
Napa,111751,Proposition 54,N/A,No,33
Napa,111752,Proposition 54,N/A,Yes,126
Napa,111752,Proposition 54,N/A,No,83
Napa,121131,Proposition 54,N/A,Yes,70
Napa,121131,Proposition 54,N/A,No,58
Napa,121132,Proposition 54,N/A,Yes,177
Napa,121132,Proposition 54,N/A,No,162
Napa,121133,Proposition 54,N/A,Yes,225
Napa,121133,Proposition 54,N/A,No,133
Napa,121134,Proposition 54,N/A,Yes,104
Napa,121134,Proposition 54,N/A,No,73
Napa,121135,Proposition 54,N/A,Yes,265
Napa,121135,Proposition 54,N/A,No,173
Napa,121136,Proposition 54,N/A,Yes,330
Napa,121136,Proposition 54,N/A,No,219
Napa,121151,Proposition 54,N/A,Yes,128
Napa,121151,Proposition 54,N/A,No,82
Napa,121152,Proposition 54,N/A,Yes,418
Napa,121152,Proposition 54,N/A,No,343
Napa,121153,Proposition 54,N/A,Yes,67
Napa,121153,Proposition 54,N/A,No,60
Napa,121154,Proposition 54,N/A,Yes,30
Napa,121154,Proposition 54,N/A,No,29
Napa,121155,Proposition 54,N/A,Yes,112
Napa,121155,Proposition 54,N/A,No,59
Napa,121156,Proposition 54,N/A,Yes,160
Napa,121156,Proposition 54,N/A,No,148
Napa,121157,Proposition 54,N/A,Yes,175
Napa,121157,Proposition 54,N/A,No,117
Napa,121158,Proposition 54,N/A,Yes,268
Napa,121158,Proposition 54,N/A,No,143
Napa,121161,Proposition 54,N/A,Yes,171
Napa,121161,Proposition 54,N/A,No,115
Napa,121162,Proposition 54,N/A,Yes,304
Napa,121162,Proposition 54,N/A,No,197
Napa,121221,Proposition 54,N/A,Yes,116
Napa,121221,Proposition 54,N/A,No,68
Napa,121222,Proposition 54,N/A,Yes,24
Napa,121222,Proposition 54,N/A,No,21
Napa,121223,Proposition 54,N/A,Yes,53
Napa,121223,Proposition 54,N/A,No,26
Napa,121231,Proposition 54,N/A,Yes,12
Napa,121231,Proposition 54,N/A,No,7
Napa,121232,Proposition 54,N/A,Yes,113
Napa,121232,Proposition 54,N/A,No,61
Napa,121233,Proposition 54,N/A,Yes,301
Napa,121233,Proposition 54,N/A,No,188
Napa,121234,Proposition 54,N/A,Yes,268
Napa,121234,Proposition 54,N/A,No,105
Napa,121235,Proposition 54,N/A,Yes,197
Napa,121235,Proposition 54,N/A,No,139
Napa,121236,Proposition 54,N/A,Yes,185
Napa,121236,Proposition 54,N/A,No,122
Napa,121237,Proposition 54,N/A,Yes,30
Napa,121237,Proposition 54,N/A,No,13
Napa,121238,Proposition 54,N/A,Yes,247
Napa,121238,Proposition 54,N/A,No,135
Napa,121239,Proposition 54,N/A,Yes,240
Napa,121239,Proposition 54,N/A,No,158
Napa,121431,Proposition 54,N/A,Yes,310
Napa,121431,Proposition 54,N/A,No,212
Napa,121551,Proposition 54,N/A,Yes,58
Napa,121551,Proposition 54,N/A,No,51
Napa,121552,Proposition 54,N/A,Yes,89
Napa,121552,Proposition 54,N/A,No,64
Napa,121751,Proposition 54,N/A,Yes,175
Napa,121751,Proposition 54,N/A,No,114
Napa,121752,Proposition 54,N/A,Yes,294
Napa,121752,Proposition 54,N/A,No,225
Napa,211161,Proposition 54,N/A,Yes,28
Napa,211161,Proposition 54,N/A,No,20
Napa,211162,Proposition 54,N/A,Yes,10
Napa,211162,Proposition 54,N/A,No,8
Napa,211561,Proposition 54,N/A,Yes,189
Napa,211561,Proposition 54,N/A,No,127
Napa,211562,Proposition 54,N/A,Yes,200
Napa,211562,Proposition 54,N/A,No,150
Napa,211563,Proposition 54,N/A,Yes,17
Napa,211563,Proposition 54,N/A,No,12
Napa,211751,Proposition 54,N/A,Yes,28
Napa,211751,Proposition 54,N/A,No,18
Napa,211761,Proposition 54,N/A,Yes,186
Napa,211761,Proposition 54,N/A,No,125
Napa,221161,Proposition 54,N/A,Yes,150
Napa,221161,Proposition 54,N/A,No,93
Napa,221162,Proposition 54,N/A,Yes,216
Napa,221162,Proposition 54,N/A,No,174
Napa,221163,Proposition 54,N/A,Yes,184
Napa,221163,Proposition 54,N/A,No,111
Napa,221231,Proposition 54,N/A,Yes,175
Napa,221231,Proposition 54,N/A,No,84
Napa,221232,Proposition 54,N/A,Yes,182
Napa,221232,Proposition 54,N/A,No,105
Napa,221233,Proposition 54,N/A,Yes,21
Napa,221233,Proposition 54,N/A,No,12
Napa,221551,Proposition 54,N/A,Yes,251
Napa,221551,Proposition 54,N/A,No,110
Napa,221552,Proposition 54,N/A,Yes,144
Napa,221552,Proposition 54,N/A,No,106
Napa,221553,Proposition 54,N/A,Yes,101
Napa,221553,Proposition 54,N/A,No,76
Napa,221561,Proposition 54,N/A,Yes,66
Napa,221561,Proposition 54,N/A,No,46
Napa,221562,Proposition 54,N/A,Yes,274
Napa,221562,Proposition 54,N/A,No,166
Napa,221563,Proposition 54,N/A,Yes,319
Napa,221563,Proposition 54,N/A,No,166
Napa,221564,Proposition 54,N/A,Yes,321
Napa,221564,Proposition 54,N/A,No,156
Napa,221565,Proposition 54,N/A,Yes,292
Napa,221565,Proposition 54,N/A,No,186
Napa,221566,Proposition 54,N/A,Yes,208
Napa,221566,Proposition 54,N/A,No,118
Napa,221571,Proposition 54,N/A,Yes,1079
Napa,221571,Proposition 54,N/A,No,634
Napa,221572,Proposition 54,N/A,Yes,367
Napa,221572,Proposition 54,N/A,No,243
Napa,221573,Proposition 54,N/A,Yes,234
Napa,221573,Proposition 54,N/A,No,189
Napa,221574,Proposition 54,N/A,Yes,359
Napa,221574,Proposition 54,N/A,No,240
Napa,221671,Proposition 54,N/A,Yes,167
Napa,221671,Proposition 54,N/A,No,104
Napa,221672,Proposition 54,N/A,Yes,340
Napa,221672,Proposition 54,N/A,No,198
Napa,221673,Proposition 54,N/A,Yes,182
Napa,221673,Proposition 54,N/A,No,139
Napa,221674,Proposition 54,N/A,Yes,321
