county,precinct,race,party,candidate,votes
Inyo,115,Proposition 60,N/A,No,180
Inyo,116,Proposition 60,N/A,Yes,18
Inyo,116,Proposition 60,N/A,No,40
Inyo,117,Proposition 60,N/A,Yes,133
Inyo,117,Proposition 60,N/A,No,184
Inyo,118,Proposition 60,N/A,Yes,0
Inyo,118,Proposition 60,N/A,No,4
Inyo,119,Proposition 60,N/A,Yes,148
Inyo,119,Proposition 60,N/A,No,170
Inyo,120,Proposition 60,N/A,Yes,183
Inyo,120,Proposition 60,N/A,No,184
Inyo,121,Proposition 60,N/A,Yes,39
Inyo,121,Proposition 60,N/A,No,30
Inyo,122,Proposition 60,N/A,Yes,68
Inyo,122,Proposition 60,N/A,No,79
Inyo,123,Proposition 60,N/A,Yes,60
Inyo,123,Proposition 60,N/A,No,59
Inyo,124,Proposition 60,N/A,Yes,59
Inyo,124,Proposition 60,N/A,No,38
Inyo,101,Proposition 61,N/A,Yes,226
Inyo,101,Proposition 61,N/A,No,327
Inyo,102,Proposition 61,N/A,Yes,260
Inyo,102,Proposition 61,N/A,No,418
Inyo,103,Proposition 61,N/A,Yes,185
Inyo,103,Proposition 61,N/A,No,334
Inyo,104,Proposition 61,N/A,Yes,16
Inyo,104,Proposition 61,N/A,No,46
Inyo,105,Proposition 61,N/A,Yes,17
Inyo,105,Proposition 61,N/A,No,33
Inyo,106,Proposition 61,N/A,Yes,265
Inyo,106,Proposition 61,N/A,No,378
Inyo,107,Proposition 61,N/A,Yes,144
Inyo,107,Proposition 61,N/A,No,200
Inyo,108,Proposition 61,N/A,Yes,128
Inyo,108,Proposition 61,N/A,No,163
Inyo,109,Proposition 61,N/A,Yes,269
Inyo,109,Proposition 61,N/A,No,454
Inyo,110,Proposition 61,N/A,Yes,253
Inyo,110,Proposition 61,N/A,No,538
Inyo,111,Proposition 61,N/A,Yes,109
Inyo,111,Proposition 61,N/A,No,157
Inyo,112,Proposition 61,N/A,Yes,52
Inyo,112,Proposition 61,N/A,No,59
Inyo,113,Proposition 61,N/A,Yes,112
Inyo,113,Proposition 61,N/A,No,209
Inyo,114,Proposition 61,N/A,Yes,177
Inyo,114,Proposition 61,N/A,No,313
Inyo,115,Proposition 61,N/A,Yes,99
Inyo,115,Proposition 61,N/A,No,202
Inyo,116,Proposition 61,N/A,Yes,25
Inyo,116,Proposition 61,N/A,No,34
Inyo,117,Proposition 61,N/A,Yes,119
Inyo,117,Proposition 61,N/A,No,205
Inyo,118,Proposition 61,N/A,Yes,0
Inyo,118,Proposition 61,N/A,No,4
Inyo,119,Proposition 61,N/A,Yes,131
Inyo,119,Proposition 61,N/A,No,199
Inyo,120,Proposition 61,N/A,Yes,149
Inyo,120,Proposition 61,N/A,No,238
Inyo,121,Proposition 61,N/A,Yes,46
Inyo,121,Proposition 61,N/A,No,24
Inyo,122,Proposition 61,N/A,Yes,41
Inyo,122,Proposition 61,N/A,No,108
Inyo,123,Proposition 61,N/A,Yes,55
Inyo,123,Proposition 61,N/A,No,60
Inyo,124,Proposition 61,N/A,Yes,57
Inyo,124,Proposition 61,N/A,No,40
Inyo,101,Proposition 62,N/A,Yes,233
Inyo,101,Proposition 62,N/A,No,348
Inyo,102,Proposition 62,N/A,Yes,219
Inyo,102,Proposition 62,N/A,No,471
Inyo,103,Proposition 62,N/A,Yes,134
Inyo,103,Proposition 62,N/A,No,391
Inyo,104,Proposition 62,N/A,Yes,21
Inyo,104,Proposition 62,N/A,No,41
Inyo,105,Proposition 62,N/A,Yes,13
Inyo,105,Proposition 62,N/A,No,36
Inyo,106,Proposition 62,N/A,Yes,280
Inyo,106,Proposition 62,N/A,No,382
Inyo,107,Proposition 62,N/A,Yes,172
Inyo,107,Proposition 62,N/A,No,182
Inyo,108,Proposition 62,N/A,Yes,141
Inyo,108,Proposition 62,N/A,No,156
Inyo,109,Proposition 62,N/A,Yes,270
Inyo,109,Proposition 62,N/A,No,469
Inyo,110,Proposition 62,N/A,Yes,239
Inyo,110,Proposition 62,N/A,No,571
Inyo,111,Proposition 62,N/A,Yes,88
Inyo,111,Proposition 62,N/A,No,174
Inyo,112,Proposition 62,N/A,Yes,38
Inyo,112,Proposition 62,N/A,No,75
Inyo,113,Proposition 62,N/A,Yes,82
Inyo,113,Proposition 62,N/A,No,248
Inyo,114,Proposition 62,N/A,Yes,144
Inyo,114,Proposition 62,N/A,No,356
Inyo,115,Proposition 62,N/A,Yes,109
Inyo,115,Proposition 62,N/A,No,198
Inyo,116,Proposition 62,N/A,Yes,32
Inyo,116,Proposition 62,N/A,No,30
Inyo,117,Proposition 62,N/A,Yes,99
Inyo,117,Proposition 62,N/A,No,231
Inyo,118,Proposition 62,N/A,Yes,0
Inyo,118,Proposition 62,N/A,No,4
Inyo,119,Proposition 62,N/A,Yes,109
Inyo,119,Proposition 62,N/A,No,221
Inyo,120,Proposition 62,N/A,Yes,142
Inyo,120,Proposition 62,N/A,No,249
Inyo,121,Proposition 62,N/A,Yes,34
Inyo,121,Proposition 62,N/A,No,35
Inyo,122,Proposition 62,N/A,Yes,35
Inyo,122,Proposition 62,N/A,No,114
Inyo,123,Proposition 62,N/A,Yes,51
Inyo,123,Proposition 62,N/A,No,72
Inyo,124,Proposition 62,N/A,Yes,57
Inyo,124,Proposition 62,N/A,No,42
Inyo,101,Proposition 63,N/A,Yes,258
Inyo,101,Proposition 63,N/A,No,340
Inyo,102,Proposition 63,N/A,Yes,303
Inyo,102,Proposition 63,N/A,No,392
Inyo,103,Proposition 63,N/A,Yes,156
Inyo,103,Proposition 63,N/A,No,387
Inyo,104,Proposition 63,N/A,Yes,24
Inyo,104,Proposition 63,N/A,No,39
Inyo,105,Proposition 63,N/A,Yes,14
Inyo,105,Proposition 63,N/A,No,37
Inyo,106,Proposition 63,N/A,Yes,290
Inyo,106,Proposition 63,N/A,No,380
Inyo,107,Proposition 63,N/A,Yes,182
Inyo,107,Proposition 63,N/A,No,175
Inyo,108,Proposition 63,N/A,Yes,151
Inyo,108,Proposition 63,N/A,No,155
Inyo,109,Proposition 63,N/A,Yes,269
Inyo,109,Proposition 63,N/A,No,478
Inyo,110,Proposition 63,N/A,Yes,249
Inyo,110,Proposition 63,N/A,No,566
Inyo,111,Proposition 63,N/A,Yes,129
Inyo,111,Proposition 63,N/A,No,140
Inyo,112,Proposition 63,N/A,Yes,61
Inyo,112,Proposition 63,N/A,No,50
Inyo,113,Proposition 63,N/A,Yes,101
Inyo,113,Proposition 63,N/A,No,228
Inyo,114,Proposition 63,N/A,Yes,183
Inyo,114,Proposition 63,N/A,No,322
Inyo,115,Proposition 63,N/A,Yes,110
Inyo,115,Proposition 63,N/A,No,205
Inyo,116,Proposition 63,N/A,Yes,33
Inyo,116,Proposition 63,N/A,No,30
Inyo,117,Proposition 63,N/A,Yes,107
Inyo,117,Proposition 63,N/A,No,227
Inyo,118,Proposition 63,N/A,Yes,0
Inyo,118,Proposition 63,N/A,No,4
Inyo,119,Proposition 63,N/A,Yes,112
Inyo,119,Proposition 63,N/A,No,223
Inyo,120,Proposition 63,N/A,Yes,140
Inyo,120,Proposition 63,N/A,No,248
Inyo,121,Proposition 63,N/A,Yes,37
Inyo,121,Proposition 63,N/A,No,34
Inyo,122,Proposition 63,N/A,Yes,32
Inyo,122,Proposition 63,N/A,No,119
Inyo,123,Proposition 63,N/A,Yes,66
Inyo,123,Proposition 63,N/A,No,61
Inyo,124,Proposition 63,N/A,Yes,54
Inyo,124,Proposition 63,N/A,No,48
Inyo,101,Proposition 64,N/A,Yes,343
Inyo,101,Proposition 64,N/A,No,257
Inyo,102,Proposition 64,N/A,Yes,389
Inyo,102,Proposition 64,N/A,No,320
Inyo,103,Proposition 64,N/A,Yes,288
Inyo,103,Proposition 64,N/A,No,260
Inyo,104,Proposition 64,N/A,Yes,34
Inyo,104,Proposition 64,N/A,No,29
Inyo,105,Proposition 64,N/A,Yes,22
Inyo,105,Proposition 64,N/A,No,30
Inyo,106,Proposition 64,N/A,Yes,397
Inyo,106,Proposition 64,N/A,No,284
Inyo,107,Proposition 64,N/A,Yes,223
Inyo,107,Proposition 64,N/A,No,137
Inyo,108,Proposition 64,N/A,Yes,195
Inyo,108,Proposition 64,N/A,No,120
Inyo,109,Proposition 64,N/A,Yes,395
Inyo,109,Proposition 64,N/A,No,365
Inyo,110,Proposition 64,N/A,Yes,326
Inyo,110,Proposition 64,N/A,No,504
Inyo,111,Proposition 64,N/A,Yes,163
Inyo,111,Proposition 64,N/A,No,124
Inyo,112,Proposition 64,N/A,Yes,66
Inyo,112,Proposition 64,N/A,No,48
Inyo,113,Proposition 64,N/A,Yes,148
Inyo,113,Proposition 64,N/A,No,181
Inyo,114,Proposition 64,N/A,Yes,285
Inyo,114,Proposition 64,N/A,No,228
Inyo,115,Proposition 64,N/A,Yes,171
Inyo,115,Proposition 64,N/A,No,144
Inyo,116,Proposition 64,N/A,Yes,41
Inyo,116,Proposition 64,N/A,No,22
Inyo,117,Proposition 64,N/A,Yes,198
Inyo,117,Proposition 64,N/A,No,141
Inyo,118,Proposition 64,N/A,Yes,4
Inyo,118,Proposition 64,N/A,No,0
Inyo,119,Proposition 64,N/A,Yes,192
Inyo,119,Proposition 64,N/A,No,140
Inyo,120,Proposition 64,N/A,Yes,214
Inyo,120,Proposition 64,N/A,No,182
Inyo,121,Proposition 64,N/A,Yes,62
Inyo,121,Proposition 64,N/A,No,10
Inyo,122,Proposition 64,N/A,Yes,89
Inyo,122,Proposition 64,N/A,No,58
Inyo,123,Proposition 64,N/A,Yes,104
Inyo,123,Proposition 64,N/A,No,30
Inyo,124,Proposition 64,N/A,Yes,79
Inyo,124,Proposition 64,N/A,No,23
Inyo,101,Proposition 65,N/A,Yes,218
Inyo,101,Proposition 65,N/A,No,358
Inyo,102,Proposition 65,N/A,Yes,258
Inyo,102,Proposition 65,N/A,No,420
Inyo,103,Proposition 65,N/A,Yes,197
Inyo,103,Proposition 65,N/A,No,333
Inyo,104,Proposition 65,N/A,Yes,22
Inyo,104,Proposition 65,N/A,No,38
Inyo,105,Proposition 65,N/A,Yes,19
Inyo,105,Proposition 65,N/A,No,30
Inyo,106,Proposition 65,N/A,Yes,271
Inyo,106,Proposition 65,N/A,No,393
Inyo,107,Proposition 65,N/A,Yes,155
Inyo,107,Proposition 65,N/A,No,195
Inyo,108,Proposition 65,N/A,Yes,124
Inyo,108,Proposition 65,N/A,No,174
Inyo,109,Proposition 65,N/A,Yes,258
Inyo,109,Proposition 65,N/A,No,478
Inyo,110,Proposition 65,N/A,Yes,267
Inyo,110,Proposition 65,N/A,No,539
Inyo,111,Proposition 65,N/A,Yes,138
Inyo,111,Proposition 65,N/A,No,127
Inyo,112,Proposition 65,N/A,Yes,63
Inyo,112,Proposition 65,N/A,No,48
Inyo,113,Proposition 65,N/A,Yes,110
Inyo,113,Proposition 65,N/A,No,213
Inyo,114,Proposition 65,N/A,Yes,183
Inyo,114,Proposition 65,N/A,No,309
Inyo,115,Proposition 65,N/A,Yes,100
Inyo,115,Proposition 65,N/A,No,205
Inyo,116,Proposition 65,N/A,Yes,21
Inyo,116,Proposition 65,N/A,No,40
Inyo,117,Proposition 65,N/A,Yes,106
Inyo,117,Proposition 65,N/A,No,220
Inyo,118,Proposition 65,N/A,Yes,0
Inyo,118,Proposition 65,N/A,No,4
Inyo,119,Proposition 65,N/A,Yes,128
Inyo,119,Proposition 65,N/A,No,202
Inyo,120,Proposition 65,N/A,Yes,132
Inyo,120,Proposition 65,N/A,No,256
Inyo,121,Proposition 65,N/A,Yes,28
Inyo,121,Proposition 65,N/A,No,40
Inyo,122,Proposition 65,N/A,Yes,51
Inyo,122,Proposition 65,N/A,No,96
Inyo,123,Proposition 65,N/A,Yes,59
Inyo,123,Proposition 65,N/A,No,65
Inyo,124,Proposition 65,N/A,Yes,48
Inyo,124,Proposition 65,N/A,No,49
Inyo,101,Proposition 66,N/A,Yes,260
Inyo,101,Proposition 66,N/A,No,285
Inyo,102,Proposition 66,N/A,Yes,348
Inyo,102,Proposition 66,N/A,No,291
Inyo,103,Proposition 66,N/A,Yes,238
Inyo,103,Proposition 66,N/A,No,259
Inyo,104,Proposition 66,N/A,Yes,29
Inyo,104,Proposition 66,N/A,No,30
Inyo,105,Proposition 66,N/A,Yes,22
Inyo,105,Proposition 66,N/A,No,22
Inyo,106,Proposition 66,N/A,Yes,289
Inyo,106,Proposition 66,N/A,No,335
Inyo,107,Proposition 66,N/A,Yes,169
Inyo,107,Proposition 66,N/A,No,168
Inyo,108,Proposition 66,N/A,Yes,127
Inyo,108,Proposition 66,N/A,No,149
Inyo,109,Proposition 66,N/A,Yes,331
Inyo,109,Proposition 66,N/A,No,371
Inyo,110,Proposition 66,N/A,Yes,381
Inyo,110,Proposition 66,N/A,No,376
Inyo,111,Proposition 66,N/A,Yes,144
Inyo,111,Proposition 66,N/A,No,108
Inyo,112,Proposition 66,N/A,Yes,52
Inyo,112,Proposition 66,N/A,No,51
Inyo,113,Proposition 66,N/A,Yes,158
Inyo,113,Proposition 66,N/A,No,153
Inyo,114,Proposition 66,N/A,Yes,253
Inyo,114,Proposition 66,N/A,No,230
Inyo,115,Proposition 66,N/A,Yes,145
Inyo,115,Proposition 66,N/A,No,148
Inyo,116,Proposition 66,N/A,Yes,15
Inyo,116,Proposition 66,N/A,No,42
Inyo,117,Proposition 66,N/A,Yes,151
Inyo,117,Proposition 66,N/A,No,164
Inyo,118,Proposition 66,N/A,Yes,0
Inyo,118,Proposition 66,N/A,No,4
Inyo,119,Proposition 66,N/A,Yes,156
Inyo,119,Proposition 66,N/A,No,151
Inyo,120,Proposition 66,N/A,Yes,177
Inyo,120,Proposition 66,N/A,No,192
Inyo,121,Proposition 66,N/A,Yes,25
Inyo,121,Proposition 66,N/A,No,38
Inyo,122,Proposition 66,N/A,Yes,82
Inyo,122,Proposition 66,N/A,No,60
Inyo,123,Proposition 66,N/A,Yes,60
Inyo,123,Proposition 66,N/A,No,57
Inyo,124,Proposition 66,N/A,Yes,38
Inyo,124,Proposition 66,N/A,No,57
Inyo,101,Proposition 67,N/A,Yes,279
Inyo,101,Proposition 67,N/A,No,307
Inyo,102,Proposition 67,N/A,Yes,295
Inyo,102,Proposition 67,N/A,No,397
Inyo,103,Proposition 67,N/A,Yes,228
Inyo,103,Proposition 67,N/A,No,304
Inyo,104,Proposition 67,N/A,Yes,30
Inyo,104,Proposition 67,N/A,No,31
Inyo,105,Proposition 67,N/A,Yes,15
Inyo,105,Proposition 67,N/A,No,34
Inyo,106,Proposition 67,N/A,Yes,346
Inyo,106,Proposition 67,N/A,No,325
Inyo,107,Proposition 67,N/A,Yes,190
Inyo,107,Proposition 67,N/A,No,162
Inyo,108,Proposition 67,N/A,Yes,157
Inyo,108,Proposition 67,N/A,No,152
Inyo,109,Proposition 67,N/A,Yes,326
Inyo,109,Proposition 67,N/A,No,416
Inyo,110,Proposition 67,N/A,Yes,334
Inyo,110,Proposition 67,N/A,No,478
Inyo,111,Proposition 67,N/A,Yes,135
Inyo,111,Proposition 67,N/A,No,129
Inyo,112,Proposition 67,N/A,Yes,66
Inyo,112,Proposition 67,N/A,No,45
Inyo,113,Proposition 67,N/A,Yes,114
Inyo,113,Proposition 67,N/A,No,214
Inyo,114,Proposition 67,N/A,Yes,216
Inyo,114,Proposition 67,N/A,No,289
Inyo,115,Proposition 67,N/A,Yes,121
Inyo,115,Proposition 67,N/A,No,187
Inyo,116,Proposition 67,N/A,Yes,37
Inyo,116,Proposition 67,N/A,No,25
Inyo,117,Proposition 67,N/A,Yes,131
Inyo,117,Proposition 67,N/A,No,203
Inyo,118,Proposition 67,N/A,Yes,0
Inyo,118,Proposition 67,N/A,No,4
Inyo,119,Proposition 67,N/A,Yes,119
Inyo,119,Proposition 67,N/A,No,211
Inyo,120,Proposition 67,N/A,Yes,162
Inyo,120,Proposition 67,N/A,No,224
Inyo,121,Proposition 67,N/A,Yes,36
Inyo,121,Proposition 67,N/A,No,34
Inyo,122,Proposition 67,N/A,Yes,45
Inyo,122,Proposition 67,N/A,No,101
Inyo,123,Proposition 67,N/A,Yes,66
Inyo,123,Proposition 67,N/A,No,62
Inyo,124,Proposition 67,N/A,Yes,60
Inyo,124,Proposition 67,N/A,No,42
Inyo,101,U.S. Senate,DEM,Kamala Harris,284
Inyo,101,U.S. Senate,DEM,Loretta Sanchez,154
Inyo,102,U.S. Senate,DEM,Kamala Harris,322
Inyo,102,U.S. Senate,DEM,Loretta Sanchez,209
Inyo,103,U.S. Senate,DEM,Kamala Harris,246
Inyo,103,U.S. Senate,DEM,Loretta Sanchez,133
Inyo,104,U.S. Senate,DEM,Kamala Harris,32
Inyo,104,U.S. Senate,DEM,Loretta Sanchez,15
Inyo,105,U.S. Senate,DEM,Kamala Harris,15
Inyo,105,U.S. Senate,DEM,Loretta Sanchez,20
Inyo,106,U.S. Senate,DEM,Kamala Harris,338
Inyo,106,U.S. Senate,DEM,Loretta Sanchez,183
Inyo,107,U.S. Senate,DEM,Kamala Harris,195
Inyo,107,U.S. Senate,DEM,Loretta Sanchez,95
Inyo,108,U.S. Senate,DEM,Kamala Harris,182
Inyo,108,U.S. Senate,DEM,Loretta Sanchez,74
Inyo,109,U.S. Senate,DEM,Kamala Harris,353
Inyo,109,U.S. Senate,DEM,Loretta Sanchez,203
Inyo,110,U.S. Senate,DEM,Kamala Harris,389
Inyo,110,U.S. Senate,DEM,Loretta Sanchez,180
Inyo,111,U.S. Senate,DEM,Kamala Harris,132
Inyo,111,U.S. Senate,DEM,Loretta Sanchez,116
Inyo,112,U.S. Senate,DEM,Kamala Harris,67
Inyo,112,U.S. Senate,DEM,Loretta Sanchez,37
Inyo,113,U.S. Senate,DEM,Kamala Harris,137
Inyo,113,U.S. Senate,DEM,Loretta Sanchez,95
Inyo,114,U.S. Senate,DEM,Kamala Harris,220
Inyo,114,U.S. Senate,DEM,Loretta Sanchez,184
Inyo,115,U.S. Senate,DEM,Kamala Harris,161
Inyo,115,U.S. Senate,DEM,Loretta Sanchez,75
Inyo,116,U.S. Senate,DEM,Kamala Harris,40
Inyo,116,U.S. Senate,DEM,Loretta Sanchez,8
Inyo,117,U.S. Senate,DEM,Kamala Harris,162
Inyo,117,U.S. Senate,DEM,Loretta Sanchez,92
Inyo,118,U.S. Senate,DEM,Kamala Harris,0
Inyo,118,U.S. Senate,DEM,Loretta Sanchez,0
Inyo,119,U.S. Senate,DEM,Kamala Harris,168
Inyo,119,U.S. Senate,DEM,Loretta Sanchez,119
Inyo,120,U.S. Senate,DEM,Kamala Harris,192
Inyo,120,U.S. Senate,DEM,Loretta Sanchez,130
Inyo,121,U.S. Senate,DEM,Kamala Harris,43
Inyo,121,U.S. Senate,DEM,Loretta Sanchez,21
Inyo,122,U.S. Senate,DEM,Kamala Harris,60
Inyo,122,U.S. Senate,DEM,Loretta Sanchez,42
Inyo,123,U.S. Senate,DEM,Kamala Harris,66
Inyo,123,U.S. Senate,DEM,Loretta Sanchez,40
Inyo,124,U.S. Senate,DEM,Kamala Harris,59
Inyo,124,U.S. Senate,DEM,Loretta Sanchez,33
