county,precinct,race,party,candidate,votes
Santa Cruz,43100,President,GRN,Jill Stein,11
Santa Cruz,43100,President,PF,Gloria Estela La Riva,5
Santa Cruz,43100,President,WI,Write-In,0
Santa Cruz,43110,President,DEM,Hillary Clinton,549
Santa Cruz,43110,President,REP/AI,Donald J. Trump,83
Santa Cruz,43110,President,LIB,Gary Johnson,10
Santa Cruz,43110,President,GRN,Jill Stein,5
Santa Cruz,43110,President,PF,Gloria Estela La Riva,5
Santa Cruz,43110,President,WI,Write-In,0
Santa Cruz,43200,President,DEM,Hillary Clinton,590
Santa Cruz,43200,President,REP/AI,Donald J. Trump,57
Santa Cruz,43200,President,LIB,Gary Johnson,13
Santa Cruz,43200,President,GRN,Jill Stein,20
Santa Cruz,43200,President,PF,Gloria Estela La Riva,0
Santa Cruz,43200,President,WI,Write-In,0
Santa Cruz,43220,President,DEM,Hillary Clinton,546
Santa Cruz,43220,President,REP/AI,Donald J. Trump,56
Santa Cruz,43220,President,LIB,Gary Johnson,3
Santa Cruz,43220,President,GRN,Jill Stein,12
Santa Cruz,43220,President,PF,Gloria Estela La Riva,4
Santa Cruz,43220,President,WI,Write-In,0
Santa Cruz,43260,President,DEM,Hillary Clinton,70
Santa Cruz,43260,President,REP/AI,Donald J. Trump,6
Santa Cruz,43260,President,LIB,Gary Johnson,0
Santa Cruz,43260,President,GRN,Jill Stein,2
Santa Cruz,43260,President,PF,Gloria Estela La Riva,0
Santa Cruz,43260,President,WI,Write-In,0
Santa Cruz,43410,President,DEM,Hillary Clinton,909
Santa Cruz,43410,President,REP/AI,Donald J. Trump,159
Santa Cruz,43410,President,LIB,Gary Johnson,25
Santa Cruz,43410,President,GRN,Jill Stein,21
Santa Cruz,43410,President,PF,Gloria Estela La Riva,6
Santa Cruz,43410,President,WI,Write-In,0
Santa Cruz,43441,President,DEM,Hillary Clinton,558
Santa Cruz,43441,President,REP/AI,Donald J. Trump,118
Santa Cruz,43441,President,LIB,Gary Johnson,15
Santa Cruz,43441,President,GRN,Jill Stein,19
Santa Cruz,43441,President,PF,Gloria Estela La Riva,3
Santa Cruz,43441,President,WI,Write-In,0
Santa Cruz,43501,President,DEM,Hillary Clinton,675
Santa Cruz,43501,President,REP/AI,Donald J. Trump,100
Santa Cruz,43501,President,LIB,Gary Johnson,19
Santa Cruz,43501,President,GRN,Jill Stein,25
Santa Cruz,43501,President,PF,Gloria Estela La Riva,9
Santa Cruz,43501,President,WI,Write-In,0
Santa Cruz,43540,President,DEM,Hillary Clinton,668
Santa Cruz,43540,President,REP/AI,Donald J. Trump,84
Santa Cruz,43540,President,LIB,Gary Johnson,17
Santa Cruz,43540,President,GRN,Jill Stein,15
Santa Cruz,43540,President,PF,Gloria Estela La Riva,4
Santa Cruz,43540,President,WI,Write-In,0
Santa Cruz,43610,President,DEM,Hillary Clinton,806
Santa Cruz,43610,President,REP/AI,Donald J. Trump,117
Santa Cruz,43610,President,LIB,Gary Johnson,17
Santa Cruz,43610,President,GRN,Jill Stein,19
Santa Cruz,43610,President,PF,Gloria Estela La Riva,4
Santa Cruz,43610,President,WI,Write-In,0
Santa Cruz,43621,President,DEM,Hillary Clinton,347
Santa Cruz,43621,President,REP/AI,Donald J. Trump,52
Santa Cruz,43621,President,LIB,Gary Johnson,15
Santa Cruz,43621,President,GRN,Jill Stein,11
Santa Cruz,43621,President,PF,Gloria Estela La Riva,3
Santa Cruz,43621,President,WI,Write-In,0
Santa Cruz,43631,President,DEM,Hillary Clinton,569
Santa Cruz,43631,President,REP/AI,Donald J. Trump,138
Santa Cruz,43631,President,LIB,Gary Johnson,19
Santa Cruz,43631,President,GRN,Jill Stein,22
Santa Cruz,43631,President,PF,Gloria Estela La Riva,4
Santa Cruz,43631,President,WI,Write-In,0
Santa Cruz,43710,President,DEM,Hillary Clinton,367
Santa Cruz,43710,President,REP/AI,Donald J. Trump,111
Santa Cruz,43710,President,LIB,Gary Johnson,12
Santa Cruz,43710,President,GRN,Jill Stein,14
Santa Cruz,43710,President,PF,Gloria Estela La Riva,0
Santa Cruz,43710,President,WI,Write-In,0
Santa Cruz,43711,President,DEM,Hillary Clinton,86
Santa Cruz,43711,President,REP/AI,Donald J. Trump,15
Santa Cruz,43711,President,LIB,Gary Johnson,4
Santa Cruz,43711,President,GRN,Jill Stein,3
Santa Cruz,43711,President,PF,Gloria Estela La Riva,0
Santa Cruz,43711,President,WI,Write-In,0
Santa Cruz,43731,President,DEM,Hillary Clinton,858
Santa Cruz,43731,President,REP/AI,Donald J. Trump,161
Santa Cruz,43731,President,LIB,Gary Johnson,18
Santa Cruz,43731,President,GRN,Jill Stein,21
Santa Cruz,43731,President,PF,Gloria Estela La Riva,2
Santa Cruz,43731,President,WI,Write-In,0
Santa Cruz,43732,President,DEM,Hillary Clinton,233
Santa Cruz,43732,President,REP/AI,Donald J. Trump,25
Santa Cruz,43732,President,LIB,Gary Johnson,6
Santa Cruz,43732,President,GRN,Jill Stein,6
Santa Cruz,43732,President,PF,Gloria Estela La Riva,3
Santa Cruz,43732,President,WI,Write-In,0
Santa Cruz,43741,President,DEM,Hillary Clinton,483
Santa Cruz,43741,President,REP/AI,Donald J. Trump,211
Santa Cruz,43741,President,LIB,Gary Johnson,18
Santa Cruz,43741,President,GRN,Jill Stein,10
Santa Cruz,43741,President,PF,Gloria Estela La Riva,3
Santa Cruz,43741,President,WI,Write-In,0
Santa Cruz,50011,President,DEM,Hillary Clinton,1
Santa Cruz,50011,President,REP/AI,Donald J. Trump,0
Santa Cruz,50011,President,LIB,Gary Johnson,0
Santa Cruz,50011,President,GRN,Jill Stein,0
Santa Cruz,50011,President,PF,Gloria Estela La Riva,0
Santa Cruz,50011,President,WI,Write-In,0
Santa Cruz,50013,President,DEM,Hillary Clinton,0
Santa Cruz,50013,President,REP/AI,Donald J. Trump,0
Santa Cruz,50013,President,LIB,Gary Johnson,0
Santa Cruz,50013,President,GRN,Jill Stein,0
Santa Cruz,50013,President,PF,Gloria Estela La Riva,0
Santa Cruz,50013,President,WI,Write-In,0
Santa Cruz,50014,President,DEM,Hillary Clinton,0
Santa Cruz,50014,President,REP/AI,Donald J. Trump,0
Santa Cruz,50014,President,LIB,Gary Johnson,0
Santa Cruz,50014,President,GRN,Jill Stein,0
Santa Cruz,50014,President,PF,Gloria Estela La Riva,0
Santa Cruz,50014,President,WI,Write-In,0
Santa Cruz,50015,President,DEM,Hillary Clinton,0
Santa Cruz,50015,President,REP/AI,Donald J. Trump,0
Santa Cruz,50015,President,LIB,Gary Johnson,0
Santa Cruz,50015,President,GRN,Jill Stein,0
Santa Cruz,50015,President,PF,Gloria Estela La Riva,1
Santa Cruz,50015,President,WI,Write-In,0
Santa Cruz,50017,President,DEM,Hillary Clinton,0
Santa Cruz,50017,President,REP/AI,Donald J. Trump,0
Santa Cruz,50017,President,LIB,Gary Johnson,0
Santa Cruz,50017,President,GRN,Jill Stein,0
Santa Cruz,50017,President,PF,Gloria Estela La Riva,0
Santa Cruz,50017,President,WI,Write-In,0
Santa Cruz,50021,President,DEM,Hillary Clinton,428
Santa Cruz,50021,President,REP/AI,Donald J. Trump,96
Santa Cruz,50021,President,LIB,Gary Johnson,28
Santa Cruz,50021,President,GRN,Jill Stein,19
Santa Cruz,50021,President,PF,Gloria Estela La Riva,0
Santa Cruz,50021,President,WI,Write-In,0
Santa Cruz,50023,President,DEM,Hillary Clinton,557
Santa Cruz,50023,President,REP/AI,Donald J. Trump,142
Santa Cruz,50023,President,LIB,Gary Johnson,20
Santa Cruz,50023,President,GRN,Jill Stein,37
Santa Cruz,50023,President,PF,Gloria Estela La Riva,0
Santa Cruz,50023,President,WI,Write-In,0
Santa Cruz,50040,President,DEM,Hillary Clinton,486
Santa Cruz,50040,President,REP/AI,Donald J. Trump,120
Santa Cruz,50040,President,LIB,Gary Johnson,33
Santa Cruz,50040,President,GRN,Jill Stein,26
Santa Cruz,50040,President,PF,Gloria Estela La Riva,3
Santa Cruz,50040,President,WI,Write-In,0
Santa Cruz,50061,President,DEM,Hillary Clinton,356
Santa Cruz,50061,President,REP/AI,Donald J. Trump,217
Santa Cruz,50061,President,LIB,Gary Johnson,30
Santa Cruz,50061,President,GRN,Jill Stein,22
Santa Cruz,50061,President,PF,Gloria Estela La Riva,4
Santa Cruz,50061,President,WI,Write-In,0
Santa Cruz,50082,President,DEM,Hillary Clinton,11
Santa Cruz,50082,President,REP/AI,Donald J. Trump,16
Santa Cruz,50082,President,LIB,Gary Johnson,3
Santa Cruz,50082,President,GRN,Jill Stein,3
Santa Cruz,50082,President,PF,Gloria Estela La Riva,1
Santa Cruz,50082,President,WI,Write-In,0
Santa Cruz,50083,President,DEM,Hillary Clinton,11
Santa Cruz,50083,President,REP/AI,Donald J. Trump,6
Santa Cruz,50083,President,LIB,Gary Johnson,0
Santa Cruz,50083,President,GRN,Jill Stein,0
Santa Cruz,50083,President,PF,Gloria Estela La Riva,0
Santa Cruz,50083,President,WI,Write-In,0
Santa Cruz,50090,President,DEM,Hillary Clinton,3
Santa Cruz,50090,President,REP/AI,Donald J. Trump,2
Santa Cruz,50090,President,LIB,Gary Johnson,0
Santa Cruz,50090,President,GRN,Jill Stein,0
Santa Cruz,50090,President,PF,Gloria Estela La Riva,0
Santa Cruz,50090,President,WI,Write-In,0
Santa Cruz,50091,President,DEM,Hillary Clinton,446
Santa Cruz,50091,President,REP/AI,Donald J. Trump,155
Santa Cruz,50091,President,LIB,Gary Johnson,28
Santa Cruz,50091,President,GRN,Jill Stein,19
Santa Cruz,50091,President,PF,Gloria Estela La Riva,3
Santa Cruz,50091,President,WI,Write-In,0
Santa Cruz,50092,President,DEM,Hillary Clinton,531
Santa Cruz,50092,President,REP/AI,Donald J. Trump,160
Santa Cruz,50092,President,LIB,Gary Johnson,30
Santa Cruz,50092,President,GRN,Jill Stein,34
Santa Cruz,50092,President,PF,Gloria Estela La Riva,2
Santa Cruz,50092,President,WI,Write-In,0
Santa Cruz,50093,President,DEM,Hillary Clinton,1
Santa Cruz,50093,President,REP/AI,Donald J. Trump,0
Santa Cruz,50093,President,LIB,Gary Johnson,0
Santa Cruz,50093,President,GRN,Jill Stein,0
Santa Cruz,50093,President,PF,Gloria Estela La Riva,0
Santa Cruz,50093,President,WI,Write-In,0
Santa Cruz,50096,President,DEM,Hillary Clinton,2
Santa Cruz,50096,President,REP/AI,Donald J. Trump,2
Santa Cruz,50096,President,LIB,Gary Johnson,1
Santa Cruz,50096,President,GRN,Jill Stein,0
Santa Cruz,50096,President,PF,Gloria Estela La Riva,0
Santa Cruz,50096,President,WI,Write-In,0
Santa Cruz,50102,President,DEM,Hillary Clinton,803
Santa Cruz,50102,President,REP/AI,Donald J. Trump,242
Santa Cruz,50102,President,LIB,Gary Johnson,56
Santa Cruz,50102,President,GRN,Jill Stein,56
Santa Cruz,50102,President,PF,Gloria Estela La Riva,7
Santa Cruz,50102,President,WI,Write-In,0
Santa Cruz,50111,President,DEM,Hillary Clinton,596
Santa Cruz,50111,President,REP/AI,Donald J. Trump,177
Santa Cruz,50111,President,LIB,Gary Johnson,44
Santa Cruz,50111,President,GRN,Jill Stein,39
Santa Cruz,50111,President,PF,Gloria Estela La Riva,3
Santa Cruz,50111,President,WI,Write-In,0
Santa Cruz,50112,President,DEM,Hillary Clinton,377
Santa Cruz,50112,President,REP/AI,Donald J. Trump,100
Santa Cruz,50112,President,LIB,Gary Johnson,18
Santa Cruz,50112,President,GRN,Jill Stein,29
Santa Cruz,50112,President,PF,Gloria Estela La Riva,5
Santa Cruz,50112,President,WI,Write-In,0
Santa Cruz,50115,President,DEM,Hillary Clinton,0
Santa Cruz,50115,President,REP/AI,Donald J. Trump,0
Santa Cruz,50115,President,LIB,Gary Johnson,0
Santa Cruz,50115,President,GRN,Jill Stein,0
Santa Cruz,50115,President,PF,Gloria Estela La Riva,0
Santa Cruz,50115,President,WI,Write-In,0
Santa Cruz,50121,President,DEM,Hillary Clinton,669
Santa Cruz,50121,President,REP/AI,Donald J. Trump,200
Santa Cruz,50121,President,LIB,Gary Johnson,39
Santa Cruz,50121,President,GRN,Jill Stein,52
Santa Cruz,50121,President,PF,Gloria Estela La Riva,7
Santa Cruz,50121,President,WI,Write-In,0
Santa Cruz,50141,President,DEM,Hillary Clinton,667
Santa Cruz,50141,President,REP/AI,Donald J. Trump,182
Santa Cruz,50141,President,LIB,Gary Johnson,43
Santa Cruz,50141,President,GRN,Jill Stein,58
Santa Cruz,50141,President,PF,Gloria Estela La Riva,8
Santa Cruz,50141,President,WI,Write-In,0
Santa Cruz,50142,President,DEM,Hillary Clinton,0
Santa Cruz,50142,President,REP/AI,Donald J. Trump,0
Santa Cruz,50142,President,LIB,Gary Johnson,0
Santa Cruz,50142,President,GRN,Jill Stein,0
Santa Cruz,50142,President,PF,Gloria Estela La Riva,0
Santa Cruz,50142,President,WI,Write-In,0
Santa Cruz,50144,President,DEM,Hillary Clinton,30
Santa Cruz,50144,President,REP/AI,Donald J. Trump,23
Santa Cruz,50144,President,LIB,Gary Johnson,3
Santa Cruz,50144,President,GRN,Jill Stein,3
Santa Cruz,50144,President,PF,Gloria Estela La Riva,0
Santa Cruz,50144,President,WI,Write-In,0
Santa Cruz,50146,President,DEM,Hillary Clinton,62
Santa Cruz,50146,President,REP/AI,Donald J. Trump,18
Santa Cruz,50146,President,LIB,Gary Johnson,12
Santa Cruz,50146,President,GRN,Jill Stein,0
Santa Cruz,50146,President,PF,Gloria Estela La Riva,0
Santa Cruz,50146,President,WI,Write-In,0
Santa Cruz,50148,President,DEM,Hillary Clinton,2
Santa Cruz,50148,President,REP/AI,Donald J. Trump,1
Santa Cruz,50148,President,LIB,Gary Johnson,0
Santa Cruz,50148,President,GRN,Jill Stein,0
Santa Cruz,50148,President,PF,Gloria Estela La Riva,0
Santa Cruz,50148,President,WI,Write-In,0
Santa Cruz,50151,President,DEM,Hillary Clinton,0
Santa Cruz,50151,President,REP/AI,Donald J. Trump,0
Santa Cruz,50151,President,LIB,Gary Johnson,0
Santa Cruz,50151,President,GRN,Jill Stein,0
Santa Cruz,50151,President,PF,Gloria Estela La Riva,0
Santa Cruz,50151,President,WI,Write-In,0
Santa Cruz,50154,President,DEM,Hillary Clinton,1
Santa Cruz,50154,President,REP/AI,Donald J. Trump,0
Santa Cruz,50154,President,LIB,Gary Johnson,0
Santa Cruz,50154,President,GRN,Jill Stein,0
Santa Cruz,50154,President,PF,Gloria Estela La Riva,0
Santa Cruz,50154,President,WI,Write-In,0
Santa Cruz,50157,President,DEM,Hillary Clinton,492
Santa Cruz,50157,President,REP/AI,Donald J. Trump,189
Santa Cruz,50157,President,LIB,Gary Johnson,34
Santa Cruz,50157,President,GRN,Jill Stein,25
Santa Cruz,50157,President,PF,Gloria Estela La Riva,6
Santa Cruz,50157,President,WI,Write-In,0
Santa Cruz,50161,President,DEM,Hillary Clinton,851
Santa Cruz,50161,President,REP/AI,Donald J. Trump,215
Santa Cruz,50161,President,LIB,Gary Johnson,74
Santa Cruz,50161,President,GRN,Jill Stein,57
Santa Cruz,50161,President,PF,Gloria Estela La Riva,10
Santa Cruz,50161,President,WI,Write-In,0
Santa Cruz,50163,President,DEM,Hillary Clinton,21
Santa Cruz,50163,President,REP/AI,Donald J. Trump,9
Santa Cruz,50163,President,LIB,Gary Johnson,1
Santa Cruz,50163,President,GRN,Jill Stein,1
Santa Cruz,50163,President,PF,Gloria Estela La Riva,1
Santa Cruz,50163,President,WI,Write-In,0
Santa Cruz,50174,President,DEM,Hillary Clinton,3
Santa Cruz,50174,President,REP/AI,Donald J. Trump,0
Santa Cruz,50174,President,LIB,Gary Johnson,0
Santa Cruz,50174,President,GRN,Jill Stein,1
Santa Cruz,50174,President,PF,Gloria Estela La Riva,0
Santa Cruz,50174,President,WI,Write-In,0
Santa Cruz,50181,President,DEM,Hillary Clinton,32
Santa Cruz,50181,President,REP/AI,Donald J. Trump,8
Santa Cruz,50181,President,LIB,Gary Johnson,3
Santa Cruz,50181,President,GRN,Jill Stein,5
Santa Cruz,50181,President,PF,Gloria Estela La Riva,0
Santa Cruz,50181,President,WI,Write-In,0
Santa Cruz,50183,President,DEM,Hillary Clinton,519
Santa Cruz,50183,President,REP/AI,Donald J. Trump,133
Santa Cruz,50183,President,LIB,Gary Johnson,33
Santa Cruz,50183,President,GRN,Jill Stein,24
Santa Cruz,50183,President,PF,Gloria Estela La Riva,6
Santa Cruz,50183,President,WI,Write-In,0
Santa Cruz,50191,President,DEM,Hillary Clinton,702
Santa Cruz,50191,President,REP/AI,Donald J. Trump,237
Santa Cruz,50191,President,LIB,Gary Johnson,60
Santa Cruz,50191,President,GRN,Jill Stein,39
Santa Cruz,50191,President,PF,Gloria Estela La Riva,7
Santa Cruz,50191,President,WI,Write-In,0
Santa Cruz,50202,President,DEM,Hillary Clinton,136
Santa Cruz,50202,President,REP/AI,Donald J. Trump,31
Santa Cruz,50202,President,LIB,Gary Johnson,5
Santa Cruz,50202,President,GRN,Jill Stein,6
Santa Cruz,50202,President,PF,Gloria Estela La Riva,0
Santa Cruz,50202,President,WI,Write-In,0
Santa Cruz,50203,President,DEM,Hillary Clinton,589
Santa Cruz,50203,President,REP/AI,Donald J. Trump,136
Santa Cruz,50203,President,LIB,Gary Johnson,35
Santa Cruz,50203,President,GRN,Jill Stein,32
Santa Cruz,50203,President,PF,Gloria Estela La Riva,7
Santa Cruz,50203,President,WI,Write-In,0
Santa Cruz,50204,President,DEM,Hillary Clinton,429
Santa Cruz,50204,President,REP/AI,Donald J. Trump,133
Santa Cruz,50204,President,LIB,Gary Johnson,29
Santa Cruz,50204,President,GRN,Jill Stein,12
Santa Cruz,50204,President,PF,Gloria Estela La Riva,1
Santa Cruz,50204,President,WI,Write-In,0
Santa Cruz,50211,President,DEM,Hillary Clinton,378
Santa Cruz,50211,President,REP/AI,Donald J. Trump,127
Santa Cruz,50211,President,LIB,Gary Johnson,30
Santa Cruz,50211,President,GRN,Jill Stein,50
Santa Cruz,50211,President,PF,Gloria Estela La Riva,5
Santa Cruz,50211,President,WI,Write-In,0
Santa Cruz,50221,President,DEM,Hillary Clinton,392
Santa Cruz,50221,President,REP/AI,Donald J. Trump,104
Santa Cruz,50221,President,LIB,Gary Johnson,42
Santa Cruz,50221,President,GRN,Jill Stein,11
Santa Cruz,50221,President,PF,Gloria Estela La Riva,5
Santa Cruz,50221,President,WI,Write-In,0
Santa Cruz,50222,President,DEM,Hillary Clinton,26
Santa Cruz,50222,President,REP/AI,Donald J. Trump,2
Santa Cruz,50222,President,LIB,Gary Johnson,2
Santa Cruz,50222,President,GRN,Jill Stein,0
Santa Cruz,50222,President,PF,Gloria Estela La Riva,0
Santa Cruz,50222,President,WI,Write-In,0
Santa Cruz,50224,President,DEM,Hillary Clinton,0
Santa Cruz,50224,President,REP/AI,Donald J. Trump,0
Santa Cruz,50224,President,LIB,Gary Johnson,0
Santa Cruz,50224,President,GRN,Jill Stein,0
Santa Cruz,50224,President,PF,Gloria Estela La Riva,0
Santa Cruz,50224,President,WI,Write-In,0
Santa Cruz,50232,President,DEM,Hillary Clinton,315
Santa Cruz,50232,President,REP/AI,Donald J. Trump,131
Santa Cruz,50232,President,LIB,Gary Johnson,30
Santa Cruz,50232,President,GRN,Jill Stein,9
Santa Cruz,50232,President,PF,Gloria Estela La Riva,2
Santa Cruz,50232,President,WI,Write-In,0
Santa Cruz,50233,President,DEM,Hillary Clinton,69
Santa Cruz,50233,President,REP/AI,Donald J. Trump,26
Santa Cruz,50233,President,LIB,Gary Johnson,2
Santa Cruz,50233,President,GRN,Jill Stein,1
Santa Cruz,50233,President,PF,Gloria Estela La Riva,0
Santa Cruz,50233,President,WI,Write-In,0
Santa Cruz,50243,President,DEM,Hillary Clinton,1
Santa Cruz,50243,President,REP/AI,Donald J. Trump,0
Santa Cruz,50243,President,LIB,Gary Johnson,0
Santa Cruz,50243,President,GRN,Jill Stein,0
Santa Cruz,50243,President,PF,Gloria Estela La Riva,0
Santa Cruz,50243,President,WI,Write-In,0
Santa Cruz,50250,President,DEM,Hillary Clinton,87
Santa Cruz,50250,President,REP/AI,Donald J. Trump,28
Santa Cruz,50250,President,LIB,Gary Johnson,4
Santa Cruz,50250,President,GRN,Jill Stein,7
Santa Cruz,50250,President,PF,Gloria Estela La Riva,0
Santa Cruz,50250,President,WI,Write-In,0
Santa Cruz,50263,President,DEM,Hillary Clinton,23
Santa Cruz,50263,President,REP/AI,Donald J. Trump,6
Santa Cruz,50263,President,LIB,Gary Johnson,1
Santa Cruz,50263,President,GRN,Jill Stein,3
Santa Cruz,50263,President,PF,Gloria Estela La Riva,0
Santa Cruz,50263,President,WI,Write-In,0
Santa Cruz,50265,President,DEM,Hillary Clinton,17
Santa Cruz,50265,President,REP/AI,Donald J. Trump,1
Santa Cruz,50265,President,LIB,Gary Johnson,0
Santa Cruz,50265,President,GRN,Jill Stein,0
Santa Cruz,50265,President,PF,Gloria Estela La Riva,0
Santa Cruz,50265,President,WI,Write-In,0
Santa Cruz,50273,President,DEM,Hillary Clinton,0
Santa Cruz,50273,President,REP/AI,Donald J. Trump,0
Santa Cruz,50273,President,LIB,Gary Johnson,0
Santa Cruz,50273,President,GRN,Jill Stein,0
Santa Cruz,50273,President,PF,Gloria Estela La Riva,0
Santa Cruz,50273,President,WI,Write-In,0
Santa Cruz,50284,President,DEM,Hillary Clinton,3
Santa Cruz,50284,President,REP/AI,Donald J. Trump,0
Santa Cruz,50284,President,LIB,Gary Johnson,0
Santa Cruz,50284,President,GRN,Jill Stein,0
Santa Cruz,50284,President,PF,Gloria Estela La Riva,0
Santa Cruz,50284,President,WI,Write-In,0
Santa Cruz,50302,President,DEM,Hillary Clinton,0
Santa Cruz,50302,President,REP/AI,Donald J. Trump,0
Santa Cruz,50302,President,LIB,Gary Johnson,0
Santa Cruz,50302,President,GRN,Jill Stein,0
Santa Cruz,50302,President,PF,Gloria Estela La Riva,0
Santa Cruz,50302,President,WI,Write-In,0
Santa Cruz,50341,President,DEM,Hillary Clinton,337
Santa Cruz,50341,President,REP/AI,Donald J. Trump,128
Santa Cruz,50341,President,LIB,Gary Johnson,24
Santa Cruz,50341,President,GRN,Jill Stein,8
Santa Cruz,50341,President,PF,Gloria Estela La Riva,2
Santa Cruz,50341,President,WI,Write-In,0
Santa Cruz,50342,President,DEM,Hillary Clinton,6
Santa Cruz,50342,President,REP/AI,Donald J. Trump,5
Santa Cruz,50342,President,LIB,Gary Johnson,0
Santa Cruz,50342,President,GRN,Jill Stein,0
Santa Cruz,50342,President,PF,Gloria Estela La Riva,0
Santa Cruz,50342,President,WI,Write-In,0
Santa Cruz,50344,President,DEM,Hillary Clinton,0
Santa Cruz,50344,President,REP/AI,Donald J. Trump,0
Santa Cruz,50344,President,LIB,Gary Johnson,0
Santa Cruz,50344,President,GRN,Jill Stein,0
Santa Cruz,50344,President,PF,Gloria Estela La Riva,0
Santa Cruz,50344,President,WI,Write-In,0
Santa Cruz,50381,President,DEM,Hillary Clinton,201
Santa Cruz,50381,President,REP/AI,Donald J. Trump,71
Santa Cruz,50381,President,LIB,Gary Johnson,7
Santa Cruz,50381,President,GRN,Jill Stein,11
Santa Cruz,50381,President,PF,Gloria Estela La Riva,1
Santa Cruz,50381,President,WI,Write-In,0
Santa Cruz,50382,President,DEM,Hillary Clinton,231
Santa Cruz,50382,President,REP/AI,Donald J. Trump,94
Santa Cruz,50382,President,LIB,Gary Johnson,20
Santa Cruz,50382,President,GRN,Jill Stein,13
Santa Cruz,50382,President,PF,Gloria Estela La Riva,3
Santa Cruz,50382,President,WI,Write-In,0
Santa Cruz,50401,President,DEM,Hillary Clinton,426
Santa Cruz,50401,President,REP/AI,Donald J. Trump,158
Santa Cruz,50401,President,LIB,Gary Johnson,35
Santa Cruz,50401,President,GRN,Jill Stein,21
Santa Cruz,50401,President,PF,Gloria Estela La Riva,3
Santa Cruz,50401,President,WI,Write-In,0
Santa Cruz,50403,President,DEM,Hillary Clinton,0
Santa Cruz,50403,President,REP/AI,Donald J. Trump,0
Santa Cruz,50403,President,LIB,Gary Johnson,0
Santa Cruz,50403,President,GRN,Jill Stein,0
Santa Cruz,50403,President,PF,Gloria Estela La Riva,0
Santa Cruz,50403,President,WI,Write-In,0
Santa Cruz,50415,President,DEM,Hillary Clinton,1
Santa Cruz,50415,President,REP/AI,Donald J. Trump,3
Santa Cruz,50415,President,LIB,Gary Johnson,1
Santa Cruz,50415,President,GRN,Jill Stein,1
Santa Cruz,50415,President,PF,Gloria Estela La Riva,0
Santa Cruz,50415,President,WI,Write-In,0
Santa Cruz,50416,President,DEM,Hillary Clinton,0
Santa Cruz,50416,President,REP/AI,Donald J. Trump,0
Santa Cruz,50416,President,LIB,Gary Johnson,0
Santa Cruz,50416,President,GRN,Jill Stein,0
Santa Cruz,50416,President,PF,Gloria Estela La Riva,0
Santa Cruz,50416,President,WI,Write-In,0
Santa Cruz,50453,President,DEM,Hillary Clinton,1
Santa Cruz,50453,President,REP/AI,Donald J. Trump,0
Santa Cruz,50453,President,LIB,Gary Johnson,0
Santa Cruz,50453,President,GRN,Jill Stein,0
Santa Cruz,50453,President,PF,Gloria Estela La Riva,0
Santa Cruz,50453,President,WI,Write-In,0
Santa Cruz,50480,President,DEM,Hillary Clinton,283
Santa Cruz,50480,President,REP/AI,Donald J. Trump,175
Santa Cruz,50480,President,LIB,Gary Johnson,20
Santa Cruz,50480,President,GRN,Jill Stein,8
Santa Cruz,50480,President,PF,Gloria Estela La Riva,0
Santa Cruz,50480,President,WI,Write-In,0
Santa Cruz,50492,President,DEM,Hillary Clinton,49
Santa Cruz,50492,President,REP/AI,Donald J. Trump,21
Santa Cruz,50492,President,LIB,Gary Johnson,3
Santa Cruz,50492,President,GRN,Jill Stein,5
Santa Cruz,50492,President,PF,Gloria Estela La Riva,0
Santa Cruz,50492,President,WI,Write-In,0
Santa Cruz,50502,President,DEM,Hillary Clinton,0
Santa Cruz,50502,President,REP/AI,Donald J. Trump,0
Santa Cruz,50502,President,LIB,Gary Johnson,0
Santa Cruz,50502,President,GRN,Jill Stein,0
Santa Cruz,50502,President,PF,Gloria Estela La Riva,0
Santa Cruz,50502,President,WI,Write-In,0
Santa Cruz,50503,President,DEM,Hillary Clinton,10
Santa Cruz,50503,President,REP/AI,Donald J. Trump,13
Santa Cruz,50503,President,LIB,Gary Johnson,2
Santa Cruz,50503,President,GRN,Jill Stein,0
Santa Cruz,50503,President,PF,Gloria Estela La Riva,0
Santa Cruz,50503,President,WI,Write-In,0
Santa Cruz,50507,President,DEM,Hillary Clinton,0
Santa Cruz,50507,President,REP/AI,Donald J. Trump,0
Santa Cruz,50507,President,LIB,Gary Johnson,0
Santa Cruz,50507,President,GRN,Jill Stein,0
Santa Cruz,50507,President,PF,Gloria Estela La Riva,0
Santa Cruz,50507,President,WI,Write-In,0
Santa Cruz,50521,President,DEM,Hillary Clinton,260
Santa Cruz,50521,President,REP/AI,Donald J. Trump,93
Santa Cruz,50521,President,LIB,Gary Johnson,13
Santa Cruz,50521,President,GRN,Jill Stein,13
Santa Cruz,50521,President,PF,Gloria Estela La Riva,0
Santa Cruz,50521,President,WI,Write-In,0
Santa Cruz,50522,President,DEM,Hillary Clinton,137
Santa Cruz,50522,President,REP/AI,Donald J. Trump,35
Santa Cruz,50522,President,LIB,Gary Johnson,11
Santa Cruz,50522,President,GRN,Jill Stein,0
Santa Cruz,50522,President,PF,Gloria Estela La Riva,0
Santa Cruz,50522,President,WI,Write-In,0
Santa Cruz,50541,President,DEM,Hillary Clinton,124
Santa Cruz,50541,President,REP/AI,Donald J. Trump,77
Santa Cruz,50541,President,LIB,Gary Johnson,5
Santa Cruz,50541,President,GRN,Jill Stein,7
