county,precinct,race,party,candidate,votes
Lake,COLE_CREEK,Proposition 51,N/A,No,218
Lake,COW_MTN,Proposition 51,N/A,Yes,161
Lake,COW_MTN,Proposition 51,N/A,No,175
Lake,COYOTE_VALLEY,Proposition 51,N/A,Yes,32
Lake,COYOTE_VALLEY,Proposition 51,N/A,No,62
Lake,DONOVAN_VALLEY,Proposition 51,N/A,Yes,20
Lake,DONOVAN_VALLEY,Proposition 51,N/A,No,24
Lake,EAST_LAKE,Proposition 51,N/A,Yes,121
Lake,EAST_LAKE,Proposition 51,N/A,No,184
Lake,FORTY_SPRINGS,Proposition 51,N/A,Yes,7
Lake,FORTY_SPRINGS,Proposition 51,N/A,No,7
Lake,GLENBROOK,Proposition 51,N/A,Yes,193
Lake,GLENBROOK,Proposition 51,N/A,No,180
Lake,GLENHAVEN,Proposition 51,N/A,Yes,49
Lake,GLENHAVEN,Proposition 51,N/A,No,44
Lake,GRAVELLY,Proposition 51,N/A,Yes,16
Lake,GRAVELLY,Proposition 51,N/A,No,20
Lake,HIDDEN_VALLEY_1,Proposition 51,N/A,Yes,294
Lake,HIDDEN_VALLEY_1,Proposition 51,N/A,No,325
Lake,HIDDEN_VALLEY_2,Proposition 51,N/A,Yes,234
Lake,HIDDEN_VALLEY_2,Proposition 51,N/A,No,256
Lake,HIDDEN_VALLEY_3,Proposition 51,N/A,Yes,218
Lake,HIDDEN_VALLEY_3,Proposition 51,N/A,No,295
Lake,HIDDEN_VALLEY_4,Proposition 51,N/A,Yes,293
Lake,HIDDEN_VALLEY_4,Proposition 51,N/A,No,309
Lake,HIGHLAND_SPGS,Proposition 51,N/A,Yes,15
Lake,HIGHLAND_SPGS,Proposition 51,N/A,No,14
Lake,HV_RANCHOS,Proposition 51,N/A,Yes,58
Lake,HV_RANCHOS,Proposition 51,N/A,No,96
Lake,JERUSALEM,Proposition 51,N/A,Yes,9
Lake,JERUSALEM,Proposition 51,N/A,No,5
Lake,KELSEYVILLE,Proposition 51,N/A,Yes,219
Lake,KELSEYVILLE,Proposition 51,N/A,No,236
Lake,KELSEY_CREEK,Proposition 51,N/A,Yes,232
Lake,KELSEY_CREEK,Proposition 51,N/A,No,302
Lake,KEYS_EAST,Proposition 51,N/A,Yes,141
Lake,KEYS_EAST,Proposition 51,N/A,No,129
Lake,KEYS_WEST,Proposition 51,N/A,Yes,167
Lake,KEYS_WEST,Proposition 51,N/A,No,174
Lake,KONO_TAYEE,Proposition 51,N/A,Yes,193
Lake,KONO_TAYEE,Proposition 51,N/A,No,217
Lake,LAKESHORE_PARK,Proposition 51,N/A,Yes,43
Lake,LAKESHORE_PARK,Proposition 51,N/A,No,65
Lake,LAKESIDE_PARK,Proposition 51,N/A,Yes,35
Lake,LAKESIDE_PARK,Proposition 51,N/A,No,47
Lake,LANDS_END,Proposition 51,N/A,Yes,127
Lake,LANDS_END,Proposition 51,N/A,No,120
Lake,LITTLE_BORAX,Proposition 51,N/A,Yes,270
Lake,LITTLE_BORAX,Proposition 51,N/A,No,310
Lake,LOCH_LOMOND,Proposition 51,N/A,Yes,240
Lake,LOCH_LOMOND,Proposition 51,N/A,No,291
Lake,LONG_VALLEY,Proposition 51,N/A,Yes,190
Lake,LONG_VALLEY,Proposition 51,N/A,No,257
Lake,LOWER_LAKE,Proposition 51,N/A,Yes,160
Lake,LOWER_LAKE,Proposition 51,N/A,No,194
Lake,LP_FAIRGROUNDS,Proposition 51,N/A,Yes,266
Lake,LP_FAIRGROUNDS,Proposition 51,N/A,No,256
Lake,LP_GOVERNMENT,Proposition 51,N/A,Yes,275
Lake,LP_GOVERNMENT,Proposition 51,N/A,No,201
Lake,LP_LANGE,Proposition 51,N/A,Yes,244
Lake,LP_LANGE,Proposition 51,N/A,No,248
Lake,LP_WILLOW_TREE,Proposition 51,N/A,Yes,322
Lake,LP_WILLOW_TREE,Proposition 51,N/A,No,219
Lake,LUCERNE,Proposition 51,N/A,Yes,192
Lake,LUCERNE,Proposition 51,N/A,No,165
Lake,MIDDLETOWN,Proposition 51,N/A,Yes,227
Lake,MIDDLETOWN,Proposition 51,N/A,No,238
Lake,MORGAN_VALLEY,Proposition 51,N/A,Yes,14
Lake,MORGAN_VALLEY,Proposition 51,N/A,No,22
Lake,MOUNTAIN_PEAK,Proposition 51,N/A,Yes,298
Lake,MOUNTAIN_PEAK,Proposition 51,N/A,No,302
Lake,NICE,Proposition 51,N/A,Yes,251
Lake,NICE,Proposition 51,N/A,No,240
Lake,NICE_HARBOR,Proposition 51,N/A,Yes,202
Lake,NICE_HARBOR,Proposition 51,N/A,No,183
Lake,PERINI_HILL,Proposition 51,N/A,Yes,8
Lake,PERINI_HILL,Proposition 51,N/A,No,7
Lake,RIVIERA,Proposition 51,N/A,Yes,233
Lake,RIVIERA,Proposition 51,N/A,No,233
Lake,ROBIN_HILL,Proposition 51,N/A,Yes,347
Lake,ROBIN_HILL,Proposition 51,N/A,No,330
Lake,SCOTTS_VALLEY,Proposition 51,N/A,Yes,147
Lake,SCOTTS_VALLEY,Proposition 51,N/A,No,187
Lake,SODA_BAY,Proposition 51,N/A,Yes,235
Lake,SODA_BAY,Proposition 51,N/A,No,228
Lake,SPRUCE_GROVE,Proposition 51,N/A,Yes,61
Lake,SPRUCE_GROVE,Proposition 51,N/A,No,112
Lake,SULPHUR_PARK,Proposition 51,N/A,Yes,58
Lake,SULPHUR_PARK,Proposition 51,N/A,No,76
Lake,THE_CASTLE,Proposition 51,N/A,Yes,177
Lake,THE_CASTLE,Proposition 51,N/A,No,105
Lake,THURSTON_LAKE,Proposition 51,N/A,Yes,54
Lake,THURSTON_LAKE,Proposition 51,N/A,No,47
Lake,TWIN_LAKES,Proposition 51,N/A,Yes,164
Lake,TWIN_LAKES,Proposition 51,N/A,No,241
Lake,UPPER_LAKE,Proposition 51,N/A,Yes,246
Lake,UPPER_LAKE,Proposition 51,N/A,No,281
Lake,WESTLAKE,Proposition 51,N/A,Yes,300
Lake,WESTLAKE,Proposition 51,N/A,No,280
Lake,WHEELER_POINT,Proposition 51,N/A,Yes,301
Lake,WHEELER_POINT,Proposition 51,N/A,No,281
Lake,W_PINE_HOBERGS,Proposition 51,N/A,Yes,329
Lake,W_PINE_HOBERGS,Proposition 51,N/A,No,258
Lake,ADOBE,Proposition 52,N/A,Yes,234
Lake,ADOBE,Proposition 52,N/A,No,151
Lake,BACHELOR,Proposition 52,N/A,Yes,299
Lake,BACHELOR,Proposition 52,N/A,No,208
Lake,BALD_MTN,Proposition 52,N/A,Yes,4
Lake,BALD_MTN,Proposition 52,N/A,No,0
Lake,BALLY_PEAK,Proposition 52,N/A,Yes,7
Lake,BALLY_PEAK,Proposition 52,N/A,No,1
Lake,BARTLETT,Proposition 52,N/A,Yes,0
Lake,BARTLETT,Proposition 52,N/A,No,3
Lake,BELL_PARK,Proposition 52,N/A,Yes,46
Lake,BELL_PARK,Proposition 52,N/A,No,26
Lake,BIG_VALLEY,Proposition 52,N/A,Yes,187
Lake,BIG_VALLEY,Proposition 52,N/A,No,115
Lake,BUCK_ISLAND,Proposition 52,N/A,Yes,0
Lake,BUCK_ISLAND,Proposition 52,N/A,No,0
Lake,CENTRAL_PARK,Proposition 52,N/A,Yes,187
Lake,CENTRAL_PARK,Proposition 52,N/A,No,120
Lake,CL_AUSTIN_PARK,Proposition 52,N/A,Yes,337
Lake,CL_AUSTIN_PARK,Proposition 52,N/A,No,178
Lake,CL_BURNS_VALLEY,Proposition 52,N/A,Yes,341
Lake,CL_BURNS_VALLEY,Proposition 52,N/A,No,129
Lake,CL_DAVIS,Proposition 52,N/A,Yes,307
Lake,CL_DAVIS,Proposition 52,N/A,No,129
Lake,CL_MOLESWORTH,Proposition 52,N/A,Yes,288
Lake,CL_MOLESWORTH,Proposition 52,N/A,No,155
Lake,CL_MONITOR_PT,Proposition 52,N/A,Yes,346
Lake,CL_MONITOR_PT,Proposition 52,N/A,No,174
Lake,CL_PALMER,Proposition 52,N/A,Yes,294
Lake,CL_PALMER,Proposition 52,N/A,No,143
Lake,CL_PIERCE,Proposition 52,N/A,Yes,279
Lake,CL_PIERCE,Proposition 52,N/A,No,142
Lake,CL_REDBUD,Proposition 52,N/A,Yes,218
Lake,CL_REDBUD,Proposition 52,N/A,No,94
Lake,CL_VILLAGE,Proposition 52,N/A,Yes,169
Lake,CL_VILLAGE,Proposition 52,N/A,No,92
Lake,COLE_CREEK,Proposition 52,N/A,Yes,314
Lake,COLE_CREEK,Proposition 52,N/A,No,159
Lake,COW_MTN,Proposition 52,N/A,Yes,215
Lake,COW_MTN,Proposition 52,N/A,No,118
Lake,COYOTE_VALLEY,Proposition 52,N/A,Yes,46
Lake,COYOTE_VALLEY,Proposition 52,N/A,No,48
Lake,DONOVAN_VALLEY,Proposition 52,N/A,Yes,31
Lake,DONOVAN_VALLEY,Proposition 52,N/A,No,12
Lake,EAST_LAKE,Proposition 52,N/A,Yes,201
Lake,EAST_LAKE,Proposition 52,N/A,No,107
Lake,FORTY_SPRINGS,Proposition 52,N/A,Yes,10
Lake,FORTY_SPRINGS,Proposition 52,N/A,No,4
Lake,GLENBROOK,Proposition 52,N/A,Yes,251
Lake,GLENBROOK,Proposition 52,N/A,No,123
Lake,GLENHAVEN,Proposition 52,N/A,Yes,72
Lake,GLENHAVEN,Proposition 52,N/A,No,22
Lake,GRAVELLY,Proposition 52,N/A,Yes,25
Lake,GRAVELLY,Proposition 52,N/A,No,10
Lake,HIDDEN_VALLEY_1,Proposition 52,N/A,Yes,381
Lake,HIDDEN_VALLEY_1,Proposition 52,N/A,No,232
Lake,HIDDEN_VALLEY_2,Proposition 52,N/A,Yes,331
Lake,HIDDEN_VALLEY_2,Proposition 52,N/A,No,174
Lake,HIDDEN_VALLEY_3,Proposition 52,N/A,Yes,306
Lake,HIDDEN_VALLEY_3,Proposition 52,N/A,No,206
Lake,HIDDEN_VALLEY_4,Proposition 52,N/A,Yes,371
Lake,HIDDEN_VALLEY_4,Proposition 52,N/A,No,230
Lake,HIGHLAND_SPGS,Proposition 52,N/A,Yes,24
Lake,HIGHLAND_SPGS,Proposition 52,N/A,No,5
Lake,HV_RANCHOS,Proposition 52,N/A,Yes,80
Lake,HV_RANCHOS,Proposition 52,N/A,No,72
Lake,JERUSALEM,Proposition 52,N/A,Yes,9
Lake,JERUSALEM,Proposition 52,N/A,No,5
Lake,KELSEYVILLE,Proposition 52,N/A,Yes,308
Lake,KELSEYVILLE,Proposition 52,N/A,No,147
Lake,KELSEY_CREEK,Proposition 52,N/A,Yes,328
Lake,KELSEY_CREEK,Proposition 52,N/A,No,197
Lake,KEYS_EAST,Proposition 52,N/A,Yes,187
Lake,KEYS_EAST,Proposition 52,N/A,No,81
Lake,KEYS_WEST,Proposition 52,N/A,Yes,222
Lake,KEYS_WEST,Proposition 52,N/A,No,116
Lake,KONO_TAYEE,Proposition 52,N/A,Yes,267
Lake,KONO_TAYEE,Proposition 52,N/A,No,135
Lake,LAKESHORE_PARK,Proposition 52,N/A,Yes,69
Lake,LAKESHORE_PARK,Proposition 52,N/A,No,42
Lake,LAKESIDE_PARK,Proposition 52,N/A,Yes,45
Lake,LAKESIDE_PARK,Proposition 52,N/A,No,36
Lake,LANDS_END,Proposition 52,N/A,Yes,164
Lake,LANDS_END,Proposition 52,N/A,No,81
Lake,LITTLE_BORAX,Proposition 52,N/A,Yes,397
Lake,LITTLE_BORAX,Proposition 52,N/A,No,179
Lake,LOCH_LOMOND,Proposition 52,N/A,Yes,340
Lake,LOCH_LOMOND,Proposition 52,N/A,No,188
Lake,LONG_VALLEY,Proposition 52,N/A,Yes,295
Lake,LONG_VALLEY,Proposition 52,N/A,No,149
Lake,LOWER_LAKE,Proposition 52,N/A,Yes,217
Lake,LOWER_LAKE,Proposition 52,N/A,No,136
Lake,LP_FAIRGROUNDS,Proposition 52,N/A,Yes,387
Lake,LP_FAIRGROUNDS,Proposition 52,N/A,No,140
Lake,LP_GOVERNMENT,Proposition 52,N/A,Yes,324
Lake,LP_GOVERNMENT,Proposition 52,N/A,No,151
Lake,LP_LANGE,Proposition 52,N/A,Yes,334
Lake,LP_LANGE,Proposition 52,N/A,No,154
Lake,LP_WILLOW_TREE,Proposition 52,N/A,Yes,341
Lake,LP_WILLOW_TREE,Proposition 52,N/A,No,196
Lake,LUCERNE,Proposition 52,N/A,Yes,249
Lake,LUCERNE,Proposition 52,N/A,No,108
Lake,MIDDLETOWN,Proposition 52,N/A,Yes,277
Lake,MIDDLETOWN,Proposition 52,N/A,No,189
Lake,MORGAN_VALLEY,Proposition 52,N/A,Yes,28
Lake,MORGAN_VALLEY,Proposition 52,N/A,No,8
Lake,MOUNTAIN_PEAK,Proposition 52,N/A,Yes,382
Lake,MOUNTAIN_PEAK,Proposition 52,N/A,No,211
Lake,NICE,Proposition 52,N/A,Yes,326
Lake,NICE,Proposition 52,N/A,No,161
Lake,NICE_HARBOR,Proposition 52,N/A,Yes,243
Lake,NICE_HARBOR,Proposition 52,N/A,No,135
Lake,PERINI_HILL,Proposition 52,N/A,Yes,9
Lake,PERINI_HILL,Proposition 52,N/A,No,5
Lake,RIVIERA,Proposition 52,N/A,Yes,294
Lake,RIVIERA,Proposition 52,N/A,No,174
Lake,ROBIN_HILL,Proposition 52,N/A,Yes,449
Lake,ROBIN_HILL,Proposition 52,N/A,No,227
Lake,SCOTTS_VALLEY,Proposition 52,N/A,Yes,201
Lake,SCOTTS_VALLEY,Proposition 52,N/A,No,126
Lake,SODA_BAY,Proposition 52,N/A,Yes,321
Lake,SODA_BAY,Proposition 52,N/A,No,135
Lake,SPRUCE_GROVE,Proposition 52,N/A,Yes,96
Lake,SPRUCE_GROVE,Proposition 52,N/A,No,71
Lake,SULPHUR_PARK,Proposition 52,N/A,Yes,89
Lake,SULPHUR_PARK,Proposition 52,N/A,No,47
Lake,THE_CASTLE,Proposition 52,N/A,Yes,215
Lake,THE_CASTLE,Proposition 52,N/A,No,68
Lake,THURSTON_LAKE,Proposition 52,N/A,Yes,74
Lake,THURSTON_LAKE,Proposition 52,N/A,No,25
Lake,TWIN_LAKES,Proposition 52,N/A,Yes,239
Lake,TWIN_LAKES,Proposition 52,N/A,No,158
Lake,UPPER_LAKE,Proposition 52,N/A,Yes,306
Lake,UPPER_LAKE,Proposition 52,N/A,No,220
Lake,WESTLAKE,Proposition 52,N/A,Yes,374
Lake,WESTLAKE,Proposition 52,N/A,No,199
Lake,WHEELER_POINT,Proposition 52,N/A,Yes,389
Lake,WHEELER_POINT,Proposition 52,N/A,No,191
Lake,W_PINE_HOBERGS,Proposition 52,N/A,Yes,415
Lake,W_PINE_HOBERGS,Proposition 52,N/A,No,172
Lake,ADOBE,Proposition 53,N/A,Yes,167
Lake,ADOBE,Proposition 53,N/A,No,215
Lake,BACHELOR,Proposition 53,N/A,Yes,259
Lake,BACHELOR,Proposition 53,N/A,No,241
Lake,BALD_MTN,Proposition 53,N/A,Yes,1
Lake,BALD_MTN,Proposition 53,N/A,No,3
Lake,BALLY_PEAK,Proposition 53,N/A,Yes,3
Lake,BALLY_PEAK,Proposition 53,N/A,No,4
Lake,BARTLETT,Proposition 53,N/A,Yes,0
Lake,BARTLETT,Proposition 53,N/A,No,3
Lake,BELL_PARK,Proposition 53,N/A,Yes,34
Lake,BELL_PARK,Proposition 53,N/A,No,39
Lake,BIG_VALLEY,Proposition 53,N/A,Yes,173
Lake,BIG_VALLEY,Proposition 53,N/A,No,130
Lake,BUCK_ISLAND,Proposition 53,N/A,Yes,0
Lake,BUCK_ISLAND,Proposition 53,N/A,No,0
Lake,CENTRAL_PARK,Proposition 53,N/A,Yes,134
Lake,CENTRAL_PARK,Proposition 53,N/A,No,171
Lake,CL_AUSTIN_PARK,Proposition 53,N/A,Yes,279
Lake,CL_AUSTIN_PARK,Proposition 53,N/A,No,248
Lake,CL_BURNS_VALLEY,Proposition 53,N/A,Yes,221
Lake,CL_BURNS_VALLEY,Proposition 53,N/A,No,246
Lake,CL_DAVIS,Proposition 53,N/A,Yes,253
Lake,CL_DAVIS,Proposition 53,N/A,No,179
Lake,CL_MOLESWORTH,Proposition 53,N/A,Yes,211
Lake,CL_MOLESWORTH,Proposition 53,N/A,No,225
Lake,CL_MONITOR_PT,Proposition 53,N/A,Yes,263
Lake,CL_MONITOR_PT,Proposition 53,N/A,No,260
Lake,CL_PALMER,Proposition 53,N/A,Yes,210
Lake,CL_PALMER,Proposition 53,N/A,No,224
Lake,CL_PIERCE,Proposition 53,N/A,Yes,218
Lake,CL_PIERCE,Proposition 53,N/A,No,206
Lake,CL_REDBUD,Proposition 53,N/A,Yes,146
Lake,CL_REDBUD,Proposition 53,N/A,No,163
Lake,CL_VILLAGE,Proposition 53,N/A,Yes,133
Lake,CL_VILLAGE,Proposition 53,N/A,No,130
Lake,COLE_CREEK,Proposition 53,N/A,Yes,223
Lake,COLE_CREEK,Proposition 53,N/A,No,246
Lake,COW_MTN,Proposition 53,N/A,Yes,162
Lake,COW_MTN,Proposition 53,N/A,No,171
Lake,COYOTE_VALLEY,Proposition 53,N/A,Yes,58
Lake,COYOTE_VALLEY,Proposition 53,N/A,No,37
Lake,DONOVAN_VALLEY,Proposition 53,N/A,Yes,17
Lake,DONOVAN_VALLEY,Proposition 53,N/A,No,26
Lake,EAST_LAKE,Proposition 53,N/A,Yes,163
Lake,EAST_LAKE,Proposition 53,N/A,No,145
Lake,FORTY_SPRINGS,Proposition 53,N/A,Yes,8
Lake,FORTY_SPRINGS,Proposition 53,N/A,No,6
Lake,GLENBROOK,Proposition 53,N/A,Yes,157
Lake,GLENBROOK,Proposition 53,N/A,No,213
Lake,GLENHAVEN,Proposition 53,N/A,Yes,45
Lake,GLENHAVEN,Proposition 53,N/A,No,44
Lake,GRAVELLY,Proposition 53,N/A,Yes,23
Lake,GRAVELLY,Proposition 53,N/A,No,12
Lake,HIDDEN_VALLEY_1,Proposition 53,N/A,Yes,285
Lake,HIDDEN_VALLEY_1,Proposition 53,N/A,No,328
Lake,HIDDEN_VALLEY_2,Proposition 53,N/A,Yes,219
Lake,HIDDEN_VALLEY_2,Proposition 53,N/A,No,271
Lake,HIDDEN_VALLEY_3,Proposition 53,N/A,Yes,255
Lake,HIDDEN_VALLEY_3,Proposition 53,N/A,No,263
Lake,HIDDEN_VALLEY_4,Proposition 53,N/A,Yes,276
Lake,HIDDEN_VALLEY_4,Proposition 53,N/A,No,329
Lake,HIGHLAND_SPGS,Proposition 53,N/A,Yes,14
Lake,HIGHLAND_SPGS,Proposition 53,N/A,No,15
Lake,HV_RANCHOS,Proposition 53,N/A,Yes,62
Lake,HV_RANCHOS,Proposition 53,N/A,No,93
Lake,JERUSALEM,Proposition 53,N/A,Yes,10
Lake,JERUSALEM,Proposition 53,N/A,No,4
Lake,KELSEYVILLE,Proposition 53,N/A,Yes,196
Lake,KELSEYVILLE,Proposition 53,N/A,No,246
Lake,KELSEY_CREEK,Proposition 53,N/A,Yes,241
Lake,KELSEY_CREEK,Proposition 53,N/A,No,291
Lake,KEYS_EAST,Proposition 53,N/A,Yes,119
Lake,KEYS_EAST,Proposition 53,N/A,No,145
Lake,KEYS_WEST,Proposition 53,N/A,Yes,144
Lake,KEYS_WEST,Proposition 53,N/A,No,186
Lake,KONO_TAYEE,Proposition 53,N/A,Yes,201
Lake,KONO_TAYEE,Proposition 53,N/A,No,201
Lake,LAKESHORE_PARK,Proposition 53,N/A,Yes,56
Lake,LAKESHORE_PARK,Proposition 53,N/A,No,52
Lake,LAKESIDE_PARK,Proposition 53,N/A,Yes,38
Lake,LAKESIDE_PARK,Proposition 53,N/A,No,44
Lake,LANDS_END,Proposition 53,N/A,Yes,116
Lake,LANDS_END,Proposition 53,N/A,No,128
Lake,LITTLE_BORAX,Proposition 53,N/A,Yes,255
Lake,LITTLE_BORAX,Proposition 53,N/A,No,314
Lake,LOCH_LOMOND,Proposition 53,N/A,Yes,227
Lake,LOCH_LOMOND,Proposition 53,N/A,No,295
Lake,LONG_VALLEY,Proposition 53,N/A,Yes,224
Lake,LONG_VALLEY,Proposition 53,N/A,No,217
Lake,LOWER_LAKE,Proposition 53,N/A,Yes,170
Lake,LOWER_LAKE,Proposition 53,N/A,No,179
Lake,LP_FAIRGROUNDS,Proposition 53,N/A,Yes,249
Lake,LP_FAIRGROUNDS,Proposition 53,N/A,No,269
Lake,LP_GOVERNMENT,Proposition 53,N/A,Yes,210
Lake,LP_GOVERNMENT,Proposition 53,N/A,No,256
Lake,LP_LANGE,Proposition 53,N/A,Yes,204
Lake,LP_LANGE,Proposition 53,N/A,No,272
Lake,LP_WILLOW_TREE,Proposition 53,N/A,Yes,239
Lake,LP_WILLOW_TREE,Proposition 53,N/A,No,291
Lake,LUCERNE,Proposition 53,N/A,Yes,172
Lake,LUCERNE,Proposition 53,N/A,No,179
Lake,MIDDLETOWN,Proposition 53,N/A,Yes,218
Lake,MIDDLETOWN,Proposition 53,N/A,No,249
Lake,MORGAN_VALLEY,Proposition 53,N/A,Yes,17
Lake,MORGAN_VALLEY,Proposition 53,N/A,No,18
Lake,MOUNTAIN_PEAK,Proposition 53,N/A,Yes,271
Lake,MOUNTAIN_PEAK,Proposition 53,N/A,No,310
Lake,NICE,Proposition 53,N/A,Yes,215
Lake,NICE,Proposition 53,N/A,No,262
Lake,NICE_HARBOR,Proposition 53,N/A,Yes,160
Lake,NICE_HARBOR,Proposition 53,N/A,No,211
Lake,PERINI_HILL,Proposition 53,N/A,Yes,8
Lake,PERINI_HILL,Proposition 53,N/A,No,6
Lake,RIVIERA,Proposition 53,N/A,Yes,209
Lake,RIVIERA,Proposition 53,N/A,No,252
Lake,ROBIN_HILL,Proposition 53,N/A,Yes,329
Lake,ROBIN_HILL,Proposition 53,N/A,No,334
Lake,SCOTTS_VALLEY,Proposition 53,N/A,Yes,150
Lake,SCOTTS_VALLEY,Proposition 53,N/A,No,178
Lake,SODA_BAY,Proposition 53,N/A,Yes,209
Lake,SODA_BAY,Proposition 53,N/A,No,240
Lake,SPRUCE_GROVE,Proposition 53,N/A,Yes,81
Lake,SPRUCE_GROVE,Proposition 53,N/A,No,90
Lake,SULPHUR_PARK,Proposition 53,N/A,Yes,60
Lake,SULPHUR_PARK,Proposition 53,N/A,No,75
Lake,THE_CASTLE,Proposition 53,N/A,Yes,141
Lake,THE_CASTLE,Proposition 53,N/A,No,139
Lake,THURSTON_LAKE,Proposition 53,N/A,Yes,49
Lake,THURSTON_LAKE,Proposition 53,N/A,No,50
Lake,TWIN_LAKES,Proposition 53,N/A,Yes,204
Lake,TWIN_LAKES,Proposition 53,N/A,No,190
Lake,UPPER_LAKE,Proposition 53,N/A,Yes,225
Lake,UPPER_LAKE,Proposition 53,N/A,No,294
Lake,WESTLAKE,Proposition 53,N/A,Yes,291
Lake,WESTLAKE,Proposition 53,N/A,No,279
Lake,WHEELER_POINT,Proposition 53,N/A,Yes,277
Lake,WHEELER_POINT,Proposition 53,N/A,No,298
Lake,W_PINE_HOBERGS,Proposition 53,N/A,Yes,239
Lake,W_PINE_HOBERGS,Proposition 53,N/A,No,336
Lake,ADOBE,Proposition 54,N/A,Yes,234
Lake,ADOBE,Proposition 54,N/A,No,146
Lake,BACHELOR,Proposition 54,N/A,Yes,286
Lake,BACHELOR,Proposition 54,N/A,No,212
Lake,BALD_MTN,Proposition 54,N/A,Yes,3
Lake,BALD_MTN,Proposition 54,N/A,No,1
Lake,BALLY_PEAK,Proposition 54,N/A,Yes,6
Lake,BALLY_PEAK,Proposition 54,N/A,No,2
Lake,BARTLETT,Proposition 54,N/A,Yes,0
Lake,BARTLETT,Proposition 54,N/A,No,3
Lake,BELL_PARK,Proposition 54,N/A,Yes,46
Lake,BELL_PARK,Proposition 54,N/A,No,25
Lake,BIG_VALLEY,Proposition 54,N/A,Yes,187
Lake,BIG_VALLEY,Proposition 54,N/A,No,115
Lake,BUCK_ISLAND,Proposition 54,N/A,Yes,0
Lake,BUCK_ISLAND,Proposition 54,N/A,No,0
Lake,CENTRAL_PARK,Proposition 54,N/A,Yes,174
Lake,CENTRAL_PARK,Proposition 54,N/A,No,132
Lake,CL_AUSTIN_PARK,Proposition 54,N/A,Yes,329
Lake,CL_AUSTIN_PARK,Proposition 54,N/A,No,186
Lake,CL_BURNS_VALLEY,Proposition 54,N/A,Yes,266
Lake,CL_BURNS_VALLEY,Proposition 54,N/A,No,193
Lake,CL_DAVIS,Proposition 54,N/A,Yes,267
Lake,CL_DAVIS,Proposition 54,N/A,No,163
Lake,CL_MOLESWORTH,Proposition 54,N/A,Yes,266
Lake,CL_MOLESWORTH,Proposition 54,N/A,No,162
Lake,CL_MONITOR_PT,Proposition 54,N/A,Yes,313
Lake,CL_MONITOR_PT,Proposition 54,N/A,No,206
Lake,CL_PALMER,Proposition 54,N/A,Yes,258
Lake,CL_PALMER,Proposition 54,N/A,No,176
Lake,CL_PIERCE,Proposition 54,N/A,Yes,246
Lake,CL_PIERCE,Proposition 54,N/A,No,170
Lake,CL_REDBUD,Proposition 54,N/A,Yes,166
Lake,CL_REDBUD,Proposition 54,N/A,No,138
Lake,CL_VILLAGE,Proposition 54,N/A,Yes,152
Lake,CL_VILLAGE,Proposition 54,N/A,No,109
Lake,COLE_CREEK,Proposition 54,N/A,Yes,266
Lake,COLE_CREEK,Proposition 54,N/A,No,203
Lake,COW_MTN,Proposition 54,N/A,Yes,202
Lake,COW_MTN,Proposition 54,N/A,No,127
Lake,COYOTE_VALLEY,Proposition 54,N/A,Yes,55
Lake,COYOTE_VALLEY,Proposition 54,N/A,No,40
Lake,DONOVAN_VALLEY,Proposition 54,N/A,Yes,33
Lake,DONOVAN_VALLEY,Proposition 54,N/A,No,11
Lake,EAST_LAKE,Proposition 54,N/A,Yes,180
Lake,EAST_LAKE,Proposition 54,N/A,No,130
Lake,FORTY_SPRINGS,Proposition 54,N/A,Yes,6
Lake,FORTY_SPRINGS,Proposition 54,N/A,No,8
Lake,GLENBROOK,Proposition 54,N/A,Yes,239
Lake,GLENBROOK,Proposition 54,N/A,No,128
Lake,GLENHAVEN,Proposition 54,N/A,Yes,43
Lake,GLENHAVEN,Proposition 54,N/A,No,44
Lake,GRAVELLY,Proposition 54,N/A,Yes,22
Lake,GRAVELLY,Proposition 54,N/A,No,13
Lake,HIDDEN_VALLEY_1,Proposition 54,N/A,Yes,345
Lake,HIDDEN_VALLEY_1,Proposition 54,N/A,No,272
Lake,HIDDEN_VALLEY_2,Proposition 54,N/A,Yes,263
Lake,HIDDEN_VALLEY_2,Proposition 54,N/A,No,226
Lake,HIDDEN_VALLEY_3,Proposition 54,N/A,Yes,300
Lake,HIDDEN_VALLEY_3,Proposition 54,N/A,No,210
Lake,HIDDEN_VALLEY_4,Proposition 54,N/A,Yes,343
Lake,HIDDEN_VALLEY_4,Proposition 54,N/A,No,261
Lake,HIGHLAND_SPGS,Proposition 54,N/A,Yes,23
Lake,HIGHLAND_SPGS,Proposition 54,N/A,No,6
Lake,HV_RANCHOS,Proposition 54,N/A,Yes,69
Lake,HV_RANCHOS,Proposition 54,N/A,No,85
Lake,JERUSALEM,Proposition 54,N/A,Yes,11
Lake,JERUSALEM,Proposition 54,N/A,No,2
Lake,KELSEYVILLE,Proposition 54,N/A,Yes,251
Lake,KELSEYVILLE,Proposition 54,N/A,No,196
Lake,KELSEY_CREEK,Proposition 54,N/A,Yes,294
Lake,KELSEY_CREEK,Proposition 54,N/A,No,231
Lake,KEYS_EAST,Proposition 54,N/A,Yes,155
Lake,KEYS_EAST,Proposition 54,N/A,No,110
Lake,KEYS_WEST,Proposition 54,N/A,Yes,175
Lake,KEYS_WEST,Proposition 54,N/A,No,150
Lake,KONO_TAYEE,Proposition 54,N/A,Yes,251
