county,precinct,race,party,candidate,votes
Humboldt,2HV-1,Proposition 52,N/A,Yes,337
Humboldt,2HV-1,Proposition 52,N/A,No,297
Humboldt,2MR,Proposition 52,N/A,Yes,18
Humboldt,2MR,Proposition 52,N/A,No,5
Humboldt,2R--1,Proposition 52,N/A,Yes,300
Humboldt,2R--1,Proposition 52,N/A,No,183
Humboldt,2R--2,Proposition 52,N/A,Yes,352
Humboldt,2R--2,Proposition 52,N/A,No,232
Humboldt,2RV-1,Proposition 52,N/A,Yes,139
Humboldt,2RV-1,Proposition 52,N/A,No,98
Humboldt,2SH-1,Proposition 52,N/A,Yes,109
Humboldt,2SH-1,Proposition 52,N/A,No,28
Humboldt,2SH-2,Proposition 52,N/A,Yes,46
Humboldt,2SH-2,Proposition 52,N/A,No,41
Humboldt,2SH-3,Proposition 52,N/A,Yes,74
Humboldt,2SH-3,Proposition 52,N/A,No,42
Humboldt,2SH-4,Proposition 52,N/A,Yes,342
Humboldt,2SH-4,Proposition 52,N/A,No,164
Humboldt,2SH-5,Proposition 52,N/A,Yes,500
Humboldt,2SH-5,Proposition 52,N/A,No,226
Humboldt,2SH-7,Proposition 52,N/A,Yes,38
Humboldt,2SH-7,Proposition 52,N/A,No,8
Humboldt,2SH-8,Proposition 52,N/A,Yes,67
Humboldt,2SH-8,Proposition 52,N/A,No,45
Humboldt,2SHF1,Proposition 52,N/A,Yes,102
Humboldt,2SHF1,Proposition 52,N/A,No,29
Humboldt,2SHR1,Proposition 52,N/A,Yes,105
Humboldt,2SHR1,Proposition 52,N/A,No,48
Humboldt,2SHR2,Proposition 52,N/A,Yes,97
Humboldt,2SHR2,Proposition 52,N/A,No,33
Humboldt,2SHS4,Proposition 52,N/A,Yes,318
Humboldt,2SHS4,Proposition 52,N/A,No,119
Humboldt,2SHS7,Proposition 52,N/A,Yes,543
Humboldt,2SHS7,Proposition 52,N/A,No,212
Humboldt,2SHVF,Proposition 52,N/A,Yes,78
Humboldt,2SHVF,Proposition 52,N/A,No,18
Humboldt,3A--1,Proposition 52,N/A,Yes,299
Humboldt,3A--1,Proposition 52,N/A,No,62
Humboldt,3A--2,Proposition 52,N/A,Yes,463
Humboldt,3A--2,Proposition 52,N/A,No,122
Humboldt,3A--3,Proposition 52,N/A,Yes,548
Humboldt,3A--3,Proposition 52,N/A,No,120
Humboldt,3A--4,Proposition 52,N/A,Yes,437
Humboldt,3A--4,Proposition 52,N/A,No,85
Humboldt,3A--7,Proposition 52,N/A,Yes,425
Humboldt,3A--7,Proposition 52,N/A,No,114
Humboldt,3A--9,Proposition 52,N/A,Yes,538
Humboldt,3A--9,Proposition 52,N/A,No,163
Humboldt,3A-10,Proposition 52,N/A,Yes,604
Humboldt,3A-10,Proposition 52,N/A,No,146
Humboldt,3A-11,Proposition 52,N/A,Yes,631
Humboldt,3A-11,Proposition 52,N/A,No,132
Humboldt,3A-12,Proposition 52,N/A,Yes,337
Humboldt,3A-12,Proposition 52,N/A,No,90
Humboldt,3A-13,Proposition 52,N/A,Yes,648
Humboldt,3A-13,Proposition 52,N/A,No,161
Humboldt,3A-J1,Proposition 52,N/A,Yes,443
Humboldt,3A-J1,Proposition 52,N/A,No,113
Humboldt,3A-P2,Proposition 52,N/A,Yes,587
Humboldt,3A-P2,Proposition 52,N/A,No,170
Humboldt,3A-P4,Proposition 52,N/A,Yes,589
Humboldt,3A-P4,Proposition 52,N/A,No,188
Humboldt,3AS-1,Proposition 52,N/A,Yes,93
Humboldt,3AS-1,Proposition 52,N/A,No,38
Humboldt,3AS-9,Proposition 52,N/A,Yes,71
Humboldt,3AS-9,Proposition 52,N/A,No,31
Humboldt,3B--1,Proposition 52,N/A,Yes,457
Humboldt,3B--1,Proposition 52,N/A,No,179
Humboldt,3BLF,Proposition 52,N/A,Yes,0
Humboldt,3BLF,Proposition 52,N/A,No,0
Humboldt,3E-2J,Proposition 52,N/A,Yes,0
Humboldt,3E-2J,Proposition 52,N/A,No,0
Humboldt,3ES-6,Proposition 52,N/A,Yes,245
Humboldt,3ES-6,Proposition 52,N/A,No,159
Humboldt,3FW,Proposition 52,N/A,Yes,520
Humboldt,3FW,Proposition 52,N/A,No,214
Humboldt,3FWS,Proposition 52,N/A,Yes,488
Humboldt,3FWS,Proposition 52,N/A,No,248
Humboldt,3JCFR,Proposition 52,N/A,Yes,363
Humboldt,3JCFR,Proposition 52,N/A,No,126
Humboldt,3JCWR,Proposition 52,N/A,Yes,441
Humboldt,3JCWR,Proposition 52,N/A,No,170
Humboldt,3KL,Proposition 52,N/A,Yes,28
Humboldt,3KL,Proposition 52,N/A,No,19
Humboldt,3KL-1,Proposition 52,N/A,Yes,92
Humboldt,3KL-1,Proposition 52,N/A,No,66
Humboldt,3MA-1,Proposition 52,N/A,Yes,272
Humboldt,3MA-1,Proposition 52,N/A,No,84
Humboldt,3PA-1,Proposition 52,N/A,Yes,449
Humboldt,3PA-1,Proposition 52,N/A,No,173
Humboldt,3PESF,Proposition 52,N/A,Yes,8
Humboldt,3PESF,Proposition 52,N/A,No,2
Humboldt,4E-11,Proposition 52,N/A,Yes,427
Humboldt,4E-11,Proposition 52,N/A,No,103
Humboldt,4E-12,Proposition 52,N/A,Yes,321
Humboldt,4E-12,Proposition 52,N/A,No,122
Humboldt,4E-13,Proposition 52,N/A,Yes,308
Humboldt,4E-13,Proposition 52,N/A,No,96
Humboldt,4E-14,Proposition 52,N/A,Yes,481
Humboldt,4E-14,Proposition 52,N/A,No,162
Humboldt,4E-21,Proposition 52,N/A,Yes,321
Humboldt,4E-21,Proposition 52,N/A,No,119
Humboldt,4E-22,Proposition 52,N/A,Yes,369
Humboldt,4E-22,Proposition 52,N/A,No,133
Humboldt,4E-23,Proposition 52,N/A,Yes,300
Humboldt,4E-23,Proposition 52,N/A,No,148
Humboldt,4E-24,Proposition 52,N/A,Yes,320
Humboldt,4E-24,Proposition 52,N/A,No,132
Humboldt,4E-25,Proposition 52,N/A,Yes,436
Humboldt,4E-25,Proposition 52,N/A,No,221
Humboldt,4E-2J,Proposition 52,N/A,Yes,0
Humboldt,4E-2J,Proposition 52,N/A,No,0
Humboldt,4E-31,Proposition 52,N/A,Yes,321
Humboldt,4E-31,Proposition 52,N/A,No,84
Humboldt,4E-32,Proposition 52,N/A,Yes,324
Humboldt,4E-32,Proposition 52,N/A,No,105
Humboldt,4E-33,Proposition 52,N/A,Yes,358
Humboldt,4E-33,Proposition 52,N/A,No,103
Humboldt,4E-34,Proposition 52,N/A,Yes,408
Humboldt,4E-34,Proposition 52,N/A,No,167
Humboldt,4E-51,Proposition 52,N/A,Yes,304
Humboldt,4E-51,Proposition 52,N/A,No,131
Humboldt,4E-52,Proposition 52,N/A,Yes,235
Humboldt,4E-52,Proposition 52,N/A,No,82
Humboldt,4E-54,Proposition 52,N/A,Yes,493
Humboldt,4E-54,Proposition 52,N/A,No,236
Humboldt,4ES-4,Proposition 52,N/A,Yes,376
Humboldt,4ES-4,Proposition 52,N/A,No,192
Humboldt,4ES-5,Proposition 52,N/A,Yes,481
Humboldt,4ES-5,Proposition 52,N/A,No,214
Humboldt,4ES-6,Proposition 52,N/A,Yes,373
Humboldt,4ES-6,Proposition 52,N/A,No,224
Humboldt,4PEF,Proposition 52,N/A,Yes,89
Humboldt,4PEF,Proposition 52,N/A,No,42
Humboldt,5AS-4,Proposition 52,N/A,Yes,79
Humboldt,5AS-4,Proposition 52,N/A,No,38
Humboldt,5BL,Proposition 52,N/A,Yes,387
Humboldt,5BL,Proposition 52,N/A,No,199
Humboldt,5FB,Proposition 52,N/A,Yes,340
Humboldt,5FB,Proposition 52,N/A,No,171
Humboldt,5GP,Proposition 52,N/A,Yes,67
Humboldt,5GP,Proposition 52,N/A,No,22
Humboldt,5KT-1,Proposition 52,N/A,Yes,46
Humboldt,5KT-1,Proposition 52,N/A,No,19
Humboldt,5KT-3,Proposition 52,N/A,Yes,80
Humboldt,5KT-3,Proposition 52,N/A,No,32
Humboldt,5KT-4,Proposition 52,N/A,Yes,329
Humboldt,5KT-4,Proposition 52,N/A,No,116
Humboldt,5KT-6,Proposition 52,N/A,Yes,448
Humboldt,5KT-6,Proposition 52,N/A,No,278
Humboldt,5KTS3,Proposition 52,N/A,Yes,80
Humboldt,5KTS3,Proposition 52,N/A,No,19
Humboldt,5MC,Proposition 52,N/A,Yes,21
Humboldt,5MC,Proposition 52,N/A,No,1
Humboldt,5MK-1,Proposition 52,N/A,Yes,558
Humboldt,5MK-1,Proposition 52,N/A,No,221
Humboldt,5MK-2,Proposition 52,N/A,Yes,467
Humboldt,5MK-2,Proposition 52,N/A,No,238
Humboldt,5MK-3,Proposition 52,N/A,Yes,369
Humboldt,5MK-3,Proposition 52,N/A,No,147
Humboldt,5MK-4,Proposition 52,N/A,Yes,539
Humboldt,5MK-4,Proposition 52,N/A,No,271
Humboldt,5MK-4A,Proposition 52,N/A,Yes,377
Humboldt,5MK-4A,Proposition 52,N/A,No,153
Humboldt,5MK-5,Proposition 52,N/A,Yes,506
Humboldt,5MK-5,Proposition 52,N/A,No,207
Humboldt,5MK-5A,Proposition 52,N/A,Yes,419
Humboldt,5MK-5A,Proposition 52,N/A,No,241
Humboldt,5MK-6,Proposition 52,N/A,Yes,469
Humboldt,5MK-6,Proposition 52,N/A,No,189
Humboldt,5MK-6A,Proposition 52,N/A,Yes,330
Humboldt,5MK-6A,Proposition 52,N/A,No,142
Humboldt,5MK-7,Proposition 52,N/A,Yes,365
Humboldt,5MK-7,Proposition 52,N/A,No,186
Humboldt,5MK-8,Proposition 52,N/A,Yes,478
Humboldt,5MK-8,Proposition 52,N/A,No,198
Humboldt,5OR,Proposition 52,N/A,Yes,83
Humboldt,5OR,Proposition 52,N/A,No,37
Humboldt,5PA-3,Proposition 52,N/A,Yes,66
Humboldt,5PA-3,Proposition 52,N/A,No,23
Humboldt,5T--1,Proposition 52,N/A,Yes,157
Humboldt,5T--1,Proposition 52,N/A,No,51
Humboldt,5TU-1,Proposition 52,N/A,Yes,498
Humboldt,5TU-1,Proposition 52,N/A,No,153
Humboldt,5TU-4,Proposition 52,N/A,Yes,444
Humboldt,5TU-4,Proposition 52,N/A,No,121
Humboldt,1CS-1,Proposition 53,N/A,Yes,262
Humboldt,1CS-1,Proposition 53,N/A,No,312
Humboldt,1CS-2,Proposition 53,N/A,Yes,274
Humboldt,1CS-2,Proposition 53,N/A,No,344
Humboldt,1CS-3,Proposition 53,N/A,Yes,295
Humboldt,1CS-3,Proposition 53,N/A,No,307
Humboldt,1CS-4,Proposition 53,N/A,Yes,327
Humboldt,1CS-4,Proposition 53,N/A,No,328
Humboldt,1E-36,Proposition 53,N/A,Yes,285
Humboldt,1E-36,Proposition 53,N/A,No,396
Humboldt,1E-43,Proposition 53,N/A,Yes,284
Humboldt,1E-43,Proposition 53,N/A,No,335
Humboldt,1E-45,Proposition 53,N/A,Yes,273
Humboldt,1E-45,Proposition 53,N/A,No,372
Humboldt,1E-55,Proposition 53,N/A,Yes,226
Humboldt,1E-55,Proposition 53,N/A,No,242
Humboldt,1E-59,Proposition 53,N/A,Yes,1
Humboldt,1E-59,Proposition 53,N/A,No,0
Humboldt,1ES-1,Proposition 53,N/A,Yes,399
Humboldt,1ES-1,Proposition 53,N/A,No,415
Humboldt,1F--1,Proposition 53,N/A,Yes,370
Humboldt,1F--1,Proposition 53,N/A,No,408
Humboldt,1F--7,Proposition 53,N/A,Yes,8
Humboldt,1F--7,Proposition 53,N/A,No,9
Humboldt,1FS,Proposition 53,N/A,Yes,322
Humboldt,1FS,Proposition 53,N/A,No,296
Humboldt,1FS-1,Proposition 53,N/A,Yes,69
Humboldt,1FS-1,Proposition 53,N/A,No,60
Humboldt,1FS-4,Proposition 53,N/A,Yes,64
Humboldt,1FS-4,Proposition 53,N/A,No,82
Humboldt,1FS-9,Proposition 53,N/A,Yes,81
Humboldt,1FS-9,Proposition 53,N/A,No,58
Humboldt,1LU,Proposition 53,N/A,Yes,283
Humboldt,1LU,Proposition 53,N/A,No,285
Humboldt,1MU,Proposition 53,N/A,Yes,83
Humboldt,1MU,Proposition 53,N/A,No,62
Humboldt,1MUF,Proposition 53,N/A,Yes,51
Humboldt,1MUF,Proposition 53,N/A,No,82
Humboldt,1RV-2,Proposition 53,N/A,Yes,49
Humboldt,1RV-2,Proposition 53,N/A,No,49
Humboldt,1SB-1,Proposition 53,N/A,Yes,498
Humboldt,1SB-1,Proposition 53,N/A,No,492
Humboldt,1SB-4,Proposition 53,N/A,Yes,444
Humboldt,1SB-4,Proposition 53,N/A,No,424
Humboldt,1SB10,Proposition 53,N/A,Yes,409
Humboldt,1SB10,Proposition 53,N/A,No,368
Humboldt,1SB12,Proposition 53,N/A,Yes,86
Humboldt,1SB12,Proposition 53,N/A,No,78
Humboldt,1SU,Proposition 53,N/A,Yes,182
Humboldt,1SU,Proposition 53,N/A,No,181
Humboldt,2BV-1,Proposition 53,N/A,Yes,123
Humboldt,2BV-1,Proposition 53,N/A,No,105
Humboldt,2CU,Proposition 53,N/A,Yes,186
Humboldt,2CU,Proposition 53,N/A,No,176
Humboldt,2F--2,Proposition 53,N/A,Yes,340
Humboldt,2F--2,Proposition 53,N/A,No,379
Humboldt,2F--3,Proposition 53,N/A,Yes,257
Humboldt,2F--3,Proposition 53,N/A,No,222
Humboldt,2F--4,Proposition 53,N/A,Yes,350
Humboldt,2F--4,Proposition 53,N/A,No,315
Humboldt,2F-R1,Proposition 53,N/A,Yes,410
Humboldt,2F-R1,Proposition 53,N/A,No,432
Humboldt,2F-R2,Proposition 53,N/A,Yes,309
Humboldt,2F-R2,Proposition 53,N/A,No,301
Humboldt,2F-R3,Proposition 53,N/A,Yes,293
Humboldt,2F-R3,Proposition 53,N/A,No,289
Humboldt,2F-R4,Proposition 53,N/A,Yes,265
Humboldt,2F-R4,Proposition 53,N/A,No,305
Humboldt,2HV-1,Proposition 53,N/A,Yes,351
Humboldt,2HV-1,Proposition 53,N/A,No,276
Humboldt,2MR,Proposition 53,N/A,Yes,14
Humboldt,2MR,Proposition 53,N/A,No,11
Humboldt,2R--1,Proposition 53,N/A,Yes,253
Humboldt,2R--1,Proposition 53,N/A,No,215
Humboldt,2R--2,Proposition 53,N/A,Yes,304
Humboldt,2R--2,Proposition 53,N/A,No,261
Humboldt,2RV-1,Proposition 53,N/A,Yes,119
Humboldt,2RV-1,Proposition 53,N/A,No,114
Humboldt,2SH-1,Proposition 53,N/A,Yes,63
Humboldt,2SH-1,Proposition 53,N/A,No,76
Humboldt,2SH-2,Proposition 53,N/A,Yes,36
Humboldt,2SH-2,Proposition 53,N/A,No,46
Humboldt,2SH-3,Proposition 53,N/A,Yes,66
Humboldt,2SH-3,Proposition 53,N/A,No,47
Humboldt,2SH-4,Proposition 53,N/A,Yes,236
Humboldt,2SH-4,Proposition 53,N/A,No,266
Humboldt,2SH-5,Proposition 53,N/A,Yes,385
Humboldt,2SH-5,Proposition 53,N/A,No,341
Humboldt,2SH-7,Proposition 53,N/A,Yes,23
Humboldt,2SH-7,Proposition 53,N/A,No,22
Humboldt,2SH-8,Proposition 53,N/A,Yes,58
Humboldt,2SH-8,Proposition 53,N/A,No,53
Humboldt,2SHF1,Proposition 53,N/A,Yes,65
Humboldt,2SHF1,Proposition 53,N/A,No,68
Humboldt,2SHR1,Proposition 53,N/A,Yes,69
Humboldt,2SHR1,Proposition 53,N/A,No,80
Humboldt,2SHR2,Proposition 53,N/A,Yes,73
Humboldt,2SHR2,Proposition 53,N/A,No,58
Humboldt,2SHS4,Proposition 53,N/A,Yes,219
Humboldt,2SHS4,Proposition 53,N/A,No,205
Humboldt,2SHS7,Proposition 53,N/A,Yes,314
Humboldt,2SHS7,Proposition 53,N/A,No,428
Humboldt,2SHVF,Proposition 53,N/A,Yes,49
Humboldt,2SHVF,Proposition 53,N/A,No,50
Humboldt,3A--1,Proposition 53,N/A,Yes,163
Humboldt,3A--1,Proposition 53,N/A,No,183
Humboldt,3A--2,Proposition 53,N/A,Yes,200
Humboldt,3A--2,Proposition 53,N/A,No,387
Humboldt,3A--3,Proposition 53,N/A,Yes,247
Humboldt,3A--3,Proposition 53,N/A,No,392
Humboldt,3A--4,Proposition 53,N/A,Yes,221
Humboldt,3A--4,Proposition 53,N/A,No,283
Humboldt,3A--7,Proposition 53,N/A,Yes,223
Humboldt,3A--7,Proposition 53,N/A,No,303
Humboldt,3A--9,Proposition 53,N/A,Yes,301
Humboldt,3A--9,Proposition 53,N/A,No,375
Humboldt,3A-10,Proposition 53,N/A,Yes,331
Humboldt,3A-10,Proposition 53,N/A,No,388
Humboldt,3A-11,Proposition 53,N/A,Yes,335
Humboldt,3A-11,Proposition 53,N/A,No,398
Humboldt,3A-12,Proposition 53,N/A,Yes,247
Humboldt,3A-12,Proposition 53,N/A,No,163
Humboldt,3A-13,Proposition 53,N/A,Yes,365
Humboldt,3A-13,Proposition 53,N/A,No,448
Humboldt,3A-J1,Proposition 53,N/A,Yes,173
Humboldt,3A-J1,Proposition 53,N/A,No,380
Humboldt,3A-P2,Proposition 53,N/A,Yes,299
Humboldt,3A-P2,Proposition 53,N/A,No,421
Humboldt,3A-P4,Proposition 53,N/A,Yes,385
Humboldt,3A-P4,Proposition 53,N/A,No,365
Humboldt,3AS-1,Proposition 53,N/A,Yes,49
Humboldt,3AS-1,Proposition 53,N/A,No,79
Humboldt,3AS-9,Proposition 53,N/A,Yes,34
Humboldt,3AS-9,Proposition 53,N/A,No,63
Humboldt,3B--1,Proposition 53,N/A,Yes,254
Humboldt,3B--1,Proposition 53,N/A,No,368
Humboldt,3BLF,Proposition 53,N/A,Yes,0
Humboldt,3BLF,Proposition 53,N/A,No,0
Humboldt,3E-2J,Proposition 53,N/A,Yes,0
Humboldt,3E-2J,Proposition 53,N/A,No,0
Humboldt,3ES-6,Proposition 53,N/A,Yes,164
Humboldt,3ES-6,Proposition 53,N/A,No,234
Humboldt,3FW,Proposition 53,N/A,Yes,308
Humboldt,3FW,Proposition 53,N/A,No,426
Humboldt,3FWS,Proposition 53,N/A,Yes,316
Humboldt,3FWS,Proposition 53,N/A,No,406
Humboldt,3JCFR,Proposition 53,N/A,Yes,190
Humboldt,3JCFR,Proposition 53,N/A,No,280
Humboldt,3JCWR,Proposition 53,N/A,Yes,215
Humboldt,3JCWR,Proposition 53,N/A,No,385
Humboldt,3KL,Proposition 53,N/A,Yes,18
Humboldt,3KL,Proposition 53,N/A,No,28
Humboldt,3KL-1,Proposition 53,N/A,Yes,81
Humboldt,3KL-1,Proposition 53,N/A,No,79
Humboldt,3MA-1,Proposition 53,N/A,Yes,146
Humboldt,3MA-1,Proposition 53,N/A,No,205
Humboldt,3PA-1,Proposition 53,N/A,Yes,274
Humboldt,3PA-1,Proposition 53,N/A,No,333
Humboldt,3PESF,Proposition 53,N/A,Yes,5
Humboldt,3PESF,Proposition 53,N/A,No,5
Humboldt,4E-11,Proposition 53,N/A,Yes,266
Humboldt,4E-11,Proposition 53,N/A,No,239
Humboldt,4E-12,Proposition 53,N/A,Yes,229
Humboldt,4E-12,Proposition 53,N/A,No,201
Humboldt,4E-13,Proposition 53,N/A,Yes,189
Humboldt,4E-13,Proposition 53,N/A,No,207
Humboldt,4E-14,Proposition 53,N/A,Yes,311
Humboldt,4E-14,Proposition 53,N/A,No,316
Humboldt,4E-21,Proposition 53,N/A,Yes,215
Humboldt,4E-21,Proposition 53,N/A,No,217
Humboldt,4E-22,Proposition 53,N/A,Yes,207
Humboldt,4E-22,Proposition 53,N/A,No,285
Humboldt,4E-23,Proposition 53,N/A,Yes,170
Humboldt,4E-23,Proposition 53,N/A,No,266
Humboldt,4E-24,Proposition 53,N/A,Yes,169
Humboldt,4E-24,Proposition 53,N/A,No,278
Humboldt,4E-25,Proposition 53,N/A,Yes,288
Humboldt,4E-25,Proposition 53,N/A,No,366
Humboldt,4E-2J,Proposition 53,N/A,Yes,0
Humboldt,4E-2J,Proposition 53,N/A,No,0
Humboldt,4E-31,Proposition 53,N/A,Yes,192
Humboldt,4E-31,Proposition 53,N/A,No,195
Humboldt,4E-32,Proposition 53,N/A,Yes,194
Humboldt,4E-32,Proposition 53,N/A,No,219
Humboldt,4E-33,Proposition 53,N/A,Yes,197
Humboldt,4E-33,Proposition 53,N/A,No,252
Humboldt,4E-34,Proposition 53,N/A,Yes,239
Humboldt,4E-34,Proposition 53,N/A,No,325
Humboldt,4E-51,Proposition 53,N/A,Yes,186
Humboldt,4E-51,Proposition 53,N/A,No,243
Humboldt,4E-52,Proposition 53,N/A,Yes,163
Humboldt,4E-52,Proposition 53,N/A,No,145
Humboldt,4E-54,Proposition 53,N/A,Yes,349
Humboldt,4E-54,Proposition 53,N/A,No,368
Humboldt,4ES-4,Proposition 53,N/A,Yes,263
Humboldt,4ES-4,Proposition 53,N/A,No,293
Humboldt,4ES-5,Proposition 53,N/A,Yes,300
Humboldt,4ES-5,Proposition 53,N/A,No,381
Humboldt,4ES-6,Proposition 53,N/A,Yes,280
Humboldt,4ES-6,Proposition 53,N/A,No,310
Humboldt,4PEF,Proposition 53,N/A,Yes,64
Humboldt,4PEF,Proposition 53,N/A,No,61
Humboldt,5AS-4,Proposition 53,N/A,Yes,57
Humboldt,5AS-4,Proposition 53,N/A,No,57
Humboldt,5BL,Proposition 53,N/A,Yes,260
Humboldt,5BL,Proposition 53,N/A,No,317
Humboldt,5FB,Proposition 53,N/A,Yes,208
Humboldt,5FB,Proposition 53,N/A,No,298
Humboldt,5GP,Proposition 53,N/A,Yes,38
Humboldt,5GP,Proposition 53,N/A,No,49
Humboldt,5KT-1,Proposition 53,N/A,Yes,34
Humboldt,5KT-1,Proposition 53,N/A,No,28
Humboldt,5KT-3,Proposition 53,N/A,Yes,53
Humboldt,5KT-3,Proposition 53,N/A,No,56
Humboldt,5KT-4,Proposition 53,N/A,Yes,216
Humboldt,5KT-4,Proposition 53,N/A,No,215
Humboldt,5KT-6,Proposition 53,N/A,Yes,385
Humboldt,5KT-6,Proposition 53,N/A,No,324
Humboldt,5KTS3,Proposition 53,N/A,Yes,50
Humboldt,5KTS3,Proposition 53,N/A,No,48
Humboldt,5MC,Proposition 53,N/A,Yes,12
Humboldt,5MC,Proposition 53,N/A,No,10
Humboldt,5MK-1,Proposition 53,N/A,Yes,330
Humboldt,5MK-1,Proposition 53,N/A,No,419
Humboldt,5MK-2,Proposition 53,N/A,Yes,326
Humboldt,5MK-2,Proposition 53,N/A,No,370
Humboldt,5MK-3,Proposition 53,N/A,Yes,212
Humboldt,5MK-3,Proposition 53,N/A,No,298
Humboldt,5MK-4,Proposition 53,N/A,Yes,388
Humboldt,5MK-4,Proposition 53,N/A,No,402
Humboldt,5MK-4A,Proposition 53,N/A,Yes,245
Humboldt,5MK-4A,Proposition 53,N/A,No,279
Humboldt,5MK-5,Proposition 53,N/A,Yes,324
Humboldt,5MK-5,Proposition 53,N/A,No,369
Humboldt,5MK-5A,Proposition 53,N/A,Yes,288
Humboldt,5MK-5A,Proposition 53,N/A,No,355
Humboldt,5MK-6,Proposition 53,N/A,Yes,359
Humboldt,5MK-6,Proposition 53,N/A,No,280
Humboldt,5MK-6A,Proposition 53,N/A,Yes,225
Humboldt,5MK-6A,Proposition 53,N/A,No,245
Humboldt,5MK-7,Proposition 53,N/A,Yes,276
Humboldt,5MK-7,Proposition 53,N/A,No,267
Humboldt,5MK-8,Proposition 53,N/A,Yes,264
Humboldt,5MK-8,Proposition 53,N/A,No,400
Humboldt,5OR,Proposition 53,N/A,Yes,68
Humboldt,5OR,Proposition 53,N/A,No,51
Humboldt,5PA-3,Proposition 53,N/A,Yes,45
Humboldt,5PA-3,Proposition 53,N/A,No,41
Humboldt,5T--1,Proposition 53,N/A,Yes,88
Humboldt,5T--1,Proposition 53,N/A,No,112
Humboldt,5TU-1,Proposition 53,N/A,Yes,262
Humboldt,5TU-1,Proposition 53,N/A,No,375
Humboldt,5TU-4,Proposition 53,N/A,Yes,223
Humboldt,5TU-4,Proposition 53,N/A,No,342
Humboldt,1CS-1,Proposition 54,N/A,Yes,318
Humboldt,1CS-1,Proposition 54,N/A,No,255
Humboldt,1CS-2,Proposition 54,N/A,Yes,357
Humboldt,1CS-2,Proposition 54,N/A,No,255
Humboldt,1CS-3,Proposition 54,N/A,Yes,359
Humboldt,1CS-3,Proposition 54,N/A,No,244
Humboldt,1CS-4,Proposition 54,N/A,Yes,390
Humboldt,1CS-4,Proposition 54,N/A,No,273
Humboldt,1E-36,Proposition 54,N/A,Yes,402
Humboldt,1E-36,Proposition 54,N/A,No,286
Humboldt,1E-43,Proposition 54,N/A,Yes,366
Humboldt,1E-43,Proposition 54,N/A,No,252
Humboldt,1E-45,Proposition 54,N/A,Yes,377
Humboldt,1E-45,Proposition 54,N/A,No,267
Humboldt,1E-55,Proposition 54,N/A,Yes,269
Humboldt,1E-55,Proposition 54,N/A,No,207
Humboldt,1E-59,Proposition 54,N/A,Yes,1
Humboldt,1E-59,Proposition 54,N/A,No,0
Humboldt,1ES-1,Proposition 54,N/A,Yes,510
Humboldt,1ES-1,Proposition 54,N/A,No,305
Humboldt,1F--1,Proposition 54,N/A,Yes,466
Humboldt,1F--1,Proposition 54,N/A,No,306
Humboldt,1F--7,Proposition 54,N/A,Yes,8
Humboldt,1F--7,Proposition 54,N/A,No,8
Humboldt,1FS,Proposition 54,N/A,Yes,374
Humboldt,1FS,Proposition 54,N/A,No,245
Humboldt,1FS-1,Proposition 54,N/A,Yes,82
Humboldt,1FS-1,Proposition 54,N/A,No,46
Humboldt,1FS-4,Proposition 54,N/A,Yes,89
Humboldt,1FS-4,Proposition 54,N/A,No,60
Humboldt,1FS-9,Proposition 54,N/A,Yes,84
Humboldt,1FS-9,Proposition 54,N/A,No,52
Humboldt,1LU,Proposition 54,N/A,Yes,335
Humboldt,1LU,Proposition 54,N/A,No,232
Humboldt,1MU,Proposition 54,N/A,Yes,98
Humboldt,1MU,Proposition 54,N/A,No,53
Humboldt,1MUF,Proposition 54,N/A,Yes,96
Humboldt,1MUF,Proposition 54,N/A,No,37
Humboldt,1RV-2,Proposition 54,N/A,Yes,70
Humboldt,1RV-2,Proposition 54,N/A,No,28
Humboldt,1SB-1,Proposition 54,N/A,Yes,580
Humboldt,1SB-1,Proposition 54,N/A,No,407
Humboldt,1SB-4,Proposition 54,N/A,Yes,541
Humboldt,1SB-4,Proposition 54,N/A,No,328
Humboldt,1SB10,Proposition 54,N/A,Yes,476
Humboldt,1SB10,Proposition 54,N/A,No,301
Humboldt,1SB12,Proposition 54,N/A,Yes,107
Humboldt,1SB12,Proposition 54,N/A,No,60
Humboldt,1SU,Proposition 54,N/A,Yes,203
Humboldt,1SU,Proposition 54,N/A,No,160
Humboldt,2BV-1,Proposition 54,N/A,Yes,138
Humboldt,2BV-1,Proposition 54,N/A,No,87
Humboldt,2CU,Proposition 54,N/A,Yes,191
Humboldt,2CU,Proposition 54,N/A,No,166
Humboldt,2F--2,Proposition 54,N/A,Yes,407
Humboldt,2F--2,Proposition 54,N/A,No,330
Humboldt,2F--3,Proposition 54,N/A,Yes,293
Humboldt,2F--3,Proposition 54,N/A,No,196
Humboldt,2F--4,Proposition 54,N/A,Yes,419
Humboldt,2F--4,Proposition 54,N/A,No,255
Humboldt,2F-R1,Proposition 54,N/A,Yes,463
Humboldt,2F-R1,Proposition 54,N/A,No,384
Humboldt,2F-R2,Proposition 54,N/A,Yes,349
Humboldt,2F-R2,Proposition 54,N/A,No,275
Humboldt,2F-R3,Proposition 54,N/A,Yes,328
Humboldt,2F-R3,Proposition 54,N/A,No,254
Humboldt,2F-R4,Proposition 54,N/A,Yes,337
Humboldt,2F-R4,Proposition 54,N/A,No,236
Humboldt,2HV-1,Proposition 54,N/A,Yes,380
