county,precinct,office,district,party,candidate,votes,election_day,mail
Sutter,Riverbend 30,Controller,,Dem,Betty Yee,407,111,296
Sutter,1st Reform 31,Controller,,Dem,Betty Yee,64,24,40
Sutter,P Grove 32,Controller,,Dem,Betty Yee,87,35,52
Sutter,E Nicolaus 33,Controller,,Dem,Betty Yee,179,61,118
Sutter,34,Controller,,Dem,Betty Yee,188,2,186
Sutter,35,Controller,,Dem,Betty Yee,116,0,116
Sutter,36,Controller,,Dem,Betty Yee,47,0,47
Sutter,37,Controller,,Dem,Betty Yee,252,0,252
Sutter,38,Controller,,Dem,Betty Yee,125,0,125
Sutter,39,Controller,,Dem,Betty Yee,38,0,38
Sutter,40,Controller,,Dem,Betty Yee,229,0,229
Sutter,41,Controller,,Dem,Betty Yee,295,0,295
Sutter,42,Controller,,Dem,Betty Yee,200,0,200
Sutter,43,Controller,,Dem,Betty Yee,193,0,193
Sutter,44,Controller,,Dem,Betty Yee,345,0,345
Sutter,45,Controller,,Dem,Betty Yee,110,0,110
Sutter,46,Controller,,Dem,Betty Yee,11,0,11
Sutter,47,Controller,,Dem,Betty Yee,12,0,12
Sutter,48,Controller,,Dem,Betty Yee,108,0,108
Sutter,49,Controller,,Dem,Betty Yee,115,0,115
Sutter,50,Controller,,Dem,Betty Yee,39,0,39
Sutter,LO Comm 01,Treasurer,,Rep,Greg Conlon,376,122,254
Sutter,LO Comm 02,Treasurer,,Rep,Greg Conlon,497,167,330
Sutter,Dell Wayne 03,Treasurer,,Rep,Greg Conlon,342,98,244
Sutter,United Pent 04,Treasurer,,Rep,Greg Conlon,872,217,655
Sutter,United Pent 05,Treasurer,,Rep,Greg Conlon,502,168,334
Sutter,7th Day 06,Treasurer,,Rep,Greg Conlon,122,20,102
Sutter,Sutter Estates 07,Treasurer,,Rep,Greg Conlon,132,37,95
Sutter,YS Fair 08,Treasurer,,Rep,Greg Conlon,143,51,92
Sutter,YS Fair 09,Treasurer,,Rep,Greg Conlon,248,82,166
Sutter,St Isidore 10,Treasurer,,Rep,Greg Conlon,284,90,194
Sutter,Sutter HS 11,Treasurer,,Rep,Greg Conlon,672,173,499
Sutter,Sutter HS 12,Treasurer,,Rep,Greg Conlon,579,175,404
Sutter,Franklin 13,Treasurer,,Rep,Greg Conlon,243,61,182
Sutter,Meridian 14,Treasurer,,Rep,Greg Conlon,192,50,142
Sutter,1st United 15,Treasurer,,Rep,Greg Conlon,495,148,347
Sutter,1st United 16,Treasurer,,Rep,Greg Conlon,626,167,459
Sutter,Veterans 17,Treasurer,,Rep,Greg Conlon,311,94,217
Sutter,Veterans 18,Treasurer,,Rep,Greg Conlon,455,119,336
Sutter,Veterans 19,Treasurer,,Rep,Greg Conlon,515,130,385
Sutter,Veterans 20,Treasurer,,Rep,Greg Conlon,496,113,383
Sutter,St Andrew 21,Treasurer,,Rep,Greg Conlon,355,123,232
Sutter,St Andrew 22,Treasurer,,Rep,Greg Conlon,494,153,341
Sutter,AK School 23,Treasurer,,Rep,Greg Conlon,535,169,366
Sutter,AK School 24,Treasurer,,Rep,Greg Conlon,561,163,398
Sutter,St James 25,Treasurer,,Rep,Greg Conlon,231,54,177
Sutter,Walnut 26,Treasurer,,Rep,Greg Conlon,466,123,343
Sutter,Walnut 27,Treasurer,,Rep,Greg Conlon,468,118,350
Sutter,NV Calvary 28,Treasurer,,Rep,Greg Conlon,579,153,426
Sutter,NV Calvary 29,Treasurer,,Rep,Greg Conlon,438,164,274
Sutter,Riverbend 30,Treasurer,,Rep,Greg Conlon,389,120,269
Sutter,1st Reform 31,Treasurer,,Rep,Greg Conlon,142,49,93
Sutter,P Grove 32,Treasurer,,Rep,Greg Conlon,304,120,184
Sutter,E Nicolaus 33,Treasurer,,Rep,Greg Conlon,489,178,311
Sutter,34,Treasurer,,Rep,Greg Conlon,425,2,423
Sutter,35,Treasurer,,Rep,Greg Conlon,305,3,302
Sutter,36,Treasurer,,Rep,Greg Conlon,83,0,83
Sutter,37,Treasurer,,Rep,Greg Conlon,417,0,417
Sutter,38,Treasurer,,Rep,Greg Conlon,232,0,232
Sutter,39,Treasurer,,Rep,Greg Conlon,118,1,117
Sutter,40,Treasurer,,Rep,Greg Conlon,239,0,239
Sutter,41,Treasurer,,Rep,Greg Conlon,302,0,302
Sutter,42,Treasurer,,Rep,Greg Conlon,271,0,271
Sutter,43,Treasurer,,Rep,Greg Conlon,199,0,199
Sutter,44,Treasurer,,Rep,Greg Conlon,363,0,363
Sutter,45,Treasurer,,Rep,Greg Conlon,212,0,212
Sutter,46,Treasurer,,Rep,Greg Conlon,60,0,60
Sutter,47,Treasurer,,Rep,Greg Conlon,43,0,43
Sutter,48,Treasurer,,Rep,Greg Conlon,173,0,173
Sutter,49,Treasurer,,Rep,Greg Conlon,285,0,285
Sutter,50,Treasurer,,Rep,Greg Conlon,41,0,41
Sutter,LO Comm 01,Treasurer,,Dem,Fiona Ma,486,161,325
Sutter,LO Comm 02,Treasurer,,Dem,Fiona Ma,560,169,391
Sutter,Dell Wayne 03,Treasurer,,Dem,Fiona Ma,241,57,184
Sutter,United Pent 04,Treasurer,,Dem,Fiona Ma,537,145,392
Sutter,United Pent 05,Treasurer,,Dem,Fiona Ma,350,108,242
Sutter,7th Day 06,Treasurer,,Dem,Fiona Ma,83,21,62
Sutter,Sutter Estates 07,Treasurer,,Dem,Fiona Ma,145,42,103
Sutter,YS Fair 08,Treasurer,,Dem,Fiona Ma,190,66,124
Sutter,YS Fair 09,Treasurer,,Dem,Fiona Ma,213,69,144
Sutter,St Isidore 10,Treasurer,,Dem,Fiona Ma,169,49,12
Sutter,Sutter HS 11,Treasurer,,Dem,Fiona Ma,159,53,106
Sutter,Sutter HS 12,Treasurer,,Dem,Fiona Ma,157,63,94
Sutter,Franklin 13,Treasurer,,Dem,Fiona Ma,68,18,5
Sutter,Meridian 14,Treasurer,,Dem,Fiona Ma,44,5,39
Sutter,1st United 15,Treasurer,,Dem,Fiona Ma,408,84,324
Sutter,1st United 16,Treasurer,,Dem,Fiona Ma,294,92,202
Sutter,Veterans 17,Treasurer,,Dem,Fiona Ma,153,42,111
Sutter,Veterans 18,Treasurer,,Dem,Fiona Ma,212,49,163
Sutter,Veterans 19,Treasurer,,Dem,Fiona Ma,270,69,201
Sutter,Veterans 20,Treasurer,,Dem,Fiona Ma,381,121,260
Sutter,St Andrew 21,Treasurer,,Dem,Fiona Ma,504,117,387
Sutter,St Andrew 22,Treasurer,,Dem,Fiona Ma,479,118,361
Sutter,AK School 23,Treasurer,,Dem,Fiona Ma,509,133,376
Sutter,AK School 24,Treasurer,,Dem,Fiona Ma,679,158,521
Sutter,St James 25,Treasurer,,Dem,Fiona Ma,198,22,176
Sutter,Walnut 26,Treasurer,,Dem,Fiona Ma,220,56,164
Sutter,Walnut 27,Treasurer,,Dem,Fiona Ma,179,46,133
Sutter,NV Calvary 28,Treasurer,,Dem,Fiona Ma,490,117,373
Sutter,NV Calvary 29,Treasurer,,Dem,Fiona Ma,394,126,268
Sutter,Riverbend 30,Treasurer,,Dem,Fiona Ma,385,102,283
Sutter,1st Reform 31,Treasurer,,Dem,Fiona Ma,62,21,41
Sutter,P Grove 32,Treasurer,,Dem,Fiona Ma,68,22,46
Sutter,E Nicolaus 33,Treasurer,,Dem,Fiona Ma,150,51,99
Sutter,34,Treasurer,,Dem,Fiona Ma,175,2,173
Sutter,35,Treasurer,,Dem,Fiona Ma,108,0,108
Sutter,36,Treasurer,,Dem,Fiona Ma,48,0,48
Sutter,37,Treasurer,,Dem,Fiona Ma,237,0,237
Sutter,38,Treasurer,,Dem,Fiona Ma,118,0,118
Sutter,39,Treasurer,,Dem,Fiona Ma,33,0,33
Sutter,40,Treasurer,,Dem,Fiona Ma,216,0,216
Sutter,41,Treasurer,,Dem,Fiona Ma,276,0,276
Sutter,42,Treasurer,,Dem,Fiona Ma,183,0,183
Sutter,43,Treasurer,,Dem,Fiona Ma,184,0,184
Sutter,44,Treasurer,,Dem,Fiona Ma,316,0,316
Sutter,45,Treasurer,,Dem,Fiona Ma,91,0,91
Sutter,46,Treasurer,,Dem,Fiona Ma,11,0,11
Sutter,47,Treasurer,,Dem,Fiona Ma,11,0,11
Sutter,48,Treasurer,,Dem,Fiona Ma,109,0,109
Sutter,49,Treasurer,,Dem,Fiona Ma,107,0,107
Sutter,50,Treasurer,,Dem,Fiona Ma,34,0,34
Sutter,LO Comm 01,Attorney General,,Rep,Steven Bailey,379,123,256
Sutter,LO Comm 02,Attorney General,,Rep,Steven Bailey,498,160,338
Sutter,Dell Wayne 03,Attorney General,,Rep,Steven Bailey,353,98,255
Sutter,United Pent 04,Attorney General,,Rep,Steven Bailey,890,216,674
Sutter,United Pent 05,Attorney General,,Rep,Steven Bailey,527,168,359
Sutter,7th Day 06,Attorney General,,Rep,Steven Bailey,121,19,102
Sutter,Sutter Estates 07,Attorney General,,Rep,Steven Bailey,133,37,96
Sutter,YS Fair 08,Attorney General,,Rep,Steven Bailey,136,42,94
Sutter,YS Fair 09,Attorney General,,Rep,Steven Bailey,262,88,174
Sutter,St Isidore 10,Attorney General,,Rep,Steven Bailey,288,94,194
Sutter,Sutter HS 11,Attorney General,,Rep,Steven Bailey,677,181,496
Sutter,Sutter HS 12,Attorney General,,Rep,Steven Bailey,594,180,414
Sutter,Franklin 13,Attorney General,,Rep,Steven Bailey,243,56,187
Sutter,Meridian 14,Attorney General,,Rep,Steven Bailey,196,50,146
Sutter,1st United 15,Attorney General,,Rep,Steven Bailey,503,152,351
Sutter,1st United 16,Attorney General,,Rep,Steven Bailey,651,181,470
Sutter,Veterans 17,Attorney General,,Rep,Steven Bailey,308,95,213
Sutter,Veterans 18,Attorney General,,Rep,Steven Bailey,459,117,342
Sutter,Veterans 19,Attorney General,,Rep,Steven Bailey,539,131,408
Sutter,Veterans 20,Attorney General,,Rep,Steven Bailey,510,116,394
Sutter,St Andrew 21,Attorney General,,Rep,Steven Bailey,376,126,250
Sutter,St Andrew 22,Attorney General,,Rep,Steven Bailey,494,145,349
Sutter,AK School 23,Attorney General,,Rep,Steven Bailey,554,176,378
Sutter,AK School 24,Attorney General,,Rep,Steven Bailey,570,167,403
Sutter,St James 25,Attorney General,,Rep,Steven Bailey,234,55,179
Sutter,Walnut 26,Attorney General,,Rep,Steven Bailey,476,124,352
Sutter,Walnut 27,Attorney General,,Rep,Steven Bailey,486,121,365
Sutter,NV Calvary 28,Attorney General,,Rep,Steven Bailey,608,165,443
Sutter,NV Calvary 29,Attorney General,,Rep,Steven Bailey,453,172,281
Sutter,Riverbend 30,Attorney General,,Rep,Steven Bailey,404,119,285
Sutter,1st Reform 31,Attorney General,,Rep,Steven Bailey,146,50,96
Sutter,P Grove 32,Attorney General,,Rep,Steven Bailey,315,121,194
Sutter,E Nicolaus 33,Attorney General,,Rep,Steven Bailey,497,180,317
Sutter,34,Attorney General,,Rep,Steven Bailey,440,3,437
Sutter,35,Attorney General,,Rep,Steven Bailey,314,3,311
Sutter,36,Attorney General,,Rep,Steven Bailey,89,0,89
Sutter,37,Attorney General,,Rep,Steven Bailey,444,0,444
Sutter,38,Attorney General,,Rep,Steven Bailey,255,0,255
Sutter,39,Attorney General,,Rep,Steven Bailey,118,1,117
Sutter,40,Attorney General,,Rep,Steven Bailey,255,0,255
Sutter,41,Attorney General,,Rep,Steven Bailey,318,0,318
Sutter,42,Attorney General,,Rep,Steven Bailey,284,0,284
Sutter,43,Attorney General,,Rep,Steven Bailey,210,0,210
Sutter,44,Attorney General,,Rep,Steven Bailey,370,0,370
Sutter,45,Attorney General,,Rep,Steven Bailey,218,0,218
Sutter,46,Attorney General,,Rep,Steven Bailey,60,0,60
Sutter,47,Attorney General,,Rep,Steven Bailey,44,0,44
Sutter,48,Attorney General,,Rep,Steven Bailey,176,0,176
Sutter,49,Attorney General,,Rep,Steven Bailey,296,0,296
Sutter,50,Attorney General,,Rep,Steven Bailey,40,0,40
Sutter,LO Comm 01,Attorney General,,Dem,Xavier Becerra,491,167,324
Sutter,LO Comm 02,Attorney General,,Dem,Xavier Becerra,559,178,381
Sutter,Dell Wayne 03,Attorney General,,Dem,Xavier Becerra,233,58,175
Sutter,United Pent 04,Attorney General,,Dem,Xavier Becerra,526,146,38
Sutter,United Pent 05,Attorney General,,Dem,Xavier Becerra,328,107,221
Sutter,7th Day 06,Attorney General,,Dem,Xavier Becerra,87,22,65
Sutter,Sutter Estates 07,Attorney General,,Dem,Xavier Becerra,148,42,106
Sutter,YS Fair 08,Attorney General,,Dem,Xavier Becerra,199,77,122
Sutter,YS Fair 09,Attorney General,,Dem,Xavier Becerra,200,64,136
Sutter,St Isidore 10,Attorney General,,Dem,Xavier Becerra,170,45,125
Sutter,Sutter HS 11,Attorney General,,Dem,Xavier Becerra,159,47,112
Sutter,Sutter HS 12,Attorney General,,Dem,Xavier Becerra,147,60,87
Sutter,Franklin 13,Attorney General,,Dem,Xavier Becerra,73,24,49
Sutter,Meridian 14,Attorney General,,Dem,Xavier Becerra,39,5,34
Sutter,1st United 15,Attorney General,,Dem,Xavier Becerra,408,80,328
Sutter,1st United 16,Attorney General,,Dem,Xavier Becerra,282,83,199
Sutter,Veterans 17,Attorney General,,Dem,Xavier Becerra,167,44,123
Sutter,Veterans 18,Attorney General,,Dem,Xavier Becerra,211,51,160
Sutter,Veterans 19,Attorney General,,Dem,Xavier Becerra,257,66,191
Sutter,Veterans 20,Attorney General,,Dem,Xavier Becerra,376,120,256
Sutter,St Andrew 21,Attorney General,,Dem,Xavier Becerra,496,118,378
Sutter,St Andrew 22,Attorney General,,Dem,Xavier Becerra,491,130,361
Sutter,AK School 23,Attorney General,,Dem,Xavier Becerra,493,123,37
Sutter,AK School 24,Attorney General,,Dem,Xavier Becerra,669,156,513
Sutter,St James 25,Attorney General,,Dem,Xavier Becerra,198,23,175
Sutter,Walnut 26,Attorney General,,Dem,Xavier Becerra,227,58,169
Sutter,Walnut 27,Attorney General,,Dem,Xavier Becerra,165,44,121
Sutter,NV Calvary 28,Attorney General,,Dem,Xavier Becerra,473,108,365
Sutter,NV Calvary 29,Attorney General,,Dem,Xavier Becerra,382,117,265
Sutter,Riverbend 30,Attorney General,,Dem,Xavier Becerra,377,106,271
Sutter,1st Reform 31,Attorney General,,Dem,Xavier Becerra,58,20,38
Sutter,P Grove 32,Attorney General,,Dem,Xavier Becerra,65,24,41
Sutter,E Nicolaus 33,Attorney General,,Dem,Xavier Becerra,144,48,96
Sutter,34,Attorney General,,Dem,Xavier Becerra,161,1,160
Sutter,35,Attorney General,,Dem,Xavier Becerra,99,0,99
Sutter,36,Attorney General,,Dem,Xavier Becerra,42,0,42
Sutter,37,Attorney General,,Dem,Xavier Becerra,218,0,218
Sutter,38,Attorney General,,Dem,Xavier Becerra,101,0,101
Sutter,39,Attorney General,,Dem,Xavier Becerra,36,0,36
Sutter,40,Attorney General,,Dem,Xavier Becerra,209,0,209
Sutter,41,Attorney General,,Dem,Xavier Becerra,261,0,261
Sutter,42,Attorney General,,Dem,Xavier Becerra,171,0,171
Sutter,43,Attorney General,,Dem,Xavier Becerra,181,0,181
Sutter,44,Attorney General,,Dem,Xavier Becerra,309,0,309
Sutter,45,Attorney General,,Dem,Xavier Becerra,87,0,87
Sutter,46,Attorney General,,Dem,Xavier Becerra,11,0,11
Sutter,47,Attorney General,,Dem,Xavier Becerra,10,0,10
Sutter,48,Attorney General,,Dem,Xavier Becerra,110,0,110
Sutter,49,Attorney General,,Dem,Xavier Becerra,101,0,101
Sutter,50,Attorney General,,Dem,Xavier Becerra,34,0,34
Sutter,LO Comm 01,Insurance Commissioner,,Dem,Ricardo Lara,440,147,293
Sutter,LO Comm 02,Insurance Commissioner,,Dem,Ricardo Lara,495,155,340
Sutter,Dell Wayne 03,Insurance Commissioner,,Dem,Ricardo Lara,205,47,158
Sutter,United Pent 04,Insurance Commissioner,,Dem,Ricardo Lara,428,117,311
Sutter,United Pent 05,Insurance Commissioner,,Dem,Ricardo Lara,267,93,174
Sutter,7th Day 06,Insurance Commissioner,,Dem,Ricardo Lara,54,16,38
Sutter,Sutter Estates 07,Insurance Commissioner,,Dem,Ricardo Lara,124,40,84
Sutter,YS Fair 08,Insurance Commissioner,,Dem,Ricardo Lara,182,72,110
Sutter,YS Fair 09,Insurance Commissioner,,Dem,Ricardo Lara,157,53,104
Sutter,St Isidore 10,Insurance Commissioner,,Dem,Ricardo Lara,137,34,103
Sutter,Sutter HS 11,Insurance Commissioner,,Dem,Ricardo Lara,130,40,90
Sutter,Sutter HS 12,Insurance Commissioner,,Dem,Ricardo Lara,137,57,80
Sutter,Franklin 13,Insurance Commissioner,,Dem,Ricardo Lara,59,13,46
Sutter,Meridian 14,Insurance Commissioner,,Dem,Ricardo Lara,37,7,30
Sutter,1st United 15,Insurance Commissioner,,Dem,Ricardo Lara,360,62,298
Sutter,1st United 16,Insurance Commissioner,,Dem,Ricardo Lara,214,61,153
Sutter,Veterans 17,Insurance Commissioner,,Dem,Ricardo Lara,130,39,91
Sutter,Veterans 18,Insurance Commissioner,,Dem,Ricardo Lara,161,38,123
Sutter,Veterans 19,Insurance Commissioner,,Dem,Ricardo Lara,205,53,152
Sutter,Veterans 20,Insurance Commissioner,,Dem,Ricardo Lara,300,93,207
Sutter,St Andrew 21,Insurance Commissioner,,Dem,Ricardo Lara,444,102,342
Sutter,St Andrew 22,Insurance Commissioner,,Dem,Ricardo Lara,403,101,302
Sutter,AK School 23,Insurance Commissioner,,Dem,Ricardo Lara,452,116,336
Sutter,AK School 24,Insurance Commissioner,,Dem,Ricardo Lara,635,148,487
Sutter,St James 25,Insurance Commissioner,,Dem,Ricardo Lara,165,20,145
Sutter,Walnut 26,Insurance Commissioner,,Dem,Ricardo Lara,177,52,125
Sutter,Walnut 27,Insurance Commissioner,,Dem,Ricardo Lara,139,43,96
Sutter,NV Calvary 28,Insurance Commissioner,,Dem,Ricardo Lara,399,96,303
Sutter,NV Calvary 29,Insurance Commissioner,,Dem,Ricardo Lara,315,109,206
Sutter,Riverbend 30,Insurance Commissioner,,Dem,Ricardo Lara,333,96,237
Sutter,1st Reform 31,Insurance Commissioner,,Dem,Ricardo Lara,51,19,32
Sutter,P Grove 32,Insurance Commissioner,,Dem,Ricardo Lara,54,14,40
Sutter,E Nicolaus 33,Insurance Commissioner,,Dem,Ricardo Lara,122,52,70
Sutter,34,Insurance Commissioner,,Dem,Ricardo Lara,141,0,141
Sutter,35,Insurance Commissioner,,Dem,Ricardo Lara,97,0,97
Sutter,36,Insurance Commissioner,,Dem,Ricardo Lara,36,0,36
Sutter,37,Insurance Commissioner,,Dem,Ricardo Lara,164,0,164
Sutter,38,Insurance Commissioner,,Dem,Ricardo Lara,88,0,88
Sutter,39,Insurance Commissioner,,Dem,Ricardo Lara,37,0,37
Sutter,40,Insurance Commissioner,,Dem,Ricardo Lara,167,0,167
Sutter,41,Insurance Commissioner,,Dem,Ricardo Lara,213,0,213
Sutter,42,Insurance Commissioner,,Dem,Ricardo Lara,153,0,153
Sutter,43,Insurance Commissioner,,Dem,Ricardo Lara,158,0,158
Sutter,44,Insurance Commissioner,,Dem,Ricardo Lara,282,0,282
Sutter,45,Insurance Commissioner,,Dem,Ricardo Lara,73,0,73
Sutter,46,Insurance Commissioner,,Dem,Ricardo Lara,8,0,8
Sutter,47,Insurance Commissioner,,Dem,Ricardo Lara,10,0,10
Sutter,48,Insurance Commissioner,,Dem,Ricardo Lara,87,0,87
Sutter,49,Insurance Commissioner,,Dem,Ricardo Lara,79,0,79
Sutter,50,Insurance Commissioner,,Dem,Ricardo Lara,31,0,31
Sutter,LO Comm 01,Insurance Commissioner,,NPP,Steve Poizner,394,122,272
Sutter,LO Comm 02,Insurance Commissioner,,NPP,Steve Poizner,524,169,355
Sutter,Dell Wayne 03,Insurance Commissioner,,NPP,Steve Poizner,353,101,252
Sutter,United Pent 04,Insurance Commissioner,,NPP,Steve Poizner,899,218,681
Sutter,United Pent 05,Insurance Commissioner,,NPP,Steve Poizner,556,171,385
Sutter,7th Day 06,Insurance Commissioner,,NPP,Steve Poizner,147,24,123
Sutter,Sutter Estates 07,Insurance Commissioner,,NPP,Steve Poizner,143,37,106
Sutter,YS Fair 08,Insurance Commissioner,,NPP,Steve Poizner,145,44,101
Sutter,YS Fair 09,Insurance Commissioner,,NPP,Steve Poizner,294,97,197
Sutter,St Isidore 10,Insurance Commissioner,,NPP,Steve Poizner,291,93,198
Sutter,Sutter HS 11,Insurance Commissioner,,NPP,Steve Poizner,663,180,483
Sutter,Sutter HS 12,Insurance Commissioner,,NPP,Steve Poizner,557,168,389
Sutter,Franklin 13,Insurance Commissioner,,NPP,Steve Poizner,240,65,175
Sutter,Meridian 14,Insurance Commissioner,,NPP,Steve Poizner,182,44,138
Sutter,1st United 15,Insurance Commissioner,,NPP,Steve Poizner,501,151,350
Sutter,1st United 16,Insurance Commissioner,,NPP,Steve Poizner,669,191,478
Sutter,Veterans 17,Insurance Commissioner,,NPP,Steve Poizner,308,85,223
Sutter,Veterans 18,Insurance Commissioner,,NPP,Steve Poizner,472,122,350
Sutter,Veterans 19,Insurance Commissioner,,NPP,Steve Poizner,544,129,415
Sutter,Veterans 20,Insurance Commissioner,,NPP,Steve Poizner,536,124,412
Sutter,St Andrew 21,Insurance Commissioner,,NPP,Steve Poizner,394,122,272
Sutter,St Andrew 22,Insurance Commissioner,,NPP,Steve Poizner,548,160,388
Sutter,AK School 23,Insurance Commissioner,,NPP,Steve Poizner,543,162,381
Sutter,AK School 24,Insurance Commissioner,,NPP,Steve Poizner,559,163,396
Sutter,St James 25,Insurance Commissioner,,NPP,Steve Poizner,246,55,191
Sutter,Walnut 26,Insurance Commissioner,,NPP,Steve Poizner,496,120,376
Sutter,Walnut 27,Insurance Commissioner,,NPP,Steve Poizner,474,112,362
Sutter,NV Calvary 28,Insurance Commissioner,,NPP,Steve Poizner,630,156,474
Sutter,NV Calvary 29,Insurance Commissioner,,NPP,Steve Poizner,481,167,314
Sutter,Riverbend 30,Insurance Commissioner,,NPP,Steve Poizner,417,118,299
Sutter,1st Reform 31,Insurance Commissioner,,NPP,Steve Poizner,143,45,98
Sutter,P Grove 32,Insurance Commissioner,,NPP,Steve Poizner,296,114,182
Sutter,E Nicolaus 33,Insurance Commissioner,,NPP,Steve Poizner,472,161,311
Sutter,34,Insurance Commissioner,,NPP,Steve Poizner,431,4,427
Sutter,35,Insurance Commissioner,,NPP,Steve Poizner,283,3,280
Sutter,36,Insurance Commissioner,,NPP,Steve Poizner,87,0,87
Sutter,37,Insurance Commissioner,,NPP,Steve Poizner,462,0,462
Sutter,38,Insurance Commissioner,,NPP,Steve Poizner,236,0,236
Sutter,39,Insurance Commissioner,,NPP,Steve Poizner,108,1,107
Sutter,40,Insurance Commissioner,,NPP,Steve Poizner,279,0,279
Sutter,41,Insurance Commissioner,,NPP,Steve Poizner,335,0,335
Sutter,42,Insurance Commissioner,,NPP,Steve Poizner,279,0,279
Sutter,43,Insurance Commissioner,,NPP,Steve Poizner,211,0,211
Sutter,44,Insurance Commissioner,,NPP,Steve Poizner,366,0,366
Sutter,45,Insurance Commissioner,,NPP,Steve Poizner,209,0,209
Sutter,46,Insurance Commissioner,,NPP,Steve Poizner,59,0,59
Sutter,47,Insurance Commissioner,,NPP,Steve Poizner,42,0,42
Sutter,48,Insurance Commissioner,,NPP,Steve Poizner,181,0,181
Sutter,49,Insurance Commissioner,,NPP,Steve Poizner,284,0,284
Sutter,50,Insurance Commissioner,,NPP,Steve Poizner,39,0,39
Sutter,LO Comm 01,U.S. Senate,,Dem,Dianne Feinstein,356,116,240
Sutter,LO Comm 02,U.S. Senate,,Dem,Dianne Feinstein,423,128,295
Sutter,Dell Wayne 03,U.S. Senate,,Dem,Dianne Feinstein,219,51,168
Sutter,United Pent 04,U.S. Senate,,Dem,Dianne Feinstein,522,149,373
Sutter,United Pent 05,U.S. Senate,,Dem,Dianne Feinstein,288,100,188
Sutter,7th Day 06,U.S. Senate,,Dem,Dianne Feinstein,90,14,76
Sutter,Sutter Estates 07,U.S. Senate,,Dem,Dianne Feinstein,112,34,78
Sutter,YS Fair 08,U.S. Senate,,Dem,Dianne Feinstein,122,48,74
Sutter,YS Fair 09,U.S. Senate,,Dem,Dianne Feinstein,159,49,110
Sutter,St Isidore 10,U.S. Senate,,Dem,Dianne Feinstein,180,51,129
Sutter,Sutter HS 11,U.S. Senate,,Dem,Dianne Feinstein,211,65,146
Sutter,Sutter HS 12,U.S. Senate,,Dem,Dianne Feinstein,183,73,110
Sutter,Franklin 13,U.S. Senate,,Dem,Dianne Feinstein,91,21,70
Sutter,Meridian 14,U.S. Senate,,Dem,Dianne Feinstein,48,8,40
Sutter,1st United 15,U.S. Senate,,Dem,Dianne Feinstein,363,83,280
Sutter,1st United 16,U.S. Senate,,Dem,Dianne Feinstein,287,87,200
Sutter,Veterans 17,U.S. Senate,,Dem,Dianne Feinstein,161,53,108
Sutter,Veterans 18,U.S. Senate,,Dem,Dianne Feinstein,210,55,155
Sutter,Veterans 19,U.S. Senate,,Dem,Dianne Feinstein,286,76,210
Sutter,Veterans 20,U.S. Senate,,Dem,Dianne Feinstein,335,98,237
Sutter,St Andrew 21,U.S. Senate,,Dem,Dianne Feinstein,349,80,269
Sutter,St Andrew 22,U.S. Senate,,Dem,Dianne Feinstein,417,108,309
Sutter,AK School 23,U.S. Senate,,Dem,Dianne Feinstein,421,104,317
Sutter,AK School 24,U.S. Senate,,Dem,Dianne Feinstein,571,138,433
Sutter,St James 25,U.S. Senate,,Dem,Dianne Feinstein,165,22,143
Sutter,Walnut 26,U.S. Senate,,Dem,Dianne Feinstein,243,75,168
Sutter,Walnut 27,U.S. Senate,,Dem,Dianne Feinstein,205,53,152
Sutter,NV Calvary 28,U.S. Senate,,Dem,Dianne Feinstein,404,99,305
Sutter,NV Calvary 29,U.S. Senate,,Dem,Dianne Feinstein,329,115,214
Sutter,Riverbend 30,U.S. Senate,,Dem,Dianne Feinstein,307,95,212
Sutter,1st Reform 31,U.S. Senate,,Dem,Dianne Feinstein,59,23,36
Sutter,P Grove 32,U.S. Senate,,Dem,Dianne Feinstein,119,47,72
Sutter,E Nicolaus 33,U.S. Senate,,Dem,Dianne Feinstein,216,81,135
Sutter,34,U.S. Senate,,Dem,Dianne Feinstein,218,1,217
Sutter,35,U.S. Senate,,Dem,Dianne Feinstein,129,1,128
Sutter,36,U.S. Senate,,Dem,Dianne Feinstein,35,0,35
Sutter,37,U.S. Senate,,Dem,Dianne Feinstein,227,0,227
Sutter,38,U.S. Senate,,Dem,Dianne Feinstein,88,0,88
Sutter,39,U.S. Senate,,Dem,Dianne Feinstein,51,1,50
Sutter,40,U.S. Senate,,Dem,Dianne Feinstein,176,0,176
Sutter,41,U.S. Senate,,Dem,Dianne Feinstein,197,0,197
Sutter,42,U.S. Senate,,Dem,Dianne Feinstein,164,0,164
Sutter,43,U.S. Senate,,Dem,Dianne Feinstein,132,0,132
Sutter,44,U.S. Senate,,Dem,Dianne Feinstein,268,0,268
Sutter,45,U.S. Senate,,Dem,Dianne Feinstein,80,0,80
Sutter,46,U.S. Senate,,Dem,Dianne Feinstein,17,0,17
Sutter,47,U.S. Senate,,Dem,Dianne Feinstein,11,0,11
Sutter,48,U.S. Senate,,Dem,Dianne Feinstein,99,0,99
Sutter,49,U.S. Senate,,Dem,Dianne Feinstein,133,0,133
Sutter,50,U.S. Senate,,Dem,Dianne Feinstein,25,0,25
Sutter,LO Comm 01,U.S. Senate,,Dem,Kevin DeLeon,443,140,303
Sutter,LO Comm 02,U.S. Senate,,Dem,Kevin DeLeon,555,186,369
Sutter,Dell Wayne 03,U.S. Senate,,Dem,Kevin DeLeon,275,69,206
