county,precinct,office,district,party,candidate,votes,early voting,election day,mail
Tuolumne,999307,State Assembly,5,REPUBLICAN,FRANK BIGELOW,51,41,10,40
Tuolumne,999308,State Assembly,5,REPUBLICAN,FRANK BIGELOW,71,48,23,39
Tuolumne,999309,State Assembly,5,REPUBLICAN,FRANK BIGELOW,64,60,4,53
Tuolumne,999401,State Assembly,5,REPUBLICAN,FRANK BIGELOW,42,32,10,28
Tuolumne,999402,State Assembly,5,REPUBLICAN,FRANK BIGELOW,68,60,8,60
Tuolumne,999403,State Assembly,5,REPUBLICAN,FRANK BIGELOW,22,17,5,17
Tuolumne,999404,State Assembly,5,REPUBLICAN,FRANK BIGELOW,67,47,20,47
Tuolumne,999405,State Assembly,5,REPUBLICAN,FRANK BIGELOW,119,95,24,90
Tuolumne,999406,State Assembly,5,REPUBLICAN,FRANK BIGELOW,72,61,11,55
Tuolumne,999407,State Assembly,5,REPUBLICAN,FRANK BIGELOW,59,38,21,36
Tuolumne,999408,State Assembly,5,REPUBLICAN,FRANK BIGELOW,106,99,7,82
Tuolumne,999409,State Assembly,5,REPUBLICAN,FRANK BIGELOW,51,47,4,39
Tuolumne,999410,State Assembly,5,REPUBLICAN,FRANK BIGELOW,12,11,1,9
Tuolumne,999411,State Assembly,5,REPUBLICAN,FRANK BIGELOW,109,96,13,78
Tuolumne,999412,State Assembly,5,REPUBLICAN,FRANK BIGELOW,86,75,11,66
Tuolumne,999413,State Assembly,5,REPUBLICAN,FRANK BIGELOW,31,28,3,21
Tuolumne,999414,State Assembly,5,REPUBLICAN,FRANK BIGELOW,260,219,41,176
Tuolumne,999415,State Assembly,5,REPUBLICAN,FRANK BIGELOW,140,130,10,115
Tuolumne,999501,State Assembly,5,REPUBLICAN,FRANK BIGELOW,70,64,6,63
Tuolumne,999502,State Assembly,5,REPUBLICAN,FRANK BIGELOW,270,213,57,200
Tuolumne,999503,State Assembly,5,REPUBLICAN,FRANK BIGELOW,227,181,46,167
Tuolumne,100003,State Assembly,5,REPUBLICAN,Unresolved Write-In,0,0,0,0
Tuolumne,100004,State Assembly,5,REPUBLICAN,Unresolved Write-In,0,0,0,0
Tuolumne,101006,State Assembly,5,REPUBLICAN,Unresolved Write-In,0,0,0,0
Tuolumne,101007,State Assembly,5,REPUBLICAN,Unresolved Write-In,0,0,0,0
Tuolumne,101008,State Assembly,5,REPUBLICAN,Unresolved Write-In,0,0,0,0
Tuolumne,101009,State Assembly,5,REPUBLICAN,Unresolved Write-In,0,0,0,0
Tuolumne,200010,State Assembly,5,REPUBLICAN,Unresolved Write-In,0,0,0,0
Tuolumne,200012,State Assembly,5,REPUBLICAN,Unresolved Write-In,0,0,0,0
Tuolumne,200015,State Assembly,5,REPUBLICAN,Unresolved Write-In,0,0,0,0
Tuolumne,200016,State Assembly,5,REPUBLICAN,Unresolved Write-In,0,0,0,0
Tuolumne,200017,State Assembly,5,REPUBLICAN,Unresolved Write-In,0,0,0,0
Tuolumne,300018,State Assembly,5,REPUBLICAN,Unresolved Write-In,0,0,0,0
Tuolumne,300021,State Assembly,5,REPUBLICAN,Unresolved Write-In,0,0,0,0
Tuolumne,300022,State Assembly,5,REPUBLICAN,Unresolved Write-In,0,0,0,0
Tuolumne,300024,State Assembly,5,REPUBLICAN,Unresolved Write-In,0,0,0,0
Tuolumne,300025,State Assembly,5,REPUBLICAN,Unresolved Write-In,0,0,0,0
Tuolumne,400028,State Assembly,5,REPUBLICAN,Unresolved Write-In,0,0,0,0
Tuolumne,400029,State Assembly,5,REPUBLICAN,Unresolved Write-In,0,0,0,0
Tuolumne,400030,State Assembly,5,REPUBLICAN,Unresolved Write-In,0,0,0,0
Tuolumne,400032,State Assembly,5,REPUBLICAN,Unresolved Write-In,0,0,0,0
Tuolumne,400034,State Assembly,5,REPUBLICAN,Unresolved Write-In,0,0,0,0
Tuolumne,400035,State Assembly,5,REPUBLICAN,Unresolved Write-In,0,0,0,0
Tuolumne,500037,State Assembly,5,REPUBLICAN,Unresolved Write-In,0,0,0,0
Tuolumne,500038,State Assembly,5,REPUBLICAN,Unresolved Write-In,0,0,0,0
Tuolumne,500041,State Assembly,5,REPUBLICAN,Unresolved Write-In,0,0,0,0
Tuolumne,500042,State Assembly,5,REPUBLICAN,Unresolved Write-In,0,0,0,0
Tuolumne,500043,State Assembly,5,REPUBLICAN,Unresolved Write-In,0,0,0,0
Tuolumne,999101,State Assembly,5,REPUBLICAN,Unresolved Write-In,0,0,0,0
Tuolumne,999102,State Assembly,5,REPUBLICAN,Unresolved Write-In,0,0,0,0
Tuolumne,999103,State Assembly,5,REPUBLICAN,Unresolved Write-In,0,0,0,0
Tuolumne,999104,State Assembly,5,REPUBLICAN,Unresolved Write-In,0,0,0,0
Tuolumne,999105,State Assembly,5,REPUBLICAN,Unresolved Write-In,0,0,0,0
Tuolumne,999106,State Assembly,5,REPUBLICAN,Unresolved Write-In,0,0,0,0
Tuolumne,999107,State Assembly,5,REPUBLICAN,Unresolved Write-In,0,0,0,0
Tuolumne,999108,State Assembly,5,REPUBLICAN,Unresolved Write-In,0,0,0,0
Tuolumne,999109,State Assembly,5,REPUBLICAN,Unresolved Write-In,0,0,0,0
Tuolumne,999117,State Assembly,5,REPUBLICAN,Unresolved Write-In,0,0,0,0
Tuolumne,999118,State Assembly,5,REPUBLICAN,Unresolved Write-In,0,0,0,0
Tuolumne,999201,State Assembly,5,REPUBLICAN,Unresolved Write-In,0,0,0,0
Tuolumne,999202,State Assembly,5,REPUBLICAN,Unresolved Write-In,0,0,0,0
Tuolumne,999203,State Assembly,5,REPUBLICAN,Unresolved Write-In,0,0,0,0
Tuolumne,999204,State Assembly,5,REPUBLICAN,Unresolved Write-In,0,0,0,0
Tuolumne,999205,State Assembly,5,REPUBLICAN,Unresolved Write-In,0,0,0,0
Tuolumne,999206,State Assembly,5,REPUBLICAN,Unresolved Write-In,0,0,0,0
Tuolumne,999207,State Assembly,5,REPUBLICAN,Unresolved Write-In,0,0,0,0
Tuolumne,999208,State Assembly,5,REPUBLICAN,Unresolved Write-In,0,0,0,0
Tuolumne,999301,State Assembly,5,REPUBLICAN,Unresolved Write-In,0,0,0,0
Tuolumne,999302,State Assembly,5,REPUBLICAN,Unresolved Write-In,0,0,0,0
Tuolumne,999303,State Assembly,5,REPUBLICAN,Unresolved Write-In,0,0,0,0
Tuolumne,999304,State Assembly,5,REPUBLICAN,Unresolved Write-In,0,0,0,0
Tuolumne,999305,State Assembly,5,REPUBLICAN,Unresolved Write-In,0,0,0,0
Tuolumne,999306,State Assembly,5,REPUBLICAN,Unresolved Write-In,0,0,0,0
Tuolumne,999307,State Assembly,5,REPUBLICAN,Unresolved Write-In,0,0,0,0
Tuolumne,999308,State Assembly,5,REPUBLICAN,Unresolved Write-In,0,0,0,0
Tuolumne,999309,State Assembly,5,REPUBLICAN,Unresolved Write-In,0,0,0,0
Tuolumne,999401,State Assembly,5,REPUBLICAN,Unresolved Write-In,0,0,0,0
Tuolumne,999402,State Assembly,5,REPUBLICAN,Unresolved Write-In,0,0,0,0
Tuolumne,999403,State Assembly,5,REPUBLICAN,Unresolved Write-In,0,0,0,0
Tuolumne,999404,State Assembly,5,REPUBLICAN,Unresolved Write-In,0,0,0,0
Tuolumne,999405,State Assembly,5,REPUBLICAN,Unresolved Write-In,0,0,0,0
Tuolumne,999406,State Assembly,5,REPUBLICAN,Unresolved Write-In,0,0,0,0
Tuolumne,999407,State Assembly,5,REPUBLICAN,Unresolved Write-In,0,0,0,0
Tuolumne,999408,State Assembly,5,REPUBLICAN,Unresolved Write-In,0,0,0,0
Tuolumne,999409,State Assembly,5,REPUBLICAN,Unresolved Write-In,0,0,0,0
Tuolumne,999410,State Assembly,5,REPUBLICAN,Unresolved Write-In,0,0,0,0
Tuolumne,999411,State Assembly,5,REPUBLICAN,Unresolved Write-In,0,0,0,0
Tuolumne,999412,State Assembly,5,REPUBLICAN,Unresolved Write-In,0,0,0,0
Tuolumne,999413,State Assembly,5,REPUBLICAN,Unresolved Write-In,0,0,0,0
Tuolumne,999414,State Assembly,5,REPUBLICAN,Unresolved Write-In,0,0,0,0
Tuolumne,999415,State Assembly,5,REPUBLICAN,Unresolved Write-In,0,0,0,0
Tuolumne,999501,State Assembly,5,REPUBLICAN,Unresolved Write-In,0,0,0,0
Tuolumne,999502,State Assembly,5,REPUBLICAN,Unresolved Write-In,0,0,0,0
Tuolumne,999503,State Assembly,5,REPUBLICAN,Unresolved Write-In,0,0,0,0
Tuolumne,100003,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,LAURA LESLIE KRIEG,332,272,60,211
Tuolumne,100004,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,LAURA LESLIE KRIEG,266,238,28,176
Tuolumne,101006,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,LAURA LESLIE KRIEG,261,214,47,163
Tuolumne,101007,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,LAURA LESLIE KRIEG,455,376,79,270
Tuolumne,101008,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,LAURA LESLIE KRIEG,281,227,54,157
Tuolumne,101009,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,LAURA LESLIE KRIEG,266,204,62,153
Tuolumne,200010,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,LAURA LESLIE KRIEG,249,208,41,175
Tuolumne,200012,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,LAURA LESLIE KRIEG,498,422,76,330
Tuolumne,200015,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,LAURA LESLIE KRIEG,504,437,67,356
Tuolumne,200016,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,LAURA LESLIE KRIEG,373,304,69,251
Tuolumne,200017,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,LAURA LESLIE KRIEG,313,251,62,198
Tuolumne,300018,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,LAURA LESLIE KRIEG,343,302,41,218
Tuolumne,300021,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,LAURA LESLIE KRIEG,627,392,235,357
Tuolumne,300022,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,LAURA LESLIE KRIEG,780,542,238,495
Tuolumne,300024,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,LAURA LESLIE KRIEG,279,175,104,161
Tuolumne,300025,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,LAURA LESLIE KRIEG,253,198,55,150
Tuolumne,400028,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,LAURA LESLIE KRIEG,236,207,29,166
Tuolumne,400029,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,LAURA LESLIE KRIEG,231,200,31,173
Tuolumne,400030,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,LAURA LESLIE KRIEG,440,342,98,341
Tuolumne,400032,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,LAURA LESLIE KRIEG,509,372,137,366
Tuolumne,400034,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,LAURA LESLIE KRIEG,151,118,33,94
Tuolumne,400035,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,LAURA LESLIE KRIEG,307,274,33,270
Tuolumne,500037,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,LAURA LESLIE KRIEG,356,302,54,224
Tuolumne,500038,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,LAURA LESLIE KRIEG,695,626,69,456
Tuolumne,500041,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,LAURA LESLIE KRIEG,444,326,118,295
Tuolumne,500042,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,LAURA LESLIE KRIEG,417,354,63,313
Tuolumne,500043,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,LAURA LESLIE KRIEG,354,298,56,239
Tuolumne,999101,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,LAURA LESLIE KRIEG,81,67,14,50
Tuolumne,999102,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,LAURA LESLIE KRIEG,35,33,2,32
Tuolumne,999103,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,LAURA LESLIE KRIEG,58,50,8,36
Tuolumne,999104,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,LAURA LESLIE KRIEG,21,19,2,10
Tuolumne,999105,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,LAURA LESLIE KRIEG,70,65,5,51
Tuolumne,999106,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,LAURA LESLIE KRIEG,10,9,1,5
Tuolumne,999107,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,LAURA LESLIE KRIEG,104,92,12,80
Tuolumne,999108,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,LAURA LESLIE KRIEG,100,84,16,66
Tuolumne,999109,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,LAURA LESLIE KRIEG,132,119,13,83
Tuolumne,999117,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,LAURA LESLIE KRIEG,10,8,2,8
Tuolumne,999118,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,LAURA LESLIE KRIEG,92,81,11,70
Tuolumne,999201,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,LAURA LESLIE KRIEG,34,31,3,29
Tuolumne,999202,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,LAURA LESLIE KRIEG,83,75,8,65
Tuolumne,999203,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,LAURA LESLIE KRIEG,35,33,2,31
Tuolumne,999204,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,LAURA LESLIE KRIEG,33,29,4,19
Tuolumne,999205,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,LAURA LESLIE KRIEG,79,72,7,53
Tuolumne,999206,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,LAURA LESLIE KRIEG,163,142,21,120
Tuolumne,999207,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,LAURA LESLIE KRIEG,55,42,13,38
Tuolumne,999208,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,LAURA LESLIE KRIEG,294,249,45,225
Tuolumne,999301,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,LAURA LESLIE KRIEG,18,11,7,10
Tuolumne,999302,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,LAURA LESLIE KRIEG,36,26,10,24
Tuolumne,999303,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,LAURA LESLIE KRIEG,62,58,4,52
Tuolumne,999304,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,LAURA LESLIE KRIEG,106,96,10,85
Tuolumne,999305,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,LAURA LESLIE KRIEG,68,53,15,44
Tuolumne,999306,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,LAURA LESLIE KRIEG,92,78,14,70
Tuolumne,999307,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,LAURA LESLIE KRIEG,35,29,6,27
Tuolumne,999308,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,LAURA LESLIE KRIEG,61,43,18,36
Tuolumne,999309,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,LAURA LESLIE KRIEG,66,62,4,52
Tuolumne,999401,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,LAURA LESLIE KRIEG,43,31,12,26
Tuolumne,999402,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,LAURA LESLIE KRIEG,75,68,7,68
Tuolumne,999403,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,LAURA LESLIE KRIEG,23,17,6,16
Tuolumne,999404,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,LAURA LESLIE KRIEG,68,44,24,44
Tuolumne,999405,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,LAURA LESLIE KRIEG,117,87,30,83
Tuolumne,999406,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,LAURA LESLIE KRIEG,68,51,17,46
Tuolumne,999407,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,LAURA LESLIE KRIEG,57,40,17,38
Tuolumne,999408,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,LAURA LESLIE KRIEG,86,83,3,66
Tuolumne,999409,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,LAURA LESLIE KRIEG,46,44,2,35
Tuolumne,999410,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,LAURA LESLIE KRIEG,14,13,1,11
Tuolumne,999411,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,LAURA LESLIE KRIEG,80,64,16,52
Tuolumne,999412,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,LAURA LESLIE KRIEG,63,55,8,46
Tuolumne,999413,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,LAURA LESLIE KRIEG,23,19,4,16
Tuolumne,999414,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,LAURA LESLIE KRIEG,226,185,41,149
Tuolumne,999415,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,LAURA LESLIE KRIEG,131,119,12,107
Tuolumne,999501,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,LAURA LESLIE KRIEG,54,49,5,47
Tuolumne,999502,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,LAURA LESLIE KRIEG,208,162,46,148
Tuolumne,999503,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,LAURA LESLIE KRIEG,184,155,29,142
Tuolumne,100003,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,DAVID CARL BEYERSDORF,125,109,16,85
Tuolumne,100004,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,DAVID CARL BEYERSDORF,198,179,19,123
Tuolumne,101006,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,DAVID CARL BEYERSDORF,169,132,37,97
Tuolumne,101007,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,DAVID CARL BEYERSDORF,277,214,63,150
Tuolumne,101008,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,DAVID CARL BEYERSDORF,133,111,22,93
Tuolumne,101009,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,DAVID CARL BEYERSDORF,188,142,46,93
Tuolumne,200010,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,DAVID CARL BEYERSDORF,157,125,32,106
Tuolumne,200012,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,DAVID CARL BEYERSDORF,238,190,48,168
Tuolumne,200015,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,DAVID CARL BEYERSDORF,252,210,42,170
Tuolumne,200016,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,DAVID CARL BEYERSDORF,128,88,40,73
Tuolumne,200017,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,DAVID CARL BEYERSDORF,108,97,11,69
Tuolumne,300018,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,DAVID CARL BEYERSDORF,126,114,12,87
Tuolumne,300021,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,DAVID CARL BEYERSDORF,309,208,101,182
Tuolumne,300022,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,DAVID CARL BEYERSDORF,285,208,77,191
Tuolumne,300024,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,DAVID CARL BEYERSDORF,137,86,51,71
Tuolumne,300025,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,DAVID CARL BEYERSDORF,67,48,19,38
Tuolumne,400028,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,DAVID CARL BEYERSDORF,90,73,17,59
Tuolumne,400029,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,DAVID CARL BEYERSDORF,119,107,12,84
Tuolumne,400030,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,DAVID CARL BEYERSDORF,109,70,39,69
Tuolumne,400032,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,DAVID CARL BEYERSDORF,155,112,43,111
Tuolumne,400034,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,DAVID CARL BEYERSDORF,66,54,12,40
Tuolumne,400035,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,DAVID CARL BEYERSDORF,102,99,3,99
Tuolumne,500037,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,DAVID CARL BEYERSDORF,149,116,33,84
Tuolumne,500038,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,DAVID CARL BEYERSDORF,301,266,35,187
Tuolumne,500041,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,DAVID CARL BEYERSDORF,264,189,75,166
Tuolumne,500042,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,DAVID CARL BEYERSDORF,188,140,48,114
Tuolumne,500043,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,DAVID CARL BEYERSDORF,190,150,40,122
Tuolumne,999101,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,DAVID CARL BEYERSDORF,58,49,9,38
Tuolumne,999102,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,DAVID CARL BEYERSDORF,19,18,1,17
Tuolumne,999103,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,DAVID CARL BEYERSDORF,20,16,4,9
Tuolumne,999104,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,DAVID CARL BEYERSDORF,8,4,4,4
Tuolumne,999105,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,DAVID CARL BEYERSDORF,43,29,14,17
Tuolumne,999106,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,DAVID CARL BEYERSDORF,3,3,0,2
Tuolumne,999107,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,DAVID CARL BEYERSDORF,37,34,3,26
Tuolumne,999108,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,DAVID CARL BEYERSDORF,37,36,1,27
Tuolumne,999109,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,DAVID CARL BEYERSDORF,56,46,10,36
Tuolumne,999117,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,DAVID CARL BEYERSDORF,8,5,3,1
Tuolumne,999118,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,DAVID CARL BEYERSDORF,32,27,5,24
Tuolumne,999201,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,DAVID CARL BEYERSDORF,21,17,4,15
Tuolumne,999202,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,DAVID CARL BEYERSDORF,36,27,9,22
Tuolumne,999203,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,DAVID CARL BEYERSDORF,7,7,0,5
Tuolumne,999204,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,DAVID CARL BEYERSDORF,26,24,2,16
Tuolumne,999205,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,DAVID CARL BEYERSDORF,42,39,3,28
Tuolumne,999206,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,DAVID CARL BEYERSDORF,73,63,10,51
Tuolumne,999207,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,DAVID CARL BEYERSDORF,19,15,4,15
Tuolumne,999208,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,DAVID CARL BEYERSDORF,115,92,23,82
Tuolumne,999301,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,DAVID CARL BEYERSDORF,5,5,0,3
Tuolumne,999302,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,DAVID CARL BEYERSDORF,14,12,2,9
Tuolumne,999303,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,DAVID CARL BEYERSDORF,22,22,0,16
Tuolumne,999304,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,DAVID CARL BEYERSDORF,39,28,11,22
Tuolumne,999305,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,DAVID CARL BEYERSDORF,21,12,9,11
Tuolumne,999306,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,DAVID CARL BEYERSDORF,42,31,11,20
Tuolumne,999307,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,DAVID CARL BEYERSDORF,29,24,5,23
Tuolumne,999308,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,DAVID CARL BEYERSDORF,27,19,8,16
Tuolumne,999309,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,DAVID CARL BEYERSDORF,24,21,3,15
Tuolumne,999401,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,DAVID CARL BEYERSDORF,15,13,2,12
Tuolumne,999402,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,DAVID CARL BEYERSDORF,21,18,3,18
Tuolumne,999403,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,DAVID CARL BEYERSDORF,14,11,3,11
Tuolumne,999404,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,DAVID CARL BEYERSDORF,20,15,5,15
Tuolumne,999405,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,DAVID CARL BEYERSDORF,51,36,15,36
Tuolumne,999406,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,DAVID CARL BEYERSDORF,25,21,4,18
Tuolumne,999407,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,DAVID CARL BEYERSDORF,23,15,8,13
Tuolumne,999408,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,DAVID CARL BEYERSDORF,42,36,6,30
Tuolumne,999409,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,DAVID CARL BEYERSDORF,21,16,5,15
Tuolumne,999410,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,DAVID CARL BEYERSDORF,1,1,0,1
Tuolumne,999411,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,DAVID CARL BEYERSDORF,57,52,5,38
Tuolumne,999412,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,DAVID CARL BEYERSDORF,32,30,2,26
Tuolumne,999413,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,DAVID CARL BEYERSDORF,13,11,2,8
Tuolumne,999414,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,DAVID CARL BEYERSDORF,93,76,17,67
Tuolumne,999415,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,DAVID CARL BEYERSDORF,53,49,4,43
Tuolumne,999501,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,DAVID CARL BEYERSDORF,31,27,4,27
Tuolumne,999502,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,DAVID CARL BEYERSDORF,124,97,27,87
Tuolumne,999503,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,DAVID CARL BEYERSDORF,119,87,32,77
Tuolumne,100003,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,Unresolved Write-In,0,0,0,0
Tuolumne,100004,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,Unresolved Write-In,0,0,0,0
Tuolumne,101006,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,Unresolved Write-In,0,0,0,0
Tuolumne,101007,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,Unresolved Write-In,0,0,0,0
Tuolumne,101008,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,Unresolved Write-In,0,0,0,0
Tuolumne,101009,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,Unresolved Write-In,0,0,0,0
Tuolumne,200010,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,Unresolved Write-In,0,0,0,0
