county,precinct,office,district,party,candidate,votes,absentee,early_voting,election_day,mail
Imperial,483021,President,,AI,"ROQUE ""ROCKY"" DE LA FUENTE GUERRA",4,1,0,3,0
Imperial,483021,President,,DEM,JOSEPH R. BIDEN,364,227,2,135,0
Imperial,483021,President,,GRN,HOWIE HAWKINS,5,3,0,2,0
Imperial,483021,President,,LIB,JO JORGENSEN,3,1,0,2,0
Imperial,483021,President,,PF,GLORIA LA RIVA,5,5,0,0,0
Imperial,483021,President,,REP,DONALD J. TRUMP,336,169,1,166,0
Imperial,511127,President,,,Times Cast,718,224,210,284,0
Imperial,511127,President,,,Total Votes,708,218,209,281,0
Imperial,511127,President,,,Write-in,0,0,0,0,0
Imperial,511127,President,,AI,"ROQUE ""ROCKY"" DE LA FUENTE GUERRA",4,0,2,2,0
Imperial,511127,President,,DEM,JOSEPH R. BIDEN,519,174,156,189,0
Imperial,511127,President,,GRN,HOWIE HAWKINS,5,1,3,1,0
Imperial,511127,President,,LIB,JO JORGENSEN,5,0,2,3,0
Imperial,511127,President,,PF,GLORIA LA RIVA,1,0,1,0,0
Imperial,511127,President,,REP,DONALD J. TRUMP,174,43,45,86,0
Imperial,511129,President,,,Times Cast,1483,674,334,475,0
Imperial,511129,President,,,Total Votes,1458,667,326,465,0
Imperial,511129,President,,,Write-in,1,1,0,0,0
Imperial,511129,President,,AI,"ROQUE ""ROCKY"" DE LA FUENTE GUERRA",9,4,1,4,0
Imperial,511129,President,,DEM,JOSEPH R. BIDEN,1048,487,263,298,0
Imperial,511129,President,,GRN,HOWIE HAWKINS,7,4,0,3,0
Imperial,511129,President,,LIB,JO JORGENSEN,8,3,0,5,0
Imperial,511129,President,,PF,GLORIA LA RIVA,4,3,0,1,0
Imperial,511129,President,,REP,DONALD J. TRUMP,381,165,62,154,0
Imperial,521042,President,,,Times Cast,1565,954,29,582,0
Imperial,521042,President,,,Total Votes,1549,949,29,571,0
Imperial,521042,President,,,Write-in,0,0,0,0,0
Imperial,521042,President,,AI,"ROQUE ""ROCKY"" DE LA FUENTE GUERRA",5,1,0,4,0
Imperial,521042,President,,DEM,JOSEPH R. BIDEN,1057,691,22,344,0
Imperial,521042,President,,GRN,HOWIE HAWKINS,9,7,0,2,0
Imperial,521042,President,,LIB,JO JORGENSEN,4,2,0,2,0
Imperial,521042,President,,PF,GLORIA LA RIVA,13,7,0,6,0
Imperial,521042,President,,REP,DONALD J. TRUMP,461,241,7,213,0
Imperial,545209,President,,,Times Cast,283,170,13,100,0
Imperial,545209,President,,,Total Votes,281,169,13,99,0
Imperial,545209,President,,,Write-in,0,0,0,0,0
Imperial,545209,President,,AI,"ROQUE ""ROCKY"" DE LA FUENTE GUERRA",0,0,0,0,0
Imperial,545209,President,,DEM,JOSEPH R. BIDEN,214,131,11,72,0
Imperial,545209,President,,GRN,HOWIE HAWKINS,0,0,0,0,0
Imperial,545209,President,,LIB,JO JORGENSEN,0,0,0,0,0
Imperial,545209,President,,PF,GLORIA LA RIVA,3,0,0,3,0
Imperial,545209,President,,REP,DONALD J. TRUMP,64,38,2,24,0
Imperial,545210,President,,,Times Cast,871,478,38,354,1
Imperial,545210,President,,,Total Votes,855,465,38,351,1
Imperial,545210,President,,,Write-in,0,0,0,0,0
Imperial,545210,President,,AI,"ROQUE ""ROCKY"" DE LA FUENTE GUERRA",3,1,0,2,0
Imperial,545210,President,,DEM,JOSEPH R. BIDEN,624,363,29,232,0
Imperial,545210,President,,GRN,HOWIE HAWKINS,2,1,0,1,0
Imperial,545210,President,,LIB,JO JORGENSEN,9,4,2,3,0
Imperial,545210,President,,PF,GLORIA LA RIVA,3,2,0,1,0
Imperial,545210,President,,REP,DONALD J. TRUMP,214,94,7,112,1
Imperial,547239,President,,,Times Cast,755,437,34,284,0
Imperial,547239,President,,,Total Votes,745,431,34,280,0
Imperial,547239,President,,,Write-in,0,0,0,0,0
Imperial,547239,President,,AI,"ROQUE ""ROCKY"" DE LA FUENTE GUERRA",1,0,0,1,0
Imperial,547239,President,,DEM,JOSEPH R. BIDEN,424,280,12,132,0
Imperial,547239,President,,GRN,HOWIE HAWKINS,1,1,0,0,0
Imperial,547239,President,,LIB,JO JORGENSEN,2,2,0,0,0
Imperial,547239,President,,PF,GLORIA LA RIVA,1,0,0,1,0
Imperial,547239,President,,REP,DONALD J. TRUMP,316,148,22,146,0
Imperial,554021,President,,,Times Cast,1046,595,48,401,2
Imperial,554021,President,,,Total Votes,1033,586,48,397,2
Imperial,554021,President,,,Write-in,0,0,0,0,0
Imperial,554021,President,,AI,"ROQUE ""ROCKY"" DE LA FUENTE GUERRA",5,4,1,0,0
Imperial,554021,President,,DEM,JOSEPH R. BIDEN,655,407,25,221,2
Imperial,554021,President,,GRN,HOWIE HAWKINS,4,1,0,3,0
Imperial,554021,President,,LIB,JO JORGENSEN,5,1,0,4,0
Imperial,554021,President,,PF,GLORIA LA RIVA,1,1,0,0,0
Imperial,554021,President,,REP,DONALD J. TRUMP,363,172,22,169,0
Imperial,554023,President,,,Times Cast,854,468,43,343,0
Imperial,554023,President,,,Total Votes,850,465,43,342,0
Imperial,554023,President,,,Write-in,0,0,0,0,0
Imperial,554023,President,,AI,"ROQUE ""ROCKY"" DE LA FUENTE GUERRA",8,7,0,1,0
Imperial,554023,President,,DEM,JOSEPH R. BIDEN,485,278,24,183,0
Imperial,554023,President,,GRN,HOWIE HAWKINS,1,0,0,1,0
Imperial,554023,President,,LIB,JO JORGENSEN,6,2,0,4,0
Imperial,554023,President,,PF,GLORIA LA RIVA,1,0,0,1,0
Imperial,554023,President,,REP,DONALD J. TRUMP,349,178,19,152,0
Imperial,584020,President,,,Times Cast,771,404,52,315,0
Imperial,584020,President,,,Total Votes,761,402,51,308,0
Imperial,584020,President,,,Write-in,0,0,0,0,0
Imperial,584020,President,,AI,"ROQUE ""ROCKY"" DE LA FUENTE GUERRA",2,0,0,2,0
Imperial,584020,President,,DEM,JOSEPH R. BIDEN,281,175,14,92,0
Imperial,584020,President,,GRN,HOWIE HAWKINS,2,0,0,2,0
Imperial,584020,President,,LIB,JO JORGENSEN,6,1,3,2,0
Imperial,584020,President,,PF,GLORIA LA RIVA,3,1,0,2,0
Imperial,584020,President,,REP,DONALD J. TRUMP,467,225,34,208,0
Imperial,586008,President,,,Times Cast,199,79,1,119,0
Imperial,586008,President,,,Total Votes,197,78,1,118,0
Imperial,586008,President,,,Write-in,0,0,0,0,0
Imperial,586008,President,,AI,"ROQUE ""ROCKY"" DE LA FUENTE GUERRA",1,0,0,1,0
Imperial,586008,President,,DEM,JOSEPH R. BIDEN,146,55,0,91,0
Imperial,586008,President,,GRN,HOWIE HAWKINS,1,0,0,1,0
Imperial,586008,President,,LIB,JO JORGENSEN,1,1,0,0,0
Imperial,586008,President,,PF,GLORIA LA RIVA,2,0,0,2,0
Imperial,586008,President,,REP,DONALD J. TRUMP,46,22,1,23,0
Imperial,588260,President,,,Times Cast,314,196,17,101,0
Imperial,588260,President,,,Total Votes,313,195,17,101,0
Imperial,588260,President,,,Write-in,0,0,0,0,0
Imperial,588260,President,,AI,"ROQUE ""ROCKY"" DE LA FUENTE GUERRA",1,1,0,0,0
Imperial,588260,President,,DEM,JOSEPH R. BIDEN,172,115,12,45,0
Imperial,588260,President,,GRN,HOWIE HAWKINS,4,3,0,1,0
Imperial,588260,President,,LIB,JO JORGENSEN,0,0,0,0,0
Imperial,588260,President,,PF,GLORIA LA RIVA,2,1,0,1,0
Imperial,588260,President,,REP,DONALD J. TRUMP,134,75,5,54,0
Imperial,121009MB,President,,,Times Cast,151,6,2,11,132
Imperial,121009MB,President,,,Total Votes,149,6,2,11,130
Imperial,121009MB,President,,,Write-in,0,0,0,0,0
Imperial,121009MB,President,,AI,"ROQUE ""ROCKY"" DE LA FUENTE GUERRA",1,0,0,1,0
Imperial,121009MB,President,,DEM,JOSEPH R. BIDEN,103,5,1,6,91
Imperial,121009MB,President,,GRN,HOWIE HAWKINS,4,0,0,0,4
Imperial,121009MB,President,,LIB,JO JORGENSEN,0,0,0,0,0
Imperial,121009MB,President,,PF,GLORIA LA RIVA,0,0,0,0,0
Imperial,121009MB,President,,REP,DONALD J. TRUMP,41,1,1,4,35
Imperial,121015MB,President,,,Times Cast,134,6,4,13,111
Imperial,121015MB,President,,,Total Votes,132,6,4,13,109
Imperial,121015MB,President,,,Write-in,0,0,0,0,0
Imperial,121015MB,President,,AI,"ROQUE ""ROCKY"" DE LA FUENTE GUERRA",2,0,0,0,2
Imperial,121015MB,President,,DEM,JOSEPH R. BIDEN,84,3,1,6,74
Imperial,121015MB,President,,GRN,HOWIE HAWKINS,1,0,0,0,1
Imperial,121015MB,President,,LIB,JO JORGENSEN,2,0,0,0,2
Imperial,121015MB,President,,PF,GLORIA LA RIVA,0,0,0,0,0
Imperial,121015MB,President,,REP,DONALD J. TRUMP,43,3,3,7,30
Imperial,121021MB,President,,,Times Cast,42,0,1,0,41
Imperial,121021MB,President,,,Total Votes,41,0,1,0,40
Imperial,121021MB,President,,,Write-in,0,0,0,0,0
Imperial,121021MB,President,,AI,"ROQUE ""ROCKY"" DE LA FUENTE GUERRA",0,0,0,0,0
Imperial,121021MB,President,,DEM,JOSEPH R. BIDEN,31,0,1,0,30
Imperial,121021MB,President,,GRN,HOWIE HAWKINS,0,0,0,0,0
Imperial,121021MB,President,,LIB,JO JORGENSEN,1,0,0,0,1
Imperial,121021MB,President,,PF,GLORIA LA RIVA,1,0,0,0,1
Imperial,121021MB,President,,REP,DONALD J. TRUMP,8,0,0,0,8
Imperial,121022MB,President,,,Times Cast,0,0,0,0,0
Imperial,121022MB,President,,,Total Votes,0,0,0,0,0
Imperial,121022MB,President,,,Write-in,0,0,0,0,0
Imperial,121022MB,President,,AI,"ROQUE ""ROCKY"" DE LA FUENTE GUERRA",0,0,0,0,0
Imperial,121022MB,President,,DEM,JOSEPH R. BIDEN,0,0,0,0,0
Imperial,121022MB,President,,GRN,HOWIE HAWKINS,0,0,0,0,0
Imperial,121022MB,President,,LIB,JO JORGENSEN,0,0,0,0,0
Imperial,121022MB,President,,PF,GLORIA LA RIVA,0,0,0,0,0
Imperial,121022MB,President,,REP,DONALD J. TRUMP,0,0,0,0,0
Imperial,181001MB,President,,,Times Cast,19,2,0,0,17
Imperial,181001MB,President,,,Total Votes,18,2,0,0,16
Imperial,181001MB,President,,,Write-in,0,0,0,0,0
Imperial,181001MB,President,,AI,"ROQUE ""ROCKY"" DE LA FUENTE GUERRA",0,0,0,0,0
Imperial,181001MB,President,,DEM,JOSEPH R. BIDEN,12,2,0,0,10
Imperial,181001MB,President,,GRN,HOWIE HAWKINS,0,0,0,0,0
Imperial,181001MB,President,,LIB,JO JORGENSEN,0,0,0,0,0
Imperial,181001MB,President,,PF,GLORIA LA RIVA,0,0,0,0,0
Imperial,181001MB,President,,REP,DONALD J. TRUMP,6,0,0,0,6
Imperial,181002MB,President,,,Times Cast,74,0,3,9,62
Imperial,181002MB,President,,,Total Votes,74,0,3,9,62
Imperial,181002MB,President,,,Write-in,0,0,0,0,0
Imperial,181002MB,President,,AI,"ROQUE ""ROCKY"" DE LA FUENTE GUERRA",0,0,0,0,0
Imperial,181002MB,President,,DEM,JOSEPH R. BIDEN,51,0,3,7,41
Imperial,181002MB,President,,GRN,HOWIE HAWKINS,0,0,0,0,0
Imperial,181002MB,President,,LIB,JO JORGENSEN,0,0,0,0,0
Imperial,181002MB,President,,PF,GLORIA LA RIVA,0,0,0,0,0
Imperial,181002MB,President,,REP,DONALD J. TRUMP,23,0,0,2,21
Imperial,181066MB,President,,,Times Cast,17,0,2,1,14
Imperial,181066MB,President,,,Total Votes,17,0,2,1,14
Imperial,181066MB,President,,,Write-in,0,0,0,0,0
Imperial,181066MB,President,,AI,"ROQUE ""ROCKY"" DE LA FUENTE GUERRA",0,0,0,0,0
Imperial,181066MB,President,,DEM,JOSEPH R. BIDEN,14,0,2,1,11
Imperial,181066MB,President,,GRN,HOWIE HAWKINS,0,0,0,0,0
Imperial,181066MB,President,,LIB,JO JORGENSEN,0,0,0,0,0
Imperial,181066MB,President,,PF,GLORIA LA RIVA,0,0,0,0,0
Imperial,181066MB,President,,REP,DONALD J. TRUMP,3,0,0,0,3
Imperial,184003MB,President,,,Times Cast,23,0,0,0,23
Imperial,184003MB,President,,,Total Votes,23,0,0,0,23
Imperial,184003MB,President,,,Write-in,0,0,0,0,0
Imperial,184003MB,President,,AI,"ROQUE ""ROCKY"" DE LA FUENTE GUERRA",0,0,0,0,0
Imperial,184003MB,President,,DEM,JOSEPH R. BIDEN,5,0,0,0,5
Imperial,184003MB,President,,GRN,HOWIE HAWKINS,0,0,0,0,0
Imperial,184003MB,President,,LIB,JO JORGENSEN,1,0,0,0,1
Imperial,184003MB,President,,PF,GLORIA LA RIVA,0,0,0,0,0
Imperial,184003MB,President,,REP,DONALD J. TRUMP,17,0,0,0,17
Imperial,186005MB,President,,,Times Cast,85,3,1,7,74
Imperial,186005MB,President,,,Total Votes,85,3,1,7,74
Imperial,186005MB,President,,,Write-in,0,0,0,0,0
Imperial,186005MB,President,,AI,"ROQUE ""ROCKY"" DE LA FUENTE GUERRA",0,0,0,0,0
Imperial,186005MB,President,,DEM,JOSEPH R. BIDEN,58,3,0,6,49
Imperial,186005MB,President,,GRN,HOWIE HAWKINS,0,0,0,0,0
Imperial,186005MB,President,,LIB,JO JORGENSEN,1,0,0,0,1
Imperial,186005MB,President,,PF,GLORIA LA RIVA,0,0,0,0,0
Imperial,186005MB,President,,REP,DONALD J. TRUMP,26,0,1,1,24
Imperial,186006MB,President,,,Times Cast,27,3,0,5,19
Imperial,186006MB,President,,,Total Votes,27,3,0,5,19
Imperial,186006MB,President,,,Write-in,0,0,0,0,0
Imperial,186006MB,President,,AI,"ROQUE ""ROCKY"" DE LA FUENTE GUERRA",0,0,0,0,0
Imperial,186006MB,President,,DEM,JOSEPH R. BIDEN,17,3,0,4,10
Imperial,186006MB,President,,GRN,HOWIE HAWKINS,0,0,0,0,0
Imperial,186006MB,President,,LIB,JO JORGENSEN,0,0,0,0,0
Imperial,186006MB,President,,PF,GLORIA LA RIVA,0,0,0,0,0
Imperial,186006MB,President,,REP,DONALD J. TRUMP,10,0,0,1,9
Imperial,186007MB,President,,,Times Cast,13,1,0,3,9
Imperial,186007MB,President,,,Total Votes,13,1,0,3,9
Imperial,186007MB,President,,,Write-in,0,0,0,0,0
Imperial,186007MB,President,,AI,"ROQUE ""ROCKY"" DE LA FUENTE GUERRA",2,1,0,0,1
Imperial,186007MB,President,,DEM,JOSEPH R. BIDEN,7,0,0,3,4
Imperial,186007MB,President,,GRN,HOWIE HAWKINS,0,0,0,0,0
Imperial,186007MB,President,,LIB,JO JORGENSEN,0,0,0,0,0
Imperial,186007MB,President,,PF,GLORIA LA RIVA,1,0,0,0,1
Imperial,186007MB,President,,REP,DONALD J. TRUMP,3,0,0,0,3
Imperial,186067MB,President,,,Times Cast,0,0,0,0,0
Imperial,186067MB,President,,,Total Votes,0,0,0,0,0
Imperial,186067MB,President,,,Write-in,0,0,0,0,0
Imperial,186067MB,President,,AI,"ROQUE ""ROCKY"" DE LA FUENTE GUERRA",0,0,0,0,0
Imperial,186067MB,President,,DEM,JOSEPH R. BIDEN,0,0,0,0,0
Imperial,186067MB,President,,GRN,HOWIE HAWKINS,0,0,0,0,0
Imperial,186067MB,President,,LIB,JO JORGENSEN,0,0,0,0,0
Imperial,186067MB,President,,PF,GLORIA LA RIVA,0,0,0,0,0
Imperial,186067MB,President,,REP,DONALD J. TRUMP,0,0,0,0,0
Imperial,245225MB,President,,,Times Cast,229,3,5,9,212
Imperial,245225MB,President,,,Total Votes,226,3,5,9,209
Imperial,245225MB,President,,,Write-in,0,0,0,0,0
Imperial,245225MB,President,,AI,"ROQUE ""ROCKY"" DE LA FUENTE GUERRA",2,0,0,0,2
Imperial,245225MB,President,,DEM,JOSEPH R. BIDEN,139,1,3,4,131
Imperial,245225MB,President,,GRN,HOWIE HAWKINS,2,0,0,0,2
Imperial,245225MB,President,,LIB,JO JORGENSEN,1,0,0,0,1
Imperial,245225MB,President,,PF,GLORIA LA RIVA,0,0,0,0,0
Imperial,245225MB,President,,REP,DONALD J. TRUMP,82,2,2,5,73
Imperial,281011MB,President,,,Times Cast,11,1,0,4,6
Imperial,281011MB,President,,,Total Votes,11,1,0,4,6
Imperial,281011MB,President,,,Write-in,0,0,0,0,0
Imperial,281011MB,President,,AI,"ROQUE ""ROCKY"" DE LA FUENTE GUERRA",0,0,0,0,0
Imperial,281011MB,President,,DEM,JOSEPH R. BIDEN,5,1,0,0,4
Imperial,281011MB,President,,GRN,HOWIE HAWKINS,0,0,0,0,0
Imperial,281011MB,President,,LIB,JO JORGENSEN,0,0,0,0,0
Imperial,281011MB,President,,PF,GLORIA LA RIVA,0,0,0,0,0
Imperial,281011MB,President,,REP,DONALD J. TRUMP,6,0,0,4,2
Imperial,281045MB,President,,,Times Cast,16,0,0,2,14
Imperial,281045MB,President,,,Total Votes,16,0,0,2,14
Imperial,281045MB,President,,,Write-in,0,0,0,0,0
Imperial,281045MB,President,,AI,"ROQUE ""ROCKY"" DE LA FUENTE GUERRA",0,0,0,0,0
Imperial,281045MB,President,,DEM,JOSEPH R. BIDEN,13,0,0,2,11
Imperial,281045MB,President,,GRN,HOWIE HAWKINS,0,0,0,0,0
Imperial,281045MB,President,,LIB,JO JORGENSEN,0,0,0,0,0
Imperial,281045MB,President,,PF,GLORIA LA RIVA,0,0,0,0,0
Imperial,281045MB,President,,REP,DONALD J. TRUMP,3,0,0,0,3
Imperial,285001MB,President,,,Times Cast,39,1,2,1,35
Imperial,285001MB,President,,,Total Votes,38,1,2,1,34
Imperial,285001MB,President,,,Write-in,0,0,0,0,0
Imperial,285001MB,President,,AI,"ROQUE ""ROCKY"" DE LA FUENTE GUERRA",0,0,0,0,0
Imperial,285001MB,President,,DEM,JOSEPH R. BIDEN,18,1,0,0,17
Imperial,285001MB,President,,GRN,HOWIE HAWKINS,2,0,0,0,2
Imperial,285001MB,President,,LIB,JO JORGENSEN,0,0,0,0,0
Imperial,285001MB,President,,PF,GLORIA LA RIVA,0,0,0,0,0
Imperial,285001MB,President,,REP,DONALD J. TRUMP,18,0,2,1,15
Imperial,285002MB,President,,,Times Cast,0,0,0,0,0
Imperial,285002MB,President,,,Total Votes,0,0,0,0,0
Imperial,285002MB,President,,,Write-in,0,0,0,0,0
Imperial,285002MB,President,,AI,"ROQUE ""ROCKY"" DE LA FUENTE GUERRA",0,0,0,0,0
Imperial,285002MB,President,,DEM,JOSEPH R. BIDEN,0,0,0,0,0
Imperial,285002MB,President,,GRN,HOWIE HAWKINS,0,0,0,0,0
Imperial,285002MB,President,,LIB,JO JORGENSEN,0,0,0,0,0
Imperial,285002MB,President,,PF,GLORIA LA RIVA,0,0,0,0,0
Imperial,285002MB,President,,REP,DONALD J. TRUMP,0,0,0,0,0
Imperial,285004MB,President,,,Times Cast,12,1,0,1,10
Imperial,285004MB,President,,,Total Votes,12,1,0,1,10
Imperial,285004MB,President,,,Write-in,0,0,0,0,0
Imperial,285004MB,President,,AI,"ROQUE ""ROCKY"" DE LA FUENTE GUERRA",0,0,0,0,0
Imperial,285004MB,President,,DEM,JOSEPH R. BIDEN,0,0,0,0,0
Imperial,285004MB,President,,GRN,HOWIE HAWKINS,0,0,0,0,0
Imperial,285004MB,President,,LIB,JO JORGENSEN,0,0,0,0,0
Imperial,285004MB,President,,PF,GLORIA LA RIVA,0,0,0,0,0
Imperial,285004MB,President,,REP,DONALD J. TRUMP,12,1,0,1,10
Imperial,285006MB,President,,,Times Cast,0,0,0,0,0
Imperial,285006MB,President,,,Total Votes,0,0,0,0,0
Imperial,285006MB,President,,,Write-in,0,0,0,0,0
Imperial,285006MB,President,,AI,"ROQUE ""ROCKY"" DE LA FUENTE GUERRA",0,0,0,0,0
Imperial,285006MB,President,,DEM,JOSEPH R. BIDEN,0,0,0,0,0
Imperial,285006MB,President,,GRN,HOWIE HAWKINS,0,0,0,0,0
Imperial,285006MB,President,,LIB,JO JORGENSEN,0,0,0,0,0
Imperial,285006MB,President,,PF,GLORIA LA RIVA,0,0,0,0,0
Imperial,285006MB,President,,REP,DONALD J. TRUMP,0,0,0,0,0
Imperial,285007MB,President,,,Times Cast,0,0,0,0,0
Imperial,285007MB,President,,,Total Votes,0,0,0,0,0
Imperial,285007MB,President,,,Write-in,0,0,0,0,0
Imperial,285007MB,President,,AI,"ROQUE ""ROCKY"" DE LA FUENTE GUERRA",0,0,0,0,0
Imperial,285007MB,President,,DEM,JOSEPH R. BIDEN,0,0,0,0,0
Imperial,285007MB,President,,GRN,HOWIE HAWKINS,0,0,0,0,0
Imperial,285007MB,President,,LIB,JO JORGENSEN,0,0,0,0,0
Imperial,285007MB,President,,PF,GLORIA LA RIVA,0,0,0,0,0
Imperial,285007MB,President,,REP,DONALD J. TRUMP,0,0,0,0,0
Imperial,285033MB,President,,,Times Cast,115,3,8,1,103
Imperial,285033MB,President,,,Total Votes,115,3,8,1,103
Imperial,285033MB,President,,,Write-in,0,0,0,0,0
Imperial,285033MB,President,,AI,"ROQUE ""ROCKY"" DE LA FUENTE GUERRA",0,0,0,0,0
Imperial,285033MB,President,,DEM,JOSEPH R. BIDEN,41,1,1,0,39
Imperial,285033MB,President,,GRN,HOWIE HAWKINS,0,0,0,0,0
Imperial,285033MB,President,,LIB,JO JORGENSEN,0,0,0,0,0
Imperial,285033MB,President,,PF,GLORIA LA RIVA,1,1,0,0,0
Imperial,285033MB,President,,REP,DONALD J. TRUMP,73,1,7,1,64
Imperial,285042MB,President,,,Times Cast,0,0,0,0,0
Imperial,285042MB,President,,,Total Votes,0,0,0,0,0
Imperial,285042MB,President,,,Write-in,0,0,0,0,0
Imperial,285042MB,President,,AI,"ROQUE ""ROCKY"" DE LA FUENTE GUERRA",0,0,0,0,0
Imperial,285042MB,President,,DEM,JOSEPH R. BIDEN,0,0,0,0,0
Imperial,285042MB,President,,GRN,HOWIE HAWKINS,0,0,0,0,0
Imperial,285042MB,President,,LIB,JO JORGENSEN,0,0,0,0,0
Imperial,285042MB,President,,PF,GLORIA LA RIVA,0,0,0,0,0
Imperial,285042MB,President,,REP,DONALD J. TRUMP,0,0,0,0,0
Imperial,285246MB,President,,,Times Cast,0,0,0,0,0
Imperial,285246MB,President,,,Total Votes,0,0,0,0,0
Imperial,285246MB,President,,,Write-in,0,0,0,0,0
Imperial,285246MB,President,,AI,"ROQUE ""ROCKY"" DE LA FUENTE GUERRA",0,0,0,0,0
Imperial,285246MB,President,,DEM,JOSEPH R. BIDEN,0,0,0,0,0
Imperial,285246MB,President,,GRN,HOWIE HAWKINS,0,0,0,0,0
Imperial,285246MB,President,,LIB,JO JORGENSEN,0,0,0,0,0
Imperial,285246MB,President,,PF,GLORIA LA RIVA,0,0,0,0,0
Imperial,285246MB,President,,REP,DONALD J. TRUMP,0,0,0,0,0
Imperial,286210MB,President,,,Times Cast,0,0,0,0,0
Imperial,286210MB,President,,,Total Votes,0,0,0,0,0
Imperial,286210MB,President,,,Write-in,0,0,0,0,0
Imperial,286210MB,President,,AI,"ROQUE ""ROCKY"" DE LA FUENTE GUERRA",0,0,0,0,0
Imperial,286210MB,President,,DEM,JOSEPH R. BIDEN,0,0,0,0,0
Imperial,286210MB,President,,GRN,HOWIE HAWKINS,0,0,0,0,0
Imperial,286210MB,President,,LIB,JO JORGENSEN,0,0,0,0,0
Imperial,286210MB,President,,PF,GLORIA LA RIVA,0,0,0,0,0
Imperial,286210MB,President,,REP,DONALD J. TRUMP,0,0,0,0,0
Imperial,286212MB,President,,,Times Cast,7,0,0,2,5
Imperial,286212MB,President,,,Total Votes,7,0,0,2,5
Imperial,286212MB,President,,,Write-in,0,0,0,0,0
Imperial,286212MB,President,,AI,"ROQUE ""ROCKY"" DE LA FUENTE GUERRA",0,0,0,0,0
Imperial,286212MB,President,,DEM,JOSEPH R. BIDEN,3,0,0,2,1
Imperial,286212MB,President,,GRN,HOWIE HAWKINS,0,0,0,0,0
Imperial,286212MB,President,,LIB,JO JORGENSEN,0,0,0,0,0
Imperial,286212MB,President,,PF,GLORIA LA RIVA,0,0,0,0,0
Imperial,286212MB,President,,REP,DONALD J. TRUMP,4,0,0,0,4
Imperial,286238MB,President,,,Times Cast,0,0,0,0,0
Imperial,286238MB,President,,,Total Votes,0,0,0,0,0
Imperial,286238MB,President,,,Write-in,0,0,0,0,0
Imperial,286238MB,President,,AI,"ROQUE ""ROCKY"" DE LA FUENTE GUERRA",0,0,0,0,0
Imperial,286238MB,President,,DEM,JOSEPH R. BIDEN,0,0,0,0,0
Imperial,286238MB,President,,GRN,HOWIE HAWKINS,0,0,0,0,0
Imperial,286238MB,President,,LIB,JO JORGENSEN,0,0,0,0,0
Imperial,286238MB,President,,PF,GLORIA LA RIVA,0,0,0,0,0
Imperial,286238MB,President,,REP,DONALD J. TRUMP,0,0,0,0,0
Imperial,286244MB,President,,,Times Cast,191,4,2,14,171
Imperial,286244MB,President,,,Total Votes,189,4,2,14,169
Imperial,286244MB,President,,,Write-in,1,0,0,0,1
Imperial,286244MB,President,,AI,"ROQUE ""ROCKY"" DE LA FUENTE GUERRA",1,0,0,0,1
Imperial,286244MB,President,,DEM,JOSEPH R. BIDEN,145,3,1,10,131
Imperial,286244MB,President,,GRN,HOWIE HAWKINS,2,0,0,0,2
Imperial,286244MB,President,,LIB,JO JORGENSEN,0,0,0,0,0
Imperial,286244MB,President,,PF,GLORIA LA RIVA,1,0,0,0,1
Imperial,286244MB,President,,REP,DONALD J. TRUMP,39,1,1,4,33
Imperial,286245MB,President,,,Times Cast,0,0,0,0,0
Imperial,286245MB,President,,,Total Votes,0,0,0,0,0
Imperial,286245MB,President,,,Write-in,0,0,0,0,0
Imperial,286245MB,President,,AI,"ROQUE ""ROCKY"" DE LA FUENTE GUERRA",0,0,0,0,0
Imperial,286245MB,President,,DEM,JOSEPH R. BIDEN,0,0,0,0,0
Imperial,286245MB,President,,GRN,HOWIE HAWKINS,0,0,0,0,0
Imperial,286245MB,President,,LIB,JO JORGENSEN,0,0,0,0,0
Imperial,286245MB,President,,PF,GLORIA LA RIVA,0,0,0,0,0
Imperial,286245MB,President,,REP,DONALD J. TRUMP,0,0,0,0,0
Imperial,286247MB,President,,,Times Cast,0,0,0,0,0
Imperial,286247MB,President,,,Total Votes,0,0,0,0,0
Imperial,286247MB,President,,,Write-in,0,0,0,0,0
Imperial,286247MB,President,,AI,"ROQUE ""ROCKY"" DE LA FUENTE GUERRA",0,0,0,0,0
Imperial,286247MB,President,,DEM,JOSEPH R. BIDEN,0,0,0,0,0
Imperial,286247MB,President,,GRN,HOWIE HAWKINS,0,0,0,0,0
Imperial,286247MB,President,,LIB,JO JORGENSEN,0,0,0,0,0
Imperial,286247MB,President,,PF,GLORIA LA RIVA,0,0,0,0,0
Imperial,286247MB,President,,REP,DONALD J. TRUMP,0,0,0,0,0
Imperial,287205MB,President,,,Times Cast,0,0,0,0,0
Imperial,287205MB,President,,,Total Votes,0,0,0,0,0
Imperial,287205MB,President,,,Write-in,0,0,0,0,0
Imperial,287205MB,President,,AI,"ROQUE ""ROCKY"" DE LA FUENTE GUERRA",0,0,0,0,0
Imperial,287205MB,President,,DEM,JOSEPH R. BIDEN,0,0,0,0,0
Imperial,287205MB,President,,GRN,HOWIE HAWKINS,0,0,0,0,0
Imperial,287205MB,President,,LIB,JO JORGENSEN,0,0,0,0,0
Imperial,287205MB,President,,PF,GLORIA LA RIVA,0,0,0,0,0
Imperial,287205MB,President,,REP,DONALD J. TRUMP,0,0,0,0,0
Imperial,287208MB,President,,,Times Cast,76,3,0,3,70
