county,precinct,office,district,party,candidate,election_day,mail,votes
Tehama,0040365,President,,,Donald J Trump,0,13,13
Tehama,0040365,President,,,Gloria La Riva,0,0,0
Tehama,0040365,President,,,"Roque ""Rocky""De La Fuente Guerra",0,0,0
Tehama,0040365,President,,,Howie Hawkins,0,0,0
Tehama,0040365,President,,,Jo Jorgensen,0,0,0
Tehama,0040365,President,,,Brian Carroll (W),0,0,0
Tehama,0040365,President,,,Mark Charles (W),0,0,0
Tehama,0040365,President,,,Joseph Kishore (W),0,0,0
Tehama,0040365,President,,,Brock Pierce (W),0,0,0
Tehama,0040365,President,,,Jesse Ventura (W),0,0,0
Tehama,0040365,U.S. House,1,REP,Doug La Malfa,0,12,12
Tehama,0040365,U.S. House,1,DEM,Audrey Denney,0,4,4
Tehama,0040365,State Assembly,3,DEM,James R Henson,0,3,3
Tehama,0040365,State Assembly,3,REP,James Gallagher,0,13,13
Tehama,0040420,Registered Voters,,,,,,821
Tehama,0040420,Ballots Cast,,,,150,477,627
Tehama,0040420,President,,,Joseph R Biden,30,151,181
Tehama,0040420,President,,,Donald J Trump,116,310,426
Tehama,0040420,President,,,Gloria La Riva,1,1,2
Tehama,0040420,President,,,"Roque ""Rocky""De La Fuente Guerra",1,2,3
Tehama,0040420,President,,,Howie Hawkins,0,2,2
Tehama,0040420,President,,,Jo Jorgensen,1,4,5
Tehama,0040420,President,,,Brian Carroll (W),0,0,0
Tehama,0040420,President,,,Mark Charles (W),0,0,0
Tehama,0040420,President,,,Joseph Kishore (W),0,0,0
Tehama,0040420,President,,,Brock Pierce (W),0,0,0
Tehama,0040420,President,,,Jesse Ventura (W),0,0,0
Tehama,0040420,U.S. House,1,REP,Doug La Malfa,115,311,426
Tehama,0040420,U.S. House,1,DEM,Audrey Denney,32,159,191
Tehama,0040420,State Assembly,3,DEM,James R Henson,22,137,159
Tehama,0040420,State Assembly,3,REP,James Gallagher,117,319,436
Tehama,0040430,Registered Voters,,,,,,176
Tehama,0040430,Ballots Cast,,,,0,162,162
Tehama,0040430,President,,,Joseph R Biden,0,32,32
Tehama,0040430,President,,,Donald J Trump,0,127,127
Tehama,0040430,President,,,Gloria La Riva,0,0,0
Tehama,0040430,President,,,"Roque ""Rocky""De La Fuente Guerra",0,0,0
Tehama,0040430,President,,,Howie Hawkins,0,0,0
Tehama,0040430,President,,,Jo Jorgensen,0,2,2
Tehama,0040430,President,,,Brian Carroll (W),0,0,0
Tehama,0040430,President,,,Mark Charles (W),0,0,0
Tehama,0040430,President,,,Joseph Kishore (W),0,0,0
Tehama,0040430,President,,,Brock Pierce (W),0,0,0
Tehama,0040430,President,,,Jesse Ventura (W),0,0,0
Tehama,0040430,U.S. House,1,REP,Doug La Malfa,0,128,128
Tehama,0040430,U.S. House,1,DEM,Audrey Denney,0,33,33
Tehama,0040430,State Assembly,3,DEM,James R Henson,0,25,25
Tehama,0040430,State Assembly,3,REP,James Gallagher,0,134,134
Tehama,0040480,Registered Voters,,,,,,101
Tehama,0040480,Ballots Cast,,,,3,79,82
Tehama,0040480,President,,,Joseph R Biden,1,13,14
Tehama,0040480,President,,,Donald J Trump,2,63,65
Tehama,0040480,President,,,Gloria La Riva,0,0,0
Tehama,0040480,President,,,"Roque ""Rocky""De La Fuente Guerra",0,0,0
Tehama,0040480,President,,,Howie Hawkins,0,0,0
Tehama,0040480,President,,,Jo Jorgensen,0,2,2
Tehama,0040480,President,,,Brian Carroll (W),0,0,0
Tehama,0040480,President,,,Mark Charles (W),0,0,0
Tehama,0040480,President,,,Joseph Kishore (W),0,0,0
Tehama,0040480,President,,,Brock Pierce (W),0,0,0
Tehama,0040480,President,,,Jesse Ventura (W),0,0,0
Tehama,0040480,U.S. House,1,REP,Doug La Malfa,3,63,66
Tehama,0040480,U.S. House,1,DEM,Audrey Denney,0,15,15
Tehama,0040480,State Assembly,3,DEM,James R Henson,0,10,10
Tehama,0040480,State Assembly,3,REP,James Gallagher,2,65,67
Tehama,0040485,Registered Voters,,,,,,867
Tehama,0040485,Ballots Cast,,,,137,443,580
Tehama,0040485,President,,,Joseph R Biden,41,207,248
Tehama,0040485,President,,,Donald J Trump,93,212,305
Tehama,0040485,President,,,Gloria La Riva,0,2,2
Tehama,0040485,President,,,"Roque ""Rocky""De La Fuente Guerra",2,2,4
Tehama,0040485,President,,,Howie Hawkins,1,5,6
Tehama,0040485,President,,,Jo Jorgensen,0,6,6
Tehama,0040485,President,,,Brian Carroll (W),0,0,0
Tehama,0040485,President,,,Mark Charles (W),0,1,1
Tehama,0040485,President,,,Joseph Kishore (W),0,0,0
Tehama,0040485,President,,,Brock Pierce (W),0,0,0
Tehama,0040485,President,,,Jesse Ventura (W),0,0,0
Tehama,0040485,U.S. House,1,REP,Doug La Malfa,88,207,295
Tehama,0040485,U.S. House,1,DEM,Audrey Denney,43,225,268
Tehama,0040485,State Assembly,3,DEM,James R Henson,38,186,224
Tehama,0040485,State Assembly,3,REP,James Gallagher,87,231,318
Tehama,0040490,Registered Voters,,,,,,661
Tehama,0040490,Ballots Cast,,,,138,400,538
Tehama,0040490,President,,,Joseph R Biden,25,115,140
Tehama,0040490,President,,,Donald J Trump,112,268,380
Tehama,0040490,President,,,Gloria La Riva,0,2,2
Tehama,0040490,President,,,"Roque ""Rocky""De La Fuente Guerra",0,1,1
Tehama,0040490,President,,,Howie Hawkins,0,1,1
Tehama,0040490,President,,,Jo Jorgensen,0,5,5
Tehama,0040490,President,,,Brian Carroll (W),0,0,0
Tehama,0040490,President,,,Mark Charles (W),0,0,0
Tehama,0040490,President,,,Joseph Kishore (W),0,0,0
Tehama,0040490,President,,,Brock Pierce (W),0,0,0
Tehama,0040490,President,,,Jesse Ventura (W),0,0,0
Tehama,0040490,U.S. House,1,REP,Doug La Malfa,107,275,382
Tehama,0040490,U.S. House,1,DEM,Audrey Denney,29,119,148
Tehama,0040490,State Assembly,3,DEM,James R Henson,19,89,108
Tehama,0040490,State Assembly,3,REP,James Gallagher,111,288,399
Tehama,0040620,Registered Voters,,,,,,154
Tehama,0040620,Ballots Cast,,,,8,124,132
Tehama,0040620,President,,,Joseph R Biden,0,20,20
Tehama,0040620,President,,,Donald J Trump,8,102,110
Tehama,0040620,President,,,Gloria La Riva,0,0,0
Tehama,0040620,President,,,"Roque ""Rocky""De La Fuente Guerra",0,0,0
Tehama,0040620,President,,,Howie Hawkins,0,0,0
Tehama,0040620,President,,,Jo Jorgensen,0,2,2
Tehama,0040620,President,,,Brian Carroll (W),0,0,0
Tehama,0040620,President,,,Mark Charles (W),0,0,0
Tehama,0040620,President,,,Joseph Kishore (W),0,0,0
Tehama,0040620,President,,,Brock Pierce (W),0,0,0
Tehama,0040620,President,,,Jesse Ventura (W),0,0,0
Tehama,0040620,U.S. House,1,REP,Doug La Malfa,7,101,108
Tehama,0040620,U.S. House,1,DEM,Audrey Denney,1,22,23
Tehama,0040620,State Assembly,3,DEM,James R Henson,1,10,11
Tehama,0040620,State Assembly,3,REP,James Gallagher,5,108,113
Tehama,0041380,Registered Voters,,,,,,1110
Tehama,0041380,Ballots Cast,,,,136,645,781
Tehama,0041380,President,,,Joseph R Biden,43,267,310
Tehama,0041380,President,,,Donald J Trump,85,347,432
Tehama,0041380,President,,,Gloria La Riva,1,3,4
Tehama,0041380,President,,,"Roque ""Rocky""De La Fuente Guerra",1,4,5
Tehama,0041380,President,,,Howie Hawkins,1,3,4
Tehama,0041380,President,,,Jo Jorgensen,3,9,12
Tehama,0041380,President,,,Brian Carroll (W),0,0,0
Tehama,0041380,President,,,Mark Charles (W),0,0,0
Tehama,0041380,President,,,Joseph Kishore (W),0,0,0
Tehama,0041380,President,,,Brock Pierce (W),0,0,0
Tehama,0041380,President,,,Jesse Ventura (W),0,0,0
Tehama,0041380,U.S. House,1,REP,Doug La Malfa,90,360,450
Tehama,0041380,U.S. House,1,DEM,Audrey Denney,45,276,321
Tehama,0041380,State Assembly,3,DEM,James R Henson,43,225,268
Tehama,0041380,State Assembly,3,REP,James Gallagher,90,384,474
Tehama,0041400,Registered Voters,,,,,,982
Tehama,0041400,Ballots Cast,,,,129,520,649
Tehama,0041400,President,,,Joseph R Biden,38,238,276
Tehama,0041400,President,,,Donald J Trump,89,259,348
Tehama,0041400,President,,,Gloria La Riva,0,5,5
Tehama,0041400,President,,,"Roque ""Rocky""De La Fuente Guerra",1,4,5
Tehama,0041400,President,,,Howie Hawkins,1,2,3
Tehama,0041400,President,,,Jo Jorgensen,0,5,5
Tehama,0041400,President,,,Brian Carroll (W),0,0,0
Tehama,0041400,President,,,Mark Charles (W),0,0,0
Tehama,0041400,President,,,Joseph Kishore (W),0,0,0
Tehama,0041400,President,,,Brock Pierce (W),0,0,0
Tehama,0041400,President,,,Jesse Ventura (W),0,0,0
Tehama,0041400,U.S. House,1,REP,Doug La Malfa,86,262,348
Tehama,0041400,U.S. House,1,DEM,Audrey Denney,39,256,295
Tehama,0041400,State Assembly,3,DEM,James R Henson,32,210,242
Tehama,0041400,State Assembly,3,REP,James Gallagher,83,284,367
Tehama,0050370,Registered Voters,,,,,,289
Tehama,0050370,Ballots Cast,,,,55,191,246
Tehama,0050370,President,,,Joseph R Biden,14,65,79
Tehama,0050370,President,,,Donald J Trump,40,120,160
Tehama,0050370,President,,,Gloria La Riva,0,0,0
Tehama,0050370,President,,,"Roque ""Rocky""De La Fuente Guerra",0,1,1
Tehama,0050370,President,,,Howie Hawkins,0,1,1
Tehama,0050370,President,,,Jo Jorgensen,1,3,4
Tehama,0050370,President,,,Brian Carroll (W),0,0,0
Tehama,0050370,President,,,Mark Charles (W),0,0,0
Tehama,0050370,President,,,Joseph Kishore (W),0,0,0
Tehama,0050370,President,,,Brock Pierce (W),0,0,0
Tehama,0050370,President,,,Jesse Ventura (W),0,0,0
Tehama,0050370,U.S. House,1,REP,Doug La Malfa,39,123,162
Tehama,0050370,U.S. House,1,DEM,Audrey Denney,16,65,81
Tehama,0050370,State Assembly,3,DEM,James R Henson,12,40,52
Tehama,0050370,State Assembly,3,REP,James Gallagher,39,145,184
Tehama,0050450,Registered Voters,,,,,,201
Tehama,0050450,Ballots Cast,,,,2,170,172
Tehama,0050450,President,,,Joseph R Biden,2,32,34
Tehama,0050450,President,,,Donald J Trump,0,133,133
Tehama,0050450,President,,,Gloria La Riva,0,0,0
Tehama,0050450,President,,,"Roque ""Rocky""De La Fuente Guerra",0,0,0
Tehama,0050450,President,,,Howie Hawkins,0,0,0
Tehama,0050450,President,,,Jo Jorgensen,0,1,1
Tehama,0050450,President,,,Brian Carroll (W),0,0,0
Tehama,0050450,President,,,Mark Charles (W),0,0,0
Tehama,0050450,President,,,Joseph Kishore (W),0,0,0
Tehama,0050450,President,,,Brock Pierce (W),0,0,0
Tehama,0050450,President,,,Jesse Ventura (W),0,0,0
Tehama,0050450,U.S. House,1,REP,Doug La Malfa,0,132,132
Tehama,0050450,U.S. House,1,DEM,Audrey Denney,2,34,36
Tehama,0050450,State Assembly,3,DEM,James R Henson,2,17,19
Tehama,0050450,State Assembly,3,REP,James Gallagher,0,148,148
Tehama,0050455,Registered Voters,,,,,,48
Tehama,0050455,Ballots Cast,,,,1,38,39
Tehama,0050455,President,,,Joseph R Biden,1,9,10
Tehama,0050455,President,,,Donald J Trump,0,29,29
Tehama,0050455,President,,,Gloria La Riva,0,0,0
Tehama,0050455,President,,,"Roque ""Rocky""De La Fuente Guerra",0,0,0
Tehama,0050455,President,,,Howie Hawkins,0,0,0
Tehama,0050455,President,,,Jo Jorgensen,0,0,0
Tehama,0050455,President,,,Brian Carroll (W),0,0,0
Tehama,0050455,President,,,Mark Charles (W),0,0,0
Tehama,0050455,President,,,Joseph Kishore (W),0,0,0
Tehama,0050455,President,,,Brock Pierce (W),0,0,0
Tehama,0050455,President,,,Jesse Ventura (W),0,0,0
Tehama,0050455,U.S. House,1,REP,Doug La Malfa,0,29,29
Tehama,0050455,U.S. House,1,DEM,Audrey Denney,1,8,9
Tehama,0050455,State Assembly,3,DEM,James R Henson,1,7,8
Tehama,0050455,State Assembly,3,REP,James Gallagher,0,30,30
Tehama,0050530,Registered Voters,,,,,,532
Tehama,0050530,Ballots Cast,,,,80,290,370
Tehama,0050530,President,,,Joseph R Biden,29,122,151
Tehama,0050530,President,,,Donald J Trump,46,157,203
Tehama,0050530,President,,,Gloria La Riva,0,1,1
Tehama,0050530,President,,,"Roque ""Rocky""De La Fuente Guerra",1,1,2
Tehama,0050530,President,,,Howie Hawkins,1,1,2
Tehama,0050530,President,,,Jo Jorgensen,1,5,6
Tehama,0050530,President,,,Brian Carroll (W),0,0,0
Tehama,0050530,President,,,Mark Charles (W),0,0,0
Tehama,0050530,President,,,Joseph Kishore (W),0,0,0
Tehama,0050530,President,,,Brock Pierce (W),0,0,0
Tehama,0050530,President,,,Jesse Ventura (W),0,0,0
Tehama,0050530,U.S. House,1,REP,Doug La Malfa,45,145,190
Tehama,0050530,U.S. House,1,DEM,Audrey Denney,32,138,170
Tehama,0050530,State Assembly,3,DEM,James R Henson,26,110,136
Tehama,0050530,State Assembly,3,REP,James Gallagher,50,161,211
Tehama,0050560,Registered Voters,,,,,,1284
Tehama,0050560,Ballots Cast,,,,216,792,1008
Tehama,0050560,President,,,Joseph R Biden,40,325,365
Tehama,0050560,President,,,Donald J Trump,172,442,614
Tehama,0050560,President,,,Gloria La Riva,0,3,3
Tehama,0050560,President,,,"Roque ""Rocky""De La Fuente Guerra",1,4,5
Tehama,0050560,President,,,Howie Hawkins,2,3,5
Tehama,0050560,President,,,Jo Jorgensen,0,10,10
Tehama,0050560,President,,,Brian Carroll (W),0,0,0
Tehama,0050560,President,,,Mark Charles (W),0,0,0
Tehama,0050560,President,,,Joseph Kishore (W),0,0,0
Tehama,0050560,President,,,Brock Pierce (W),0,0,0
Tehama,0050560,President,,,Jesse Ventura (W),0,0,0
Tehama,0050560,U.S. House,1,REP,Doug La Malfa,172,442,614
Tehama,0050560,U.S. House,1,DEM,Audrey Denney,43,342,385
Tehama,0050560,State Assembly,3,DEM,James R Henson,32,256,288
Tehama,0050560,State Assembly,3,REP,James Gallagher,177,490,667
Tehama,0050580,Registered Voters,,,,,,1504
Tehama,0050580,Ballots Cast,,,,200,939,1139
Tehama,0050580,President,,,Joseph R Biden,48,321,369
Tehama,0050580,President,,,Donald J Trump,146,591,737
Tehama,0050580,President,,,Gloria La Riva,0,2,2
Tehama,0050580,President,,,"Roque ""Rocky""De La Fuente Guerra",1,4,5
Tehama,0050580,President,,,Howie Hawkins,1,1,2
Tehama,0050580,President,,,Jo Jorgensen,2,7,9
Tehama,0050580,President,,,Brian Carroll (W),1,0,1
Tehama,0050580,President,,,Mark Charles (W),0,0,0
Tehama,0050580,President,,,Joseph Kishore (W),0,0,0
Tehama,0050580,President,,,Brock Pierce (W),0,0,0
Tehama,0050580,President,,,Jesse Ventura (W),0,0,0
Tehama,0050580,U.S. House,1,REP,Doug La Malfa,143,611,754
Tehama,0050580,U.S. House,1,DEM,Audrey Denney,56,320,376
Tehama,0050580,State Assembly,3,DEM,James R Henson,41,257,298
Tehama,0050580,State Assembly,3,REP,James Gallagher,153,642,795
Tehama,0050590,Registered Voters,,,,,,1032
Tehama,0050590,Ballots Cast,,,,216,649,865
Tehama,0050590,President,,,Joseph R Biden,30,195,225
Tehama,0050590,President,,,Donald J Trump,178,431,609
Tehama,0050590,President,,,Gloria La Riva,0,2,2
Tehama,0050590,President,,,"Roque ""Rocky""De La Fuente Guerra",2,3,5
Tehama,0050590,President,,,Howie Hawkins,0,1,1
Tehama,0050590,President,,,Jo Jorgensen,4,9,13
Tehama,0050590,President,,,Brian Carroll (W),0,1,1
Tehama,0050590,President,,,Mark Charles (W),0,0,0
Tehama,0050590,President,,,Joseph Kishore (W),0,0,0
Tehama,0050590,President,,,Brock Pierce (W),0,0,0
Tehama,0050590,President,,,Jesse Ventura (W),0,0,0
Tehama,0050590,U.S. House,1,REP,Doug La Malfa,176,415,591
Tehama,0050590,U.S. House,1,DEM,Audrey Denney,37,224,261
Tehama,0050590,State Assembly,3,DEM,James R Henson,28,168,196
Tehama,0050590,State Assembly,3,REP,James Gallagher,179,457,636
Tehama,0050630,Registered Voters,,,,,,380
Tehama,0050630,Ballots Cast,,,,67,242,309
Tehama,0050630,President,,,Joseph R Biden,8,80,88
Tehama,0050630,President,,,Donald J Trump,58,153,211
Tehama,0050630,President,,,Gloria La Riva,0,0,0
Tehama,0050630,President,,,"Roque ""Rocky""De La Fuente Guerra",0,1,1
Tehama,0050630,President,,,Howie Hawkins,0,1,1
Tehama,0050630,President,,,Jo Jorgensen,0,4,4
Tehama,0050630,President,,,Brian Carroll (W),0,1,1
Tehama,0050630,President,,,Mark Charles (W),0,0,0
Tehama,0050630,President,,,Joseph Kishore (W),0,0,0
Tehama,0050630,President,,,Brock Pierce (W),0,0,0
Tehama,0050630,President,,,Jesse Ventura (W),0,0,0
Tehama,0050630,U.S. House,1,REP,Doug La Malfa,59,159,218
Tehama,0050630,U.S. House,1,DEM,Audrey Denney,8,78,86
Tehama,0050630,State Assembly,3,DEM,James R Henson,7,64,71
Tehama,0050630,State Assembly,3,REP,James Gallagher,58,166,224
Tehama,0051510,Registered Voters,,,,,,1202
Tehama,0051510,Ballots Cast,,,,187,682,869
Tehama,0051510,President,,,Joseph R Biden,60,271,331
Tehama,0051510,President,,,Donald J Trump,123,379,502
Tehama,0051510,President,,,Gloria La Riva,1,1,2
Tehama,0051510,President,,,"Roque ""Rocky""De La Fuente Guerra",0,6,6
Tehama,0051510,President,,,Howie Hawkins,0,2,2
Tehama,0051510,President,,,Jo Jorgensen,0,7,7
Tehama,0051510,President,,,Brian Carroll (W),0,0,0
Tehama,0051510,President,,,Mark Charles (W),0,0,0
Tehama,0051510,President,,,Joseph Kishore (W),0,0,0
Tehama,0051510,President,,,Brock Pierce (W),0,0,0
Tehama,0051510,President,,,Jesse Ventura (W),0,0,0
Tehama,0051510,U.S. House,1,REP,Doug La Malfa,118,395,513
Tehama,0051510,U.S. House,1,DEM,Audrey Denney,60,272,332
Tehama,0051510,State Assembly,3,DEM,James R Henson,49,230,279
Tehama,0051510,State Assembly,3,REP,James Gallagher,119,411,530
Tehama,0053610,Registered Voters,,,,,,256
Tehama,0053610,Ballots Cast,,,,6,215,221
Tehama,0053610,President,,,Joseph R Biden,1,82,83
Tehama,0053610,President,,,Donald J Trump,5,125,130
Tehama,0053610,President,,,Gloria La Riva,0,1,1
Tehama,0053610,President,,,"Roque ""Rocky""De La Fuente Guerra",0,1,1
Tehama,0053610,President,,,Howie Hawkins,0,1,1
Tehama,0053610,President,,,Jo Jorgensen,0,4,4
Tehama,0053610,President,,,Brian Carroll (W),0,0,0
Tehama,0053610,President,,,Mark Charles (W),0,0,0
Tehama,0053610,President,,,Joseph Kishore (W),0,0,0
Tehama,0053610,President,,,Brock Pierce (W),0,0,0
Tehama,0053610,President,,,Jesse Ventura (W),0,1,1
Tehama,0053610,U.S. House,1,REP,Doug La Malfa,5,125,130
Tehama,0053610,U.S. House,1,DEM,Audrey Denney,1,87,88
Tehama,0053610,State Assembly,3,DEM,James R Henson,1,72,73
Tehama,0053610,State Assembly,3,REP,James Gallagher,5,132,137
