County,Precinct,Office,District,Party,Candidate,election_day,early_voting,mail,Total
kern,7011290,State Assembly,32,,Total Votes,0,167,0,167
kern,7011290,State Assembly,32,DEM,RUDY SALAS,0,59,0,59
kern,7011290,State Assembly,32,REP,TODD COTTA,0,108,0,108
kern,7011541,State Assembly,32,,Total Votes,0,1,0,1
kern,7011541,State Assembly,32,DEM,RUDY SALAS,0,0,0,0
kern,7011541,State Assembly,32,REP,TODD COTTA,0,1,0,1
kern,7011542,State Assembly,32,,Total Votes,0,1,0,1
kern,7011542,State Assembly,32,DEM,RUDY SALAS,0,1,0,1
kern,7011542,State Assembly,32,REP,TODD COTTA,0,0,0,0
kern,7011627,State Assembly,32,,Total Votes,0,0,0,0
kern,7011627,State Assembly,32,DEM,RUDY SALAS,0,0,0,0
kern,7011627,State Assembly,32,REP,TODD COTTA,0,0,0,0
kern,7011632,State Assembly,32,,Total Votes,0,61,0,61
kern,7011632,State Assembly,32,DEM,RUDY SALAS,0,29,0,29
kern,7011632,State Assembly,32,REP,TODD COTTA,0,32,0,32
kern,7011683,State Assembly,32,,Total Votes,0,26,0,26
kern,7011683,State Assembly,32,DEM,RUDY SALAS,0,8,0,8
kern,7011683,State Assembly,32,REP,TODD COTTA,0,18,0,18
kern,7011759,State Assembly,32,,Total Votes,0,0,0,0
kern,7011759,State Assembly,32,DEM,RUDY SALAS,0,0,0,0
kern,7011759,State Assembly,32,REP,TODD COTTA,0,0,0,0
kern,7011760,State Assembly,32,,Total Votes,0,0,0,0
kern,7011760,State Assembly,32,DEM,RUDY SALAS,0,0,0,0
kern,7011760,State Assembly,32,REP,TODD COTTA,0,0,0,0
kern,7011840,State Assembly,32,,Total Votes,0,17,0,17
kern,7011840,State Assembly,32,DEM,RUDY SALAS,0,0,0,0
kern,7011840,State Assembly,32,REP,TODD COTTA,0,17,0,17
kern,7011983,State Assembly,32,,Total Votes,0,28,0,28
kern,7011983,State Assembly,32,DEM,RUDY SALAS,0,2,0,2
kern,7011983,State Assembly,32,REP,TODD COTTA,0,26,0,26
kern,7012056,State Assembly,32,,Total Votes,0,34,0,34
kern,7012056,State Assembly,32,DEM,RUDY SALAS,0,4,0,4
kern,7012056,State Assembly,32,REP,TODD COTTA,0,30,0,30
kern,7012277,State Assembly,32,,Total Votes,0,193,0,193
kern,7012277,State Assembly,32,DEM,RUDY SALAS,0,39,0,39
kern,7012277,State Assembly,32,REP,TODD COTTA,0,154,0,154
kern,7012413,State Assembly,32,,Total Votes,0,153,0,153
kern,7012413,State Assembly,32,DEM,RUDY SALAS,0,130,0,130
kern,7012413,State Assembly,32,REP,TODD COTTA,0,23,0,23
kern,7012912,State Assembly,32,,Total Votes,0,13,0,13
kern,7012912,State Assembly,32,DEM,RUDY SALAS,0,2,0,2
kern,7012912,State Assembly,32,REP,TODD COTTA,0,11,0,11
kern,7012992,State Assembly,32,,Total Votes,0,31,0,31
kern,7012992,State Assembly,32,DEM,RUDY SALAS,0,11,0,11
kern,7012992,State Assembly,32,REP,TODD COTTA,0,20,0,20
kern,7013068,State Assembly,32,,Total Votes,0,6,0,6
kern,7013068,State Assembly,32,DEM,RUDY SALAS,0,5,0,5
kern,7013068,State Assembly,32,REP,TODD COTTA,0,1,0,1
kern,7013095,State Assembly,32,,Total Votes,0,119,0,119
kern,7013095,State Assembly,32,DEM,RUDY SALAS,0,64,0,64
kern,7013095,State Assembly,32,REP,TODD COTTA,0,55,0,55
kern,7013102,State Assembly,32,,Total Votes,0,27,0,27
kern,7013102,State Assembly,32,DEM,RUDY SALAS,0,11,0,11
kern,7013102,State Assembly,32,REP,TODD COTTA,0,16,0,16
kern,7013104,State Assembly,32,,Total Votes,0,2,0,2
kern,7013104,State Assembly,32,DEM,RUDY SALAS,0,2,0,2
kern,7013104,State Assembly,32,REP,TODD COTTA,0,0,0,0
kern,7013105,State Assembly,32,,Total Votes,0,21,0,21
kern,7013105,State Assembly,32,DEM,RUDY SALAS,0,7,0,7
kern,7013105,State Assembly,32,REP,TODD COTTA,0,14,0,14
kern,7013106,State Assembly,32,,Total Votes,0,174,0,174
kern,7013106,State Assembly,32,DEM,RUDY SALAS,0,72,0,72
kern,7013106,State Assembly,32,REP,TODD COTTA,0,102,0,102
kern,7013112,State Assembly,32,,Total Votes,0,8,0,8
kern,7013112,State Assembly,32,DEM,RUDY SALAS,0,4,0,4
kern,7013112,State Assembly,32,REP,TODD COTTA,0,4,0,4
kern,7013114,State Assembly,32,,Total Votes,0,815,0,815
kern,7013114,State Assembly,32,DEM,RUDY SALAS,0,347,0,347
kern,7013114,State Assembly,32,REP,TODD COTTA,0,468,0,468
kern,7013115,State Assembly,32,,Total Votes,0,4,0,4
kern,7013115,State Assembly,32,DEM,RUDY SALAS,0,1,0,1
kern,7013115,State Assembly,32,REP,TODD COTTA,0,3,0,3
kern,7013134,State Assembly,32,,Total Votes,0,0,0,0
kern,7013134,State Assembly,32,DEM,RUDY SALAS,0,0,0,0
kern,7013134,State Assembly,32,REP,TODD COTTA,0,0,0,0
kern,7013182,State Assembly,32,,Total Votes,0,54,0,54
kern,7013182,State Assembly,32,DEM,RUDY SALAS,0,11,0,11
kern,7013182,State Assembly,32,REP,TODD COTTA,0,43,0,43
kern,7013569,State Assembly,32,,Total Votes,0,0,0,0
kern,7013569,State Assembly,32,DEM,RUDY SALAS,0,0,0,0
kern,7013569,State Assembly,32,REP,TODD COTTA,0,0,0,0
kern,7021387,State Assembly,32,,Total Votes,0,96,0,96
kern,7021387,State Assembly,32,DEM,RUDY SALAS,0,32,0,32
kern,7021387,State Assembly,32,REP,TODD COTTA,0,64,0,64
kern,7021477,State Assembly,32,,Total Votes,0,79,0,79
kern,7021477,State Assembly,32,DEM,RUDY SALAS,0,10,0,10
kern,7021477,State Assembly,32,REP,TODD COTTA,0,69,0,69
kern,7021501,State Assembly,32,,Total Votes,0,15,0,15
kern,7021501,State Assembly,32,DEM,RUDY SALAS,0,11,0,11
kern,7021501,State Assembly,32,REP,TODD COTTA,0,4,0,4
kern,7021527,State Assembly,32,,Total Votes,0,102,0,102
kern,7021527,State Assembly,32,DEM,RUDY SALAS,0,40,0,40
kern,7021527,State Assembly,32,REP,TODD COTTA,0,62,0,62
kern,7021717,State Assembly,32,,Total Votes,0,7,0,7
kern,7021717,State Assembly,32,DEM,RUDY SALAS,0,4,0,4
kern,7021717,State Assembly,32,REP,TODD COTTA,0,3,0,3
kern,7021752,State Assembly,32,,Total Votes,0,30,0,30
kern,7021752,State Assembly,32,DEM,RUDY SALAS,0,18,0,18
kern,7021752,State Assembly,32,REP,TODD COTTA,0,12,0,12
kern,7022019,State Assembly,32,,Total Votes,0,161,0,161
kern,7022019,State Assembly,32,DEM,RUDY SALAS,0,114,0,114
kern,7022019,State Assembly,32,REP,TODD COTTA,0,47,0,47
kern,7022022,State Assembly,32,,Total Votes,0,8,0,8
kern,7022022,State Assembly,32,DEM,RUDY SALAS,0,0,0,0
kern,7022022,State Assembly,32,REP,TODD COTTA,0,8,0,8
kern,7022025,State Assembly,32,,Total Votes,0,0,0,0
kern,7022025,State Assembly,32,DEM,RUDY SALAS,0,0,0,0
kern,7022025,State Assembly,32,REP,TODD COTTA,0,0,0,0
kern,7022227,State Assembly,32,,Total Votes,0,0,0,0
kern,7022227,State Assembly,32,DEM,RUDY SALAS,0,0,0,0
kern,7022227,State Assembly,32,REP,TODD COTTA,0,0,0,0
kern,7022283,State Assembly,32,,Total Votes,0,103,0,103
kern,7022283,State Assembly,32,DEM,RUDY SALAS,0,50,0,50
kern,7022283,State Assembly,32,REP,TODD COTTA,0,53,0,53
kern,7022421,State Assembly,32,,Total Votes,0,21,0,21
kern,7022421,State Assembly,32,DEM,RUDY SALAS,0,12,0,12
kern,7022421,State Assembly,32,REP,TODD COTTA,0,9,0,9
kern,7022600,State Assembly,32,,Total Votes,0,13,0,13
kern,7022600,State Assembly,32,DEM,RUDY SALAS,0,5,0,5
kern,7022600,State Assembly,32,REP,TODD COTTA,0,8,0,8
kern,7022793,State Assembly,32,,Total Votes,0,75,0,75
kern,7022793,State Assembly,32,DEM,RUDY SALAS,0,22,0,22
kern,7022793,State Assembly,32,REP,TODD COTTA,0,53,0,53
kern,7022803,State Assembly,32,,Total Votes,0,11,0,11
kern,7022803,State Assembly,32,DEM,RUDY SALAS,0,9,0,9
kern,7022803,State Assembly,32,REP,TODD COTTA,0,2,0,2
kern,7022805,State Assembly,32,,Total Votes,0,111,0,111
kern,7022805,State Assembly,32,DEM,RUDY SALAS,0,49,0,49
kern,7022805,State Assembly,32,REP,TODD COTTA,0,62,0,62
kern,7023470,State Assembly,32,,Total Votes,0,155,0,155
kern,7023470,State Assembly,32,DEM,RUDY SALAS,0,107,0,107
kern,7023470,State Assembly,32,REP,TODD COTTA,0,48,0,48
kern,7030371,State Assembly,32,,Total Votes,0,168,0,168
kern,7030371,State Assembly,32,DEM,RUDY SALAS,0,106,0,106
kern,7030371,State Assembly,32,REP,TODD COTTA,0,62,0,62
kern,7031178,State Assembly,32,,Total Votes,0,0,0,0
kern,7031178,State Assembly,32,DEM,RUDY SALAS,0,0,0,0
kern,7031178,State Assembly,32,REP,TODD COTTA,0,0,0,0
kern,7031211,State Assembly,32,,Total Votes,0,29,0,29
kern,7031211,State Assembly,32,DEM,RUDY SALAS,0,19,0,19
kern,7031211,State Assembly,32,REP,TODD COTTA,0,10,0,10
kern,7031212,State Assembly,32,,Total Votes,0,135,0,135
kern,7031212,State Assembly,32,DEM,RUDY SALAS,0,99,0,99
kern,7031212,State Assembly,32,REP,TODD COTTA,0,36,0,36
kern,7032253,State Assembly,32,,Total Votes,0,27,0,27
kern,7032253,State Assembly,32,DEM,RUDY SALAS,0,19,0,19
kern,7032253,State Assembly,32,REP,TODD COTTA,0,8,0,8
kern,7032381,State Assembly,32,,Total Votes,0,33,0,33
kern,7032381,State Assembly,32,DEM,RUDY SALAS,0,9,0,9
kern,7032381,State Assembly,32,REP,TODD COTTA,0,24,0,24
kern,7032386,State Assembly,32,,Total Votes,0,2,0,2
kern,7032386,State Assembly,32,DEM,RUDY SALAS,0,1,0,1
kern,7032386,State Assembly,32,REP,TODD COTTA,0,1,0,1
kern,7032387,State Assembly,32,,Total Votes,0,88,0,88
kern,7032387,State Assembly,32,DEM,RUDY SALAS,0,45,0,45
kern,7032387,State Assembly,32,REP,TODD COTTA,0,43,0,43
kern,7032493,State Assembly,32,,Total Votes,0,0,0,0
kern,7032493,State Assembly,32,DEM,RUDY SALAS,0,0,0,0
kern,7032493,State Assembly,32,REP,TODD COTTA,0,0,0,0
kern,7033223,State Assembly,32,,Total Votes,0,111,0,111
kern,7033223,State Assembly,32,DEM,RUDY SALAS,0,82,0,82
kern,7033223,State Assembly,32,REP,TODD COTTA,0,29,0,29
kern,7033226,State Assembly,32,,Total Votes,0,147,0,147
kern,7033226,State Assembly,32,DEM,RUDY SALAS,0,70,0,70
kern,7033226,State Assembly,32,REP,TODD COTTA,0,77,0,77
kern,7033491,State Assembly,32,,Total Votes,0,108,0,108
kern,7033491,State Assembly,32,DEM,RUDY SALAS,0,86,0,86
kern,7033491,State Assembly,32,REP,TODD COTTA,0,22,0,22
kern,7035676,State Assembly,32,,Total Votes,0,2,0,2
kern,7035676,State Assembly,32,DEM,RUDY SALAS,0,2,0,2
kern,7035676,State Assembly,32,REP,TODD COTTA,0,0,0,0
kern,7040140,State Assembly,32,,Total Votes,0,23,0,23
kern,7040140,State Assembly,32,DEM,RUDY SALAS,0,8,0,8
kern,7040140,State Assembly,32,REP,TODD COTTA,0,15,0,15
kern,7040141,State Assembly,32,,Total Votes,0,0,0,0
kern,7040141,State Assembly,32,DEM,RUDY SALAS,0,0,0,0
kern,7040141,State Assembly,32,REP,TODD COTTA,0,0,0,0
kern,7040142,State Assembly,32,,Total Votes,0,34,0,34
kern,7040142,State Assembly,32,DEM,RUDY SALAS,0,12,0,12
kern,7040142,State Assembly,32,REP,TODD COTTA,0,22,0,22
kern,7041241,State Assembly,32,,Total Votes,0,125,0,125
kern,7041241,State Assembly,32,DEM,RUDY SALAS,0,43,0,43
kern,7041241,State Assembly,32,REP,TODD COTTA,0,82,0,82
kern,7041623,State Assembly,32,,Total Votes,0,14,0,14
kern,7041623,State Assembly,32,DEM,RUDY SALAS,0,3,0,3
kern,7041623,State Assembly,32,REP,TODD COTTA,0,11,0,11
kern,7041778,State Assembly,32,,Total Votes,0,0,0,0
kern,7041778,State Assembly,32,DEM,RUDY SALAS,0,0,0,0
kern,7041778,State Assembly,32,REP,TODD COTTA,0,0,0,0
kern,7041815,State Assembly,32,,Total Votes,0,0,0,0
kern,7041815,State Assembly,32,DEM,RUDY SALAS,0,0,0,0
kern,7041815,State Assembly,32,REP,TODD COTTA,0,0,0,0
kern,7041930,State Assembly,32,,Total Votes,0,34,0,34
kern,7041930,State Assembly,32,DEM,RUDY SALAS,0,8,0,8
kern,7041930,State Assembly,32,REP,TODD COTTA,0,26,0,26
kern,7042265,State Assembly,32,,Total Votes,0,24,0,24
kern,7042265,State Assembly,32,DEM,RUDY SALAS,0,14,0,14
kern,7042265,State Assembly,32,REP,TODD COTTA,0,10,0,10
kern,7042427,State Assembly,32,,Total Votes,0,29,0,29
kern,7042427,State Assembly,32,DEM,RUDY SALAS,0,15,0,15
kern,7042427,State Assembly,32,REP,TODD COTTA,0,14,0,14
kern,7042441,State Assembly,32,,Total Votes,0,0,0,0
kern,7042441,State Assembly,32,DEM,RUDY SALAS,0,0,0,0
kern,7042441,State Assembly,32,REP,TODD COTTA,0,0,0,0
kern,7042783,State Assembly,32,,Total Votes,0,0,0,0
kern,7042783,State Assembly,32,DEM,RUDY SALAS,0,0,0,0
kern,7042783,State Assembly,32,REP,TODD COTTA,0,0,0,0
kern,7042784,State Assembly,32,,Total Votes,0,2,0,2
kern,7042784,State Assembly,32,DEM,RUDY SALAS,0,1,0,1
kern,7042784,State Assembly,32,REP,TODD COTTA,0,1,0,1
kern,7042785,State Assembly,32,,Total Votes,0,0,0,0
kern,7042785,State Assembly,32,DEM,RUDY SALAS,0,0,0,0
kern,7042785,State Assembly,32,REP,TODD COTTA,0,0,0,0
kern,7042789,State Assembly,32,,Total Votes,0,0,0,0
kern,7042789,State Assembly,32,DEM,RUDY SALAS,0,0,0,0
kern,7042789,State Assembly,32,REP,TODD COTTA,0,0,0,0
kern,7042910,State Assembly,32,,Total Votes,0,0,0,0
kern,7042910,State Assembly,32,DEM,RUDY SALAS,0,0,0,0
kern,7042910,State Assembly,32,REP,TODD COTTA,0,0,0,0
kern,7043063,State Assembly,32,,Total Votes,0,0,0,0
kern,7043063,State Assembly,32,DEM,RUDY SALAS,0,0,0,0
kern,7043063,State Assembly,32,REP,TODD COTTA,0,0,0,0
kern,7043101,State Assembly,32,,Total Votes,0,0,0,0
kern,7043101,State Assembly,32,DEM,RUDY SALAS,0,0,0,0
kern,7043101,State Assembly,32,REP,TODD COTTA,0,0,0,0
kern,7043295,State Assembly,32,,Total Votes,0,384,0,384
kern,7043295,State Assembly,32,DEM,RUDY SALAS,0,155,0,155
kern,7043295,State Assembly,32,REP,TODD COTTA,0,229,0,229
kern,7043458,State Assembly,32,,Total Votes,0,0,0,0
kern,7043458,State Assembly,32,DEM,RUDY SALAS,0,0,0,0
kern,7043458,State Assembly,32,REP,TODD COTTA,0,0,0,0
kern,7043561,State Assembly,32,,Total Votes,0,130,0,130
kern,7043561,State Assembly,32,DEM,RUDY SALAS,0,67,0,67
kern,7043561,State Assembly,32,REP,TODD COTTA,0,63,0,63
kern,7043576,State Assembly,32,,Total Votes,0,0,0,0
kern,7043576,State Assembly,32,DEM,RUDY SALAS,0,0,0,0
kern,7043576,State Assembly,32,REP,TODD COTTA,0,0,0,0
kern,7050030,State Assembly,32,,Total Votes,0,98,0,98
kern,7050030,State Assembly,32,DEM,RUDY SALAS,0,72,0,72
kern,7050030,State Assembly,32,REP,TODD COTTA,0,26,0,26
kern,7050032,State Assembly,32,,Total Votes,0,1,0,1
kern,7050032,State Assembly,32,DEM,RUDY SALAS,0,1,0,1
kern,7050032,State Assembly,32,REP,TODD COTTA,0,0,0,0
kern,7050212,State Assembly,32,,Total Votes,0,0,0,0
kern,7050212,State Assembly,32,DEM,RUDY SALAS,0,0,0,0
kern,7050212,State Assembly,32,REP,TODD COTTA,0,0,0,0
kern,7050220,State Assembly,32,,Total Votes,0,76,0,76
kern,7050220,State Assembly,32,DEM,RUDY SALAS,0,58,0,58
kern,7050220,State Assembly,32,REP,TODD COTTA,0,18,0,18
kern,7050221,State Assembly,32,,Total Votes,0,90,0,90
kern,7050221,State Assembly,32,DEM,RUDY SALAS,0,78,0,78
kern,7050221,State Assembly,32,REP,TODD COTTA,0,12,0,12
kern,7050504,State Assembly,32,,Total Votes,0,19,0,19
kern,7050504,State Assembly,32,DEM,RUDY SALAS,0,17,0,17
kern,7050504,State Assembly,32,REP,TODD COTTA,0,2,0,2
kern,7050526,State Assembly,32,,Total Votes,0,0,0,0
kern,7050526,State Assembly,32,DEM,RUDY SALAS,0,0,0,0
kern,7050526,State Assembly,32,REP,TODD COTTA,0,0,0,0
kern,7050540,State Assembly,32,,Total Votes,0,33,0,33
kern,7050540,State Assembly,32,DEM,RUDY SALAS,0,26,0,26
kern,7050540,State Assembly,32,REP,TODD COTTA,0,7,0,7
kern,7050542,State Assembly,32,,Total Votes,0,235,0,235
kern,7050542,State Assembly,32,DEM,RUDY SALAS,0,171,0,171
kern,7050542,State Assembly,32,REP,TODD COTTA,0,64,0,64
kern,7050551,State Assembly,32,,Total Votes,0,234,0,234
kern,7050551,State Assembly,32,DEM,RUDY SALAS,0,178,0,178
kern,7050551,State Assembly,32,REP,TODD COTTA,0,56,0,56
kern,7050557,State Assembly,32,,Total Votes,0,42,0,42
kern,7050557,State Assembly,32,DEM,RUDY SALAS,0,30,0,30
kern,7050557,State Assembly,32,REP,TODD COTTA,0,12,0,12
kern,7050561,State Assembly,32,,Total Votes,0,129,0,129
kern,7050561,State Assembly,32,DEM,RUDY SALAS,0,95,0,95
kern,7050561,State Assembly,32,REP,TODD COTTA,0,34,0,34
kern,7050563,State Assembly,32,,Total Votes,0,0,0,0
kern,7050563,State Assembly,32,DEM,RUDY SALAS,0,0,0,0
kern,7050563,State Assembly,32,REP,TODD COTTA,0,0,0,0
kern,7050564,State Assembly,32,,Total Votes,0,0,0,0
kern,7050564,State Assembly,32,DEM,RUDY SALAS,0,0,0,0
kern,7050564,State Assembly,32,REP,TODD COTTA,0,0,0,0
kern,7050566,State Assembly,32,,Total Votes,0,0,0,0
kern,7050566,State Assembly,32,DEM,RUDY SALAS,0,0,0,0
kern,7050566,State Assembly,32,REP,TODD COTTA,0,0,0,0
kern,7050573,State Assembly,32,,Total Votes,0,0,0,0
kern,7050573,State Assembly,32,DEM,RUDY SALAS,0,0,0,0
kern,7050573,State Assembly,32,REP,TODD COTTA,0,0,0,0
kern,7050579,State Assembly,32,,Total Votes,0,76,0,76
kern,7050579,State Assembly,32,DEM,RUDY SALAS,0,50,0,50
kern,7050579,State Assembly,32,REP,TODD COTTA,0,26,0,26
kern,7050581,State Assembly,32,,Total Votes,0,111,0,111
kern,7050581,State Assembly,32,DEM,RUDY SALAS,0,95,0,95
kern,7050581,State Assembly,32,REP,TODD COTTA,0,16,0,16
kern,7050582,State Assembly,32,,Total Votes,0,14,0,14
kern,7050582,State Assembly,32,DEM,RUDY SALAS,0,13,0,13
kern,7050582,State Assembly,32,REP,TODD COTTA,0,1,0,1
kern,7050597,State Assembly,32,,Total Votes,0,2,0,2
kern,7050597,State Assembly,32,DEM,RUDY SALAS,0,0,0,0
kern,7050597,State Assembly,32,REP,TODD COTTA,0,2,0,2
kern,7050702,State Assembly,32,,Total Votes,0,139,0,139
kern,7050702,State Assembly,32,DEM,RUDY SALAS,0,102,0,102
kern,7050702,State Assembly,32,REP,TODD COTTA,0,37,0,37
kern,7050707,State Assembly,32,,Total Votes,0,145,0,145
kern,7050707,State Assembly,32,DEM,RUDY SALAS,0,104,0,104
kern,7050707,State Assembly,32,REP,TODD COTTA,0,41,0,41
kern,7050713,State Assembly,32,,Total Votes,0,220,0,220
kern,7050713,State Assembly,32,DEM,RUDY SALAS,0,150,0,150
kern,7050713,State Assembly,32,REP,TODD COTTA,0,70,0,70
kern,7050758,State Assembly,32,,Total Votes,0,4,0,4
kern,7050758,State Assembly,32,DEM,RUDY SALAS,0,2,0,2
kern,7050758,State Assembly,32,REP,TODD COTTA,0,2,0,2
kern,7050764,State Assembly,32,,Total Votes,0,0,0,0
kern,7050764,State Assembly,32,DEM,RUDY SALAS,0,0,0,0
kern,7050764,State Assembly,32,REP,TODD COTTA,0,0,0,0
kern,7050769,State Assembly,32,,Total Votes,0,0,0,0
kern,7050769,State Assembly,32,DEM,RUDY SALAS,0,0,0,0
kern,7050769,State Assembly,32,REP,TODD COTTA,0,0,0,0
kern,7051188,State Assembly,32,,Total Votes,0,8,0,8
kern,7051188,State Assembly,32,DEM,RUDY SALAS,0,7,0,7
kern,7051188,State Assembly,32,REP,TODD COTTA,0,1,0,1
kern,7051293,State Assembly,32,,Total Votes,0,110,0,110
kern,7051293,State Assembly,32,DEM,RUDY SALAS,0,58,0,58
kern,7051293,State Assembly,32,REP,TODD COTTA,0,52,0,52
kern,7051294,State Assembly,32,,Total Votes,0,14,0,14
kern,7051294,State Assembly,32,DEM,RUDY SALAS,0,13,0,13
kern,7051294,State Assembly,32,REP,TODD COTTA,0,1,0,1
kern,7051295,State Assembly,32,,Total Votes,0,8,0,8
kern,7051295,State Assembly,32,DEM,RUDY SALAS,0,4,0,4
kern,7051295,State Assembly,32,REP,TODD COTTA,0,4,0,4
kern,7051297,State Assembly,32,,Total Votes,0,148,0,148
kern,7051297,State Assembly,32,DEM,RUDY SALAS,0,78,0,78
kern,7051297,State Assembly,32,REP,TODD COTTA,0,70,0,70
kern,7051298,State Assembly,32,,Total Votes,0,153,0,153
kern,7051298,State Assembly,32,DEM,RUDY SALAS,0,93,0,93
kern,7051298,State Assembly,32,REP,TODD COTTA,0,60,0,60
kern,7051490,State Assembly,32,,Total Votes,0,3,0,3
kern,7051490,State Assembly,32,DEM,RUDY SALAS,0,1,0,1
kern,7051490,State Assembly,32,REP,TODD COTTA,0,2,0,2
kern,7051494,State Assembly,32,,Total Votes,0,3,0,3
kern,7051494,State Assembly,32,DEM,RUDY SALAS,0,1,0,1
kern,7051494,State Assembly,32,REP,TODD COTTA,0,2,0,2
kern,7051679,State Assembly,32,,Total Votes,0,21,0,21
kern,7051679,State Assembly,32,DEM,RUDY SALAS,0,14,0,14
kern,7051679,State Assembly,32,REP,TODD COTTA,0,7,0,7
kern,7051704,State Assembly,32,,Total Votes,0,37,0,37
kern,7051704,State Assembly,32,DEM,RUDY SALAS,0,27,0,27
kern,7051704,State Assembly,32,REP,TODD COTTA,0,10,0,10
kern,7051739,State Assembly,32,,Total Votes,0,112,0,112
kern,7051739,State Assembly,32,DEM,RUDY SALAS,0,52,0,52
kern,7051739,State Assembly,32,REP,TODD COTTA,0,60,0,60
kern,7051751,State Assembly,32,,Total Votes,0,179,0,179
kern,7051751,State Assembly,32,DEM,RUDY SALAS,0,108,0,108
kern,7051751,State Assembly,32,REP,TODD COTTA,0,71,0,71
kern,7051779,State Assembly,32,,Total Votes,0,0,0,0
kern,7051779,State Assembly,32,DEM,RUDY SALAS,0,0,0,0
kern,7051779,State Assembly,32,REP,TODD COTTA,0,0,0,0
kern,7051972,State Assembly,32,,Total Votes,0,4,0,4
kern,7051972,State Assembly,32,DEM,RUDY SALAS,0,0,0,0
kern,7051972,State Assembly,32,REP,TODD COTTA,0,4,0,4
kern,7052272,State Assembly,32,,Total Votes,0,4,0,4
kern,7052272,State Assembly,32,DEM,RUDY SALAS,0,2,0,2
kern,7052272,State Assembly,32,REP,TODD COTTA,0,2,0,2
kern,7052770,State Assembly,32,,Total Votes,0,67,0,67
kern,7052770,State Assembly,32,DEM,RUDY SALAS,0,45,0,45
kern,7052770,State Assembly,32,REP,TODD COTTA,0,22,0,22
kern,7053012,State Assembly,32,,Total Votes,0,62,0,62
kern,7053012,State Assembly,32,DEM,RUDY SALAS,0,47,0,47
kern,7053012,State Assembly,32,REP,TODD COTTA,0,15,0,15
kern,7053752,State Assembly,32,,Total Votes,0,8,0,8
kern,7053752,State Assembly,32,DEM,RUDY SALAS,0,3,0,3
kern,7053752,State Assembly,32,REP,TODD COTTA,0,5,0,5
kern,7053765,State Assembly,32,,Total Votes,0,2,0,2
kern,7053765,State Assembly,32,DEM,RUDY SALAS,0,1,0,1
kern,7053765,State Assembly,32,REP,TODD COTTA,0,1,0,1
kern,11195,State Assembly,34,,Total Votes,238,0,1002,1240
kern,11195,State Assembly,34,DEM,JULIE SOLIS,24,0,133,157
kern,11195,State Assembly,34,REP,VINCE FONG,214,0,869,1083
kern,11990,State Assembly,34,,Total Votes,179,0,498,677
kern,11990,State Assembly,34,DEM,JULIE SOLIS,16,0,153,169
kern,11990,State Assembly,34,REP,VINCE FONG,163,0,345,508
kern,11991,State Assembly,34,,Total Votes,203,0,502,705
kern,11991,State Assembly,34,DEM,JULIE SOLIS,19,0,117,136
kern,11991,State Assembly,34,REP,VINCE FONG,184,0,385,569
kern,12620,State Assembly,34,,Total Votes,167,0,890,1057
kern,12620,State Assembly,34,DEM,JULIE SOLIS,19,0,248,267
kern,12620,State Assembly,34,REP,VINCE FONG,148,0,642,790
kern,12622,State Assembly,34,,Total Votes,127,0,859,986
kern,12622,State Assembly,34,DEM,JULIE SOLIS,11,0,157,168
kern,12622,State Assembly,34,REP,VINCE FONG,116,0,702,818
kern,12623,State Assembly,34,,Total Votes,294,0,1063,1357
kern,12623,State Assembly,34,DEM,JULIE SOLIS,30,0,257,287
kern,12623,State Assembly,34,REP,VINCE FONG,264,0,806,1070
kern,12650,State Assembly,34,,Total Votes,140,0,952,1092
kern,12650,State Assembly,34,DEM,JULIE SOLIS,11,0,167,178
kern,12650,State Assembly,34,REP,VINCE FONG,129,0,785,914
kern,12670,State Assembly,34,,Total Votes,224,0,986,1210
kern,12670,State Assembly,34,DEM,JULIE SOLIS,26,0,218,244
kern,12670,State Assembly,34,REP,VINCE FONG,198,0,768,966
kern,12709,State Assembly,34,,Total Votes,154,0,707,861
kern,12709,State Assembly,34,DEM,JULIE SOLIS,23,0,182,205
kern,12709,State Assembly,34,REP,VINCE FONG,131,0,525,656
kern,12921,State Assembly,34,,Total Votes,175,0,1195,1370
kern,12921,State Assembly,34,DEM,JULIE SOLIS,33,0,400,433
kern,12921,State Assembly,34,REP,VINCE FONG,142,0,795,937
kern,12922,State Assembly,34,,Total Votes,91,0,605,696
kern,12922,State Assembly,34,DEM,JULIE SOLIS,14,0,170,184
kern,12922,State Assembly,34,REP,VINCE FONG,77,0,435,512
kern,12923,State Assembly,34,,Total Votes,89,0,584,673
kern,12923,State Assembly,34,DEM,JULIE SOLIS,12,0,178,190
kern,12923,State Assembly,34,REP,VINCE FONG,77,0,406,483
kern,12924,State Assembly,34,,Total Votes,174,0,1155,1329
kern,12924,State Assembly,34,DEM,JULIE SOLIS,28,0,331,359
kern,12924,State Assembly,34,REP,VINCE FONG,146,0,824,970
kern,12925,State Assembly,34,,Total Votes,182,0,946,1128
kern,12925,State Assembly,34,DEM,JULIE SOLIS,46,0,325,371
kern,12925,State Assembly,34,REP,VINCE FONG,136,0,621,757
kern,12927,State Assembly,34,,Total Votes,157,0,702,859
kern,12927,State Assembly,34,DEM,JULIE SOLIS,23,0,188,211
kern,12927,State Assembly,34,REP,VINCE FONG,134,0,514,648
kern,12928,State Assembly,34,,Total Votes,165,0,1174,1339
kern,12928,State Assembly,34,DEM,JULIE SOLIS,38,0,387,425
