county,precinct,office,district,party,candidate,votes,election_day,mail
Tulare,205302 Wayside Church,President,,REP,DENIS C. GRASSKA,,0,0
Tulare,205302 Wayside Church,President,,REP,DONALD J. TRUMP,,130,277
Tulare,205302 Wayside Church,President,,REP,JOE WALSH,,3,3
Tulare,205302 Wayside Church,President,,REP,MATTHEW JOHN MATERN,,1,2
Tulare,205302 Wayside Church,President,,REP,ROBERT ARDINI,,1,1
Tulare,205302 Wayside Church,President,,REP,ROBERT LEE MANNING JR.,,0,0
Tulare,205302 Wayside Church,President,,REP,"ROQUE ""ROCKY"" DE LA FUENTE",,2,3
Tulare,205302 Wayside Church,President,,REP,ZOLTAN G. ISTVAN,,0,0
Tulare,205303 Tulare County Ag,President,,REP,BILL WELD,,0,1
Tulare,205303 Tulare County Ag,President,,REP,DENIS C. GRASSKA,,0,0
Tulare,205303 Tulare County Ag,President,,REP,DONALD J. TRUMP,,81,203
Tulare,205303 Tulare County Ag,President,,REP,JOE WALSH,,2,1
Tulare,205303 Tulare County Ag,President,,REP,MATTHEW JOHN MATERN,,1,1
Tulare,205303 Tulare County Ag,President,,REP,ROBERT ARDINI,,1,1
Tulare,205303 Tulare County Ag,President,,REP,ROBERT LEE MANNING JR.,,0,0
Tulare,205303 Tulare County Ag,President,,REP,"ROQUE ""ROCKY"" DE LA FUENTE",,0,2
Tulare,205303 Tulare County Ag,President,,REP,ZOLTAN G. ISTVAN,,0,0
Tulare,205401 Garden School,President,,REP,BILL WELD,,1,4
Tulare,205401 Garden School,President,,REP,DENIS C. GRASSKA,,0,0
Tulare,205401 Garden School,President,,REP,DONALD J. TRUMP,,146,379
Tulare,205401 Garden School,President,,REP,JOE WALSH,,1,5
Tulare,205401 Garden School,President,,REP,MATTHEW JOHN MATERN,,1,2
Tulare,205401 Garden School,President,,REP,ROBERT ARDINI,,0,0
Tulare,205401 Garden School,President,,REP,ROBERT LEE MANNING JR.,,0,0
Tulare,205401 Garden School,President,,REP,"ROQUE ""ROCKY"" DE LA FUENTE",,0,4
Tulare,205401 Garden School,President,,REP,ZOLTAN G. ISTVAN,,0,1
Tulare,205405 Tulare Community Center,President,,REP,BILL WELD,,2,3
Tulare,205405 Tulare Community Center,President,,REP,DENIS C. GRASSKA,,0,0
Tulare,205405 Tulare Community Center,President,,REP,DONALD J. TRUMP,,280,643
Tulare,205405 Tulare Community Center,President,,REP,JOE WALSH,,4,8
Tulare,205405 Tulare Community Center,President,,REP,MATTHEW JOHN MATERN,,0,3
Tulare,205405 Tulare Community Center,President,,REP,ROBERT ARDINI,,0,2
Tulare,205405 Tulare Community Center,President,,REP,ROBERT LEE MANNING JR.,,0,0
Tulare,205405 Tulare Community Center,President,,REP,"ROQUE ""ROCKY"" DE LA FUENTE",,0,3
Tulare,205405 Tulare Community Center,President,,REP,ZOLTAN G. ISTVAN,,0,2
Tulare,205501 Prosperity Baptist #1,President,,REP,BILL WELD,,2,5
Tulare,205501 Prosperity Baptist #1,President,,REP,DENIS C. GRASSKA,,0,0
Tulare,205501 Prosperity Baptist #1,President,,REP,DONALD J. TRUMP,,152,499
Tulare,205501 Prosperity Baptist #1,President,,REP,JOE WALSH,,1,2
Tulare,205501 Prosperity Baptist #1,President,,REP,MATTHEW JOHN MATERN,,1,1
Tulare,205501 Prosperity Baptist #1,President,,REP,ROBERT ARDINI,,0,0
Tulare,205501 Prosperity Baptist #1,President,,REP,ROBERT LEE MANNING JR.,,0,0
Tulare,205501 Prosperity Baptist #1,President,,REP,"ROQUE ""ROCKY"" DE LA FUENTE",,1,0
Tulare,205501 Prosperity Baptist #1,President,,REP,ZOLTAN G. ISTVAN,,0,0
Tulare,205502 Prosperity Baptist #2,President,,REP,BILL WELD,,0,2
Tulare,205502 Prosperity Baptist #2,President,,REP,DENIS C. GRASSKA,,0,0
Tulare,205502 Prosperity Baptist #2,President,,REP,DONALD J. TRUMP,,193,494
Tulare,205502 Prosperity Baptist #2,President,,REP,JOE WALSH,,0,5
Tulare,205502 Prosperity Baptist #2,President,,REP,MATTHEW JOHN MATERN,,0,2
Tulare,205502 Prosperity Baptist #2,President,,REP,ROBERT ARDINI,,0,1
Tulare,205502 Prosperity Baptist #2,President,,REP,ROBERT LEE MANNING JR.,,0,0
Tulare,205502 Prosperity Baptist #2,President,,REP,"ROQUE ""ROCKY"" DE LA FUENTE",,2,2
Tulare,205502 Prosperity Baptist #2,President,,REP,ZOLTAN G. ISTVAN,,0,0
Tulare,205504 Tulare Memorial,President,,REP,BILL WELD,,0,0
Tulare,205504 Tulare Memorial,President,,REP,DENIS C. GRASSKA,,0,0
Tulare,205504 Tulare Memorial,President,,REP,DONALD J. TRUMP,,0,0
Tulare,205504 Tulare Memorial,President,,REP,JOE WALSH,,0,0
Tulare,205504 Tulare Memorial,President,,REP,MATTHEW JOHN MATERN,,0,0
Tulare,205504 Tulare Memorial,President,,REP,ROBERT ARDINI,,0,0
Tulare,205504 Tulare Memorial,President,,REP,ROBERT LEE MANNING JR.,,0,0
Tulare,205504 Tulare Memorial,President,,REP,"ROQUE ""ROCKY"" DE LA FUENTE",,0,0
Tulare,205504 Tulare Memorial,President,,REP,ZOLTAN G. ISTVAN,,0,0
Tulare,205801 Mail Ballot Tulare,President,,REP,BILL WELD,,1,0
Tulare,205801 Mail Ballot Tulare,President,,REP,DENIS C. GRASSKA,,0,0
Tulare,205801 Mail Ballot Tulare,President,,REP,DONALD J. TRUMP,,4,38
Tulare,205801 Mail Ballot Tulare,President,,REP,JOE WALSH,,0,0
Tulare,205801 Mail Ballot Tulare,President,,REP,MATTHEW JOHN MATERN,,0,0
Tulare,205801 Mail Ballot Tulare,President,,REP,ROBERT ARDINI,,0,0
Tulare,205801 Mail Ballot Tulare,President,,REP,ROBERT LEE MANNING JR.,,0,0
Tulare,205801 Mail Ballot Tulare,President,,REP,"ROQUE ""ROCKY"" DE LA FUENTE",,0,0
Tulare,205801 Mail Ballot Tulare,President,,REP,ZOLTAN G. ISTVAN,,0,0
Tulare,205802 Mail Ballot Tulare,President,,REP,BILL WELD,,,
Tulare,205802 Mail Ballot Tulare,President,,REP,DENIS C. GRASSKA,,,
Tulare,205802 Mail Ballot Tulare,President,,REP,DONALD J. TRUMP,,,34
Tulare,205802 Mail Ballot Tulare,President,,REP,JOE WALSH,,,
Tulare,205802 Mail Ballot Tulare,President,,REP,MATTHEW JOHN MATERN,,,1
Tulare,205802 Mail Ballot Tulare,President,,REP,ROBERT ARDINI,,,
Tulare,205802 Mail Ballot Tulare,President,,REP,ROBERT LEE MANNING JR.,,,
Tulare,205802 Mail Ballot Tulare,President,,REP,"ROQUE ""ROCKY"" DE LA FUENTE",,,
Tulare,205802 Mail Ballot Tulare,President,,REP,ZOLTAN G. ISTVAN,,,
Tulare,205803 Mail Ballot Tulare,President,,REP,BILL WELD,,0,0
Tulare,205803 Mail Ballot Tulare,President,,REP,DENIS C. GRASSKA,,0,0
Tulare,205803 Mail Ballot Tulare,President,,REP,DONALD J. TRUMP,,0,31
Tulare,205803 Mail Ballot Tulare,President,,REP,JOE WALSH,,0,0
Tulare,205803 Mail Ballot Tulare,President,,REP,MATTHEW JOHN MATERN,,0,0
Tulare,205803 Mail Ballot Tulare,President,,REP,ROBERT ARDINI,,0,0
Tulare,205803 Mail Ballot Tulare,President,,REP,ROBERT LEE MANNING JR.,,0,0
Tulare,205803 Mail Ballot Tulare,President,,REP,"ROQUE ""ROCKY"" DE LA FUENTE",,0,0
Tulare,205803 Mail Ballot Tulare,President,,REP,ZOLTAN G. ISTVAN,,0,0
Tulare,299692 Pixley Memorial,President,,REP,BILL WELD,,0,1
Tulare,299692 Pixley Memorial,President,,REP,DENIS C. GRASSKA,,0,0
Tulare,299692 Pixley Memorial,President,,REP,DONALD J. TRUMP,,16,33
Tulare,299692 Pixley Memorial,President,,REP,JOE WALSH,,0,1
Tulare,299692 Pixley Memorial,President,,REP,MATTHEW JOHN MATERN,,0,1
Tulare,299692 Pixley Memorial,President,,REP,ROBERT ARDINI,,0,0
Tulare,299692 Pixley Memorial,President,,REP,ROBERT LEE MANNING JR.,,0,0
Tulare,299692 Pixley Memorial,President,,REP,"ROQUE ""ROCKY"" DE LA FUENTE",,0,0
Tulare,299692 Pixley Memorial,President,,REP,ZOLTAN G. ISTVAN,,0,1
Tulare,299701 Tiption Memorial,President,,REP,BILL WELD,,0,1
Tulare,299701 Tiption Memorial,President,,REP,DENIS C. GRASSKA,,0,0
Tulare,299701 Tiption Memorial,President,,REP,DONALD J. TRUMP,,24,34
Tulare,299701 Tiption Memorial,President,,REP,JOE WALSH,,0,0
Tulare,299701 Tiption Memorial,President,,REP,MATTHEW JOHN MATERN,,0,0
Tulare,299701 Tiption Memorial,President,,REP,ROBERT ARDINI,,0,0
Tulare,299701 Tiption Memorial,President,,REP,ROBERT LEE MANNING JR.,,0,0
Tulare,299701 Tiption Memorial,President,,REP,"ROQUE ""ROCKY"" DE LA FUENTE",,0,0
Tulare,299701 Tiption Memorial,President,,REP,ZOLTAN G. ISTVAN,,0,0
Tulare,299748 Earlimart Memorial,President,,REP,BILL WELD,,1,0
Tulare,299748 Earlimart Memorial,President,,REP,DENIS C. GRASSKA,,0,0
Tulare,299748 Earlimart Memorial,President,,REP,DONALD J. TRUMP,,14,16
Tulare,299748 Earlimart Memorial,President,,REP,JOE WALSH,,1,0
Tulare,299748 Earlimart Memorial,President,,REP,MATTHEW JOHN MATERN,,1,1
Tulare,299748 Earlimart Memorial,President,,REP,ROBERT ARDINI,,1,1
Tulare,299748 Earlimart Memorial,President,,REP,ROBERT LEE MANNING JR.,,0,0
Tulare,299748 Earlimart Memorial,President,,REP,"ROQUE ""ROCKY"" DE LA FUENTE",,0,3
Tulare,299748 Earlimart Memorial,President,,REP,ZOLTAN G. ISTVAN,,0,0
Tulare,299801 Mail Ballot Tulare,President,,REP,BILL WELD,,0,7
Tulare,299801 Mail Ballot Tulare,President,,REP,DENIS C. GRASSKA,,0,0
Tulare,299801 Mail Ballot Tulare,President,,REP,DONALD J. TRUMP,,21,885
Tulare,299801 Mail Ballot Tulare,President,,REP,JOE WALSH,,0,6
Tulare,299801 Mail Ballot Tulare,President,,REP,MATTHEW JOHN MATERN,,0,1
Tulare,299801 Mail Ballot Tulare,President,,REP,ROBERT ARDINI,,0,2
Tulare,299801 Mail Ballot Tulare,President,,REP,ROBERT LEE MANNING JR.,,0,0
Tulare,299801 Mail Ballot Tulare,President,,REP,"ROQUE ""ROCKY"" DE LA FUENTE",,0,6
Tulare,299801 Mail Ballot Tulare,President,,REP,ZOLTAN G. ISTVAN,,0,2
Tulare,299802 Mail Ballot Earlimart,President,,REP,BILL WELD,,0,0
Tulare,299802 Mail Ballot Earlimart,President,,REP,DENIS C. GRASSKA,,0,0
Tulare,299802 Mail Ballot Earlimart,President,,REP,DONALD J. TRUMP,,9,431
Tulare,299802 Mail Ballot Earlimart,President,,REP,JOE WALSH,,0,1
Tulare,299802 Mail Ballot Earlimart,President,,REP,MATTHEW JOHN MATERN,,0,3
Tulare,299802 Mail Ballot Earlimart,President,,REP,ROBERT ARDINI,,0,0
Tulare,299802 Mail Ballot Earlimart,President,,REP,ROBERT LEE MANNING JR.,,0,0
Tulare,299802 Mail Ballot Earlimart,President,,REP,"ROQUE ""ROCKY"" DE LA FUENTE",,0,0
Tulare,299802 Mail Ballot Earlimart,President,,REP,ZOLTAN G. ISTVAN,,0,0
Tulare,299803 Mail Ballot Waukena,President,,REP,BILL WELD,,0,0
Tulare,299803 Mail Ballot Waukena,President,,REP,DENIS C. GRASSKA,,0,0
Tulare,299803 Mail Ballot Waukena,President,,REP,DONALD J. TRUMP,,2,90
Tulare,299803 Mail Ballot Waukena,President,,REP,JOE WALSH,,0,1
Tulare,299803 Mail Ballot Waukena,President,,REP,MATTHEW JOHN MATERN,,0,1
Tulare,299803 Mail Ballot Waukena,President,,REP,ROBERT ARDINI,,0,0
Tulare,299803 Mail Ballot Waukena,President,,REP,ROBERT LEE MANNING JR.,,0,0
Tulare,299803 Mail Ballot Waukena,President,,REP,"ROQUE ""ROCKY"" DE LA FUENTE",,0,0
Tulare,299803 Mail Ballot Waukena,President,,REP,ZOLTAN G. ISTVAN,,0,0
Tulare,299804 Mail Ballot Terra Bella,President,,REP,BILL WELD,,0,0
Tulare,299804 Mail Ballot Terra Bella,President,,REP,DENIS C. GRASSKA,,0,0
Tulare,299804 Mail Ballot Terra Bella,President,,REP,DONALD J. TRUMP,,0,6
Tulare,299804 Mail Ballot Terra Bella,President,,REP,JOE WALSH,,0,0
Tulare,299804 Mail Ballot Terra Bella,President,,REP,MATTHEW JOHN MATERN,,0,0
Tulare,299804 Mail Ballot Terra Bella,President,,REP,ROBERT ARDINI,,0,0
Tulare,299804 Mail Ballot Terra Bella,President,,REP,ROBERT LEE MANNING JR.,,0,0
Tulare,299804 Mail Ballot Terra Bella,President,,REP,"ROQUE ""ROCKY"" DE LA FUENTE",,0,0
Tulare,299804 Mail Ballot Terra Bella,President,,REP,ZOLTAN G. ISTVAN,,0,0
Tulare,299805 Mail Ballot Poplar,President,,REP,BILL WELD,,0,0
Tulare,299805 Mail Ballot Poplar,President,,REP,DENIS C. GRASSKA,,0,0
Tulare,299805 Mail Ballot Poplar,President,,REP,DONALD J. TRUMP,,0,0
Tulare,299805 Mail Ballot Poplar,President,,REP,JOE WALSH,,0,0
Tulare,299805 Mail Ballot Poplar,President,,REP,MATTHEW JOHN MATERN,,0,0
Tulare,299805 Mail Ballot Poplar,President,,REP,ROBERT ARDINI,,0,0
Tulare,299805 Mail Ballot Poplar,President,,REP,ROBERT LEE MANNING JR.,,0,0
Tulare,299805 Mail Ballot Poplar,President,,REP,"ROQUE ""ROCKY"" DE LA FUENTE",,0,0
Tulare,299805 Mail Ballot Poplar,President,,REP,ZOLTAN G. ISTVAN,,0,0
Tulare,299806 Mail Ballot Corcoran,President,,REP,BILL WELD,,0,0
Tulare,299806 Mail Ballot Corcoran,President,,REP,DENIS C. GRASSKA,,0,0
Tulare,299806 Mail Ballot Corcoran,President,,REP,DONALD J. TRUMP,,0,0
Tulare,299806 Mail Ballot Corcoran,President,,REP,JOE WALSH,,0,0
Tulare,299806 Mail Ballot Corcoran,President,,REP,MATTHEW JOHN MATERN,,0,0
Tulare,299806 Mail Ballot Corcoran,President,,REP,ROBERT ARDINI,,0,0
Tulare,299806 Mail Ballot Corcoran,President,,REP,ROBERT LEE MANNING JR.,,0,0
Tulare,299806 Mail Ballot Corcoran,President,,REP,"ROQUE ""ROCKY"" DE LA FUENTE",,0,0
Tulare,299806 Mail Ballot Corcoran,President,,REP,ZOLTAN G. ISTVAN,,0,0
Tulare,306001 Visalia Nazarene #1,President,,REP,BILL WELD,,3,4
Tulare,306001 Visalia Nazarene #1,President,,REP,DENIS C. GRASSKA,,0,0
Tulare,306001 Visalia Nazarene #1,President,,REP,DONALD J. TRUMP,,203,507
Tulare,306001 Visalia Nazarene #1,President,,REP,JOE WALSH,,2,9
Tulare,306001 Visalia Nazarene #1,President,,REP,MATTHEW JOHN MATERN,,1,3
Tulare,306001 Visalia Nazarene #1,President,,REP,ROBERT ARDINI,,0,0
Tulare,306001 Visalia Nazarene #1,President,,REP,ROBERT LEE MANNING JR.,,0,0
Tulare,306001 Visalia Nazarene #1,President,,REP,"ROQUE ""ROCKY"" DE LA FUENTE",,1,3
Tulare,306001 Visalia Nazarene #1,President,,REP,ZOLTAN G. ISTVAN,,0,0
Tulare,306003 First Assembly of God #1,President,,REP,BILL WELD,,1,4
Tulare,306003 First Assembly of God #1,President,,REP,DENIS C. GRASSKA,,0,0
Tulare,306003 First Assembly of God #1,President,,REP,DONALD J. TRUMP,,156,477
Tulare,306003 First Assembly of God #1,President,,REP,JOE WALSH,,4,6
Tulare,306003 First Assembly of God #1,President,,REP,MATTHEW JOHN MATERN,,2,3
Tulare,306003 First Assembly of God #1,President,,REP,ROBERT ARDINI,,0,1
Tulare,306003 First Assembly of God #1,President,,REP,ROBERT LEE MANNING JR.,,0,0
Tulare,306003 First Assembly of God #1,President,,REP,"ROQUE ""ROCKY"" DE LA FUENTE",,2,3
Tulare,306003 First Assembly of God #1,President,,REP,ZOLTAN G. ISTVAN,,1,3
Tulare,306006 Visalia Community Center,President,,REP,BILL WELD,,1,15
Tulare,306006 Visalia Community Center,President,,REP,DENIS C. GRASSKA,,0,0
Tulare,306006 Visalia Community Center,President,,REP,DONALD J. TRUMP,,271,555
Tulare,306006 Visalia Community Center,President,,REP,JOE WALSH,,2,9
Tulare,306006 Visalia Community Center,President,,REP,MATTHEW JOHN MATERN,,1,1
Tulare,306006 Visalia Community Center,President,,REP,ROBERT ARDINI,,1,1
Tulare,306006 Visalia Community Center,President,,REP,ROBERT LEE MANNING JR.,,0,0
Tulare,306006 Visalia Community Center,President,,REP,"ROQUE ""ROCKY"" DE LA FUENTE",,3,4
Tulare,306006 Visalia Community Center,President,,REP,ZOLTAN G. ISTVAN,,0,1
Tulare,306008 Gateway Church #2,President,,REP,BILL WELD,,5,9
Tulare,306008 Gateway Church #2,President,,REP,DENIS C. GRASSKA,,0,0
Tulare,306008 Gateway Church #2,President,,REP,DONALD J. TRUMP,,122,247
Tulare,306008 Gateway Church #2,President,,REP,JOE WALSH,,2,5
Tulare,306008 Gateway Church #2,President,,REP,MATTHEW JOHN MATERN,,1,2
Tulare,306008 Gateway Church #2,President,,REP,ROBERT ARDINI,,0,0
Tulare,306008 Gateway Church #2,President,,REP,ROBERT LEE MANNING JR.,,0,0
Tulare,306008 Gateway Church #2,President,,REP,"ROQUE ""ROCKY"" DE LA FUENTE",,2,5
Tulare,306008 Gateway Church #2,President,,REP,ZOLTAN G. ISTVAN,,1,0
Tulare,306009 Seventh Day Adventist #1,President,,REP,BILL WELD,,1,9
Tulare,306009 Seventh Day Adventist #1,President,,REP,DENIS C. GRASSKA,,0,0
Tulare,306009 Seventh Day Adventist #1,President,,REP,DONALD J. TRUMP,,228,529
Tulare,306009 Seventh Day Adventist #1,President,,REP,JOE WALSH,,4,5
Tulare,306009 Seventh Day Adventist #1,President,,REP,MATTHEW JOHN MATERN,,2,7
Tulare,306009 Seventh Day Adventist #1,President,,REP,ROBERT ARDINI,,2,0
Tulare,306009 Seventh Day Adventist #1,President,,REP,ROBERT LEE MANNING JR.,,0,0
Tulare,306009 Seventh Day Adventist #1,President,,REP,"ROQUE ""ROCKY"" DE LA FUENTE",,1,6
Tulare,306009 Seventh Day Adventist #1,President,,REP,ZOLTAN G. ISTVAN,,0,1
Tulare,306011 Seventh Day Adventist #2,President,,REP,BILL WELD,,1,3
Tulare,306011 Seventh Day Adventist #2,President,,REP,DENIS C. GRASSKA,,0,0
Tulare,306011 Seventh Day Adventist #2,President,,REP,DONALD J. TRUMP,,106,259
Tulare,306011 Seventh Day Adventist #2,President,,REP,JOE WALSH,,1,5
Tulare,306011 Seventh Day Adventist #2,President,,REP,MATTHEW JOHN MATERN,,0,2
Tulare,306011 Seventh Day Adventist #2,President,,REP,ROBERT ARDINI,,0,0
Tulare,306011 Seventh Day Adventist #2,President,,REP,ROBERT LEE MANNING JR.,,0,0
Tulare,306011 Seventh Day Adventist #2,President,,REP,"ROQUE ""ROCKY"" DE LA FUENTE",,1,0
Tulare,306011 Seventh Day Adventist #2,President,,REP,ZOLTAN G. ISTVAN,,1,1
Tulare,306012 Gateway Church #1,President,,REP,BILL WELD,,2,4
Tulare,306012 Gateway Church #1,President,,REP,DENIS C. GRASSKA,,0,0
Tulare,306012 Gateway Church #1,President,,REP,DONALD J. TRUMP,,129,366
Tulare,306012 Gateway Church #1,President,,REP,JOE WALSH,,3,4
Tulare,306012 Gateway Church #1,President,,REP,MATTHEW JOHN MATERN,,2,2
Tulare,306012 Gateway Church #1,President,,REP,ROBERT ARDINI,,0,1
Tulare,306012 Gateway Church #1,President,,REP,ROBERT LEE MANNING JR.,,0,0
Tulare,306012 Gateway Church #1,President,,REP,"ROQUE ""ROCKY"" DE LA FUENTE",,0,1
Tulare,306012 Gateway Church #1,President,,REP,ZOLTAN G. ISTVAN,,0,2
Tulare,306017 Christ Lutheran #1,President,,REP,BILL WELD,,0,2
Tulare,306017 Christ Lutheran #1,President,,REP,DENIS C. GRASSKA,,0,0
Tulare,306017 Christ Lutheran #1,President,,REP,DONALD J. TRUMP,,164,371
Tulare,306017 Christ Lutheran #1,President,,REP,JOE WALSH,,2,7
Tulare,306017 Christ Lutheran #1,President,,REP,MATTHEW JOHN MATERN,,1,3
Tulare,306017 Christ Lutheran #1,President,,REP,ROBERT ARDINI,,0,1
Tulare,306017 Christ Lutheran #1,President,,REP,ROBERT LEE MANNING JR.,,0,0
Tulare,306017 Christ Lutheran #1,President,,REP,"ROQUE ""ROCKY"" DE LA FUENTE",,1,5
Tulare,306017 Christ Lutheran #1,President,,REP,ZOLTAN G. ISTVAN,,0,0
Tulare,306019 Christ Lutheran #2,President,,REP,BILL WELD,,3,6
Tulare,306019 Christ Lutheran #2,President,,REP,DENIS C. GRASSKA,,0,0
Tulare,306019 Christ Lutheran #2,President,,REP,DONALD J. TRUMP,,95,297
Tulare,306019 Christ Lutheran #2,President,,REP,JOE WALSH,,0,5
Tulare,306019 Christ Lutheran #2,President,,REP,MATTHEW JOHN MATERN,,0,3
Tulare,306019 Christ Lutheran #2,President,,REP,ROBERT ARDINI,,0,1
Tulare,306019 Christ Lutheran #2,President,,REP,ROBERT LEE MANNING JR.,,0,0
Tulare,306019 Christ Lutheran #2,President,,REP,"ROQUE ""ROCKY"" DE LA FUENTE",,0,2
Tulare,306019 Christ Lutheran #2,President,,REP,ZOLTAN G. ISTVAN,,0,0
Tulare,306021 First Assembly of God #2,President,,REP,BILL WELD,,2,9
Tulare,306021 First Assembly of God #2,President,,REP,DENIS C. GRASSKA,,0,0
Tulare,306021 First Assembly of God #2,President,,REP,DONALD J. TRUMP,,231,576
Tulare,306021 First Assembly of God #2,President,,REP,JOE WALSH,,5,8
Tulare,306021 First Assembly of God #2,President,,REP,MATTHEW JOHN MATERN,,0,1
Tulare,306021 First Assembly of God #2,President,,REP,ROBERT ARDINI,,0,4
Tulare,306021 First Assembly of God #2,President,,REP,ROBERT LEE MANNING JR.,,0,0
Tulare,306021 First Assembly of God #2,President,,REP,"ROQUE ""ROCKY"" DE LA FUENTE",,2,4
Tulare,306021 First Assembly of God #2,President,,REP,ZOLTAN G. ISTVAN,,1,0
Tulare,306801 Mail Ballot Visalia,President,,REP,BILL WELD,,0,0
Tulare,306801 Mail Ballot Visalia,President,,REP,DENIS C. GRASSKA,,0,0
Tulare,306801 Mail Ballot Visalia,President,,REP,DONALD J. TRUMP,,0,5
Tulare,306801 Mail Ballot Visalia,President,,REP,JOE WALSH,,0,0
Tulare,306801 Mail Ballot Visalia,President,,REP,MATTHEW JOHN MATERN,,0,0
Tulare,306801 Mail Ballot Visalia,President,,REP,ROBERT ARDINI,,0,0
Tulare,306801 Mail Ballot Visalia,President,,REP,ROBERT LEE MANNING JR.,,0,0
Tulare,306801 Mail Ballot Visalia,President,,REP,"ROQUE ""ROCKY"" DE LA FUENTE",,0,0
Tulare,306801 Mail Ballot Visalia,President,,REP,ZOLTAN G. ISTVAN,,0,0
Tulare,306910 Visalia Convention Center,President,,REP,BILL WELD,,0,7
Tulare,306910 Visalia Convention Center,President,,REP,DENIS C. GRASSKA,,0,0
Tulare,306910 Visalia Convention Center,President,,REP,DONALD J. TRUMP,,118,246
Tulare,306910 Visalia Convention Center,President,,REP,JOE WALSH,,4,4
Tulare,306910 Visalia Convention Center,President,,REP,MATTHEW JOHN MATERN,,0,2
Tulare,306910 Visalia Convention Center,President,,REP,ROBERT ARDINI,,1,0
Tulare,306910 Visalia Convention Center,President,,REP,ROBERT LEE MANNING JR.,,0,0
Tulare,306910 Visalia Convention Center,President,,REP,"ROQUE ""ROCKY"" DE LA FUENTE",,0,0
Tulare,306910 Visalia Convention Center,President,,REP,ZOLTAN G. ISTVAN,,0,0
Tulare,306912 First Christian Visalia #1,President,,REP,BILL WELD,,1,7
Tulare,306912 First Christian Visalia #1,President,,REP,DENIS C. GRASSKA,,0,0
Tulare,306912 First Christian Visalia #1,President,,REP,DONALD J. TRUMP,,191,448
Tulare,306912 First Christian Visalia #1,President,,REP,JOE WALSH,,3,5
Tulare,306912 First Christian Visalia #1,President,,REP,MATTHEW JOHN MATERN,,0,2
Tulare,306912 First Christian Visalia #1,President,,REP,ROBERT ARDINI,,1,2
Tulare,306912 First Christian Visalia #1,President,,REP,ROBERT LEE MANNING JR.,,0,0
Tulare,306912 First Christian Visalia #1,President,,REP,"ROQUE ""ROCKY"" DE LA FUENTE",,3,3
Tulare,306912 First Christian Visalia #1,President,,REP,ZOLTAN G. ISTVAN,,0,0
Tulare,306914 First Christian Visalia #2,President,,REP,BILL WELD,,2,6
Tulare,306914 First Christian Visalia #2,President,,REP,DENIS C. GRASSKA,,0,0
Tulare,306914 First Christian Visalia #2,President,,REP,DONALD J. TRUMP,,154,463
Tulare,306914 First Christian Visalia #2,President,,REP,JOE WALSH,,3,6
Tulare,306914 First Christian Visalia #2,President,,REP,MATTHEW JOHN MATERN,,0,4
Tulare,306914 First Christian Visalia #2,President,,REP,ROBERT ARDINI,,0,0
Tulare,306914 First Christian Visalia #2,President,,REP,ROBERT LEE MANNING JR.,,0,0
Tulare,306914 First Christian Visalia #2,President,,REP,"ROQUE ""ROCKY"" DE LA FUENTE",,0,5
Tulare,306914 First Christian Visalia #2,President,,REP,ZOLTAN G. ISTVAN,,0,1
Tulare,306915 Anthony Community Center #1,President,,REP,BILL WELD,,0,1
Tulare,306915 Anthony Community Center #1,President,,REP,DENIS C. GRASSKA,,0,0
Tulare,306915 Anthony Community Center #1,President,,REP,DONALD J. TRUMP,,61,107
Tulare,306915 Anthony Community Center #1,President,,REP,JOE WALSH,,1,4
Tulare,306915 Anthony Community Center #1,President,,REP,MATTHEW JOHN MATERN,,1,4
Tulare,306915 Anthony Community Center #1,President,,REP,ROBERT ARDINI,,1,0
Tulare,306915 Anthony Community Center #1,President,,REP,ROBERT LEE MANNING JR.,,0,0
Tulare,306915 Anthony Community Center #1,President,,REP,"ROQUE ""ROCKY"" DE LA FUENTE",,0,0
Tulare,306915 Anthony Community Center #1,President,,REP,ZOLTAN G. ISTVAN,,0,1
Tulare,306918 Manuel Hernandez #1,President,,REP,BILL WELD,,0,0
Tulare,306918 Manuel Hernandez #1,President,,REP,DENIS C. GRASSKA,,0,0
Tulare,306918 Manuel Hernandez #1,President,,REP,DONALD J. TRUMP,,45,94
Tulare,306918 Manuel Hernandez #1,President,,REP,JOE WALSH,,0,3
Tulare,306918 Manuel Hernandez #1,President,,REP,MATTHEW JOHN MATERN,,0,2
Tulare,306918 Manuel Hernandez #1,President,,REP,ROBERT ARDINI,,1,0
Tulare,306918 Manuel Hernandez #1,President,,REP,ROBERT LEE MANNING JR.,,0,0
Tulare,306918 Manuel Hernandez #1,President,,REP,"ROQUE ""ROCKY"" DE LA FUENTE",,1,1
Tulare,306918 Manuel Hernandez #1,President,,REP,ZOLTAN G. ISTVAN,,1,1
Tulare,306923 Bello Vita #1,President,,REP,BILL WELD,,2,8
Tulare,306923 Bello Vita #1,President,,REP,DENIS C. GRASSKA,,0,0
Tulare,306923 Bello Vita #1,President,,REP,DONALD J. TRUMP,,150,415
Tulare,306923 Bello Vita #1,President,,REP,JOE WALSH,,1,3
Tulare,306923 Bello Vita #1,President,,REP,MATTHEW JOHN MATERN,,2,1
Tulare,306923 Bello Vita #1,President,,REP,ROBERT ARDINI,,0,0
Tulare,306923 Bello Vita #1,President,,REP,ROBERT LEE MANNING JR.,,0,0
Tulare,306923 Bello Vita #1,President,,REP,"ROQUE ""ROCKY"" DE LA FUENTE",,2,5
